"0","1","1","1","1","1","1","1","2","2","2","2","2","2","LogFC","Zstatistic"
"sp|Q13011|ECH1_HUMAN","21.3513235007324","21.0986507374742","21.0992098157379","20.3517753940605","20.917304066136","20.3166527729866","21.4779231189502","20.0100218700584","20.0091773679486","19.7466638863485","19.6346716197929","20.5163896345258","20.832207485",-0.81813231445217,-3.13351077008899
"sp|Q12765|SCRN1_HUMAN","18.0881601798572","18.0575312149864","17.8496613666236","18.1801731416049","18.6070781463612","18.3893693939915","18.2094216221918","18.1309241393924","18.0524896106135","19.0598608284536","18.7120823660817","18.5745371102875","18.4926679939675",0.305570138902326,1.5414811906086
"sp|Q13630|FCL_HUMAN","18.7468191547437","18.4562013495208","18.3238868386264","18.3962274586623","18.4547038387367","18.1708775594763","20.2741441496325","17.525750815248","17.6329058151551","17.9697453241068","18.2236890115058","18.2490455627693","18.140396108887",-0.738028489857222,-2.33647421957103
"Int_P02788ups|TRFL_HUMAN_UPS","20.6937341648952","20.2618749630589","21.9701432438738","21.8944375488789","20.7055551079841","20.5332731154554","22.3999980175752","21.5764203765528","21.6149711705455","19.0038134334318","19.2016349883272","19.9804154539019","20.146653892338",-0.984618633250889,-1.73524082715897
"sp|P62753|RS6_HUMAN","20.5245826177203","20.6549141401395","20.450292257908","20.4088725264718","20.7592457504829","20.784777981935","20.782320871195","21.5418875080743","21.7232009851192","21.2854452744756","21.3518872685083","21.2334245168293","21.1863190889367",0.75039209150888,6.1969315115331
"sp|O14950|ML12B_HUMAN","21.4748179335096","21.6129868593956","21.5789590723154","21.5917921315333","21.4538210443706","21.8919598191667","21.0551728192855","20.3243777238609","20.1298671076293","20.4831191573717","20.5214733112696","20.7972814949071","21.0361627429268",-0.975349406247535,-5.64769807100201
"sp|E9PAV3|NACAM_HUMAN","21.0453358125088","21.1653344452704","20.8855138129586","20.6045196294847","21.0036634302394","21.0838927276825","21.245026173558","21.0980438314638","21.0924405172964","21.1392838111705","21.1545620351601","21.1030875103435","21.2332725200048",0.137430006508567,1.18896137860559
"sp|P48637|GSHB_HUMAN","20.5523762507314","20.7141791710362","20.0989643037371","19.875060427697","19.7403953472257","19.6940497228657","20.8796183765318","19.8446975073857","19.9262087967876","19.8052652214915","19.8153166863706","19.7690985363581","19.8169779704731",-0.400036273544692,-1.85747516618299
"sp|P41091|IF2G_HUMAN","14.4565314641334","14.3076515070441","14.5769878180458","14.4086721625018","14.0804467475218","14.085562714548","14.8838537576492","14.8360931258535","14.6730121078652","14.0759787415517","13.9919109214767","14.9263493905317","15.321242671333",0.253495577290448,1.07321663895887
"sp|P53004|BIEA_HUMAN","20.9924650986826","20.687146885349","20.5991253255336","20.6013431226659","20.3213566700188","20.3980376927323","21.4702281299561","19.8750214481504","19.9070136123739","19.7681463187654","19.5418509559519","20.0903506345517","20.0258442946703",-0.863107451866027,-4.66624440604479
"sp|Q8TD55|PKHO2_HUMAN","19.4681741861535","19.3303747933387","18.4323753175738","18.4492360726042","19.1884999560135","19.2211058449721","18.1444305540445","18.3774773577722","17.7708346849156","18.6299595515686","18.757066663736","18.5008270833241","18.702028956305",-0.427145627292384,-1.61584416288811
"sp|P63208|SKP1_HUMAN","19.4368212465","19.2656133480395","18.8720322863436","18.8868069175301","18.6166331739951","18.4995419427096","19.7764450900581","18.8121297798802","18.6372706169463","18.3999063686408","18.5066408523734","18.709705872641","18.8473777408935",-0.407040216059122,-1.91903554218989
"sp|Q92882|OSTF1_HUMAN","20.7755472982708","20.9678528342461","20.0378333239473","20.0349087075336","20.7389891768395","20.9027435957348","19.7937283267351","19.5609360230956","19.5855654124034","19.2793378902257","19.225286815215","20.0085340961755","20.1877628224959",-0.816643905987343,-3.16396106270256
"sp|Q8NBJ7|SUMF2_HUMAN","18.9913296703275","19.551720126944","18.9932696649379","18.7138083291125","18.3859234557772","18.451623108286","17.8382359952858","18.8581129258603","18.8521079875826","19.7982194003906","19.3799419063489","17.2475889126242","17.5623261865535",-0.0437652221477031,-0.0970768207367086
"sp|P46782|RS5_HUMAN","21.3285553051052","20.900053519366","20.0066603971742","19.3815892100835","20.8687475813702","21.0101972499092","18.0427706427921","19.3432108113847","19.4671116277013","21.6777643828715","21.7462809253218","21.5066245766317","21.1457975463696",0.563740464662319,0.909326052786528
"sp|P52888|THOP1_HUMAN","17.9878388391447","17.8145754787502","17.6182822371664","17.3215559871936","17.5531180536329","17.6620892925571","18.1660447357794","18.5262043995983","18.4213004206728","17.6239347551913","17.3804993049668","18.7674494067658","19.0855362751127",0.577943890169504,2.1096169619932
"sp|P52597|HNRPF_HUMAN","19.7616962691313","19.0926933236729","19.3710744880313","19.4862414184343","19.8004976818751","19.7804716454721","19.8072511792058","19.5080157466195","19.5731236669209","19.406205608814","19.4929006540029","20.5695647738299","20.4818269401289",0.266611069778482,1.03262935674779
"sp|Q9NVD7|PARVA_HUMAN","20.4889829223952","20.4324234639925","21.1843841939898","20.8952574664598","20.7601655805857","20.7953856178738","19.5464646193159","17.9285034864039","17.5393910479642","19.118523585268","19.3233979380651","17.8770298653005","18.1948707718735",-2.26436628731858,-6.49470307217453
"sp|P00387|NB5R3_HUMAN","20.2757702161464","20.5416754002252","19.7947186288395","20.1382585493583","20.3364690531609","20.5125309644562","20.3831308231748","18.7953495401949","18.4582635558959","19.6296832741235","19.6799903277865","19.2939826326548","19.5348463089216",-1.04460500625219,-4.29327324782167
"sp|Q9UBF2|COPG2_HUMAN","17.7840747548011","17.7379974690079","17.3204330758743","17.3758228579274","17.3080770546301","17.9014661706842","17.5560464691953","18.6551108318928","18.5541990190353","18.3532364597005","18.1513208224638","17.7783498774293","17.8684632697263",0.651962548898999,3.62048776578757
"sp|O95171|SCEL_HUMAN","19.767052902746","19.6682117271714","19.9496988218804","20.0482152677807","20.5255230061042","20.425381056643","18.2200759274642","17.3905047130707","17.1015199386447","16.9136937567137","17.2042783884656","17.8657822087874","17.593641611339",-2.44726373224971,-6.71441344168195
"sp|O00567|NOP56_HUMAN","18.222068996634","18.2575214290435","17.794631675758","18.8465885687387","18.7460011554106","19.0371923311812","18.1008729430522","19.7841492474641","19.5919801688699","19.4325787629728","19.2322232655229","19.6346637715923","19.5801143371922",1.12423572883385,5.36399914097569
"sp|O94760|DDAH1_HUMAN","18.1821114330325","17.4673978449673","18.6054848301095","18.7856691047463","18.9427919685014","18.0205883109354","18.0332756897645","16.8979394491978","16.6911890530288","17.2452388928522","17.0350889389899","17.3479740292763","17.615649285438",-1.16178852058969,-4.27343712466879
"sp|O43294|TGFI1_HUMAN","18.1316914423857","18.1756716484914","18.9030582856609","18.9994516991523","19.3945112340913","19.219598751973","18.3480964300841","18.895631375297","18.9337443851288","18.7512022691226","18.6437270831524","17.6563676052898","17.6762007637526",-0.325814196800807,-0.990751594766962
"sp|Q96JY6|PDLI2_HUMAN","21.5539066547072","21.7429836870181","21.980870409394","21.7563630981202","22.0281915879715","21.9823995107135","23.4622014341589","19.5158275305018","19.5088250820668","20.0162331307635","20.1245232873841","19.3212735368027","19.670525560915",-2.38172375425957,-8.42272386075197
"sp|Q6ZN66|GBP6_HUMAN","14.8009689506137","16.3493369063004","16.0075900898065","16.7054826724795","14.8160719692232","14.7758960028919","15.5504919522233","18.6659723416154","18.5898525904356","14.7286304469793","14.5385383033272","15.6511438273514","15.9432435024803",0.805885072084573,1.06433757152892
"sp|P49321|NASP_HUMAN","16.9509821492787","16.7869124109233","17.042472821492","16.5011541025107","17.1955577428794","17.1658926944375","16.8809406274501","18.9814817428642","19.3702621463271","18.0342495265161","17.9647132720431","17.563428573581","17.5324979001004",1.30460101793745,4.25930872219002
"sp|Q96PK6|RBM14_HUMAN","18.2215753416884","18.2861034801687","18.4938926572011","18.3735563424976","18.3922112277021","18.3812169042708","18.8662838886879","19.1896800422386","19.076281849456","18.5300940944607","18.5258590381429","19.2936818395377","19.1062105307684",0.529780693114359,3.12549207140456
"sp|P08237|PFKAM_HUMAN","19.6041418406305","19.5943373981781","19.4646353537064","19.1726011086243","19.8260487562328","19.7714518256511","19.791402686221","20.1055159323785","19.7464248130202","19.421065813926","19.3536664363651","18.8509748724286","18.5493317091075",-0.259880667510811,-1.0776093123295
"sp|P15121|ALDR_HUMAN;sp|C9JRZ8|AK1BF_HUMAN","20.4276001969256","20.2684918714541","19.040258738521","19.1233135338718","19.3142967845618","19.5875784255064","19.587238250407","19.1636443830693","19.1567606907482","19.3711716816102","19.4284821984098","19.8471541079265","19.8003205295294",-0.172468795867803,-0.690856529576864
"sp|P16278|BGAL_HUMAN;sp|Q6UWU2|GLB1L_HUMAN","20.7691293553634","20.8339174456598","19.4813887925004","19.4654062739358","19.1192342626889","19.3414091533772","19.124247746919","20.3736488131249","20.473751552502","19.8026401275799","20.1153086495066","19.9131431363925","20.0446692570098",0.375023560057572,1.12067544761774
"sp|O94855|SC24D_HUMAN","17.0184173292113","16.5563074337721","16.5020585819474","16.6559726122118","17.5195974317501","17.4493031917802","16.1439640476978","17.8810161031232","17.7777611335195","19.2207962846067","19.1903065422217","17.6888270040495","17.9353106531128",1.44882811972671,4.2972784262079
"sp|Q99460|PSMD1_HUMAN","18.6235499025763","18.6606130536444","18.9935875732272","19.4031881817431","18.49332085741","18.2963034508799","19.1774457857355","19.7405560440589","19.669241174789","18.9431985186593","18.4180914298177","19.3517109850311","19.6053943196374",0.484053258661605,1.80680235803141
"sp|Q9NR99|MXRA5_HUMAN","15.2015029250138","15.3648069474231","16.0556675646922","16.2614249750518","15.9511866487859","15.8741563976721","17.2378941363095","17.3775765723221","18.1417605436646","18.4622481898944","18.5145411334124","16.6760896878213","16.6389260223453",1.63356146774856,3.99378421546643
"sp|Q9HD20|AT131_HUMAN","18.2683792992949","17.9405166559134","18.0470530266623","17.3039685111732","18.7960308913059","18.8374598136745","17.5672735846825","19.337479819084","19.3472170772884","19.8136124429835","19.6703435885599","18.4124994259318","19.055084402997",1.15364798271568,3.9301566354216
"sp|O00303|EIF3F_HUMAN","17.4658675114358","17.6293226293888","17.9707851699617","18.127977240084","18.4860884840103","18.6120581259012","17.4265601175049","18.6548449656298","18.6843818462063","18.6556056874016","19.1634417583414","19.0660760224944","19.0308756669709",0.933345929331954,4.0380071854609
"sp|P11387|TOP1_HUMAN;sp|Q969P6|TOP1M_HUMAN","17.5076675125361","17.6834052409258","17.6266647293793","17.5408767547997","17.9046918971273","18.1121994736955","17.3984933466366","18.8045665066221","19.1978825869636","18.729981778723","18.8371477663264","18.7423061461618","18.4909557640862",1.11959302782952,7.12004768653575
"sp|O75436|VP26A_HUMAN","19.7168160995872","19.6335021526433","20.0330539540039","19.9311995657964","20.1258722022837","20.0629805729573","19.789527287302","19.7605545459524","19.934782324309","19.5402590604446","19.8337100554952","19.5909515332332","19.5643233060173",-0.191298484915143,-1.57002163487171
"sp|Q9Y2W1|TR150_HUMAN","17.1145340051082","17.3309544287986","17.3211465513228","17.0786439214246","17.5536631187135","17.7704640853704","17.5755649212996","17.5493966137838","17.9655484868391","17.5055810558648","18.1163951667736","18.2247395888882","18.1999349517975",0.54230693265078,3.1908691456
"sp|P30154|2AAB_HUMAN","16.7227338511448","17.2755371385899","15.7434812154032","16.1192882333508","15.6713880019638","15.6972577880862","17.522584935098","15.8245256879316","15.9719408064069","14.6962641942451","15.0842729514886","15.7317296771861","15.2367120743849",-0.970953564461529,-2.67059662127921
"sp|P61026|RAB10_HUMAN","24.2967370676968","23.8920357881001","23.8153833789849","23.201834107887","24.1518431483188","24.3080902691618","23.6486065391583","23.6764009516849","23.1976799702537","23.6153677487655","23.5380877106193","22.8909275915578","23.0010391181008",-0.582909362834107,-2.71236737687913
