"0","1","1","1","1","1","1","1","2","2","2","2","2","2","LogFC","Zstatistic"
"sp|O14579|COPE_HUMAN","475057.391659132","793908.723883939","996602.239342596","761205.034685651","1969051.15607293","1472315.82594456","204148.211485508","3330614.03458732","3079738.58065632","4626521.05364027","4612047.07147577","4191604.85992105","4395187.25594659",-1.44725525402903,-0.0137415103332644
"sp|P53992|SC24C_HUMAN","134350.613897742","139889.952863403","316679.328489803","260401.589115089","538620.591618693","483817.993075295","71109.8965766657","1952565.55067075","1952114.60753142","1572179.60069778","1271095.10753364","1215656.12039328","1249949.12583543",-1.50709553633049,-0.0153767425411816
"sp|P00390|GSHR_HUMAN","709366.27845714","913333.936258897","752177.488658535","691218.182649805","672675.944663923","664186.412060455","464907.628227465","1283205.35019597","1417273.44381042","1050797.05078613","1026932.01636969","2530849.50399926","2334470.81132501",1.93416680919365,0.0193100692457095
"sp|P07858|CATB_HUMAN","2681401.3143949","2498687.9862551","1415671.12913285","1391910.01591999","2673230.68473968","2251425.3823328","337184.960513301","16203174.8192956","17521800.2349259","9525152.49111969","8866062.28406429","19370025.5012798","19100412.6406076",-2.6056064342284,-0.0251399393440072
"sp|A8K2U0|A2ML1_HUMAN","10997.0699785305","16710.0680978251","209708.339180538","172954.11432641","12107.5090361886","18499.0848698182","20138.2520446765","997785.01746671","965405.833810476","26129.4015643592","24695.5301197265","912296.536574927","884530.254250935",-1.40985065182886,-0.0139698273902718
"sp|Q9UPQ0|LIMC1_HUMAN","119812.256439556","152687.305433454","518809.430949353","466429.781048616","1062176.24289871","978230.697417556","36373.4492569338","170405.050807679","195400.35010136","357361.169119956","299312.487378294","518685.215024987","453165.615104512",-5.8113942077388,-0.0564753555451159
"sp|Q9NY33|DPP3_HUMAN","251897.35615449","237297.246019732","647300.730998797","586206.034728123","455554.395487357","542202.338187423","283436.430777786","1214326.62530374","1183110.38104662","1250535.49512472","1275411.14444013","2319469.35778847","2298548.42414604",-3.60505573523682,-0.0372847672171591
"sp|P51911|CNN1_HUMAN","452677.779829601","527615.03159486","1041868.45796442","824311.732102544","1676270.63436037","1639383.46198837","211550.69319226","441352.252247656","511425.84767443","1305410.59263157","1226118.43121028","518910.824668841","527998.796675742",1.71481646728041,0.0175028997600766
"sp|P05090|APOD_HUMAN","992840.353913257","1122449.10574189","2516135.15567343","2175830.10852482","1199255.09426015","1898540.31346864","980070.32640113","1424949.48389513","1594949.77721637","2429641.43471621","2770712.94731356","1187203.56632329","1041787.40747657",5.81477759566468,0.054867784473795
"sp|P50213|IDH3A_HUMAN","382362.104592095","358323.807673518","383738.976928766","421508.761584843","811700.276464159","1047902.09180381","153259.165960027","1268371.86631703","1241838.57646556","1410448.96221959","1638149.5581837","2341593.63995385","2087947.09962225",2.13309993898669,0.0209648735615606
"sp|P14598|NCF1_HUMAN","40251.1789913579","66717.5439259184","26178.3047698108","21761.250753697","15666.029225323","15113.5936831711","19478.4642463282","497561.294546347","688647.540293656","75547.8216162722","62019.7699389698","277344.800384244","324085.401443415",1.34396204506752,0.0138091315901913
"sp|P60981|DEST_HUMAN","1627628.29787585","1712364.29448327","1662396.88712671","1871969.65188709","2374744.72483977","2310971.00921539","225890.459613757","3261042.42428672","2701290.41499935","4963519.97115329","6165882.16718457","2836252.96257373","2867476.19095819",4.9496328301393,0.0486549086657489
"sp|P48059|LIMS1_HUMAN","320288.665677816","572465.613719185","1170776.0721082","1302895.29016446","1558759.98445985","1663822.46807044","256635.301393432","990918.760722549","885518.331035064","2410552.82922567","2786529.77928646","965317.708384336","1164802.85825149",-2.28102362133853,-0.0231326544845368
"sp|P05156|CFAI_HUMAN","217895.375493748","425017.505700452","1118032.92006258","849249.070999363","631501.122839818","678472.190789787","674793.875078658","719746.936521844","438695.730335213","1525618.3186683","1749042.61824018","1039024.51182509","914186.882734081",2.96451580457566,0.0280978663035779
"sp|O95834|EMAL2_HUMAN","146982.258739804","160436.725995256","441052.009262056","459763.130909152","401392.592638402","386403.736309537","85138.5631027634","538072.362356593","631036.55377504","363072.397393939","386900.979482592","1262637.82997006","1340953.24925687",0.28663104710929,0.00276957484436206
"sp|Q15436|SC23A_HUMAN","94863.8886205391","82287.1122440685","210414.785575051","199491.084420571","235254.675232672","268747.451579862","105749.4017105","1158517.68769222","1081454.88466275","1416962.19334938","1348947.37816732","853828.974792137","1050041.19008642",-7.33484988775438,-0.0725574668788171
"sp|Q9UKG1|DP13A_HUMAN","155932.31438496","236121.464076123","552643.923759907","556294.034937653","382708.279614657","307802.302476117","115845.714304901","480232.085956991","521454.933516528","306823.919370787","342377.409825632","567136.080470606","612510.791032183",0.0793957741881612,0.000793701484993955
"sp|Q15019|SEPT2_HUMAN","1624835.44738503","2727982.7711565","5145252.58247858","4757780.69460708","4891219.32443462","4478873.63630103","1061547.33204554","5709950.5362904","5577259.17640675","9047240.32109346","10176962.8823372","9564956.54823332","10212511.0898849",0.124845284514827,0.00123611236643179
"sp|Q27J81|INF2_HUMAN","157832.748721622","159911.737072772","367744.959757932","331744.64147501","472378.125959178","609078.684204245","63601.9472880782","503794.674262928","686488.531979541","721641.415633002","718455.907776487","664771.130517424","482611.143117876",1.66760835517977,0.0170204504484517
"sp|O75367|H2AY_HUMAN","1389325.14385501","1811492.85951432","2812170.40167089","2969346.4054102","4798121.35646361","4713858.19464168","671068.827592592","4234277.97192552","4249076.4462006","11291535.313155","13176399.1402","7270604.01469015","7939032.27837913",-1.7889823209077,-0.0183431354048524
"sp|P41226|UBA7_HUMAN","175932.364611483","153741.752071209","470022.147560708","432675.180878678","548624.952908296","622080.553150339","94360.3125517455","830697.848638523","911412.071456565","1289732.18689876","1326912.69825353","495126.059480551","505786.574338861",1.89606709336802,0.0193701380933649
"sp|P51114|FXR1_HUMAN;sp|P51116|FXR2_HUMAN","120770.747591869","131295.290379726","181949.400722872","237716.223527025","319270.17669516","352644.107337118","62493.0528517716","1883281.81986243","1881917.80385474","616437.67455283","641435.887855299","1043001.98710009","967626.761865138",0.330749835466963,0.00333486357244076
"sp|P51858|HDGF_HUMAN","250151.056654515","316075.002472159","535304.406306547","346260.762786163","609804.260139674","588154.187893714","110500.68565748","2328031.81213109","3350944.35554297","2376780.2609219","2790947.03698197","1554902.09103359","1460772.6014337",0.337960103435771,0.00321665616895209
"sp|Q02878|RL6_HUMAN","439230.094435694","398345.169179039","802325.108677341","784759.516099416","2228468.76712496","2222390.06871437","382653.289202891","3607943.03636228","5498381.41233733","4926776.64683983","5182252.51943151","3868996.0239381","3901538.87124599",-1.53841381803468,-0.0153408577771261
"sp|P22234|PUR6_HUMAN","120498.767409876","137317.961486771","147195.437035046","118309.591879768","114355.480984841","102419.042829467","87492.6934349582","1374310.98060299","1072825.40874621","316936.635884008","277515.979945903","1053263.92282865","1171505.67719512",-0.610648528443647,-0.00615185989639616
"sp|P25789|PSA4_HUMAN","435328.529308001","371433.413324078","561021.467074992","586196.323828043","1032602.28865613","913120.493816577","276322.183086642","1360808.01162833","1548729.84157536","3230628.44733263","3245198.24226593","1311494.66714227","1281533.29034144",-3.51151533693302,-0.0346803202041181
"sp|Q14258|TRI25_HUMAN","215577.173207613","254144.012086535","488798.085731946","426525.894814293","620928.244929505","592040.914784881","162140.220780587","1069349.01350587","991745.138260994","1094167.53368556","1190499.53103962","926333.538178062","977290.892393441",3.19878630140734,0.0314058881644108
"sp|O75533|SF3B1_HUMAN","267505.660231598","275337.795194662","284771.266066058","328827.073339372","550108.410494927","586340.700222464","82701.8054018639","1522840.51149428","1475971.79154043","1397998.8113133","1428304.10301319","1533845.49422245","1446411.77873213",1.48350924272922,0.0152264387359189
"sp|P52565|GDIR1_HUMAN","2749338.04054574","2826914.96066753","5907372.49744099","5113245.26189029","5994561.97396839","5314980.31338879","2398058.75975627","10574052.5752615","10141697.0287556","10226024.2598144","12409377.6432713","17596713.3075006","17745773.4462383",0.368169107420348,0.00371866854736121
"sp|Q9BT78|CSN4_HUMAN","424679.506756262","447731.381714622","565265.161399215","478177.611583504","676115.508373032","677301.980412327","367328.959418617","1363065.28640589","1303571.52974018","990708.395826965","1034480.40358576","1187253.83890553","1447313.3195634",-1.13170518756259,-0.0117913862199911
"sp|O95479|G6PE_HUMAN","83379.9652984913","101643.060848741","182479.009466909","121968.106918878","319378.21827861","350588.602151317","26164.2410203911","290689.557342548","308102.117798412","600213.933466348","577115.644213128","778586.485037697","736023.932047728",-0.726584672326302,-0.0072820065720849
"sp|O15031|PLXB2_HUMAN","100223.525794739","124260.208031945","320431.100674254","296826.775764868","301622.983805042","273226.348942033","84989.055988945","402619.322385239","403675.025121041","756298.475769289","735783.000184817","464869.742854644","531610.998575983",-1.22560443825792,-0.0123428775334243
"sp|P46977|STT3A_HUMAN","888867.543932877","992182.56140549","1384040.88912013","1195385.44553061","1739460.07980577","1667441.46950091","634281.553792102","4038462.52399004","3852545.82611805","8691502.0077123","9351323.03383102","3308576.08130838","3690626.77758997",2.03004344933686,0.0213215448173662
"sp|P62191|PRS4_HUMAN","147956.409296215","165316.294773881","219063.888149645","232047.37965604","238366.065627545","229044.132935841","94639.7474670912","829389.997346339","907313.994977411","877385.040778153","962655.302890258","864184.07093116","884774.478222835",-0.221712611831036,-0.00223775754058095
"sp|Q14789|GOGB1_HUMAN","101233.657939354","96840.8641238703","152973.170083861","140749.712481572","124768.506441813","140750.188318676","122827.249415592","354488.211786855","352561.002888258","588331.365779329","499383.904674226","447128.278847067","462863.66227618",0.548056794770471,0.00549350411127591
"sp|O00232|PSD12_HUMAN","78280.832176266","71819.2235451105","160069.465859145","175322.679881384","153206.685732545","126801.187959582","36062.7862370854","1569191.07203221","1043155.33008761","512466.166482268","501684.714745984","824206.355234527","815170.575654865",1.80933496700761,0.0181091806958088
"sp|O75746|CMC1_HUMAN","57176.3048460031","59419.9290170419","138268.067622002","136521.069101776","237368.93862728","219706.426217899","34223.3923699416","665885.129644574","775510.670684802","836827.296304473","843488.159688329","586559.022153383","686690.309476872",-3.59699413830525,-0.0365068387419519
"sp|O43815|STRN_HUMAN","16661.1905309234","21783.0879762602","36985.9795872681","56345.1361423431","100252.245607684","108992.479757671","8545.0318840394","381978.106161684","345460.776355512","349897.602242121","357683.205963136","197843.906282207","215702.65758422",3.90041164704388,0.0395785978777927
"sp|P50897|PPT1_HUMAN","2300191.39999223","2885976.00652285","588130.03091356","535371.586001185","1229995.5553184","1206649.71700168","177020.084716791","3531382.07549589","2790288.21421843","1603092.46522141","1699634.22014029","2956170.68021064","2880336.26850045",2.09527703182627,0.0220075749250101
"sp|Q14651|PLSI_HUMAN","326580.198710775","318206.216725645","263677.807399506","240634.851720938","700240.74195422","819781.022663245","68716.8440968157","1460914.11677127","1548142.21683739","1522287.96782638","1488905.74564369","1454392.33550213","1433425.96628913",1.61121897751177,0.0161883847508704
"sp|O00425|IF2B3_HUMAN","5704.15936550821","9317.71800729471","68951.6701922025","45163.4671413961","42424.5358653585","46311.074484168","5393.23699807273","1694660.19575683","1807589.75198492","220904.861445155","200353.91288096","1206554.85855455","1234337.43323023",0.384002906843504,0.00398376751638351
"sp|P33527|MRP1_HUMAN;sp|O15438|MRP3_HUMAN","13917.5220526748","9907.13673627925","21268.1945778744","13236.9968225627","25766.9550956661","21889.92510708","10285.2218224186","262915.356661282","225572.614874084","196599.864065819","288058.591805147","760202.864307798","819316.156578094",3.04711497978327,0.0301128467896742
"sp|P07988|PSPB_HUMAN","9713363.44353538","8897792.66972025","8795940.83583662","8596564.0603007","13747245.7920547","12826995.6637668","3019453.38474238","11927149.4307177","12843428.1278851","12030580.9874883","11486295.9013488","8785834.86393468","8837480.5320423",-4.22452012059884,-0.0423106235814733
"sp|P11166|GTR1_HUMAN","4322504.45951886","4967381.23289295","4646439.17240387","4310100.92942533","2399212.98938352","2338520.79996156","5530681.98979904","27159607.3161526","22793846.3233107","2521400.40138315","3957497.23325695","6134151.30095549","6290528.49023295",-4.18714160113574,-0.0432362347289611
"sp|P05387|RLA2_HUMAN","3693464.6594859","4897440.82442735","6796516.99015441","5695158.60046818","11664329.7629555","11299972.3704612","2257246.79998518","23918972.3522935","25584929.5465733","38300607.879541","34188534.2604901","31510393.5971523","27499175.6456975",-2.43027814613864,-0.0255560485271324
"sp|P29590|PML_HUMAN","180828.93598357","237530.714954431","277561.560895089","278592.778800602","444360.033963901","513638.613645643","102227.821571327","1235852.47391762","1231789.58105153","1551456.1774226","1473649.17788747","901260.005939758","1062801.17103572",-0.662283893790073,-0.0064398713419583
"sp|Q9UQ80|PA2G4_HUMAN","305781.432865001","334018.576208233","538526.637753001","431840.836452117","589846.966631851","579923.875108626","162894.974963594","1676123.31470414","1827780.71317491","1955745.59282423","1912407.96386909","1066395.18967823","1199450.94744835",2.18129734694199,0.0218530102238073
"sp|Q2VIR3|IF2GL_HUMAN","1799.12367812324","1330.07910757625","5920.08957105585","16471.1007740474","16804.4678310166","11389.0613933505","2405.58182536527","5013.70176239963","5183.82262093495","21872.7256446284","29307.9224876281","33433.6951280452","56303.2644985885",3.29558409165204,0.03314776614997
"sp|P05534|1A24_HUMAN","19374504.5029657","26446217.1016685","40371478.1472987","39536923.0601485","67278187.7399039","71261087.0209265","6604600.82276973","86416932.3695766","90089964.0397519","92112961.9502961","100623072.425761","84436942.1499448","84258557.8897726",-4.15063140507345,-0.0400058414858062
"sp|O60749|SNX2_HUMAN","332856.387971726","432486.524498943","958172.991841428","811088.24654451","1038819.77623552","998693.390020305","238061.376341906","1463778.46401746","1243907.63235401","2107080.56138838","2027432.91653021","1477384.73719563","1298459.67342478",-0.299018041452211,-0.00303232077111661
"sp|O43242|PSMD3_HUMAN","442667.327316238","516906.376288248","595508.215019468","616725.941815852","1273171.18753782","1246877.31527189","326052.268079823","3205525.03117132","2987665.83729717","3290271.97320152","3609728.96466521","2806889.69674489","2904820.70274691",-4.61008146480625,-0.0474552018644832
"sp|P46063|RECQ1_HUMAN","48528.5058479165","65850.7978310765","212768.926753886","105960.409228703","366515.0017924","303055.188664356","21018.2457398932","647591.039432431","761288.767214379","2029844.57816472","2281356.55877473","1055981.62102497","1040319.93564247",-4.72643430092612,-0.0478964032968971
"sp|Q1KMD3|HNRL2_HUMAN","639337.091197711","640155.288578423","1557283.32527381","1229316.27644013","2783400.17312208","2767951.2637278","257753.251972473","3813313.30668008","3602477.96338436","6263258.15834755","7028253.12793387","5463276.03728304","5840239.38467397",2.62476216654692,0.0271362266780763
"sp|P62195|PRS8_HUMAN;sp|Q8NB90|SPAT5_HUMAN","260739.373295851","203057.401712459","232585.718735598","211297.167618524","395434.72273311","410552.595037087","112407.816767078","990201.92285527","827623.805659624","774167.439575056","808484.131953462","850474.936201082","780891.817319911",1.58016356048225,0.0158718522047713
"sp|P56192|SYMC_HUMAN","217865.758195272","219440.245520095","324044.01339692","352746.851262586","641792.605876514","521251.947226693","187468.549472252","1265075.65430922","952687.036267543","1278075.87066914","1492821.06728724","1653038.52464191","1411696.41029596",-0.489866032791003,-0.00459944380748845
"sp|O75131|CPNE3_HUMAN","4457761.20515327","4644726.56293016","7357505.58574839","6022661.00397581","12185058.7702303","11503575.4762353","2384227.2516798","25153499.9575732","15494219.2539405","15166417.5904734","15553611.9087467","8925505.1268821","11748610.4356803",2.3264979855088,0.0232761871112735
"Int_P06396ups|GELS_HUMAN_UPS","40915.9605566525","30181.4816639923","132273.155922187","90988.2790432947","35677.2482627066","64990.0606455513","40825.0805422701","226581.206679809","335964.78151677","137930.128528669","120572.842104057","1972695.13275154","2589239.73768018",3.00387220013968,0.0306159321185517
"sp|Q8IWL2|SFTA1_HUMAN","514104.71220868","534896.829466178","1183955.8938406","1210701.58792035","3365816.84859258","2462835.47002705","320214.829766737","585727.286646222","433750.82121914","1130162.01657845","1395658.04197476","424032.585537724","388805.312514439",2.33680781043997,0.0228733416277151
"sp|Q13283|G3BP1_HUMAN","326768.706320681","340391.525050971","831805.340829829","603394.267645735","932554.306323002","1029694.01672074","149571.043884332","2441394.41126915","2457715.76394011","2134315.20635196","2713644.29400545","2035944.96776923","1830361.38935724",-4.74581616472162,-0.0469998551645469
"sp|GSTP1_HUMAN|","4873735.91942244","6549764.04854407","11940859.7337081","12126015.062262","14372120.6007844","13132400.3224279","114183.690832113","27005291.3654927","29926614.5605372","12809669.9454447","12196721.0498575","27281726.0581405","28447423.081756",0.712284274949524,0.00710785281329034
"sp|Q9BWM7|SFXN3_HUMAN","657643.049999431","701109.302750087","1383353.2536737","1269973.62495016","2067813.22051394","2048983.05145925","232434.047778477","2597856.0310903","3112765.57697931","3296780.32081231","3494041.52076766","2633197.54861145","2396606.84051917",4.16692644942981,0.0385513304299327
"sp|P56199|ITA1_HUMAN","98268.52308781","95423.7970290236","514827.466964964","463544.775746989","383088.094249419","375256.643606712","102203.744042612","83719.4146625096","88255.3234316923","300212.23020884","266408.26405559","150029.963968991","145171.110152235",4.69642906929658,0.0454144037102031
"sp|O75534|CSDE1_HUMAN","67353.9378698268","69929.9324269551","119295.334870832","95745.5591678481","155973.004219584","181349.496024168","30580.6840772017","690299.207286857","455865.462712116","358003.188421621","371990.147164144","468317.102136305","544868.305232505",-0.315599054837826,-0.00321920980934965
"sp|Q12905|ILF2_HUMAN","552530.19717395","625747.850456526","816027.391923762","754326.759395235","1177461.1418449","1469785.184916","258654.080434053","2708758.28615321","2265702.1035227","4492020.05251268","4860743.55101599","3045492.35675558","2883163.24065168",5.85291808667341,0.057009461270318
"sp|Q15008|PSMD6_HUMAN","333086.779865912","274022.854430679","444242.151410674","403801.048959172","656149.802071513","565267.707819164","183428.05078646","1707414.29488508","1672865.65647696","1945873.09791513","1529668.83042071","1495561.15171562","1660237.86656121",2.22793203302071,0.0231838406317716
"sp|O95340|PAPS2_HUMAN","167623.688360078","170826.594831721","396077.231886086","322965.329330273","371539.420377749","344882.245086802","37354.3627615783","449265.116187757","357455.94820331","397559.189496855","394734.350470824","297152.150726558","294088.88734867",-2.56575784988428,-0.0255837369174642
