"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"1986","sp|P62995|TRA2B_HUMAN",7105843.25499354,8625885.30893461,1668239.93763921,1394084.71648521,2309155.95193493,2161743.29324741,1964198.16417375,1972655.44754527,1836472.29343431,1724117.40965213,5239061.62893696,4579697.55647437,2492837.44696455,2609611.64764794,11727593.7704696,11167315.461432,15817498.450041,15719105.8739715,2809111.16838749,2827266.69250226,2252551.80802742,2017201.56538425,2283688.42438986,2118364.55186934,13240133.5121484,11794226.3175931,1828623.12432228,1879451.3371877,3046550.70866766,3102498.41306624,9734393.81184383,9782550.02234832
"1987","sp|Q8NFW8|NEUA_HUMAN",3597573.36279467,3610071.37072615,4168916.44103167,3894525.19649391,1075067.63728892,1204829.09609769,3264709.39144656,3384320.16655913,3661713.44475816,3745167.9183891,1605588.97554273,1405305.45895032,1154206.21036787,1237272.75765742,6833917.76610442,6074510.18358419,5252922.45789944,5095700.02384445,2845730.10168813,2860680.55369984,3547597.92773014,3283787.83628734,3155151.00310561,3099259.53386401,3297174.48641849,3122680.40890157,2994396.41661129,2986537.37619427,1732955.29567937,1961543.49282125,4327344.59184098,4265890.5789144
"1988","sp|P61289|PSME3_HUMAN",2322472.13040467,1500149.88725153,552454.828158924,472209.773150731,901432.623658104,868273.680778478,768462.322761365,456699.272722334,667278.174033818,518787.601737147,2169470.90949595,2461304.23043532,3178567.9139527,2593019.55680261,13286499.1267923,12958159.2881889,12956328.5053486,13086662.6188046,1201874.45276673,1135949.1242921,1102170.75110339,1029852.86916403,1274428.98471789,1707704.14631062,9156737.14428448,9715196.48914993,676666.253407544,834384.640851262,434358.178396292,499450.868787661,6046611.87579036,5955603.66467345
"1989","sp|Q8N2F6|ARM10_HUMAN",553019.893251491,681255.027869435,1130748.2195602,1099971.80571443,1473889.82840502,1382822.51956625,1915861.40056673,2002313.27262512,2115564.76911501,1927007.27571123,2211240.55708664,2227887.66278557,1966981.83036311,1848028.31042228,2291067.44302376,2079098.95610931,2278006.51497985,2365251.32076027,2369817.84316457,2181094.54751903,1864829.8948119,1933689.22596133,1807919.78486401,2042964.72940669,3068868.16319918,3368523.35843191,2186444.05428608,2532889.42832733,2890371.30965169,2856450.49933751,2712295.30819278,4713277.7105298
"1990","sp|O95571|ETHE1_HUMAN",5821909.92886987,5517095.18391869,1142101.65793621,1022359.40605243,967347.33351141,991001.88812517,1849118.36851664,1811137.96450979,1896007.24656211,1742125.5351105,1188270.87242823,1204732.53500403,2779507.51716909,2432362.20416939,2849072.25332615,3568687.26435849,3312713.63744011,3165786.94623009,2352695.20926581,2049626.16716949,1940983.98483424,1906571.13978801,1534545.27785661,1893732.01046809,5443971.15789005,6405271.07409121,1207522.90663698,1373997.52303404,1636086.17316321,1490834.75164714,4816140.56509337,5606234.61127493
"1991","sp|P12429|ANXA3_HUMAN",2795649.14529363,3604751.87761982,1473652.34255053,1542458.1318375,3070540.56673831,2733914.66870134,2624358.91572981,2684637.7043002,1812526.54454414,2046492.20949105,1331361.63326366,1487144.7163826,839586.440198835,1350461.32111032,1755326.87568652,1534295.74414872,1123154.90197632,1286689.69781786,1379919.69104189,1437285.62104739,1862846.43769039,1740538.72140914,1486368.62273313,1316361.94481129,2856296.17472976,2121609.2741668,1727358.6791595,1629478.80620918,1986876.07753151,2234273.15448804,1460404.38448429,1486665.74130377
"1992","sp|Q13362|2A5G_HUMAN",2.07472836044384e-05,1795.44062575652,89146.4527058743,84460.6937208363,5672.41164348739,8631.92725232149,49927.7717023217,55692.9994940973,160500.308071606,178263.834484242,4.85098298975645e-06,763.634289131896,13389.2698365663,12579.3415512276,1404.46195160425,7235.0772855852,821.727136424246,3141.86314315057,15526.2305489103,18725.1134924354,99258.3061883783,91190.9407095498,71335.3775903177,77543.7134353697,3771.16898214724,1.78482463172438e-05,139954.45604291,109249.390894525,2.14898073368994e-05,2.08545814385376e-05,93453.5689749018,68701.2440457231
"1993","sp|Q9UKK9|NUDT5_HUMAN",5814905.97580682,7008536.78105474,2019247.1793353,1916703.31018678,5151762.65242196,5413579.81429375,2015682.23727933,1857443.69879423,2157298.59752382,2357079.13269014,4135127.69542743,3996655.86662799,3505757.74146323,4051976.20104598,7580819.46132835,8230142.97185859,8103122.92427811,8409138.13406292,1814211.69951959,1685947.69243079,2048111.74844982,1768853.80975439,2251031.22520128,2329522.16327244,11855025.7807175,13266635.4956559,1676817.35959164,1780663.13143853,2026041.44867944,1753986.46567309,6213115.2035133,5801260.3966805
"1994","sp|Q13501|SQSTM_HUMAN",3193177.82135083,3352345.11936607,1299671.79856518,1215876.5437937,1830938.72652115,1588921.83127494,1546831.15986626,1764601.2230366,927805.467971993,912457.429148867,1506363.45444798,1429105.69915936,12708935.5237406,11744595.5649981,2675192.70399979,2032051.20283458,2672967.59487824,2452669.50990186,1432191.69779125,1559937.74447273,1365521.60461712,1520528.41995928,1525189.73657309,1414798.92877381,6017560.27390403,6766847.35010207,1160534.74713507,1251971.70496225,1640346.70970132,1495586.7948192,6228521.3339873,6064503.3813042
"1995","sp|Q9UFN0|NPS3A_HUMAN;sp|Q9BS92|NPS3B_HUMAN",2069843.19508764,2102153.68194949,3255392.88813332,3288862.58699793,1442406.11554293,1649461.0651023,3468683.26383173,3756028.9072654,2782748.46823023,2900434.91532034,4847046.19682563,4511191.17116138,2625253.86396015,2407069.0761279,2626224.94959755,2557572.5084073,2485197.93273418,2241179.618231,3647616.29112251,3734179.37349807,3339089.10421592,3233239.78697472,3318712.920233,3325644.51055223,547962.859309211,531685.328305338,3559664.03792947,3674433.52553316,4058087.97000966,3696312.5303103,1526731.37413936,1558462.55188483
"1996","sp|Q08AM6|VAC14_HUMAN",2189783.69970492,1807144.32548922,1813485.99382789,2135697.09109486,2432524.14399375,2354114.66455105,2454048.29676471,2579675.18071102,2368236.37905759,2632998.80902651,2892814.41789592,2447478.1469842,3448907.40261699,3297206.68358993,5180395.37212615,4772821.34451106,5677873.23014414,5695626.60480259,2970720.94824161,2636742.46845751,2486517.31668761,2437345.68886739,2081550.44757002,2235977.32298403,3792258.15105652,4284413.64659157,2205748.2989916,2308414.27981777,2197824.97480845,2239442.64235694,3525584.78687394,3599169.7338842
"1997","sp|Q8N6T3|ARFG1_HUMAN",1291724.11680532,989214.59454819,2024759.73709827,2016902.20523903,731091.84871797,775487.426471665,2515724.20696841,2449475.25450823,2240854.63922321,2060436.50240882,1509406.66963167,1531694.37055887,902819.357775111,938669.520111483,2010351.83715298,1945181.60984964,2337954.10362467,2215825.82444191,2427434.1527957,2594396.47529794,1983857.37226489,2098891.6453022,1677185.78792923,1587114.32309779,1969283.99174865,2030940.68441092,2320695.90898627,2274697.9852059,2155616.55625463,2582958.55496214,2470424.41424897,2174910.53190069
"1998","sp|Q13155|AIMP2_HUMAN",4871108.08813394,4633587.92091236,3607783.89033273,3077678.15801252,1810019.4238729,1975031.12822117,4184196.98491062,4133836.44967795,3550428.65052208,3350915.90562648,3670449.9139889,4008986.58622496,3955917.88177012,4330067.74103838,9896108.00100653,9939839.75654227,13525435.1614511,13882140.5871827,3462153.80812027,3767437.12511202,3365581.74439385,3587332.95212187,3786674.5472082,3820462.21706823,6637477.22015742,6542586.89446478,3524260.3789701,3485774.74681502,2946068.92110152,2826002.20356892,6320895.56018575,6116136.39529665
"1999","sp|Q7Z7H5|TMED4_HUMAN",5958748.20841418,654336.530525367,338953.649487633,319539.659809373,1368464.07007725,1208721.34460683,603548.533939143,621383.168559302,405175.35322033,401547.365749312,1723079.9053143,2004673.73129312,1302794.89608835,1434668.56202781,6299214.40812802,6710112.95813784,6511855.57685822,8308991.52691843,1748847.51441973,1030164.66358676,1088999.70938276,602251.305630715,1394739.67557258,1208978.26499641,3167514.83726164,2866398.94642425,359787.531970132,288917.998705473,1046966.65011463,1068956.36954752,2652174.34002885,2361519.51104614
"2000","sp|P62834|RAP1A_HUMAN",2277951.34781143,3545842.4970398,362239.921275455,364597.655761953,4081956.50371692,3418475.75368183,2361882.07104135,2697503.67350834,380566.424162994,335236.757515247,5239061.62893696,4553662.80964299,14966.6169074332,39539.9471506934,363773.565309295,375810.860300057,652812.653422973,567631.966030931,2327638.82449301,2797691.88734945,231082.19083552,212622.664733459,261174.376878992,322474.017933755,3088228.16632971,1723285.25184508,427903.441642633,429732.703084657,4246039.66665467,4037391.5308525,777392.126185996,494468.621634816
"2001","sp|O00267|SPT5H_HUMAN",3564591.49318729,3780344.79863328,314538.362330656,289778.030422043,3530646.71147616,2983472.30175206,619175.382371696,729306.524044943,282471.762985725,284967.508328342,3587029.41889584,3591604.67853625,1050028.57290235,693062.810498539,3611578.92035988,3530611.37562732,3616393.60181042,3454161.61246427,530618.333718949,499144.459129421,376592.556874695,445519.988946584,465899.583070693,486859.425346875,5861919.95362462,6092316.42133873,236175.302248626,281036.48447239,2098526.75793711,2061447.92327116,1347270.72016879,1390457.18717076
"2002","sp|Q9H074|PAIP1_HUMAN",5511508.46821571,1520713.22442,612192.015837954,588605.282439219,466530.698462131,455518.362289139,573599.63639137,738734.935562143,944038.692456839,705830.981144956,1404690.42470185,1668870.19433822,2754072.74047455,3377068.55498728,5350713.2828893,5117845.22439427,5844533.92438098,5892290.54602203,1415471.1607128,1474963.16450616,1652020.66655639,1627689.75336544,1716501.38644949,1847377.36793361,1978706.0242127,1872011.94066915,503517.492778699,695589.213153198,846866.945896447,1209332.29956496,4111802.85611193,2352668.7951345
"2003","sp|Q96CN7|ISOC1_HUMAN",1261119.56867304,2313663.35126642,1831862.89017823,2195112.77046272,2148552.95790068,2843678.43531293,2233872.04920369,2249667.50401295,2509814.5056205,2437715.91366934,1612694.92633292,1625574.52038221,1278881.15795104,2472173.86010714,3986475.80003849,3487057.55028016,3103015.92699069,3398850.13247558,2152159.92880661,1824071.77613971,2759213.55114557,2576935.23128195,2191632.86410553,1884236.18776016,2863806.25627998,2874515.91120037,1923424.00670739,2226598.04082255,2301264.74194835,2624030.94196412,1844138.2252066,2538013.78878695
"2004","sp|O75077|ADA23_HUMAN",395480.486584585,983874.518424642,5120691.54520522,4958180.48694994,308806.272883959,321409.238441252,6077485.02937364,5887532.99255371,6302743.05066318,6810849.12077126,1056827.75833967,1096844.94696275,2301435.74375126,1961456.00620362,1171616.05227491,1108867.97586946,604173.475559634,735682.537625467,2766008.26360478,2727210.4532631,6113237.86803366,6154264.25185071,4345550.28083157,4695087.84466147,78122.5831924671,71447.1543574315,5995842.32903661,6166869.09013113,905951.725979708,865736.499523187,3163177.93635333,3354737.46743912
"2005","sp|Q9ULC3|RAB23_HUMAN",812291.077846145,1163916.85643697,2993169.13892011,2926049.35387957,2147631.20904881,2356923.16275455,2715411.21981872,2944025.18486215,4006576.85029892,3893177.41805098,2587249.21857531,2390382.69161518,1646122.35034414,1721894.27062876,1271969.68651363,1259182.98736056,1397079.12932574,1373051.88354756,2961213.67896956,3172845.92170656,3533225.9909175,3875119.78490676,3424015.47178387,2851650.74407086,2410909.55056556,2170243.34122251,3685298.86004622,3487404.62576781,3017734.05252134,2993759.30539634,2553265.56324922,2608978.31479026
"2006","sp|Q13126|MTAP_HUMAN",2183064.61306995,2314550.16433497,700177.27549945,764449.275762258,2819641.12011279,2882573.91530347,879466.188397003,1128739.02152634,959259.905625955,1198338.16485221,2073540.94250315,1915346.19268733,2046249.48820781,2776902.1892012,10491556.7669236,12223068.0365129,10376949.5919569,11246853.662299,1570333.94093919,1305124.31426393,2094956.5267279,2106654.76081137,2151347.42814505,2091599.21129058,3114195.93370404,2700592.64511818,1063337.80021383,915907.262037147,1548717.79998564,1567658.89420321,4044701.4220717,4466856.61785358
"2007","sp|P60033|CD81_HUMAN",2869973.11239741,2827130.17527272,7151310.60623487,8025529.43226643,6459988.62556096,5996679.52154016,9047979.46959739,9080120.70614113,5888698.34687358,5232560.73152591,6985415.50524929,7202802.80738661,4077479.98741234,4517606.96466655,2222997.82225158,1935302.28705229,2090707.68943624,2288541.45950426,7282026.84168805,7213843.79758985,8004281.14093415,8084743.57909258,10347910.8114286,9795224.09265419,2684664.86715111,2370911.48512677,5778207.21408318,5189582.71121232,2945201.83101426,3079033.08620112,5851333.87157963,6192760.91314724
