"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"2234","sp|Q9H7D7|WDR26_HUMAN",336989.358125059,404573.645156404,312801.796818559,412510.143534474,64511.163629444,115241.206952394,340390.38371041,374704.329764421,442707.708284185,475044.296000463,436331.337922235,334097.752958232,540685.196418541,515019.69733436,1895152.66221977,1819234.30882898,1824089.19952428,1769295.06599949,476670.451266571,543199.92927754,433869.268000015,516942.28801605,530746.849224481,472339.513246362,588020.339650259,570175.958546316,451056.482431151,453652.139242381,134597.159204003,178361.91441838,1350211.06981575,1426944.2901223
"2235","sp|P55265|DSRAD_HUMAN",194425.41634619,194023.669229146,131244.858524598,157101.82632473,104419.767836698,147032.51005074,702595.094785016,202426.472467497,148588.687812778,136551.08215202,669335.482698241,656860.977046486,479965.14704051,474502.906284185,2675378.77978016,2608421.89009721,2727260.41488558,2548327.76423723,207522.670816234,242232.826478004,223178.770726459,198373.738015958,244530.403030683,251658.572733304,422528.967882699,516851.65685948,186386.252568331,167789.942718649,203067.27974305,181540.521609723,1058584.32612389,1328346.80262712
"2236","sp|Q9C0D0|PHAR1_HUMAN",184757.771741333,181317.200369816,826413.877635533,869617.160555105,152005.793925997,191769.551141992,747118.259455312,795215.66194092,722723.43943893,628625.009421225,715585.345857406,565349.116933643,60856.7765545226,52773.1165699019,132203.043640227,109141.201725365,128235.145127399,104415.835979399,970070.753657963,974129.572897182,554736.034620202,530378.802807814,525033.472554789,553667.436881804,436361.901649315,470729.554489213,502465.676619582,439806.755179573,1021007.15647481,831419.345432997,46072.6574611391,49162.810761597
"2237","sp|Q9Y2L1|RRP44_HUMAN",216276.187736184,1169406.97209788,104333.194509831,115678.547902343,125302.856953093,137581.399722274,99500.1316080939,130613.297806138,214483.455206756,175545.609179625,232306.677233115,262291.504496348,246022.575387603,206585.684189167,1407659.6446311,1500830.3457997,1490154.59539476,1488576.23309018,173834.46791736,269275.411615859,159324.770799772,179697.639550536,102846.926127737,110104.817932619,1531438.74861571,1633586.38122827,75898.9860659513,223556.934751668,305635.441249927,276939.468620697,614439.260393545,634798.675985997
"2238","sp|O75027|ABCB7_HUMAN",143106.430256562,161656.516337742,182977.883493517,170334.31900054,299683.548685088,342478.718973654,617254.894818396,467937.329190603,511517.509599944,483361.978579034,412070.469701598,390214.86992412,271190.953453881,280692.826356761,806471.620334545,763766.302267346,524516.316246546,550638.835389623,360762.669064964,404168.651275195,448475.96932181,447015.840554885,303948.877634018,289683.608078742,176712.940304826,115571.762138,352651.164237311,516685.713582644,306717.775611348,377027.815624318,280424.615906836,308212.490022103
"2239","sp|Q9Y276|BCS1_HUMAN",54419.0120723912,65338.6815436946,188787.734702275,135261.491003493,99678.2841991,99406.6359377001,185537.712584715,225123.446368611,151371.185793341,163744.177748073,209420.694112387,262919.647409165,313896.06554545,327192.43471834,618165.68194649,1025867.96951991,442672.76149709,572414.19587079,207283.494515231,156479.222651403,138816.784576845,155573.241795501,147521.646643613,114059.915809999,79764.5982799263,58776.6141532121,208812.612873166,162199.6962451,118199.122641476,257605.664990219,180291.4777796,166538.298916001
"2240","sp|Q8TEM1|PO210_HUMAN",1670903.57075524,2490320.58328166,264575.738946816,323600.516229065,267328.473586192,266637.091275559,312868.428259361,349405.599529129,291528.915559185,314623.459787016,261165.169120977,227376.273894926,180491.293421289,176487.083545391,3563491.56237103,3398067.9442333,3831729.50415894,3404639.0215065,292301.250220022,314449.341955964,361119.672668807,322177.743826548,290285.933251407,245652.570802591,2084920.17494293,2103873.32723056,254699.253336055,258532.838479613,191411.901934497,299682.386945507,719671.202283282,854835.185141541
"2241","sp|P11717|MPRI_HUMAN",2785407.22592028,2640411.42050438,64353.7190660937,93067.0274406745,281906.367721861,256878.863768564,182561.667162338,184899.129169686,61125.2871960998,59321.8954245232,556594.392921087,446569.585273901,770641.877884635,658671.209589276,1925906.20913383,1978281.19985145,1663811.25991153,1722401.68329377,333674.70148659,275797.21614872,168093.640608438,157105.882577738,396084.668687634,260784.491424143,1400863.55850521,1562782.94566698,49970.4338742197,80756.1558750564,223659.387018572,222522.116502182,1066736.09909869,1202819.12326075
"2242","sp|P21589|5NTD_HUMAN",4354595.47092873,5570316.16972452,663889.238829776,701440.861837295,459346.874393869,465842.527129307,958066.82600349,1046156.41656137,832054.622850653,908157.407217525,296051.80618498,313822.32568792,752956.078636429,716936.385654712,936316.066296719,1092626.87070632,625528.79324025,621234.906494146,157339.22345468,141451.677226514,305527.796617088,402510.268760314,334590.643715642,303114.105150895,52863.2228181572,33236.2372814342,907693.332030845,908164.336391979,568974.950788717,523008.339952504,400350.281850664,384117.369801071
