"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"1366","sp|Q9BYT8|NEUL_HUMAN",20.8083254530975,20.4673978089548,21.4491812801394,21.5480608562643,20.7723044255954,20.5549281709843,21.3732750870851,21.6159013562492,21.5101770630293,21.357627563919,20.1195026680879,19.9750120096471,20.4096479600101,20.3890574936897,21.366983067562,21.2404138904575,21.7384063878258,21.4224535158136,21.3303260414707,21.3670910436121,21.3595251982526,21.2299998767064,21.238229446265,21.2306340643832,21.5516867279674,21.4810725879139,20.8819801184655,21.1331273300985,21.0028499867287,20.7828936682032,21.3762865384571,20.7933849563583
"1367","sp|Q02246|CNTN2_HUMAN",18.5790579021984,20.8661527868417,21.6450284190231,21.5654321984891,20.3610294421253,20.03506606682,21.1065677509144,21.3428489602888,20.790908878409,20.8265542439454,19.8471373070367,19.4412014225234,18.3511572989018,18.8357365571044,18.5144169731231,18.0177426872659,19.029654229729,17.9099365449211,20.5592133302039,20.2374063631108,21.4381882649748,21.4624351388072,21.1275664871863,21.3972320413116,17.6600572937669,17.8278500358142,21.2096950923032,21.2830747145912,21.0172744177031,20.6009072324548,19.5143892693432,19.3152148092809
"1368","sp|Q6H8Q1|ABLM2_HUMAN",19.3645261027038,22.6940851865509,22.1378097757361,22.1161696012226,19.8296880003744,19.8136530332608,22.6548628451393,22.6090534722755,22.4994722244326,22.5836216742731,19.7308211061411,19.4125235897213,19.0249034942505,18.9132273787022,18.1353858432657,17.7307424126411,18.6799875624553,18.6467343843936,21.750315642505,21.6999704823418,22.2416199987268,22.0483948631823,21.4260466552827,21.3914138683668,18.7261099141323,18.4933783922618,22.5893374783766,22.5882582014322,21.8735884618411,21.8908329516582,19.9855364820707,20.244733032752
"1369","sp|A0FGR8|ESYT2_HUMAN",18.832821806779,19.1214619670163,20.2952550228903,20.3090569086904,19.5416654143017,19.569533171934,20.4689749879398,20.5490662020945,19.7515080320055,19.7950680908055,19.9980176206847,20.1023874942553,19.5303151860762,19.3854551409801,18.5546216711987,18.0041359229696,17.7834509800569,17.7409094190217,19.3039406232519,19.6917895848659,19.3895829287362,19.3963100266651,19.1403837344986,19.3705450627689,19.6958558011887,19.4509573211757,19.8376783596389,19.8966831337114,19.9011483400746,19.8627184732734,19.5797789664822,19.6381168514309
"1370","sp|O00471|EXOC5_HUMAN",19.1026111968495,18.5194735956042,19.7611218108426,19.7537610657859,18.9834672208377,18.5825639163812,19.695948631361,19.3433981745552,19.9680715028775,19.8652524610842,19.1387500667614,18.7723932891259,18.0427736498824,18.4754658124969,18.2327539812583,18.0091010772466,18.8148589892068,18.363950253263,18.8915387237917,19.5642478095208,18.6909078604149,19.3753703130969,19.4185623916574,19.3027329898902,18.9976657565326,19.2152809233028,19.7314039848223,19.0777347884399,18.7357774215005,18.5546014825422,18.7121597653694,18.9658832109831
"1371","sp|Q9H1V8|S6A17_HUMAN",16.7806673204326,17.431712887387,20.7592815168492,20.7020538280429,16.8787890964516,16.9773869358709,21.4539686753181,21.5596239609589,21.1539040922857,21.3077992177832,19.6655878602104,19.7363795703113,19.4600998768737,19.1855100320594,15.7865121813511,15.6140895933344,15.762897226152,16.1301587891674,20.9351982372729,20.9413046502396,20.746017904235,20.6322471391567,20.2771010832531,20.6053777315615,19.4066169026897,19.6800739002122,21.3427122203463,21.5404334324165,20.9174863414727,21.0382815876526,19.9123859285795,20.4278799284346
"1372","sp|Q8N1F7|NUP93_HUMAN",20.3888898132501,21.4712158029432,18.3458339448948,18.069425597479,20.6951747271164,19.8157884623514,18.9017901285052,19.1550892051811,18.7949080720451,18.7551444986014,20.5646554353245,20.4906446238945,20.8056380631101,20.8562435838422,22.7158294233182,22.5790164080618,22.6910330030472,22.601820497555,19.2737234335984,19.3319239073685,19.0259892894466,18.8635577508334,18.9926197372451,19.0214157146173,21.6799464908537,21.7342152085253,18.1647478100976,18.3965661908844,19.1316566980885,18.9512828426913,20.7574516039168,20.5632009611184
"1373","sp|Q07157|ZO1_HUMAN",20.7657396960853,21.2936138600805,20.5499781041363,20.5878260220596,22.5784722817647,21.9050026700477,21.3301860471095,21.3140879497105,20.2425279756377,20.2598857734461,20.2529776733025,20.2980578591788,20.2730686918242,19.5970234763761,18.9764007244595,19.1600092098254,18.9607305405859,19.2452021517602,19.7073792013202,19.4119776170379,19.7478999810706,19.6194214420363,20.2109026775747,20.0438961699821,20.4419131512359,20.4082169077409,20.0969363366559,19.7794518977388,20.2750776982181,20.4826270932354,20.3451377042189,20.0995956265768
"1374","sp|Q9H845|ACAD9_HUMAN",19.741027059078,20.4133957451214,19.510186803759,19.5733695742011,20.061125243899,19.7808482716833,20.568930059988,20.6165786918108,20.3869039645308,20.42123982841,20.1784276240141,19.5790571999078,19.374069854052,19.5841506413669,20.5007136570915,20.1861586930919,20.6101214603649,20.5095063681367,19.7674950498676,19.7303617349649,20.0172172089626,19.9016210699696,19.6720657383058,19.5946724567548,19.9523297787627,19.6473371870461,20.3215510734041,20.369314418055,19.8351315964346,19.745593637315,19.821788748897,19.9662720350004
