"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"870","sp|O95433|AHSA1_HUMAN",5662762.26784935,7414553.50486601,10715778.5182667,9370165.13170872,12549702.911585,13104920.7975706,7138433.84205148,7647516.14153182,10488633.7181995,9801547.21224674,8211770.06935783,8147531.98795983,7276339.19908749,6461496.441943,7985285.25869592,7623678.79363959,9902630.67573377,10854386.0364296,7979797.8304393,8126797.19669446,10864288.5926582,11106331.9175243,10432115.6321771,9934492.50373932,14712902.8713716,15388190.3591758,12290264.4831236,11743465.5584461,7244960.80224512,7931450.65352829,12624551.9696969,13723728.533518
"871","sp|O75367|H2AY_HUMAN",22529778.7428251,31493069.0626402,4275935.45493109,4926332.53751912,9721810.6660296,13316627.5914018,5860225.82609062,6436729.37978644,5192709.00622742,4618730.67616155,5780352.11586082,5636306.37523249,5392987.58056431,5088019.71566719,9422329.93540132,9403561.11979893,7400616.67343979,7633059.56516133,4579199.62445845,4673181.39386239,4228404.1256803,4671538.3989247,4342387.27921325,4163435.81508792,7164450.64598188,8719292.67106499,3721438.26232489,3904019.95230189,8295976.83574459,8231133.30715153,5805508.77984528,5618342.13356517
"872","sp|Q6PCE3|PGM2L_HUMAN",1248906.59094108,1832027.3948746,7719969.47014913,7108401.13439972,2079655.33126549,5501513.34137412,4778728.57251514,4421652.65888087,6084457.53651306,6346199.75083324,3563600.79767179,4023287.44949069,3584206.17149454,2378402.3136687,944452.664451441,823499.196135745,616378.432322274,580235.955101556,4810960.4481446,4479360.62802909,4322592.8833068,4053018.72702771,4967672.21889808,4891808.32337709,1537007.53926034,1315286.59323849,6480869.64143013,7049151.98934409,4721662.59019567,4990102.01145319,1541036.59553201,1730208.6395
"873","sp|P43121|MUC18_HUMAN",11873223.8561486,10994165.5837713,3675445.1140331,3577258.29205679,3738308.26679399,3470780.18474538,2852862.02331487,2769856.49696587,2911072.61482238,3260875.23276493,5872103.7367475,5803721.41608097,11495430.2143118,9908290.86110396,5668370.91447253,4881924.62472796,5020252.51130185,5210161.24516659,4418790.37344966,4864465.97347339,4286601.66603919,4326775.48033662,6252307.43869164,5963227.16232022,3703837.69734421,3582608.30776662,3681594.6773564,3909502.37781025,3361433.88107391,2838769.54671718,1243731.90481442,1420745.58548633
"874","sp|P10644|KAP0_HUMAN",8337950.02977544,9990809.36531982,6567735.22087314,6731440.46818155,12424735.0764039,12900792.5949341,7514700.06540797,7460674.09912296,6470324.75337332,6945053.52428958,11285449.3690616,10826172.6415357,10694357.3208477,9107772.76658233,14431050.0737071,13808187.1280507,14812338.3216858,14528178.233375,7584105.37603735,8126797.19669446,7009148.66726488,6915652.60089828,7311069.83299417,7359999.34111651,13163148.2636996,12410195.6445665,6798072.2148444,6168736.52681032,9565496.55239524,9598441.59627215,8334116.58458719,8514076.45215583
"875","sp|P43686|PRS6B_HUMAN",3390839.17376867,4352383.72477964,4298452.64822952,4068528.88550556,8357540.74029136,9465212.87278296,3261575.96120701,3268779.82602244,4046119.2196238,3572251.82236968,4315419.50407816,4519987.11845529,4033405.56738794,3659134.1831168,5052923.1561659,4434363.93796711,5469139.01363979,5412650.19908455,3196409.44157494,3145861.24116377,3675254.06393249,3301632.99594504,3405354.71024089,3185089.62228075,7467722.05337542,7870674.78465111,3812978.34060714,4413367.62066662,2962465.47865877,3024842.978494,5645159.11458639,5103170.80954095
"876","sp|Q93034|CUL5_HUMAN",822960.66716413,985276.138903578,2019694.79879769,2188764.22608549,3416460.41694318,3275932.98751423,1821603.37073565,1696013.54927566,2527712.52211049,2513028.56677458,2040641.05731402,2070061.70711701,1519318.4273033,1209693.58936773,1960984.08486159,2007673.84433906,1722216.80950931,1673616.20026287,1812008.90713128,1673677.17018595,1820090.79657405,1862531.05259807,1949997.10890656,2041832.30729096,1811999.95889257,2074347.41634653,2502543.53859962,2806769.45282533,2743196.65464885,2822710.21714287,1948234.55031912,2359317.49294863
"877","sp|Q15046|SYK_HUMAN",7972351.63418047,8926391.79408715,4488826.50196276,4214871.27798663,4319428.82664131,4714743.61850948,5011805.6665983,4561871.74896506,3662386.62709794,3833345.13906961,8028266.82758447,8259142.01519216,8186780.17411487,6737825.12531311,7267863.83886422,6615389.51473589,7815881.65259886,8201476.68771056,5847363.92490608,6115062.29809198,3538020.41260087,3531513.05018157,3726333.17657129,3386154.92909503,7040385.22938967,6476890.93039383,3570027.13191643,3673752.59853177,2073179.56134749,1970499.41977754,7390814.10976536,8506826.51149136
"878","sp|P55884|EIF3B_HUMAN",4663742.51446148,6474067.12987055,2786189.06046042,2784688.75120799,1863798.94119554,2207594.13521327,2767296.60821873,2560703.25373265,2353448.25021437,2319387.52831485,2717664.09606681,2909389.90708438,6429820.79453093,5585732.09818861,10792436.4201452,10788627.3414301,9569769.14041499,10019433.2643965,2780628.49638946,2597419.59748628,2161879.23094808,2394681.60155753,2848399.22610504,2891688.34230505,5020204.86708296,4414085.73248136,2604884.72215809,2550847.77115965,1164795.35866456,1390068.58890662,6028407.45912431,6747254.71566113
