"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"1118","sp|P00488|F13A_HUMAN",24.4874279347072,24.8456888891963,20.0456398078746,20.3344402024586,19.917632760635,20.0758949321763,20.7870235567778,20.7907041905136,19.5108748855678,19.5703362730884,19.2216925309673,19.3957567093449,23.4663977265797,23.427036648573,21.6914740001641,21.5936982534099,20.3605646334983,20.4140713119864,19.6203393391302,19.628850343495,19.1532142781394,19.118202848033,17.5167322769999,17.132694719988,18.6024680212557,19.0493719553058,19.580435463002,19.7072754340429,19.9735961746529,20.0308098261412,16.7282400593115,16.8026091185465
"1119","sp|O43815|STRN_HUMAN",21.5827761179343,21.3660187535646,21.8342758309551,21.8415204123513,20.2684865397959,20.6782455828294,21.4824248036236,21.6263672267116,21.9095765413471,21.9459382439438,21.4728854345806,21.3047097226077,20.5229443009196,20.1984998733442,21.883328554355,21.8303351029191,22.0961578856846,22.1441689286994,21.4131760105975,21.4591615665407,21.6627501033836,21.7742804188956,21.877398003948,21.8661016023302,21.6816980507852,21.6967374695008,21.8370064788269,22.0259225508555,21.6670374605784,21.7107665158944,21.9338035468331,22.021915129684
"1120","sp|Q8TAM6|ERMIN_HUMAN",19.1745742412064,18.9209568197418,22.9177748140471,22.9488779171855,24.0709210877549,24.0708171316054,21.4936423603861,21.5006256059973,20.0224578357511,19.9542993091887,23.1832093801537,23.3155847041436,19.6571542797175,19.4057868047639,18.3962082318532,18.4164297527958,18.5094280211995,18.6172575862015,19.1848562253216,19.328735808159,21.6024884888251,21.6708538400337,22.5198482207255,22.6402855415561,21.1772927367437,21.0243641769799,21.0144184997548,21.0760751823116,20.5142160576232,21.039509226851,21.6606558659695,21.7876538259176
"1121","sp|O15067|PUR4_HUMAN",19.3058719757925,19.7093486001051,19.2836536869618,19.4045843945943,20.02596568224,19.9697729387019,18.5689170638353,18.5030942849331,19.4855280141498,19.4009885707865,20.0407557638536,20.1855277048749,20.4917087462973,20.3971581754917,22.3972718629429,22.3245390766178,22.4575392468419,22.3410102601399,19.2765655646694,19.0970902248572,19.189424417901,19.1675522580955,19.5296907678211,19.5798060740674,21.2507105702536,21.4449482489332,19.2263852700526,19.2457472362527,19.8680397491161,19.7313938548837,19.7899703962802,19.8634657325431
"1122","sp|Q9NRR5|UBQL4_HUMAN",16.8922568111366,16.7389813097603,17.6176728848752,17.5260110017738,17.4517503178576,17.5027659020454,17.7900792501556,17.1147948297765,18.158312756162,17.6263265970054,18.2140836269812,17.9573806960406,17.6513185036113,17.4763616225954,18.7960193389243,18.4233593396835,18.9639443021233,18.8749314062024,18.0193190462671,17.901642357315,17.8650489192811,18.2025547600647,18.0796798874989,17.9423965164364,17.6319030296431,17.9809556723281,16.8421648683715,16.8333405666466,16.9126862332565,17.0008530860129,17.4685075397349,17.8701960894565
"1123","sp|Q9UHD9|UBQL2_HUMAN",17.8845272583947,17.8489750175703,21.107799036385,20.6482458152256,18.463139632867,18.4971134196819,20.0984338735326,19.8620038440794,20.7062768379548,20.6175357806026,19.7744655279478,20.1093961465469,20.297240421155,20.2740945011308,20.1694438829159,20.3039584903947,20.2783722274613,20.1813854857863,19.6435219067473,19.4769680631187,20.6796905679913,20.4967881477218,20.5729863301605,20.6043611830021,18.951370620385,19.1954983454307,20.8373202190353,20.9915727171313,19.7892810054928,19.8431909676859,20.4621581188135,20.6900315357046
"1124","sp|P31321|KAP1_HUMAN",19.8501621040101,20.0654039100124,20.548090592475,20.6652901647212,19.4076974871697,18.2985985189791,20.8169227799624,20.4955619291739,21.2968585946681,21.0896179934077,19.8854063416561,19.8441986119967,20.3915729788368,20.3791448699533,21.1130765670567,20.9857842274156,20.9657495781588,20.8304521670822,20.5677968334229,20.5871514454133,20.5077640401548,20.998603120997,20.1671587053202,20.5545532091739,19.3778677888828,19.178203858875,21.4246670661745,21.5177187675215,20.2772833718304,20.6386017567498,19.5644889736991,20.1807579252403
"1125","sp|Q99250|SCN2A_HUMAN",16.9214753308833,16.5739535525496,22.3785980699423,22.5239781553768,18.0743711697268,18.3896225959746,22.1786774084987,22.1918640864304,22.1235018070065,22.2033253665118,20.9057837922153,20.7767638707122,19.9538294173418,20.1636017709618,15.4345176956546,15.5796774530878,15.8930657836294,15.0898152449302,21.3643090315404,21.3479328008401,22.574215306269,22.5520858734252,21.9453433594602,21.9955928289645,19.2002968644759,18.8802879682447,21.9594135342583,22.1501499756602,21.0386211868895,21.0119478117969,19.7104531871922,19.7078586410764
"1126","sp|Q8NBS9|TXND5_HUMAN",21.867722256096,19.6993332643813,16.6385904688968,16.0207646097683,18.233397209318,18.0064012550847,16.5321897430909,16.4739190385812,16.9066912237287,16.5910743891438,20.258072126264,20.6153114492171,20.1846875975243,21.213324477917,20.5483093354896,22.7616595412944,21.2252245508293,21.6193849443705,20.2052129969779,19.0304581430298,20.5932073169118,18.9375440117325,19.2155928984728,20.810013205319,18.5678909647823,18.5386430525857,16.1142811286831,16.4611869338737,17.445553921069,17.8766813104129,18.7431157726023,18.1749484280047
