"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"374","sp|P16152|CBR1_HUMAN",25.7039141137515,25.7523925128529,26.2783366431232,26.2908159963996,26.973282919462,26.8564012030442,26.0489161620956,26.0886182797726,25.8227720554896,25.8858145908884,26.8077129405713,26.7578972420343,25.6457340321119,25.7433261058219,25.6371421080714,25.4433451888093,25.9043617690057,25.8596554267545,25.8091029330082,25.8038775995757,26.4021817055239,26.4021817055239,26.9459170648379,26.8984060223732,25.7039141137515,25.7894506363504,26.1502386700077,26.1004760223905,25.6048242485704,25.6277954503883,26.918093601153,26.9543441444198
"375","sp|Q969P0|IGSF8_HUMAN",22.9197642546732,22.7051968041917,26.4671762203619,26.533657128642,25.2329595581132,25.2776492369304,26.4083269897941,26.4021817055239,26.4529562872759,26.4284581449143,25.8966078939108,25.9121156441005,24.5082840973944,24.2713755494573,23.0776229277106,22.9804407594909,22.6701283411863,23.0052275484215,26.2031158927477,26.2530444442752,26.5225393377209,26.5809785719227,26.3619142374318,26.3461556610356,24.8202368282101,24.9049475334917,26.3737160618804,26.4021817055239,26.5740507144608,26.5740507144608,24.5821116958001,24.5325980196635
"376","sp|Q00839|HNRPU_HUMAN",26.1798540774842,26.1200721364346,24.1808517133147,24.1605921698621,24.5394221844598,24.5144963619179,24.0016864327929,23.9678848394386,24.185321710354,24.185321710354,24.953287322617,25.4254670418157,25.5136036617625,25.7129963097019,27.1110128836734,27.7678619622595,27.8701121228634,27.8701121228634,24.8700846337517,24.8826381709153,24.8626878016172,24.8377589660778,25.0344073661165,25.0594178904134,25.7395627320587,25.689987858302,24.4442945270899,24.3049287218793,24.3699079934711,24.3371273414193,25.7395627320587,25.5219240751728
"377","sp|Q14894|CRYM_HUMAN",23.8686432028569,23.6799367183952,25.7301321080215,25.8091029330082,23.4115019122556,23.4745050878449,25.4635274032163,25.4535006260694,26.3461556610356,26.3461556610356,25.5353036657832,25.6220365188724,24.3657359301404,24.2548839502277,23.5581604349639,23.5488541533028,23.8383003604206,23.8599776422641,25.7173143268425,25.6695454297086,25.8912112423996,25.8317218635502,25.9121156441005,25.8744211096009,24.8678254223257,24.7452296891744,25.8227720554896,25.8143282664406,25.8858145908884,25.9816517547499,24.6726330587632,24.4680828998005
"378","sp|P23284|PPIB_HUMAN",27.0578450421074,27.1761333662113,23.9702976891447,23.9831701847253,24.9049475334917,25.0958850946871,24.145648079967,24.068458496691,24.0937781771523,24.0351588535298,25.5580897911222,25.7173143268425,26.7578972420343,26.7866927687502,26.6626390245698,26.7049963453127,26.4815626560787,26.502338021303,24.680978185524,24.6455750387274,24.5559257761579,24.5370849531726,25.0040115300576,24.9311477646524,25.3126096891348,25.2329595581132,24.0197475796578,24.032318920202,23.7393067001834,23.846561937773,25.6131004037087,25.4982500122153
"379","sp|P31948|STIP1_HUMAN",24.7724052955518,25.0258683030997,24.1695789615967,24.0487008349069,25.2520535552561,25.2417835583583,23.8715960563874,23.9087703358504,24.4361947152225,24.5003607858556,24.7328336725215,24.9049475334917,24.8377589660778,24.9557510462184,25.0903928694978,25.1176358970563,25.1575213434465,25.176451551879,24.185321710354,24.187105388232,24.3841612385584,24.3748546290733,24.5279711041083,24.5197942226262,25.0958850946871,24.9557510462184,24.3146405804624,24.2795538201879,24.2305820137062,24.3371273414193,25.2955802931907,25.4717985803853
"380","sp|P02511|CRYAB_HUMAN",23.4899946364376,23.829480523129,24.3096531123233,24.3169462530514,26.1134674820799,25.8317218635502,23.829480523129,23.7158728171227,23.1615307165304,23.0573595125195,26.1134674820799,26.1917156168768,25.6249159846303,25.7433261058219,24.1258107811729,24.2130516627305,24.1362012845009,24.3421210334511,23.9216668664119,23.8814386070367,24.3699079934711,24.2874850438476,25.1703687828295,25.2747012347685,24.0291748710481,24.1992647570705,23.8351595804589,23.7332998202547,24.1487670716678,24.068458496691,25.0523883057316,25.0280901369738
"381","sp|P52209|6PGD_HUMAN",26.1004760223905,25.784976483884,24.5304483174416,24.4183888224436,25.9710667626112,25.9416001265529,24.8299978368262,24.9734252482878,24.4039395735563,24.4263014400369,25.1869971929226,25.2135659475561,25.6249159846303,25.5792870285563,24.8326429005286,24.7593065151891,24.8000002508155,24.7937232713464,24.8655662108998,24.9868366230757,24.7908814839665,24.7328336725215,24.9582147698198,24.9582147698198,25.3258023485288,25.3297076360385,24.5516744593424,24.5821116958001,24.7676198100209,24.7860280140009,25.1597640832449,25.0990526463695
"382","sp|P49821|NDUV1_HUMAN",23.7842388696268,23.0424845478649,24.7309220759345,24.7880396965865,24.486909713449,24.5347477218853,25.1552786036481,25.2564506829091,25.1894615749612,25.139029135768,23.7675264599025,23.7962270075265,23.5581604349639,23.9394520556366,24.1425290882662,24.3395796971292,24.3748546290733,24.3069713167732,25.112811881998,24.9279533423719,25.1438523408544,25.139029135768,25.0280901369738,24.9478560828833,23.6698099093248,23.4115019122556,25.4884993868013,25.2747012347685,24.4039395735563,24.3678219618057,24.3841612385584,24.145648079967
