"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"250","sp|O00410|IPO5_HUMAN;sp|O60518|RNBP6_HUMAN",6287031.43537357,6088533.12649425,9888231.9493618,9874342.49519692,9949561.87634842,8979988.52363928,7992381.86481103,7877336.71827307,14329498.3941675,13227892.523467,7179454.82483954,7202802.80738661,9946123.45336219,9562010.17680445,21059760.8444164,21054394.986871,22719679.5918771,19892319.8228135,9753907.51271978,10152817.1966079,10932637.4571365,11955504.2269486,11909859.6131537,11019627.104236,11102016.9980833,10209271.3492078,12453239.1300384,11375777.9332516,7053103.71812298,7529415.20906815,16213585.5649494,17997346.4229245
"251","sp|Q9NYU2|UGGG1_HUMAN;sp|Q9NYU1|UGGG2_HUMAN",8005462.23588714,7561115.84459696,1998033.1475011,2043464.91515153,2998532.27640451,2929071.06989823,2333473.01926118,2435674.31499969,2683820.67407978,2603757.95931276,4948002.64955158,5253862.35392659,5949630.98351773,5975705.17169461,20469300.2599935,20543344.7184985,19412384.4614139,19614105.5595573,2902511.50957189,2824165.32746398,3030612.15485907,2598760.28338589,3417018.08270375,3251257.93055779,6925331.49656183,7747237.91994458,2730682.64351182,2745608.21087711,2800937.5029538,2908328.979676,7212862.39857633,6917131.40930855
"252","sp|Q6UVK1|CSPG4_HUMAN",11596842.9266495,9765954.24970522,562987.069619175,565650.105571838,1884643.9011086,2013267.94401771,862247.198835913,843394.881721525,804496.747707421,668326.181337881,10817692.0671569,9033023.1928701,13261497.9378163,12465754.9417962,5766018.00200496,5516264.06552912,6228973.05188724,5999139.53369155,14430438.511969,14227303.0452466,7533919.94104561,7224776.34136777,13178943.0145553,13280063.43331,6776989.63174243,6643895.95721401,629620.600617267,719509.903221013,1150861.39451281,1047516.90698288,2936645.88650342,2710463.04983854
"253","sp|P49792|RBP2_HUMAN;sp|P0DJD0|RGPD1_HUMAN;sp|O14715|RGPD8_HUMAN",4459045.78845665,5227701.89532248,583945.027588051,483145.468803182,847084.221990228,603976.91912777,784098.490461972,678974.498446119,700977.090839701,698779.088175001,1575063.14879875,1295833.12617598,2614817.08442278,2432188.57268669,18910589.1022206,18604203.1810978,19268589.020959,19057677.0330451,1249663.33313707,1312616.91234098,1124168.74065692,1025553.40313673,1010480.89242089,1019106.88488008,4604059.47289149,4662767.20988696,784096.516290428,837627.776350382,918639.748772464,937349.143490239,3907138.76552558,3641429.9926527
"254","sp|Q96RW7|HMCN1_HUMAN",1809556.43697726,3486584.98289873,1006927.68947819,546203.010313259,597274.082908935,616780.480682058,237871.032737904,234903.193780205,289287.982221553,360528.831421444,1308180.57314285,1373882.04855417,6026603.59455712,7933649.92088763,13872688.5417543,14438656.2302449,12745121.8041091,12319513.7704862,264479.622980265,374452.385050131,383018.249996873,380889.568881926,239421.99949228,250975.052389264,616751.859495798,593717.931799363,457873.336093452,315596.661233978,232651.505067114,246122.014018958,246672.086379799,264902.478049732
"255","sp|P12036|NFH_HUMAN",11015707.527336,9226835.50420332,38007891.5553594,40211684.1187381,602145494.950678,621409865.547595,69292442.7713334,71587023.0671662,22230810.5928206,22919615.7584825,46229867.892379,44102407.3534246,11972185.6383063,12568777.7099102,9277788.17341987,9742337.53468859,7816172.3270778,7623462.64462212,19708237.7825502,20172044.6932605,54618541.3758212,52744707.9028274,44906028.0495959,45020356.8873914,27716881.6087039,28914159.033935,34981711.9280978,36821596.9944723,19041207.6334488,19185853.0193047,92494645.2705206,93012834.6105124
"256","sp|P04899|GNAI2_HUMAN",375525833.240335,383023063.061268,1094768537.25077,1054663815.44444,671141332.913776,663778720.016749,1213937245.50432,1305267351.50779,1566870385.15663,1532340024.99569,945941683.002507,1115844041.47219,480729300.245839,447118813.614838,222406820.132621,237377982.695114,208503388.659631,208660697.442099,1255982611.22693,1162230389.6117,1142625175.51355,1136739394.45749,1005504541.11052,1007777863.37885,569735899.734469,590776953.100771,1076360367.0184,1191463057.21951,1536521224.5883,1411855163.38899,477142660.911367,410912865.231373
"257","sp|Q5VTE0|EF1A3_HUMAN",164940904.655285,177750223.875738,36286279.7427473,40337739.554847,27180178.5915236,28851172.3289955,52704480.4104048,53102491.6296646,31471328.2488725,33135215.9251204,172694994.43533,173575739.784563,138140603.518919,141141192.316205,188160106.236094,183916332.679432,307722242.573525,308817832.214307,80837178.7013078,85497407.9714352,56866762.2072715,54043838.6393502,94205037.1040435,91359301.6334093,103553349.34363,114585741.356705,36733926.479058,39994840.3126951,21268997.636728,22522947.9536206,219269442.878363,203863747.091534
"258","sp|P23528|COF1_HUMAN",146475822.247335,148851477.800457,163332402.734994,180679458.422752,114365828.381257,131545205.304231,155323647.561422,169441538.177098,210255256.811616,205621695.661814,247400132.477579,232024713.385487,256941522.54519,236952366.662242,240120637.665308,229121357.210066,209941343.06418,201705340.860696,175035874.543328,181681991.9393,160020423.885578,171485257.221015,201100908.222103,226985481.377852,165723854.618709,164917795.971333,221529982.514251,180814996.623262,137964563.102894,149110257.285544,217725291.872177,176788093.18094
"259","sp|P02679|FIBG_HUMAN",3444049078.33677,3188036273.38421,211890684.629181,199167589.052057,32825292.6066862,36316160.9735607,25183542.8570461,25456766.9797171,29462520.0627743,31039708.1986305,123700066.238789,127525033.311107,886862674.591462,1040529957.95158,66918866.234594,80295682.8420863,69165606.8588156,64128387.6805385,49838458.9348559,48359471.3838431,59908472.7439395,65736015.2680558,55156317.0609166,55474874.9093589,42922670.8245901,49796607.2251103,44368575.5939559,46700562.0417697,58022479.8096282,52553545.2251147,41537662.0663941,36950304.1603405
"260","sp|P21796|VDAC1_HUMAN",167845524.359906,170410859.793127,353592579.974947,336147829.623725,155554252.862258,160598134.08308,465216944.395133,458059660.622298,404440048.134447,392907698.716842,262923278.0448,279256207.204415,187871220.78573,197803714.778915,202724800.651858,203112986.932167,207065434.255082,203096412.176977,389488224.651756,394089614.868334,374262644.294368,370252259.90901,309461106.34178,298565965.131863,234823580.295964,237381676.019343,375474546.634324,395158601.891898,296559341.249211,289878681.995672,353610580.416515,356761557.410184
"261","sp|P60174|TPIS_HUMAN",178634111.834214,193805082.80645,307241492.712313,375645199.604512,101193895.679211,99869442.677292,291043339.605383,286185947.256055,310695666.116529,322184312.947811,206166777.064649,181250857.530139,244969336.906884,248284871.154784,633761027.280567,662594195.175057,496094269.569467,491048174.647074,411534727.93393,337981940.88708,361037815.874072,359859214.016827,371939058.410783,391808963.706168,171883161.642865,173663436.666782,361081355.680008,305948553.88903,137319868.882787,120122389.085977,506481530.028894,476212971.72163
"262","sp|P62879|GBB2_HUMAN",14732569.2997403,11262473.7533111,25603457.7260261,25211087.2217794,1190601.60764979,1212835.58029031,28727334.8159717,27888942.168862,38569117.1730863,36147508.2819495,5627140.26811748,6494330.40010268,11695904.4312685,16483642.8982429,12921394.9040369,24563460.8180161,16105089.3309508,16275534.4004838,47500193.4352312,39208576.9369004,56337769.0704596,49886620.2824771,46565598.6514287,44455247.8051229,1908665.35351998,1977001.27432768,37171980.1167981,32630520.9138007,2492623.58092823,2083148.66642173,7830867.20540271,9329872.74116925
"263","sp|P49448|DHE4_HUMAN",294696.16821807,239300.791133285,285013.633258073,339687.503540053,249728.325071106,298000.895053389,445424.781027326,474132.648688494,679794.486804189,744199.628473275,590433.502654553,517395.430903106,257505.619055003,278476.12223438,2430060.76043562,2589667.81574035,3149394.01156882,2925261.10612451,868925.741096643,737167.656811389,846101.531627551,797816.138647659,847139.266792809,715963.907929431,273269.815946114,270739.19756037,638062.463686247,660719.446990056,320345.31537413,361373.299667619,2107302.27592267,2178163.80868901
"264","sp|P12236|ADT3_HUMAN",12888801.6381774,14215667.3322763,39508783.9048161,46220326.5732622,22998612.6543662,24614286.8820801,67407447.0485006,66884817.701486,50889807.3811556,56971616.3139421,33229233.4798317,40914281.5206469,17221528.5720253,19574325.9416634,15853826.8809337,34884242.6743254,20562747.9850533,11293766.0386924,82841406.2724146,82157665.472551,91780309.2368521,85742628.6105075,74290189.8820488,59901562.7204622,2597135.0743674,4717033.40529685,62015879.2857692,57956594.944145,69412077.6981849,67151752.232091,6365519.97702521,7231905.28492889
"265","sp|P21579|SYT1_HUMAN",3610004.14548502,7026181.79807535,78134689.9570107,71851598.5820712,4256926.36100776,3794610.50086432,82939811.8046428,86747581.7461697,100440409.304912,82903524.4292537,44629043.5057593,52131761.3026424,27075558.2897082,27301033.5502148,7539020.32748902,7997523.02647512,6137618.7214727,6308508.75458099,88186013.1286994,88837150.4703194,71810818.3222056,72101755.8770177,74094946.2818332,63951511.1433865,28294316.6422186,31234431.0551767,78223863.8821508,76636819.7608529,100357400.26332,101770357.420063,30419774.8218574,31216636.2733911
"266","sp|O94760|DDAH1_HUMAN",20735548.7727787,26146484.5443022,118747071.177604,120593033.877511,70877542.6348193,69000705.8497654,118377731.393899,119987309.331151,144634189.399074,142756463.867119,84407104.0217622,85016688.8740715,45862680.3682812,51099292.984553,26767546.4938376,33645748.8515683,25164202.0796107,23230890.9818871,119585578.409373,118894832.960277,156052975.359489,149400034.700127,140575392.155257,141277270.567128,55626241.5619127,60862519.9418015,172718291.451789,177222645.696972,154941510.899044,144313703.55468,92340230.1699021,82341841.5986899
"267","sp|P30044|PRDX5_HUMAN",42946877.0611874,49540707.5576251,83431957.0727402,76053446.4523677,61259940.9793571,67790167.1506467,85955804.9611752,84315406.5570248,92003414.9232997,85915816.7860829,84892202.3207378,81474326.8376518,55164147.6718885,52747657.2743773,74594853.8320916,68942822.8001461,55073653.6942336,52721602.8870371,73488344.2739161,75478180.4747827,83316419.0478628,83014454.0638096,75852138.6837739,70167711.0483401,62362983.6195838,63004309.4998707,96371800.3028098,102980726.553646,110242711.638294,103855815.563917,81222342.9253654,82660378.7035204
"268","sp|P60842|IF4A1_HUMAN",100416852.645482,107796909.963351,5164835.4378363,5546439.18879146,6960375.73433874,8193555.76093802,5922999.17042323,6172796.36873847,6790170.50850299,6726574.2607241,17997146.8919964,16235826.0002567,48165023.7602632,53880907.7236315,85419964.5465112,89171555.2385123,82538582.821123,88193921.452194,9486677.16990554,9084099.59696499,8980651.67802769,9035913.35284038,10836019.8119677,11302181.6453702,44847454.269639,45513028.1089718,5344128.4944515,5900122.87580038,8181405.06110307,8440714.03108674,28566793.6144346,22138328.7857213
"269","sp|Q96KP4|CNDP2_HUMAN",61204486.6330932,55962651.1299099,45909648.3363227,43279033.0640546,159526740.502558,154747197.037339,43430301.4540675,45562748.5433153,41917130.8165834,39814646.8033067,65488270.3617121,61400941.9646072,39324025.1350524,36882150.9848185,56881036.2994049,56970715.8468273,57086789.8606025,55781959.7828546,45228735.5213102,47891907.4339993,53428306.8179946,50796011.7980431,63356548.2699733,62632923.28476,51006761.2937954,44977580.7194544,44744050.1405903,47838139.8350949,50930843.3884515,55473186.62651,54817360.7195907,39498600.9989847
"270","sp|Q9P2R7|SUCB1_HUMAN",9557634.92197976,16872133.3043755,31739458.8017461,30967618.8040856,32825292.6066862,34903865.8245889,41017506.9288415,43373790.8730849,43390256.8197221,43874693.0233807,50450223.0934671,56736831.949988,13814060.3518919,15968529.0576728,19500555.8982341,29930267.3832969,26170770.1627951,24761069.4297958,49638036.1777452,49294599.2835306,53825051.6706034,48457576.472302,41977374.0463613,43984323.5698991,19632791.1394986,19097623.5594509,35357186.4747322,34426696.3769456,45988187.7009646,45254441.7216266,26713812.4070118,24686625.6243654
"271","sp|Q9Y2T3|GUAD_HUMAN",11234735.654272,11265049.9480848,49882598.6731198,51682728.8046477,15623330.9209533,14803988.870056,51196483.8321386,47751706.2135458,67629875.598641,65615585.6857127,49480026.4955158,47703808.7571179,17313622.3077046,19265257.6373214,19100362.3074092,20188039.2385753,17830634.6164098,16414641.5321118,55249873.3768442,56575237.9310982,50651092.8497325,48587489.5459543,51153823.2564961,52743514.3450611,35993450.4224141,33376220.613246,59763032.0059632,58076339.9750214,45988187.7009646,45045895.9072412,29493284.218146,31375904.8258064
"272","sp|O14531|DPYL4_HUMAN",21369702.1125715,34403269.1372397,84314834.9253618,84457142.1929609,68368603.0725248,71825296.147709,91233792.985107,89179756.9353147,94413984.7466176,94297847.6920422,103811035.980788,100957318.03796,25878339.7258776,23077100.0575401,33853073.5069123,30136683.0204231,32785360.4237213,31994640.2744552,81505254.5583434,82157665.472551,85961384.731922,88470803.1572055,73704459.0814019,76478095.8003385,80840904.6920531,86385512.1754601,78223863.8821508,79630445.5327612,156660695.485996,146190615.884149,46170115.084951,48895445.5914851
"273","sp|P41219|PERI_HUMAN",989201.810551045,1294949.88873161,541601.619986865,534910.474831347,280164917.789551,264300949.307581,524476.17057343,607714.869913656,693140.536188782,581518.615738083,1431207.34283169,2676914.28698669,1194960.20993244,1149193.79233575,2736425.041166,1767101.74061539,3541512.72150664,2324926.98022071,1730398.11059616,1529658.57560383,1689641.06220965,1472803.78057026,1437192.84460561,1504705.45080407,918313.85865416,1034123.5770939,762105.340684902,679564.760089757,2322192.12449457,1833320.34574183,860024.791792559,712406.461338862
"274","sp|P13667|PDIA4_HUMAN",140459110.002048,125915965.042297,10285526.9830415,11050859.89888,36797780.2469859,32281031.9764984,12968770.5730896,13376963.5402972,13127631.5379367,12810073.4970017,53360812.8873209,56087398.9099777,64649802.4468543,70879664.4624444,133050451.689958,137059983.051787,129415896.409426,129926060.940614,24718806.7103172,24780889.3417207,20101739.1988494,22474961.7418452,23331610.2257683,25053169.313904,60053243.4855252,66752441.2264919,12015185.4922984,12453483.2111386,18345245.414217,19861514.0508224,56824757.0276321,47462028.6197478
"275","sp|Q16851|UGPA_HUMAN",22614539.1288378,20219496.9909191,11918851.0103915,12059303.3877511,29480039.8569603,28851172.3289955,14476767.1513558,15322703.6916132,16338306.5802657,16109215.6473905,17609068.2528159,21726487.1567072,13721966.6162127,17822938.8837251,20666120.4548011,29517436.1090446,32785360.4237213,35333211.4335288,27324302.5527561,25582427.5414529,23936939.4407352,22604874.8154974,29091296.4321295,27219420.7959333,27716881.6087039,28378711.6444177,13517083.6788357,12752845.7883294,22994093.8504823,24816951.9118597,42772982.8713426,31853710.4830522
"276","sp|O14594|NCAN_HUMAN",10698567.6809237,14698792.8467291,38007891.5553594,37984704.7474809,5869060.01815563,7190860.64297646,45315297.1769003,47265271.1757168,55443105.9363116,54090293.1900186,22168992.263187,23202471.3385487,4984103.46904721,5215158.2218814,5214404.63623506,5012365.9152732,4852467.21161511,4732623.98911001,35341212.8371833,36870757.1876814,47212637.4604556,43520879.6735152,47151329.4520756,43419214.4876306,11220430.8670637,12218062.1618235,55695391.0840914,56399909.5427527,39326347.4265258,34618605.1879724,18684227.1748464,14164580.7618474
"277","sp|P12109|CO6A1_HUMAN",473038066.181195,541278101.092571,7636893.42517675,6764975.07117746,14107235.1465109,14033019.8131738,35814918.733823,35671902.7741259,7720116.91147503,7561727.45900612,28766329.1292557,28752171.8622728,61702802.9051173,59135068.8974464,35821275.4549886,32820086.3030635,36380246.4350943,37419818.4079498,12827056.4550835,13425764.8455144,7929010.08857523,7246307.77043829,6631359.91174405,6471690.75051805,12283533.2724566,13044413.8434106,9199126.39254094,9399984.92379212,16182406.1208226,15753989.2612205,7244689.15283804,8519314.26695411
"278","sp|P31040|SDHA_HUMAN",28423778.5380806,26375839.6718837,33284495.0438339,32606339.4735013,11769778.7598344,9609362.60399095,48632889.649086,53669999.1737985,46738270.4632192,47672800.7776435,20325618.7270795,19128754.9966661,15011278.9157226,14835278.6084186,28538928.2471063,33439333.2144421,37386814.5182787,37002497.0130656,48969960.3207096,45554087.6847803,46683644.3236438,46898619.5884746,42172617.646577,40499484.2292433,12720688.845086,12911511.887212,41865411.9497271,39875095.2818188,20204166.70834,20619364.2390642,32581586.2305173,36153961.3982642
"279","sp|P02774|VTDB_HUMAN",23029484.8009266,26146484.5443022,24632292.0881423,24454754.605126,8402448.93513681,7323281.50557165,2336923.60572159,2080140.15058793,5623409.36985954,5055959.81273702,10963221.5568496,12634424.5965634,72569863.7152723,70776641.6943304,28735748.4419139,28898189.197666,28759088.0909836,26152140.7460765,4168106.60934605,4457444.02561213,2331622.73711152,2201465.93255426,2104796.52938428,2321223.29528612,8793612.34614627,8328470.71430344,8510756.39037801,8681514.73853412,6585787.16934458,5905781.885871,11395125.6433526,12126709.7198746
"280","sp|P14868|SYDC_HUMAN",18208819.5979432,15848449.673566,10241383.0904104,9916360.97389988,16121394.1307338,15988329.8956566,11083774.8502568,11512295.8952861,12538239.2117044,11739128.0472892,14552948.9692693,15173117.3893308,16668966.1579496,16998756.738813,60226979.6111346,60273366.0408463,60681675.8719754,58981423.8103001,12025365.4266408,11889483.2960277,15208552.68334,14030611.9544467,13471808.4148788,14221911.9037575,22135009.6180622,21953342.9702099,11514552.7634526,10118455.1090501,8270476.14993884,8870750.70333926,23162265.0927848,21501254.5760602
"281","sp|P43304|GPDM_HUMAN",28216305.7020362,26375839.6718837,26662911.149172,26597697.0189772,14863635.2239057,15236821.1239858,27143938.4087922,28375377.206691,28658996.788335,28682262.0063295,32598605.6911633,31645100.8586822,19708059.4353658,19471303.1735494,32475332.1432589,32200839.391685,30916019.6978074,31299104.6163149,34606329.3944442,35067296.238284,30284857.0824771,31049224.6028959,28407943.8313748,26560126.86662,25984576.5081599,25344509.7704862,25281952.8067111,26583396.8545459,25787768.8042792,26902410.0557135,31500680.5261873,29146145.0919927
"282","sp|Q9NSD9|SYFB_HUMAN",12305415.9677369,12632623.3797287,18981873.8313642,14916559.9395528,10076673.3853264,13674432.1734737,17115761.1633217,17106298.8303194,18882796.9493235,18597631.0725972,15862714.3765036,15999668.5311621,7976398.9223587,7562763.52775859,27358007.0782605,30343098.6575493,27177338.2459795,26708569.2725887,14898091.6118939,14828456.6950458,18647008.0726169,19097221.8268858,13667052.0150944,13562617.9744443,25214663.1301404,26058439.623176,15206719.1386901,15267491.4367324,21919603.4836373,23982768.6543182,12544959.5139073,13594748.1359598
"283","sp|O43865|SAHH2_HUMAN",1163146.58296251,1417733.07717819,4767540.40415658,5210291.35916774,487287.620869282,449595.900160848,7766182.3780711,7168852.46046505,9660462.53214454,10434988.3238834,1795673.47837487,1844227.52260065,1934087.83590006,1796798.9893114,3886899.06077096,3500217.06112189,4370121.87118702,4167725.26273862,1804302.38353293,1813856.1136726,4158970.26115941,3427119.98597986,3315976.01496954,3773694.26505317,2668990.8878357,3161932.92366344,7384332.75047504,7064956.82170363,1645118.7868196,1878617.6886742,4648484.95019754,5132299.54457782
