"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1996","sp|Q08AM6|VAC14_HUMAN",2085893.1141537,1865725.42156891,2366760.77723111,2737141.99476887,3707367.41157281,3683043.23070529,2622304.84613171,2659559.60905941,2705234.59324213,2966152.43755206,2735738.42999224,2313397.95165197,4061353.65315818,3525798.59385559,2944431.61865303,2660651.55282926,3285823.240904,3418645.15966023,2932530.91689548,2629567.52055292,2422768.20479396,2397020.9271937,2078876.75725388,2183777.00584277,3352172.94111699,3621456.07041059,2625451.41833866,2744091.4569367,2410311.60590271,2500112.54989887,2771558.37310041,3010975.27578756
"1997","sp|Q8N6T3|ARFG1_HUMAN",1230440.44989172,1021281.36109766,2642491.83362358,2584892.65557392,1114244.27235222,1213260.23730804,2688209.43261844,2525327.80056637,2559726.52986018,2321143.75938543,1427447.88848274,1447783.55785279,1063139.21158325,1003746.5017209,1142643.19395008,1084358.72562742,1352989.68794726,1329989.26281282,2396228.33171688,2587336.7568094,1932995.41174011,2064166.44987247,1675031.49212305,1550062.12665844,1740751.88121768,1716678.89165066,2762270.91212819,2704011.73779231,2364022.45991831,2883613.52820048,1942068.02114507,1819475.69100492
"1998","sp|Q13155|AIMP2_HUMAN",4640006.60006106,4783792.1162055,4708479.3780746,3944399.31009148,2758618.87864469,3089962.07226569,4471077.46215347,4261848.36533984,4055651.91514048,3774907.66324379,3471149.34955444,3789362.27406198,4658397.47640946,4630266.83423747,5624746.99451554,5541051.75412289,7827259.85513205,8332377.80792689,3417646.17352218,3757185.39767567,3279295.25615158,3527982.18091234,3781810.67514635,3731271.0891855,5867209.10033335,5530206.22646872,4194845.99162646,4143660.34171988,3230896.08759184,3154947.32553119,4969028.42346888,5116606.5596214
"1999","sp|Q7Z7H5|TMED4_HUMAN",5676045.47361536,675547.758993675,442364.708432815,409526.905994903,2085652.10332634,1891060.3774316,644929.542548464,640625.451299716,462831.494167364,452355.198045187,1629518.95073323,1894851.69026678,1534141.16207626,1534132.64137237,3580345.65773972,3740611.93014509,3768454.40688149,4987246.46752754,1726365.24746873,1027361.4403358,1061080.0307786,592287.335202493,1392948.17348889,1180753.89608131,2799930.04302644,2422860.79753405,428246.816077516,343446.762972512,1148187.82054485,1193382.31051427,2084946.59563888,1975588.09024999
"2000","sp|P62834|RAP1A_HUMAN",2169877.79725335,3660785.91194736,472755.367584822,467273.921447693,6221238.36045126,5348250.09737966,2523819.44114491,2781036.87975739,434720.733443792,377654.301267435,4954587.5278807,4304199.49993117,17624.342192052,42281.2105649539,206761.513511125,209499.094320254,377787.051881566,340705.669066121,2297715.91984508,2790078.9733903,225157.725986095,209104.920688794,260838.906074957,314945.656249169,2729844.45752504,1456629.1565494,509323.615158741,510838.045670905,4656548.5445687,4507341.71272018,611129.156369988,413660.067314594
"2001","sp|O00267|SPT5H_HUMAN",3395475.47614504,3902889.93171397,410500.583645177,371383.947441241,5380996.76922962,4667681.49845421,661627.812272199,751890.853730986,322667.277473019,321024.47845913,3392258.47675485,3394845.7994232,1236489.38131582,741112.134362414,2052748.17894912,1968170.59783783,2092831.18228118,2073266.68275236,523796.982555167,497786.216701895,366937.510080772,438149.065955563,465301.148761783,475493.381449614,5181653.95624761,5149609.28305122,281114.024908778,334077.73590323,2301413.19619595,2301399.34216352,1059126.2644481,1163221.66559622
"2002","sp|Q9H074|PAIP1_HUMAN",5250024.26678037,1570009.25808643,798965.118093337,754365.515421128,711031.260366906,712664.444920284,612927.263180383,761611.233504467,1078374.67187696,795139.852720606,1328417.59683086,1577444.4784777,3243132.41263087,3611197.20574026,3041236.8633593,2852988.17209747,3382270.90013692,3536687.34840951,1397274.60541899,1470949.58184001,1609666.30625649,1600760.37618149,1714296.59091357,1804249.16466676,1749080.50258737,1582342.31463872,599325.279397709,826870.823854758,928742.393842116,1350097.92256091,3232400.38839058,1968183.80294115
"2003","sp|Q96CN7|ISOC1_HUMAN",1201287.88280507,2388663.9658631,2390744.26408309,2813290.03646617,3274571.90417915,4448972.1631632,2387032.68716747,2319332.63234995,2866959.17825876,2746160.37599467,1525127.72977378,1536520.67142813,1505980.89669165,2643567.10275805,2265831.95865433,1943891.13194605,1795736.08577071,2040067.46931068,2124492.88886075,1819108.21973457,2688473.07721846,2534301.02493009,2188817.77616369,1840247.49182882,2531466.33443948,2429721.76703572,2289407.31305797,2646833.67941021,2523751.97267755,2929466.71874697,1449727.36388446,2123238.78357311
"2004","sp|O75077|ADA23_HUMAN",376717.583503841,1015768.17898138,6682958.64580074,6354479.80196338,470646.227872421,502848.963881269,6494174.73398137,6069851.37550718,7199618.53628623,7672626.60815413,999443.412092541,1036756.4902306,2710117.54571916,2097441.71119192,665922.791878301,618148.279376242,349639.234104773,441573.459920839,2730449.91122798,2719789.32922042,5956507.21417242,6052444.78472861,4339968.54933054,4585478.02349821,69056.5881953448,60391.6316686936,7136713.084671,7330769.4092118,993539.514995636,966507.75796849,2486660.46204494,2806489.36228868
"2005","sp|Q9ULC3|RAB23_HUMAN",773753.300929255,1201646.83972275,3906352.37422574,3750069.52000121,3273167.08291004,3687437.16293494,2901587.55651163,3035192.3871109,4576709.65270149,4385781.58439959,2446765.01590864,2259430.35661458,1938435.63791903,1841271.40963479,722961.761391925,701942.714547653,808499.042942511,824137.096995479,2923145.86809376,3164212.16074209,3442641.45425295,3811007.71311608,3419617.42463593,2785077.13811946,2131127.53324423,1834426.26474475,4386526.38813485,4145597.83489401,3309489.83367247,3342231.26291838,2007191.70814409,2182605.92906845
"2006","sp|Q13126|MTAP_HUMAN",2079492.80322473,2389579.52621035,913793.72016143,979729.861638224,4297365.60964784,4509824.65112454,939764.898222604,1163692.51961144,1095761.85196605,1349964.02448136,1960950.41820698,1810417.78220865,2409616.10853916,2969421.92998956,5963187.99133362,6813857.59160806,6005210.18291132,6750618.41336384,1550146.5509173,1301572.887048,2041246.21586925,2071801.12821158,2148584.0856606,2042769.49327892,2752798.70896734,2282710.8760028,1265666.50284659,1088770.46684221,1698448.47991085,1750133.53824194,3179650.12067509,3736860.39594761
"2007","sp|P60033|CD81_HUMAN",2733812.09009945,2918775.53092666,9333097.41913552,10285641.0353814,9845555.43617957,9381883.66569201,9668334.74390268,9361303.4912329,6726655.5897893,5894637.21565188,6606116.70384093,6808211.66117191,4801546.20271652,4830807.95719827,1263506.85726676,1078851.40958847,1209906.53320943,1373634.84758973,7188412.9216354,7194213.91182788,7799068.08625036,7950985.22076495,10334619.2243998,9566548.33693415,2373114.0036245,2004043.60980625,6877667.0178573,6169035.4748751,3229945.16687494,3437430.86550475,4599893.17118711,5180708.7125694
"2008","sp|P09661|RU2A_HUMAN",2960276.15523988,1941860.70572247,374927.845497872,332892.623111213,70118.691564797,639429.939368556,384048.069805233,416309.568394175,294543.928856349,302768.916099518,1842604.71891733,1799991.73821134,1862868.7464697,1482968.42427413,4338994.64559302,4346851.84103568,3516477.49817487,3390597.07212212,474399.417798137,419159.609631898,408874.29045395,432686.949271596,520326.849373187,424766.570597593,1490425.74336754,1387452.11630363,294552.880379386,308951.415997963,524009.820231173,520101.070624119,780139.764406575,882893.336851064
"2009","sp|A6NHR9|SMHD1_HUMAN",162402.277377988,174651.05425837,981937.360070565,863063.498893053,53751.8511359813,75634.6850979416,1100544.73350276,1001295.49270889,757717.405541842,839237.749569845,1143750.66466222,1012973.69814861,556150.696319218,461711.9531775,492516.03434148,464075.785556599,404552.917104883,443560.954613907,574984.092948625,591622.933075374,573399.155867026,608988.649658748,441962.936985416,529718.614730208,283488.194700925,280712.305853915,907840.836301157,889552.459505995,636664.017617924,601041.102398708,290221.294473885,298554.233282637
"2010","sp|P07741|APT_HUMAN",1219983.36237743,1476974.39952889,608481.637913036,587348.459406581,2034325.60495795,2870306.63014517,534234.595600093,555413.414631895,390043.202742988,334234.650584093,4862835.90699402,2852107.41276286,3144134.72196282,2798712.3349487,2102993.64751535,1798766.88846357,1474884.94358468,1580713.5786432,686214.441818381,718622.137997897,500221.033848905,482082.678655408,1074944.1373166,990853.804416403,118109.896962337,120572.715041343,458577.102754307,452577.864943723,553144.631420498,472726.392022866,821404.981074611,568673.53726522
"2011","sp|Q9BSD7|NTPCR_HUMAN",1887384.03523648,2934957.9366375,1900045.95034129,2003616.61407377,1304478.07362425,1276056.08821563,1824897.77120171,1784938.3322341,2342610.74368606,2020628.30347179,1873115.05606879,2105025.2552229,1741331.31292677,1716537.62725025,2876117.00655972,2837289.19768688,2887894.80725479,2786763.83883199,1838640.00513854,1949260.92852285,1772442.96099193,1985628.42538687,1741469.40134043,1848497.2691774,1644768.88869917,1854333.10970143,1658099.45365857,1906659.88610269,2054085.14622261,1936105.50617519,1756902.28743223,1963803.95359133
"2012","sp|P32455|GBP1_HUMAN",5615401.5780518,7690993.11075086,344920.180599015,313774.521662293,9798830.98957066,11641725.2416643,318251.685761665,224049.136490963,223421.419120631,190990.753318016,531827.954376144,397199.142516969,1831078.36737405,1823962.02404131,1670049.23790447,1657176.44083363,1489745.04171161,1492946.6914077,266879.92521515,336389.40213412,322363.240759696,387496.852299882,232899.428648189,495433.130951029,2773464.35743134,2813335.01300866,213008.271449142,209971.176194228,779612.061642227,775516.103019045,1781298.63323355,1736969.80490934
"2013","sp|Q08945|SSRP1_HUMAN",1227655.64453481,870716.483931452,363077.569072128,298851.449066507,417240.496326873,435640.753377134,301234.200819302,328304.885388459,346703.818651133,339957.185150063,712262.971483661,688030.353542699,1267565.1469922,1062952.16717143,3367472.00754781,3123665.52147509,3376744.26192848,3230977.49581617,410096.594169911,454077.892848513,379225.87099337,386106.154665885,389055.220842581,404314.670503784,3946577.39289487,3709978.83958372,304828.924402734,314380.368454385,301257.372298038,293081.761042261,1558949.84666304,1688512.34807093
"2014","sp|Q9Y646|CBPQ_HUMAN",1221652.81720361,1703736.48379971,421771.587783238,375100.393387024,2174924.06299893,2179650.18876823,336514.04357076,379762.569326067,282327.106611313,211199.360252874,917375.607765433,1084893.75602142,1015095.39707518,821941.044165586,1475778.9564078,1392005.55368873,1776902.56041376,1612310.67468647,1279365.92582441,1434195.35881413,608365.81952043,669505.924186327,1121911.09840957,1123813.55661687,204935.48018385,161464.462301194,193134.949756888,258293.217098992,143449.013602997,163303.567005648,653823.930932122,683634.909734549
"2015","sp|P51665|PSMD7_HUMAN",3689198.22534274,4105091.45630705,4261681.42601435,3909020.23489715,6779520.9760636,7063340.3029635,5421098.25915903,4801848.68539474,5183838.02182793,5472119.34829066,6330861.8411809,5692111.38884865,3117795.60601174,3120787.39535995,4390798.28497658,4725941.56765523,7372137.45655484,7555178.72164023,6516621.32535222,6448374.16079777,4081601.89865183,3947156.57552896,4667443.29198281,4247558.6967739,12626311.4775291,13180752.24802,4047613.24574781,4944472.28027266,3889549.96031073,4124331.94595471,6832944.86577658,7390861.91018335
"2016","sp|P06865|HEXA_HUMAN",1092630.20322961,1337594.97821422,240426.500881912,239271.070065881,1017251.51105199,1248312.95395311,210167.088885174,224060.896628474,145002.153042599,138053.531996089,883041.58925096,1032633.70901901,1696593.3683379,1409814.12131211,3389865.23064627,3950532.05139495,2768682.51628266,2700373.15665832,1113415.89889462,843614.030141241,805080.761859825,684253.916723066,1208140.12127997,1031319.39413968,3884175.12608244,3591625.10088311,181476.13947297,210857.989476158,169059.675718272,99576.9134394931,2886654.21746444,3157701.70130956
"2017","sp|A6NDG6|PGP_HUMAN",1223840.59034087,54600.3151461601,1965719.50478593,1951180.72464463,2825701.91033667,2695819.52311218,1433787.47071411,1562282.39833828,1822000.50001862,1697226.99682947,1515558.58622502,1574933.03466737,1816979.0768966,2055167.68159322,1315360.31621497,1415514.00723311,1368572.97103167,1303462.11105005,1613039.91907812,1540920.59694025,1732057.36836659,1762267.30168428,1850432.03209862,1829136.13358699,1384236.38722008,1405988.67293088,1667350.98302228,1826628.4515885,1356753.02460138,1091991.84379466,1859388.46223109,1553218.90496924
"2018","sp|P62714|PP2AB_HUMAN",235517.956137136,242771.039180722,2513615.62770898,2831582.44052537,610634.753352409,596621.975771676,1831944.68442191,2078748.67222536,2473021.5165787,2563373.92631687,2991017.14351557,3327446.29029609,1204752.8333678,1095058.31183739,657339.16559474,551024.723630785,1036922.08889946,826405.241775457,2245491.23340292,2003462.05619885,2062961.46221117,2097697.93514202,2583732.12660109,2424452.56373255,755099.816236544,602644.717197356,2507734.74147955,2441061.45889728,404434.440408745,386043.198168482,3601364.05480259,3589017.91285204
"2019","sp|P40616|ARL1_HUMAN",1067812.87782909,1199361.6143089,890439.377982589,796555.956438153,603514.46587182,645945.367546387,694074.021286992,716365.501020893,555761.914796822,576636.167103772,1113225.37062028,987892.630327347,2181032.35909197,1897221.71987507,2124623.91218327,1825429.13655073,1848521.88133894,1951995.17138032,585820.150003506,663709.92342753,491581.857431383,581873.033039395,1055192.68130241,810906.643397366,1310638.48895489,1292300.49309221,750966.170118302,686151.127752867,284575.851708032,361685.835883585,3361536.95962219,3663982.3596271
"2020","sp|P43897|EFTS_HUMAN",2946992.88030349,5457264.69458536,8238474.88232333,8293134.65679967,8248101.81980643,7885903.34023914,8218084.53231728,7836982.09963697,7253119.67032805,6625308.7887741,4115698.81740947,4192777.34306743,3479111.04002903,3255538.48663827,6037970.98489796,5166471.93561079,5349812.6726555,5928922.56890074,6071367.63724231,6200470.86723546,5925820.89633503,5937924.32856183,4713212.13239514,4203350.11038664,2434972.41125546,2207925.41441096,7122526.8442882,6897359.30220261,7271450.01601112,8136490.71581234,3174822.98363107,3136615.69073572
"2021","sp|Q9H444|CHM4B_HUMAN",67984595.5046652,2191630.9461896,362572.227360135,408779.989776378,329851.945082545,506549.979263335,333468.288745189,308976.291057519,373962.691575283,283720.711236713,2853020.33851019,3404813.00901805,82269.0270781059,5386832.64205444,5693163.22357509,7684785.73366796,6017607.3037295,6040094.08575522,2789310.71229674,2814443.12071182,2581807.86082143,2347433.98061911,2917162.37297481,2124725.59959933,539130.7115169,465802.165993056,222737.852027535,250816.341825657,4389211.47713799,4104121.23014591,2219012.77764563,204812.336912218
"2022","sp|Q16513|PKN2_HUMAN",622306.446194135,352067.24426017,196240.54497904,168184.951296353,842150.530730923,978622.001552465,127744.986704636,260344.132278077,157609.183513303,136582.665236806,463267.472267266,428729.807932515,664705.497342164,596442.374043649,1136112.62136534,1162680.9378072,981529.464917068,1087297.53498004,426400.248376816,420215.5072721,421543.981160326,393126.202496556,598455.162179046,563254.228941341,1660422.35938748,1615273.23511406,222988.7894337,198195.894883029,245134.498174715,335428.587381876,1377809.74875106,1648136.86691555
"2023","sp|P30626|SORCN_HUMAN",1661562.56049276,1158376.1859127,1374393.23660836,1439273.40929196,1417312.05399174,697781.28734683,1514496.26050807,1277457.71529658,1859286.38978651,1605546.41049345,913620.491471195,828991.435621096,996738.428395829,1071118.38954395,856298.012925055,2859858.09615177,805025.862246273,2232200.69102653,2839999.41164017,1113507.41107619,2978750.62095477,1315833.50515592,1342874.06427775,2139953.5999668,1659094.60140569,1205938.41623665,1413655.18788496,1463586.11758344,2675063.54079762,1434798.34146759,1076871.50160785,948807.34094225
"2024","sp|P08572|CO4A2_HUMAN",15615655.3221509,5381341.97325662,1215463.6821266,1509840.50524468,2480292.7401893,3364466.62921587,3150774.41023292,2683155.9747619,2414654.99801588,2015970.79500833,770118.642887307,1842484.13044124,11278535.3046078,12779166.6200614,7982197.76573717,10199218.707363,9236907.60509621,11271862.4224461,1203807.44198111,1356375.50030072,4080316.44244223,3526791.38852996,2338944.49881963,2936938.51331845,4822375.01324798,4120432.38593483,1960145.33548863,2037578.71979357,5338033.78121497,3139239.58507878,1980681.27429231,1575458.58812445
"2025","sp|Q96I24|FUBP3_HUMAN",1641856.03931264,1034569.49503773,1043700.43887533,1007962.53160082,2473686.45045309,3047097.95505682,763223.720761212,682901.963452365,1170780.64213998,1195127.1996437,1158985.01754772,943352.909518013,2487075.85704812,2271660.10955296,6118595.70109272,6054627.05226069,6191679.48295044,6728635.74922832,602547.504370275,628571.595186458,1176234.58681205,1354726.29348391,1470816.29051408,1583162.40046172,2612190.71653663,2892788.61188952,1101899.41611892,1147970.57206217,485384.48709052,466316.665273526,2500030.06166032,2704432.07825949
"2026","sp|P02760|AMBP_HUMAN",1447641.81271006,1084302.38241433,3781053.15279225,3964907.62142147,855022.559831288,799548.701082302,373162.275549222,203179.586016305,762538.378600415,578095.484886851,1024978.72312505,1017446.93763596,8067442.61020731,7797991.2195595,1212842.07160757,1190427.19187142,983143.318274292,908280.290786764,408406.841181252,301840.546131728,300541.552662568,427876.134478282,366861.706200229,483416.225596239,220092.951319069,249151.09619827,583062.48531314,554727.788447242,516763.47319854,483941.290395445,398081.152183729,366404.305581444
"2027","sp|O15126|SCAM1_HUMAN",952325.476263603,2045978.43134068,2214193.98471516,2692379.27809901,1447410.27328543,1380350.69321022,1625198.54427227,2223041.06438629,1936115.48912929,1724714.6342936,1873238.08489972,1885002.43572921,1212892.90258242,1247441.59178,1267084.46000922,1228728.63475119,1253913.18733471,1383542.35042532,2568364.36651152,2045369.5166321,3924926.554893,2503853.60769627,3884036.3265513,2863758.60666538,3100458.29556233,3360002.18028849,2216547.93624112,2897751.71452318,2513521.5897293,1988722.45674184,2153183.16090354,2098455.75109363
"2028","sp|O60939|SCN2B_HUMAN",190218.535875937,277065.473329292,2864330.43300506,3528441.82708337,697414.046623228,756703.46356764,1805513.47710834,1609812.30216342,3565814.16717332,3724029.60769967,200042.09704661,328231.06617874,661239.736616532,741244.968291168,297853.36655241,253355.191041418,280440.468783538,297895.563832947,1019301.031602,778595.641127298,2746099.52147595,2962820.17569391,1873852.93506326,1807018.18644526,128112.332632735,109867.984852258,2607682.38262237,2666047.59756275,129506.425059639,142016.907252773,745405.365885856,910282.153758477
"2029","sp|Q9BVG4|PBDC1_HUMAN",1247152.03363066,1594198.56988879,1042081.83320473,1031368.35970793,1575608.57601291,1711345.89556427,708480.51232695,715179.356500602,940889.867914354,961387.202966368,1424820.46154155,1379164.49879326,2286506.71287103,1839095.91295235,4227391.37144704,4234333.18740698,4257196.39804066,4440447.94966636,919319.955745663,969359.258399183,945025.781936709,931242.997977514,1094410.02732737,1114340.50197286,5392402.61240386,5705537.21415381,1128338.6047624,1056542.8273363,865347.567122179,965108.651509189,3221846.46809288,3509566.7381947
"2030","sp|Q01995|TAGL_HUMAN",11280711.7524132,12893926.6914862,679514.192946748,780923.823037123,2815066.23084171,2979768.53819109,3675606.72182694,3694520.2765483,1566907.01772805,1490714.94739325,1214024.16329579,1326220.24158626,12037667.4885717,12228340.472645,2125638.80095014,1946213.74381534,1504571.34939978,1547176.40220293,590419.304570567,624842.308605277,734681.966212654,794269.254264984,963822.956076976,871428.418001729,2983184.91282544,2692196.92307529,3535739.00049312,3228637.49542213,1789695.71501538,2039940.72458238,3064611.75322561,3107959.0452744
"2031","sp|Q9HA64|KT3K_HUMAN",537496.4637021,676471.461128042,1464437.95633603,1618584.80856624,3020259.56916113,3343249.58644004,1148396.13402436,1151176.26042345,1949157.60406383,1940457.18044303,1431381.60572965,1360955.02485153,981206.085487424,841691.145596036,1195286.06825397,1164007.04272919,1256515.32572983,1431105.59706502,1473677.26350143,1341288.05201137,1506583.61651662,1634861.75536456,1438765.82255288,1693159.39191556,243818.607727029,200927.506348494,1353102.46108081,1334133.40005297,1793166.95636425,1308741.84541792,546712.541514596,651928.310705107
"2032","sp|P46063|RECQ1_HUMAN",1594205.23217081,1646863.00262253,93361.3277862424,79556.8085777048,341975.249628222,408979.410567832,94298.297121433,91554.4659699152,102156.752840399,106552.750039178,273149.673374957,267369.602690627,595729.631074438,464365.630080573,2888510.3543277,2751381.02410109,1961167.14541646,1927564.87909654,149168.828712291,112640.737868994,159474.972435824,129426.924779684,208946.08229875,176137.185822621,1746892.71188314,1362647.35216837,100566.548844147,100445.590219016,146716.104878528,123702.589708017,560833.661893297,480725.504487829
"2033","sp|Q8IYB5|SMAP1_HUMAN",306702.098604629,235606.936040879,2480354.28154777,1934735.91520618,599567.371962478,688534.602316551,1739440.11211338,1882676.05776434,1934250.88356148,2088797.60189109,1481406.29234715,1511173.56157521,829490.740640666,755273.635333612,374801.840645135,336971.660773847,326093.445244499,287076.620957224,1496177.48396684,1599840.027828,1763086.737654,1741013.9662854,1137713.78513985,1399804.78933686,408375.5016818,377776.440648788,1520605.03440847,1682019.92700876,2004043.60980625,2106094.86352351,538772.944271824,730643.012129902
"2034","sp|Q92922|SMRC1_HUMAN",68187.5065972086,100446.18335508,8323.78726825532,2778.14055778184,6546.47792592595,3.15650608728678e-05,33156.7161866101,1215.86178263966,1161.1447144572,1934.73925357575,111082.084827817,116264.355272376,176744.58407057,181800.295543157,340694.999980591,418121.630768228,499381.722235298,538379.51079835,44332.9212797412,21251.7546379461,10907.9303024645,12196.9449956979,34591.5761636574,25655.8435771747,512425.947262463,545885.780318643,14346.4761063372,13375.5437121167,2.35674508327289e-05,2.32820433938426e-05,154509.560506433,215710.834734586
"2035","sp|Q15056|IF4H_HUMAN",790370.425408742,444172.491352279,1091724.84339098,1064055.28791164,256483.947199644,369083.10414365,420172.509758331,856169.926984795,817570.175415823,783827.116016488,1476466.32222875,1641351.41855055,1857353.17181545,1500997.00814516,2961848.97429468,2616246.40104825,2690346.51474874,2563345.79340959,864683.16701123,883469.412998273,841251.595570609,1093466.68102533,851658.482059631,915205.076019384,2609190.89463641,2322173.31991068,1058719.13532808,1163211.85730621,1234145.1497066,1283636.18545322,983911.357056431,828362.303381856
