"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"126","sp|Q14194|DPYL1_HUMAN",14262877.3409358,36467465.2854741,109918292.651388,118492109.942363,30525431.3412496,29658198.1284079,123655719.417831,132148185.276875,136598956.654681,137517694.550895,120304378.14596,122801883.929214,33522119.7872578,35542854.9993362,15529845.8602954,23324966.995259,19268589.020959,17805712.8483925,159670129.831509,161643536.945995,127884090.824259,123027680.748713,122027250.134771,125265846.56952,51969153.0163198,52295361.7095244,133293464.055185,131120808.809584,164826822.274018,159329002.190427,56515926.8263949,54151307.8211887
"127","sp|P21281|VATB2_HUMAN;sp|P15313|VATB1_HUMAN",39834784.5205217,37843596.0509636,123161460.440712,118492109.942363,44115520.6370115,44789931.8673916,120639726.261299,129716010.08773,154008627.600866,151924310.170512,87317693.8156161,82655114.1831251,53322272.9583029,56250431.3902539,53731913.1824828,69974900.985777,65858311.7283525,66075887.5233315,144972460.976725,145612772.951351,181180149.358051,174083518.694061,151313790.167116,158230543.035183,78146207.8689847,87813371.8808396,118274482.189812,122738656.648241,99497807.969844,97807986.9467413,106855249.628047,101294799.336106
"128","sp|K2C1_HUMAN|;sp|P04259|K2C6B_HUMAN",209547564.404828,150456963.693528,62242888.609822,69330489.8598932,93876155.2891855,88167568.5858113,114607739.948234,124851659.709441,119858888.437195,116693586.518902,71309449.9494198,74389602.7648126,84818330.5606165,91175149.780906,107463826.364966,106716884.394238,168240665.332254,164146415.321118,88854088.985735,86833304.9709889,41790457.8081344,44040531.9681243,67066176.6740703,72710701.9185484,91619691.9843268,91561503.6074609,51440012.8889024,56459782.0581909,83810248.6139075,86755058.7843164,64391096.9579417,50488131.1156377
"129","sp|O75746|CMC1_HUMAN",6054744.09501188,12307014.4394287,45026770.4837011,44119402.6381139,11995751.4361178,11491091.7964897,76907825.4915778,79937491.2165639,63880100.3179242,66663339.5489576,35169626.6757343,34183793.6514496,20352715.5851208,20604553.6228036,21453401.2340316,20083989.143069,18549611.8186844,18501248.5065328,31800410.7948946,31259989.789556,37294016.1452338,38064530.5801193,24991180.8276012,25618278.3961725,25792098.163655,28021746.7180728,65708045.6610067,65261041.8276013,80156981.3666346,79873046.909599,43545058.3744354,44913731.7811036
"130","sp|P78371|TCPB_HUMAN",67636144.5504691,39449081.9440348,45909648.3363227,43279033.0640546,52687730.8081843,46605739.9160696,45918495.8082068,47103126.1631071,54371741.5703925,52125754.6964344,57726697.5781017,54552375.3608625,50283179.6808866,45330017.970168,82270841.4295891,85662489.4073671,94617399.8193361,97514099.2712744,52310339.6058876,53035110.8822809,53692803.3864005,52354968.6818705,52715772.0582212,54909765.8270903,110482569.745806,113871811.504016,49687798.3379422,46461071.9800171,55658601.0025693,56098824.0696661,100369815.402067,91897954.7436055
"131","sp|P20020|AT2B1_HUMAN",7397862.43979808,3527162.68931588,11212548.7282942,11302970.7710977,3615250.69590882,3480384.49233447,16512562.5320152,16619863.7924905,12659306.1197108,11486010.0266523,12078947.6444936,12221149.0256478,5500396.78954592,6485295.82567606,5862996.34467906,5378119.66141444,5650253.42470015,4923269.93602594,19374199.8540324,20439224.0931712,16927780.3779785,16369047.2801878,14350404.6158491,12244030.1158177,8207119.1893496,8991240.42692726,9574600.93917526,11315905.4178134,22779195.7771133,20854581.4385376,8780373.10345827,7480316.21678426
"132","sp|P20700|LMNB1_HUMAN",57262502.7482499,45412315.2611564,4811684.29678766,4327903.30640546,18418465.7815393,17894005.1677634,7244803.0281398,6535645.12734715,5568406.30273083,6938085.9283026,14892517.7785523,17416613.3457299,16300591.2152325,19471303.1735494,128917227.598997,148825674.36798,142357486.050369,146062488.20947,10288368.1983483,9952432.64667488,9642528.56130544,11296350.0084983,10836019.8119677,11961475.5746835,40035495.6570168,43192756.0877301,6758541.83941783,6645849.21363646,8220066.09698834,7885749.61746948,35361058.0416515,37746646.9224168
"133","sp|P35749|MYH11_HUMAN",2794174.72921063,3099768.94794733,436914.322019789,260889.731710262,1318090.66770725,1016080.94721783,4281261.93751848,4230938.01037137,1282038.08412603,1271983.56300451,1292816.9933846,903190.174599267,1843349.85354589,1502962.33749672,1243404.39183958,786373.032842624,1837835.08595413,2350159.08169998,681185.661899506,670101.518882572,337107.611573955,252480.723892758,558976.310337744,405967.844849847,1462874.79179978,1420121.83539186,2232410.33853243,2102975.74008836,1028161.00567333,803803.942680489,548251.654609949,448440.422173819
"134","sp|P35555|FBN1_HUMAN",85478808.4502861,64907501.1055922,1107823.3902842,1091490.73672696,2662505.0540339,2424254.70723122,5717617.58097025,5417738.05826841,1369765.76301199,1270862.43899827,2248307.4216434,1819528.03843843,4895686.26172529,5427153.69488021,27751647.4678758,27040448.4635303,18405816.3782295,18501248.5065328,1452287.59928329,1666528.23800325,1786640.54469264,1697018.75242627,1388790.12179853,1535943.05618326,2063597.59909397,1893344.93571176,956849.726875054,1093715.54834898,1184456.37572399,1497237.38196942,2218913.14005353,1905716.15131546
