"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"250","sp|O00410|IPO5_HUMAN;sp|O60518|RNBP6_HUMAN",4777174.378035,4626346.27338672,7513531.43341671,7502977.59012144,7560132.72033868,6823406.48860282,6072977.72510314,5985561.15465843,10888209.0510246,10051158.4661343,5455278.53487587,5473019.40115739,7557520.04910274,7265653.19239985,16002170.650434,15998093.4261596,17263452.9251452,15115095.5031889,7411465.57552076,7714575.42006495,8307118.56325798,9084339.57370128,9049656.70599848,8373217.28052218,8435820.89463522,7757471.87033819,9462541.34516309,8643836.98913643,5359271.17816908,5721194.46007035,12319824.7588135,13675207.9400262
"251","sp|Q9NYU2|UGGG1_HUMAN;sp|Q9NYU1|UGGG2_HUMAN",6082916.79001832,5745282.05456902,1518197.07867259,1552718.21612823,2278422.13130265,2225642.32585708,1773079.65357551,1850736.87804189,2039289.84469803,1978454.52781557,3759718.99025229,3992125.19945186,4520802.06459717,4540614.42675363,15553511.6602349,15609774.0304237,14750418.6385735,14903695.5660814,2205461.15571548,2145930.13895024,2302797.89194245,1974657.06479458,2596406.81007741,2470454.6560488,5262183.9933282,5886706.13025197,2074897.71495861,2086238.84450886,2128280.57424739,2209881.53589204,5480663.13918845,5255953.19153776
"252","sp|Q6UVK1|CSPG4_HUMAN",8811812.2940473,7420619.23792206,427783.355594105,429806.852255705,1432038.73698478,1529773.17469212,655174.905383088,640850.051561184,611293.468128178,507824.836327957,8219777.79241432,6863704.65882853,10076693.3988036,9472051.43205611,4381284.51330544,4191510.03573041,4733058.95967388,4558420.92809661,10964907.974743,10810556.3452226,5724617.36170587,5489715.89848028,10013964.3877852,10090800.3124242,5149467.05162214,5048336.3831387,478414.563704674,546716.572000985,874477.187373811,795951.313435695,2231398.01837693,2059533.94179743
"253","sp|P49792|RBP2_HUMAN;sp|P0DJD0|RGPD1_HUMAN;sp|O14715|RGPD8_HUMAN",3388187.17705907,3972247.28507433,443708.171757984,367116.051216805,643653.38123826,458929.320242895,595793.938203569,515915.915270629,532634.492505915,530964.349431144,1196805.10517146,984633.347583866,1986857.75748956,1848088.25141464,14369131.5466292,14136325.4938484,14641156.2782877,14480895.6918663,949551.424642673,997386.436869016,854194.886673892,779262.437468672,767809.653631894,774364.07770067,3498375.21490612,3542984.04179844,595792.438137629,636467.940815014,698024.547131848,712240.801972156,2968822.94831202,2766925.25544451
"254","sp|Q96RW7|HMCN1_HUMAN",1374983.84336016,2649266.92642754,765109.767329065,415030.058763981,453836.198350005,468658.052607838,180745.303177368,178490.203235115,219814.255861142,273946.315318063,994015.503199061,1043938.49279445,4579289.37916647,6028350.50467849,10541104.0070918,10971152.1733918,9684327.16670637,9360930.69347265,200963.728494322,284526.068947402,291034.805378883,289417.335991961,181923.798738644,190702.337362934,468636.304919907,451134.071894985,347913.127531719,239804.794892165,176779.267042405,187014.776580622,187432.746749102,201285.033139327
"255","sp|P12036|NFH_HUMAN",8370239.00650979,7010972.1279618,28880136.4471955,30554678.9521116,457537720.289235,472175671.215768,52651571.0317904,54395098.2131437,16891987.8735522,17415373.5799357,35127570.5657885,33511028.6283981,9097014.87391996,9550332.84884996,7049688.29923848,7402674.17640446,5939085.64941089,5792656.00818994,14975221.5395796,15327643.2688133,41501668.8095681,40077844.3308921,34121656.4324533,34208528.7187145,21060555.8475727,21970302.0605521,26580706.5926943,27978735.5174679,14468381.4878923,14578289.6756141,70281666.9574219,70675410.9466839
"256","sp|P04899|GNAI2_HUMAN",285341724.037264,291038462.565609,831855265.842565,801381861.753397,509963917.40571,504369466.980479,922405107.303401,991801903.999563,1190579868.19615,1164342119.34427,718769806.959996,847869399.031759,365280135.706632,339741348.885318,168994886.308321,180370661.177289,158430422.414307,158549952.830653,954353101.505412,883115870.454803,868218931.028253,863746645.06233,764028394.031019,765755768.389635,432911425.75566,448899381.607576,817867895.159824,905328189.914815,1167519186.2587,1072792204.2969,362554842.902227,312230411.374049
"257","sp|Q5VTE0|EF1A3_HUMAN",125329652.270511,135062759.57386,27571976.956556,30650461.6447514,20652744.3186113,21922441.8778749,40047277.6400669,40349704.7900443,23913356.3270166,25177654.3755641,131221564.757825,131890795.40494,104965556.237538,107245541.007577,142972664.876774,139748051.3991,233821451.011461,234653930.189366,61423790.0436994,64964845.6426522,43209969.947008,41064983.3538205,71581300.9941683,69418980.8727052,78684576.7082923,87067493.3510768,27912119.4452801,30389911.0986481,16161158.3465268,17113967.2177349,166610963.404907,154905010.294102
"258","sp|P23528|COF1_HUMAN",111299037.110668,113104168.985078,124107438.855544,137288526.117116,86900393.4021569,99954070.6599612,118022019.940684,128749439.711744,159761572.05709,156240780.117137,187985949.512614,176303002.02089,195235934.601821,180047258.62586,182454656.014294,174096899.049384,159523046.017165,153264954.402964,133000272.656605,138050296.990636,121590845.664836,130302351.026546,152805678.806204,172473962.786824,125924573.505278,125312093.23426,168328624.934057,137391514.248379,104831792.668264,113300801.487782,165437646.76121,134331688.614416
"259","sp|P02679|FIBG_HUMAN",2616946198.35281,2422415945.90537,161004245.001787,151336654.37096,24942160.4463229,27594682.0840384,19135609.0583438,19343217.2581281,22386971.8806113,23585391.6482557,93992974.7563072,96899359.8893439,673878871.044994,790642309.617906,50848018.8892294,61012336.6938831,52555195.2974358,48727685.5032873,37869543.2831403,36745740.8166251,45521200.8976619,49949234.5601759,41910295.4007306,42152350.2412612,32614610.7917271,37837742.4376175,33713275.4458323,35485225.5343495,44088137.1034754,39932590.1747148,31562217.7154366,28076533.1158059
"260","sp|P21796|VDAC1_HUMAN",127536715.329363,129485974.662424,268675833.846732,255420513.706262,118197244.408053,122029816.327192,353493137.395154,348054705.44084,307312068.542937,298549261.370325,199781146.344778,212191653.831758,142753156.483052,150300320.244196,154039586.635018,154334548.346481,157337798.81145,154321954.088502,295950988.39237,299447335.3841,284381895.232634,281334621.534588,235142719.327993,226864092.130387,178429709.264157,180373467.534162,285302754.12552,300259600.675265,225339367.417763,220263096.598625,268689511.406505,271083768.014678
