"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"1738","sp|O95502|NPTXR_HUMAN",363615.871685034,97145.721599187,299567.830911942,281803.330197224,91273.4172650969,139489.052431539,212221.106651909,280111.075397186,216753.303061578,258048.360029003,572535.346376741,371689.936395805,89351.8516801,199674.864877581,756929.934898303,801345.39871895,1005059.43894135,1069104.74454508,1951061.34615895,2010566.02642385,588802.204868449,727624.167181692,866428.712643247,1000439.35306911,443734.870480916,570354.734434658,682900.709126351,326218.921587227,450292.391528797,378824.699331699,231565.017962184,254800.122506209
"1739","sp|O60645|EXOC3_HUMAN",402295.358863559,605908.190978765,665635.331520925,660962.47676998,518870.637977407,487635.731249325,668970.833481661,701970.128786337,812074.61647713,897782.164199944,567828.509861427,666031.39252212,489841.406252018,478631.520330186,1481234.69155033,1362384.50983389,1349735.05214283,1342382.80417235,633606.906351097,656522.814069448,708446.572957857,768171.345303483,677267.737698904,700923.198645117,561332.440342058,455314.041636291,677596.916508859,674151.471026662,509691.605960153,541854.24606222,990266.372706954,1123570.57048191
"1740","sp|Q03154|ACY1_HUMAN",1059945.78158572,1332188.6039817,847811.039083997,856786.253354801,973737.7834293,810266.896330751,547838.580910334,516185.115394835,789022.994404858,802435.85527983,1622085.27341184,1686163.20286462,1220706.58117696,1261832.43673611,4767422.53537813,5419858.55043814,6801675.90829141,6979263.58312348,1948552.2503223,1984745.91809208,1221396.69606919,1225193.74958026,1658036.0144693,1378115.82113976,2017999.32722287,2080210.57382379,1124279.87173371,1005280.0417408,459465.4778237,510678.538947781,3992745.13691147,3779286.48247394
"1741","sp|O75110|ATP9A_HUMAN",782180.028543662,273682.194470081,1988531.09647757,1742516.09119272,1381428.9266162,1809598.77684387,2817517.726945,3026932.72924311,1457958.58397793,1463022.65418774,2867947.3743821,2683185.71720762,401763.27535593,454640.139874948,191058.683464544,209522.048799652,232423.925256472,202797.352153618,3292387.36118896,3321315.74083369,1889866.17059728,1755132.97552407,1689660.38770357,1624144.69403029,1752595.70086171,1817254.02607322,1318391.45064511,1275618.50521457,4076684.94197477,3940228.39884571,1065735.22133648,1144095.88502399
"1742","sp|P16278|BGAL_HUMAN",3348575.11455488,2484815.11298303,253366.488915043,369662.877525048,730755.828742253,654871.698129529,407461.976320784,390748.137241278,232967.471724129,198596.304185169,1330399.49220807,1545324.07372421,2729391.75929499,3309823.21029241,10679974.6485688,10486650.6031123,9376732.048904,8578236.73962178,516432.494880983,507122.55397046,250010.175860975,279180.109713346,331955.214165712,246570.061941374,1965384.60568865,2019266.79795581,341372.624385743,456207.478084117,1108788.70343314,1066957.65707789,1415469.85255554,1431031.12707021
"1743","sp|O95352|ATG7_HUMAN",280489.537140587,414188.104766424,520402.84295764,585723.899297131,32408.4070626606,29210.5644826272,667925.815453069,673048.769029153,709728.72190125,793296.813956615,202811.52725112,173771.442357453,493537.098947394,410479.634101909,711654.779280504,612810.733514486,658308.708130641,538216.160116699,537122.073832848,638712.163900142,673481.732373262,660517.952879738,669023.97097425,673465.953481423,83032.0303157803,65511.9184814346,860004.671569966,818480.471671337,226936.345175078,262904.233959296,716538.537121333,575759.56313679
"1744","sp|P13807|GYS1_HUMAN;sp|P54840|GYS2_HUMAN",2762605.66247812,2519426.44162425,626794.845096723,689190.221003999,1436407.45430934,885612.226565955,1356482.55003856,1272821.23457977,870120.456702729,887088.745182789,696373.130567315,724365.550494326,1381568.2831699,1553330.09259081,4960078.51085052,4012123.43834929,4633255.24708891,5239235.22898829,716791.942517955,662672.969318445,653351.630546141,650639.362499392,832835.883278931,840919.839636489,2294863.79655158,2207929.07980827,862679.086651751,774211.669563773,1006947.79364667,867794.74264681,3058286.36503003,2649644.84641827
"1745","sp|Q9Y653|GPR56_HUMAN",101191.593103942,848257.079418536,180380.089662206,145414.920990567,143070.208392903,159492.056258695,796791.533662704,879894.161851495,297504.761407527,194683.977115135,216021.415412268,132432.667195715,394862.063385923,457823.827649488,307249.548246778,187919.276717383,568004.981571176,613171.361434162,1031530.40281517,934089.989876585,602443.447825408,680407.854785169,1095742.36395248,1174407.42585746,780695.677656658,856463.166665521,279724.423918913,216138.078675912,1132771.7771283,913925.467186619,943562.353205425,387332.462431748
"1746","sp|Q9Y6Y8|S23IP_HUMAN",1512957.10072424,1622756.10734586,212920.098839694,240958.840898188,370212.852181287,482286.596994722,292274.842749029,239186.288095525,270662.262232005,262963.024499449,775692.60367064,641741.806879001,709557.45301064,484877.331382416,1601654.12496767,1573262.76406961,1670081.91161024,1537919.49826242,206909.113623549,243098.475243077,157040.584782936,176027.667711354,185434.079977217,188273.482007811,1936436.27650355,1918881.9691608,101347.903141845,106212.597158731,429291.098013713,409001.003601334,602655.116152558,530045.431705042
"1747","sp|Q9H832|UBE2Z_HUMAN",1095166.5590329,1845999.13270154,168519.476629909,295654.505936768,386275.105212318,303625.328203137,467427.454977553,466472.021549821,283188.308883322,389372.547976115,762566.227898211,995844.804719736,530220.287494257,493284.317800127,2123799.78078448,1711687.91574367,2193179.31987731,2053012.3169632,672720.508791105,681504.058370983,615728.289988082,481420.440407198,421111.119393018,562906.174326567,688859.472171991,817315.516597648,430361.266485039,504543.333948973,1123635.22092709,998663.620173003,969671.903808244,989365.462733574
"1748","sp|Q05586|NMDZ1_HUMAN",52831.7673855474,36467.1528120482,1006559.96114092,779573.84818063,61152.8720253519,85556.6799906178,1917952.22802052,1868761.13367772,1385060.69595961,1313559.47593184,1097167.16247979,685851.183239339,129819.662823776,309306.398922147,34031.9940662413,108904.275400725,45063.8595498835,62053.4831631193,898655.624472379,1893265.58853639,711828.552510855,1852444.89208952,325702.745412753,317890.79679056,1522443.72820408,1525783.80966246,1159416.34801202,1192570.92507322,844578.071029854,798824.788737099,489551.713954066,36391.0161223855
"1749","sp|P40763|STAT3_HUMAN",1205793.72215021,1402909.2720325,319448.255752575,336371.407133665,1053962.52069499,1093870.56027286,739414.088233934,591511.492854498,352803.825217172,320627.233751504,1238736.4658613,1253673.865577,1728389.21382745,1876918.98734495,4237161.75166568,4786248.35763357,4856862.94907665,4765398.89380541,822983.588746032,915793.225291315,785947.013595817,501685.080081232,794208.22997701,715943.46473164,2500404.47987925,2796935.29054366,345011.54903348,327076.82342529,428497.161809409,407302.429225037,2246963.08934053,2708237.99808314
"1750","sp|Q9UL15|BAG5_HUMAN",201785.267648277,374098.82247864,617256.159939577,570560.40978397,86537.3819361135,179633.538631378,622492.719690861,670746.32419993,744650.350163727,673225.106187854,665281.745665197,569439.716054913,371369.312421583,204003.351129499,1073361.65657172,1020709.7558639,1053683.69543942,1121714.22249349,654676.526801381,696876.091555148,766831.231510352,849474.951105751,682804.384742771,680344.537803076,805123.5476354,882117.960880452,557678.756568226,588025.052214408,764706.62301412,700752.867876038,240820.2443343,281926.826765909
"1751","sp|P25325|THTM_HUMAN",3090834.89048248,4378773.95215577,1017248.09587512,886655.159531848,422389.00038604,423137.64345955,849464.221735247,939667.559542666,753589.996297057,645403.750526707,1130678.77992613,1113258.14375332,1635292.74405629,1763666.28500729,1957773.57373315,5513051.32173,4063882.25594753,4245581.25547353,1032247.7840066,835241.384158357,1214269.19013287,1080946.60301279,1666578.63266544,1533791.57100155,281133.410153075,367714.80319823,663625.606251978,626774.042414437,315180.567255573,498060.627729567,1734638.12902874,1210355.76515308
"1752","sp|Q92878|RAD50_HUMAN",1543572.99575339,1035267.96037255,790822.358312715,626681.594193229,539139.7989078,149121.260156419,318193.532429983,241153.736464346,411808.957730385,357266.158633608,388605.309918615,441916.373572245,820014.127942891,434126.14079277,4075299.46084649,3156736.52825175,4070214.28816796,3211375.00047333,130598.186332713,81031.8910441087,519061.771390698,266354.614691152,444388.974565044,721247.024299987,2066058.62143246,2019991.89010174,1187278.39043649,807077.02066145,235502.901428519,216413.993327697,1024943.43145709,1487668.24988059
"1753","sp|P14317|HCLS1_HUMAN",14504148.2322762,15232646.1581283,321210.05369298,267425.464004053,1662016.89594056,1530209.99741309,412679.552870793,461646.673857155,140429.744491132,163322.8165906,1626637.7007131,1187536.97390528,2198704.8482217,1802370.27517003,1269138.82696585,1442867.29813025,712903.291785092,615227.954932078,568558.290957575,572040.615746031,133305.690038861,103222.45938055,148879.934600652,150183.839907248,5113219.7602365,6004670.4267422,251655.413478689,256954.982276506,1131535.8370624,1124839.64817109,947992.175008196,1085238.85722148
