"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"126","sp|Q14194|DPYL1_HUMAN",13586199.2385302,37649608.8793969,143453164.034861,151861296.962176,46523274.8699258,46400639.4831157,132133908.16667,136240399.024193,156036883.062355,154917823.547929,113772009.899483,116074428.321619,39474873.5661271,38007004.1717343,8826849.28449664,13002709.5455811,11150861.4331792,10687395.482023,157617494.336776,161203682.098366,124605409.77078,120992244.442686,121870509.721695,122341435.462716,45938219.8085701,44203331.1297892,158656141.509413,155867815.593921,180762347.88703,177874811.528958,44428711.7395103,45301628.1688945
"127","sp|P21281|VATB2_HUMAN;sp|P15313|VATB1_HUMAN",37944890.5142317,39070348.83711,160736677.774001,151861296.962176,67235691.7640708,70074435.1377666,128911129.918702,133732907.017613,175923936.785988,171147309.824379,82576458.7980117,78127019.0626285,62791076.3593066,60150215.2978752,30540129.2257523,39008128.6367432,38112645.7940006,39660256.6715696,143108771.008705,145216540.072081,176535068.651467,171203387.067792,151119432.054902,154536550.058167,69077471.2677017,74225388.7913183,140779393.170324,145903662.998876,109117297.355535,109192783.517122,84001826.5675988,84740692.6924026
"128","sp|K2C1_HUMAN|;sp|P04259|K2C6B_HUMAN",199605934.475906,155334235.376631,81232514.5739573,88855014.1799965,143075002.853402,137939316.014432,122465573.422767,128717923.004452,136914716.020399,131458838.839243,67437441.3517095,70314317.1563657,99880105.9186898,97496228.0927098,61080258.4515046,59490272.8766851,97361999.0807438,98524427.0998992,87711827.3924319,86597019.3090393,40719037.732747,43311901.6537176,66980032.1430437,71013224.1933959,80987380.1069606,77393545.6299722,61227863.0613792,67115684.9794828,91913058.2476426,96853300.5183852,50619597.8015733,42237106.2633516
"129","sp|O75746|CMC1_HUMAN",5767486.99766553,12705963.4249422,58763946.7130755,56544099.932725,18282514.5071634,17977963.6445814,82180845.3231728,82412903.9496039,72970189.4321012,75098259.2246627,33259962.5714214,32311102.8837585,23966887.5222915,22033045.8966576,12193677.9692564,11195997.7219694,10734784.5140307,11104871.8680395,31391601.3825546,31174926.9512542,36337875.4450464,37434770.455868,24959080.3910032,25020203.3427509,22798968.3494385,23685743.9842215,78210773.9835136,77578045.2042802,87906591.6060787,89170226.1984172,34231958.2255244,37573703.3636125
"130","sp|P78371|TCPB_HUMAN",64427262.018956,40727878.7877753,59916180.9623515,55467069.457816,80300447.0357623,72915290.6163247,49066798.8253061,48561761.8607707,62108798.5522706,58721232.1638816,54592214.4275744,51563832.5813348,59212310.3491907,48472700.9726467,46761076.98302,47753313.817842,54755722.5599397,58530189.3195164,51637865.2994543,52890794.8702902,52316232.0237193,51488779.8420301,52648060.1997723,53627862.3118521,97661252.4819231,96251622.0505307,59142242.4218188,55229874.3839647,61039697.6567678,62628696.7294366,78903449.8106058,76879527.8042709
"131","sp|P20020|AT2B1_HUMAN",7046883.36327943,3641500.57228247,14633374.9658051,14486059.8875267,5509940.21899941,5445107.12998287,17644710.9076224,17134528.7116316,14460715.638154,12939336.1369953,11423076.8003916,11551637.8185458,6477140.14533741,6934914.64053758,3332408.16139385,2998080.46343494,3269839.47463122,2955059.04869254,19125135.2960942,20383606.0835123,16493787.4360494,16098228.9332402,14331971.9432714,11958185.4211677,7254696.7466851,7599962.30768258,11396427.0661691,13451606.003311,24981497.8826926,23282043.3938426,6902490.81072677,6257845.23907503
"132","sp|P20700|LMNB1_HUMAN",54545780.1142081,46884418.604532,6279676.65855415,5546706.9457816,28071260.8663107,27995405.4896918,7741527.38355098,6738033.5050739,6360786.23425647,7815962.70291863,14083873.8061053,16462479.0167681,19195199.5088036,20821228.3723414,73273936.420761,82964190.9943713,82383229.9913986,87670041.0634696,10156106.32965,9925350.67465143,9395314.26359398,11109457.1012033,10822101.2632865,11682227.2960638,35389443.4080836,36509235.9502013,8044536.75258997,7900149.5575001,9014785.50018987,8803646.59094193,27798292.3178903,31577899.6353765
"133","sp|P35749|MYH11_HUMAN",2661609.83305708,3200252.26851188,570212.112961649,334360.26281333,2008878.88369862,1589671.95219988,4574797.46470953,4361956.85602419,1464471.11686196,1432927.78295138,1222618.74452415,853710.707261983,2170686.18776676,1607161.15326876,706725.827492564,438370.615598669,1063567.46507065,1410619.15159792,672428.696087596,668278.078199121,328464.876328879,248303.546619677,558258.321710734,396490.26650749,1293110.62116043,1200376.35618911,2657186.63017597,2499879.59829167,1127564.03859094,897366.285138986,430995.581089876,375154.028196368
"134","sp|P35555|FBN1_HUMAN",81423410.8951222,67011568.0054675,1445808.21530882,1398871.19051373,4057877.2855537,3792778.24628655,6109633.74709151,5585508.36941541,1564682.37693963,1431664.80300148,2126227.30921687,1719848.8339042,5765047.00262097,5803412.61628554,15773473.3363776,15073937.6147887,10651569.130201,11104871.8680395,1433617.75115331,1661993.37977108,1740834.81181761,1668942.35888885,1387006.26174165,1500085.4856169,1824120.55231777,1600374.30472412,1138916.20077846,1300137.29285204,1298970.10991142,1671515.00022337,1744348.14768725,1594274.41286227
