"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"2110","sp|Q2TAY7|SMU1_HUMAN",1106073.1211314,1442274.75958066,237179.838286632,255599.757063192,1181209.41652663,922321.967174686,206844.234500986,337040.451575715,228083.031577502,274906.228318595,809311.009144746,794645.977505437,822392.715695807,847095.264116018,1717016.20721736,1694467.75110564,1998609.27037773,1746061.05512473,331021.404891372,320517.552984503,308891.301744245,333676.731430432,342790.326403788,362757.156287071,662212.748837937,915860.016369594,259148.22261114,242788.18338325,189795.943022106,216163.849514473,881447.512713789,924806.219940075
"2111","sp|P16401|H15_HUMAN",21597688.504478,2041255.48721631,15814.0180805596,21608.7157971582,15663.4060059901,92846.6022941464,425507.140396001,466803.5850932,12590.0832197479,2829.23063360307,2755026.49294215,1262679.20291359,47820.2276272933,1675709.1585648,6114074.83631298,5653935.04681943,2000459.49624171,1359717.75011866,904251.56324918,867534.595800458,88746.5123736695,79182.308422043,38028.6293913841,45206.9036838784,901903.072856552,485500.81486936,15099.1184643888,8464.3788955616,1467823.17538316,1504857.38980576,1319736.42806732,7015.86980675536
"2112","sp|Q9ULA0|DNPEP_HUMAN",966090.113990721,401572.654398848,284007.421249466,305117.175665239,424699.443926624,410616.269077795,332052.576506302,325636.183069927,357614.661636015,349467.487540227,371392.214442595,377160.844429294,460905.774527135,522642.086019822,2076677.84217934,2210476.68237385,1585243.22705262,1409149.63946544,380826.75773354,318924.060991774,299335.464119966,310437.204264961,374760.920012326,483773.08975102,112472.825644146,71926.5643593478,327298.154356349,356246.686860542,276634.759665175,170317.222134737,415898.525340372,424805.621464384
"2113","sp|O00442|RTCA_HUMAN",253034.039599281,321315.011535152,436961.749745835,381967.962285232,703323.344138462,1267192.73770578,495492.354785626,431788.269595089,500682.987688807,447685.327481489,509103.835240785,514383.260414601,395396.867307645,375696.934619624,798534.800395058,747691.87557528,717733.955639631,746669.058802588,322789.834405209,337362.950401858,415328.388439286,377329.045155339,382376.010153432,360241.401613784,219319.276582867,259744.58695482,288627.673087805,341124.499771369,235789.534793841,253284.882201821,740318.834125924,613452.843097234
"2114","sp|Q9H8Y8|GORS2_HUMAN",1557766.75633442,1817867.89576808,420452.677017163,380413.705471483,282996.45999876,308926.960491306,253145.506425702,324373.94124294,222860.554512044,275433.125171886,595698.777397382,553158.926819323,378684.367885295,350401.592297174,2735683.15967168,2503540.25532672,2753861.48169433,2629114.16891833,525053.8198613,591625.192344836,553568.106268469,566447.27474452,648860.693360064,727664.628914114,2252407.03269797,2334720.92622128,368886.641391455,434259.014246961,310849.759503085,347210.875040256,2721790.60351361,2997870.7681498
"2115","sp|Q59EK9|RUN3A_HUMAN",191105.06184552,513429.145851771,434442.630033541,408432.359799422,85330.5264045641,107405.745355302,356680.896742139,367722.967969852,643375.0757482,643981.062596778,388996.188172696,363524.144576305,199536.597857232,207851.927263357,37917.5050202153,43657.4627346822,49470.9082073138,89164.7119076042,288970.69721299,258904.602151789,344426.715365872,359891.09848498,191433.655560142,210900.806299173,49814.8545193811,83871.3777225236,541010.074501649,523618.667752497,559692.240443997,530905.031255486,467567.071467533,382690.325610564
"2116","sp|Q16363|LAMA4_HUMAN",4264777.27877585,4773879.7766407,248420.615610319,341062.830922682,883016.180171204,985421.465925893,204558.511952353,216695.244458726,31960.3912543643,31187.4950330132,690538.894985372,659751.798104538,1932751.57927894,2284721.78202893,2185252.19316898,2302543.63342614,1584895.94319619,1675885.68964423,282754.730426846,286646.221300536,76487.4587179921,62796.7458270464,110745.190036177,107182.465692711,892243.72306777,844233.227437703,44019.9460391101,26725.9562120511,414705.368805254,382670.565239912,194584.471196652,246445.103633314
"2117","sp|Q5JSH3|WDR44_HUMAN",1173784.63562882,1091498.72858266,1742118.66886606,1714736.50050915,1624057.96059058,513188.601205519,1982898.72338167,1987539.70486023,2261465.48639209,2240600.59202286,1195911.3418243,1645592.77639143,663960.605239209,917684.669831475,1256790.64482962,1773949.01774397,1929013.21908388,1412264.60379772,2072638.6587363,2008699.78611567,1642349.60756751,1619998.01724158,1746636.5037563,1708997.87131626,1387605.96579069,1608792.52963098,1466792.06691284,1415123.73000131,2361201.34262015,2327894.87742393,953007.750209741,1001592.85295129
"2118","sp|Q9HBL0|TENS1_HUMAN",843542.576950813,1391127.23302251,305287.601834389,290618.62176435,597307.344423556,550952.074181847,610102.625971059,756625.610441634,322258.550816217,312501.20567132,457120.865739851,349040.712904825,474362.384238452,717001.289883046,2405056.48677384,2354621.45998889,2025933.70086673,1889273.62647532,273730.6391343,225797.952531705,266930.544388466,294240.850851187,265547.312421451,354852.636785724,256345.011144113,260639.252780085,344598.622024858,377523.866023925,470480.205754837,382317.064679256,213895.313216966,233231.397292343
