"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"2234","sp|Q9H7D7|WDR26_HUMAN",18.2001456892695,18.4699357406099,18.481093792402,18.9002379582456,16.9131918764381,17.616307723768,18.4195371151307,18.4636720529375,18.8173729698919,18.93715722318,18.4160937214945,18.0007478094665,18.9796410990527,18.8522515180727,19.7830857466332,19.6776853993697,19.7402496384547,19.7115682298664,18.6652042695644,18.8500585151726,18.6082358058567,18.8404472886613,18.8554492582385,18.6798874532671,18.8064592672347,18.6869863005596,18.9468036939014,18.93715722318,17.3646053654159,17.6796039649432,19.7538971341461,19.9237767654375
"2235","sp|P55265|DSRAD_HUMAN",17.3267751217476,17.4285758609403,17.41110082156,17.6342445544381,17.483982024892,17.9222667496618,19.3879281408666,17.5869461233376,17.3646053654159,17.2654489634467,19.0128833078783,18.9829541171726,18.7923338986987,18.7010747498995,20.3652279217443,20.2327678924128,20.3797044369262,20.3138246458983,17.4369026715402,17.7046821562332,17.6626070056764,17.4799707181874,17.7588082878646,17.7495964455537,18.3124397730592,18.5608518538984,17.7530752112601,17.6390611981794,17.8867588057301,17.6983669717957,19.4301774532013,19.8358907193726
"2236","sp|Q9C0D0|PHAR1_HUMAN",17.2549078038167,17.3267751217476,19.9159358722344,20.0040631354546,18.0060077417005,18.2593345047089,19.4845600926675,19.5125764083909,19.4730870165115,19.3062016640081,19.1269792303927,18.7730558961148,15.633522945848,15.2630812640311,15.5036707544852,14.9285133955208,15.3894159370312,14.9582818204999,19.7078686961062,19.7538971341461,18.97025385959,18.8669800727581,18.8404472886613,18.8970388874197,18.3456929684085,18.4195371151307,19.0963952327889,18.8738278320875,19.9474586375779,19.64995820004,14.4353951777622,14.7445384898304
"2237","sp|Q9Y2L1|RRP44_HUMAN",17.4692872184046,20.0325651709003,17.0855877303694,17.1603981494901,17.7270143292345,17.8266002976751,16.6673346773325,17.0547826662524,17.8904938868364,17.6430848556266,17.4285758609403,17.5956957543215,17.8080310347412,17.4692872184046,19.2944441670997,19.3278779568202,19.3772732356524,19.3654668825509,17.1667939656916,17.8314548716003,17.1900308503576,17.35252483365,16.4477679511105,16.5011774199115,20.1638115969777,20.2092672639919,16.6011448580804,17.9457542916288,18.3847358169155,18.2368750471886,18.5439611004274,18.7445952977238
"2238","sp|O75027|ABCB7_HUMAN",16.8123955348103,17.1603981494901,17.8664644351757,17.7588082878646,18.8624536298586,19.0727067468255,19.2088559114564,18.7587894090944,19.0409319326543,18.9668194151612,18.3378731311557,18.2495544709592,17.9637248126597,17.8993713425639,18.376709304988,18.2129725942485,17.6224942509236,17.7141642926887,18.2593345047089,18.4930362895096,18.6478750642659,18.6652042695644,18.0544496591939,17.9272741963959,17.0483095867716,16.4402894240905,18.5834126581834,19.1094063724061,18.3892272487061,18.6798874532671,17.3461807813643,17.6281978502711
"2239","sp|Q9Y276|BCS1_HUMAN",15.5036707544852,16.0116310070753,17.9042838535329,17.4004565170219,17.3952031253353,17.4332105548388,17.4996242710009,17.78895829077,17.3952031253353,17.5503142848407,17.2318756682004,17.6013568991856,18.1329129525519,18.0918586456249,17.8867588057301,18.6927361968133,17.3784365220955,17.78895829077,17.4332105548388,17.0374503897582,17.0436683063146,17.1900308503576,16.9772728965114,16.551843176799,15.8545363146928,15.4410772868479,17.8767926846055,17.5733934086932,17.2146639693937,18.1555040873189,16.5662592226917,16.6535567552128
"2240","sp|Q8TEM1|PO210_HUMAN",20.4701671456381,21.0996460562041,18.2878883594457,18.5805252428319,18.6927361968133,18.7112055848202,18.2983806408076,18.3892272487061,18.2368750471886,18.3589912281739,17.6281978502711,17.331633730849,17.3033594828526,17.1848171237753,20.7742682219508,20.6558409458509,20.9119853486903,20.778506427897,17.9358951920679,18.0367094879148,18.3589912281739,18.1410181086533,17.9783232508963,17.6983669717957,20.644605061129,20.6073417533313,18.1329129525519,18.1514684173837,17.8173105802623,18.3499328934976,18.7894471566512,19.1813426137122
"2241","sp|P11717|MPRI_HUMAN",21.1452244071388,21.1947794676508,16.3601051771741,16.8984381012283,18.7649839120401,18.6515167483509,17.4692872184046,17.4627412349013,16.2263248898137,16.2444319411216,18.7672057666122,18.4699357406099,19.5198874361888,19.1911869312643,19.8076753391232,19.8127118024715,19.5681040310468,19.6586518978869,18.1329129525519,17.8563052479279,17.2727198486236,17.2012651846871,18.4308676016548,17.78895829077,20.0106078450958,20.1449476015372,16.0301575287939,16.6372251665526,17.9705005154383,17.9705005154383,19.4459900178676,19.6908793834702
"2242","sp|P21589|5NTD_HUMAN",21.7632962303781,22.1718496209241,19.5573095888317,19.6747775649251,19.3879281408666,19.4541418473807,19.8214471721057,19.9159358722344,19.7299565873593,19.8724542784773,17.8266002976751,17.9042838535329,19.4818232689101,19.3356970781738,18.6293410851301,18.8018953768891,17.9741826331343,17.9676230187324,17.0249088499697,16.8984381012283,18.1043101518294,18.50437217364,18.1677279476067,17.9857551290934,15.340709812135,14.6672287145136,19.912768989191,19.8956166237871,19.2340498174637,19.1182255222351,17.9180072485396,17.9457542916288
