"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"746","sp|Q99963|SH3G3_HUMAN",2787665.26690501,2809956.02662259,8961210.20410913,9075991.39984057,1753540.78553459,1438682.94465407,10782175.5346036,10458353.3133233,16204386.0345259,14930492.55124,6597336.86606877,6494330.40010268,1584600.4195359,1658244.04347774,735316.125795964,739098.875053301,870709.413228215,1003773.27130915,10956444.0553839,11154739.9462732,11003353.0441008,11252111.5370738,8819940.09334931,9512669.55151994,3909847.40816292,4124574.1621698,11076499.1257126,10597435.2325554,11566669.3516205,12920903.2651887,2499873.45390833,2844818.85828752
"747","sp|P20042|IF2B_HUMAN",8793198.26996539,12074942.1966959,1985915.73373014,2236190.28525269,2988951.75269421,3202336.89354449,2110700.68245284,2463226.680605,1690881.85375282,2239967.48845073,3721821.02440842,4025649.97000947,4855227.15643268,5415168.84712929,14170210.6417736,14786315.1791251,13950223.8747964,15162677.3474592,4179731.20809142,3658037.73714512,3151828.60591218,3080742.2010821,3311184.46172677,3174430.16597801,10724613.220905,9830983.81549968,1897599.11457729,1743352.67954658,2332853.6090289,2308543.84749458,8163623.20808066,7679294.78646035
"748","sp|O95861|BPNT1_HUMAN",2175802.33972819,1898910.68472506,2571256.29014184,2436990.34640619,3657745.42486232,3569473.89622749,2276940.34778517,2197822.67152691,3330911.26261753,3204381.13393373,4510851.23214421,3219499.70146957,3832621.53228415,4728471.85241512,15940831.4212502,15144877.6294619,15817498.450041,14606248.820947,4227917.36711899,4257948.56856817,5157084.94211814,4799456.62907966,6628450.48825922,6162428.57397713,6728217.83274586,7040672.27867287,3091364.01616996,3505865.31064363,2838220.77786414,3451934.54927571,9150205.47814649,7293788.38178089
"749","sp|Q9Y678|COPG1_HUMAN",12762827.7483828,16358609.0521388,2343165.92435207,2172327.89154823,3108995.82563755,3420787.74943789,2699782.1133121,2793848.76285993,2642344.85565519,2459838.02502636,4787591.88520361,5014415.03298857,6622452.63105447,6094712.40854899,10362424.7632234,9954183.00326654,9696456.48563734,9767128.18583898,2799153.60863896,2900643.27321477,2760281.38462643,2865872.32611313,2718600.36470536,2980196.02884105,15164288.4961547,15445111.2441117,2566939.34267671,2394141.5531772,2860771.29200546,2861517.19288903,8663797.02485533,9732831.20293604
"750","sp|Q9UHX1|PUF60_HUMAN",3298155.9974924,4502099.09415429,1459440.49001009,1393914.19751512,1077241.72855028,1014426.33571286,1568337.60085087,1655383.84973936,1283417.47110398,1368746.76086821,3713057.15122144,3429476.23399394,3961544.51892486,3804914.35541081,16258248.3781725,15406397.9644337,14810930.3668566,15997320.1372276,1884378.39468305,1852704.19546443,1599164.71973256,1585488.17992878,1880216.63618588,1922696.65952649,9416981.52816798,8392869.60545343,1524211.65071993,1530655.4972042,1080078.76373597,1170089.71543571,5160181.31906188,5518510.11853001
"751","sp|Q9Y697|NFS1_HUMAN",2293370.20407997,2107536.84358053,4899972.08204982,4874143.52954401,4321456.24891588,3942079.64467814,6159173.83888488,6743121.55945354,6916381.47073273,6982037.08247385,5481610.77842479,4980189.3550388,2484041.9583007,2312526.27895423,4958131.83709535,4920142.52960966,5831120.24136744,5798884.88129054,5894892.40238366,5536726.36762739,7128667.01277352,6698192.45416781,5153915.33412822,6049105.0495518,3494053.23233978,3807849.60639984,7947544.57042652,7064956.82170363,8403201.5087579,7904856.16789184,5461184.1231113,4319136.89415243
"752","sp|Q92896|GSLG1_HUMAN",4359687.9248851,3360085.5085957,1354693.21117575,1414307.66530528,1473962.15527841,1592674.9043516,2083180.67533337,2161827.47024432,1493216.68037987,1429043.85757532,2229257.62211479,1739845.72938288,1619748.68998654,1703286.64543874,6062015.69025135,5671868.65441337,7260785.48154001,7617681.89892268,1901273.57079899,1829579.90256367,1673753.09851353,1838850.74908862,1560936.25279487,1654523.62463561,4861494.99719623,5164670.54994608,1438251.81278751,1587468.80970175,2033390.09438555,1983243.26560814,4704523.40391471,4445747.97618607
"753","sp|P21964|COMT_HUMAN",4767438.49296278,5522338.47837099,2938029.5976943,2782760.04377287,854696.782641261,730442.453267232,5074010.4245331,5121296.43815407,2222434.72792659,2022738.25161496,1094641.47732695,791602.569927948,4110909.00687939,3008731.80229081,5338183.32548846,5492997.78043534,7652564.76377859,7642027.87406277,8083717.87013078,7814997.447389,5164756.19560335,5272639.47323826,9445577.25279226,10831257.4101465,800758.601307491,592149.472712102,2531757.38328919,2064308.77756951,473599.694378559,682737.656260935,19301887.5773207,18634420.6325855
"754","sp|P16435|NCPR_HUMAN",7435207.32414067,6935820.1094103,2270800.67694666,2388857.16304513,1684937.11949632,2090192.49481999,2909782.77093014,3012829.90085357,2303985.74603451,2133183.77668902,3762019.61663981,3426191.80314527,5458524.57310774,5169326.15438789,7942754.67622263,8542572.24975242,10012096.0807171,9119159.34889465,2860702.8521132,2835269.23118583,2394625.17830163,2006040.99045467,2176511.86814348,2363608.47129132,10580836.4977923,9643770.44535912,2633987.71607209,2323447.74994831,1676130.59691455,1898444.36989949,7836692.55058902,7967047.69462026
