"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"1738","sp|O95502|NPTXR_HUMAN",346364.731387402,100294.835242444,390962.70648665,361163.449894065,139108.215450616,218232.449783175,226771.590908951,288785.234570198,247597.1312775,290699.247368566,541447.436075425,351327.646609323,105218.675619434,213518.115596916,430223.616794102,446717.09363397,581634.624286881,641701.082902272,1925979.52418165,2005094.99287738,573706.545815736,715585.960511363,865315.810449919,977083.458099163,392240.181603083,482099.719047673,812840.991957208,387787.653041757,493826.846901737,422919.688630225,182039.57733188,213159.402267446
"1739","sp|O60645|EXOC3_HUMAN",383209.135688866,625549.547482811,868713.4060835,847099.600255623,790801.64478909,762912.489383927,714837.381510557,723707.936272737,927632.209442695,1011378.64005225,536996.174543065,629544.194743949,576825.919779762,511814.545856056,841903.744241928,759473.317770166,781100.708597735,805728.815162383,625461.588081135,654736.322955707,690283.48213719,755462.304248942,676397.807213272,684559.69938918,496190.750347937,384860.084959046,806528.009711439,801387.04239501,558968.802046677,604925.78607433,778475.408418499,939951.004942633
"1740","sp|Q03154|ACY1_HUMAN",1009658.44593868,1375373.34993993,1106468.93366522,1098070.34170556,1484056.68844708,1267673.17350053,585399.956273487,532169.745232572,901300.359289685,903968.152191243,1534008.19345505,1593790.12411796,1437475.85949551,1349313.96726443,2709706.23751544,3021348.17699015,3936175.3724807,4189113.38856368,1923502.68396588,1979345.14469972,1190082.63518504,1204923.48337158,1655906.31598379,1345942.82806804,1783813.8835628,1758324.9031754,1338204.4475348,1195010.96423111,503886.790988267,570121.243580332,3138805.86762886,3161656.43751585
"1741","sp|O75110|ATP9A_HUMAN",745070.819454735,282553.983349042,2595210.23016742,2233235.22312755,2105411.61393467,2831140.99143443,3010694.77694075,3120667.31743183,1665424.9684573,1648139.07132654,2712221.63397512,2536192.75405526,473107.148319926,486159.867944984,108593.879076904,116799.922781914,134505.281184389,121723.602061148,3250062.15504604,3312277.9725646,1841413.94821988,1726095.10893546,1687490.06864095,1586227.99995643,1549209.90373766,1536057.47881895,1569250.99096946,1516371.59459349,4470820.53479122,4398868.84490786,837803.528991901,957121.969132548
"1742","sp|P16278|BGAL_HUMAN",3189707.6293963,2565363.8499161,330665.839311574,473765.586983219,1113732.15019685,1024555.35029617,435398.731365245,402848.37831237,266118.563662577,223724.716368354,1258160.56348441,1460666.58498959,3214068.65957067,3539289.81123311,6070280.89223863,5845876.30610482,5426377.59618245,5148853.59296548,509793.509425503,505742.602022362,243600.436999095,274561.203400776,331528.827458368,240813.726535565,1737305.0123821,1706811.38807714,406327.975537953,542309.5213655,1215986.85564652,1191150.94899848,1112739.46277718,1197164.80774048
"1743","sp|O95352|ATG7_HUMAN",267182.185250784,427614.588096038,679172.070401219,750672.690800018,49393.0851629001,45700.3107804596,713720.714065876,693890.972949439,810722.572832368,893672.746965531,191799.130187504,164251.721430359,581177.882090472,438937.760233796,404490.136979458,341616.773816784,380967.655526582,323049.630585403,530217.113995232,636974.138075917,656215.067054968,649589.98761296,668164.629364465,657743.461131342,73396.3021987361,55374.7967490431,1023643.76106897,972955.889945428,248876.645249837,293506.14403386,563290.490020702,481666.033441617
"1744","sp|P13807|GYS1_HUMAN;sp|P54840|GYS2_HUMAN",2631538.50732455,2601097.15290104,818023.111176209,883276.708181036,2189203.42435064,1385551.92964894,1449486.8619125,1312236.50572491,993937.928061283,999332.181552244,658560.992755516,684682.632539821,1626902.8822525,1661020.85244087,2819207.98496035,2236593.76411883,2681295.82236881,3144708.63325195,707577.241026178,660869.742765409,636601.059004952,639874.833959944,831766.130086708,821288.029479838,2028548.69471531,1866280.62289663,1026827.05576896,920332.042166347,1104299.92441788,968805.579474065,2404202.33655861,2216626.53113432
"1745","sp|Q9Y653|GPR56_HUMAN",96390.7290451554,875754.51211874,235412.086257588,186365.982595984,218050.796935539,249527.411302575,851421.833398723,907141.717145342,339839.460001097,219317.362124403,204291.738933777,125177.608388408,464980.440590881,489564.277481886,174634.409092095,104757.2660518,328708.284554011,368039.454173775,1018269.58865444,931548.199354478,586998.05578761,669150.82025353,1094334.91511985,1146990.13523798,690097.251200723,723936.573321163,332949.541821078,256930.768622736,1242288.62286422,1020305.8953011,741760.104679717,324032.639225742
"1746","sp|Q9Y6Y8|S23IP_HUMAN",1441177.40890842,1675360.00294927,277879.697076825,308816.52889041,564234.919070078,754543.698770958,312314.039439887,246593.135297123,309177.29385044,296235.764874304,733573.523622717,606585.265471178,835558.458810385,518493.372492869,910347.706871129,877029.26929042,966487.580287703,923094.404441591,204249.198514471,242436.970027297,153014.392106142,173115.371035155,185195.895356471,183878.117453317,1711716.08833752,1621959.81266821,120632.075822546,126258.567636889,470795.139609946,456608.498330963,473763.626245233,443422.735772366
