"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"1118","sp|P00488|F13A_HUMAN",27801360.0299474,33715203.7544949,1016359.68326124,1243582.91392009,767303.393701161,829463.188876624,1999931.94213568,2076742.36941969,793711.846532889,820266.32595059,789721.27149603,888496.092008909,11695904.4312685,11744595.5649981,7167935.00078419,6923051.11472496,2820971.54106554,2898770.77090217,962436.281393668,957102.675262521,701843.022027717,681692.189721733,225291.833659968,173892.356459585,540602.417353227,757633.786478623,790610.896419033,873013.810042193,1089366.81964054,1131384.6333261,168018.707644329,166284.18721477
"1119","sp|O43815|STRN_HUMAN",3604202.4207419,2951745.78389658,3486940.31356859,3490837.94701924,1009052.26648052,1336295.77113367,3160332.01866302,3592836.16141704,4132773.61829002,4176517.56621131,3586357.23370609,3199025.20844881,1478507.84847533,1237798.47460128,7080571.22818455,6913054.34143009,8015962.47703761,8138726.65829657,3262052.1997506,3344721.74568987,3891809.87772149,4173474.35119833,4492066.79126112,4497553.88583924,4479303.02093212,4643233.10389417,3725538.11488874,4298742.6188819,3614386.35346673,3678970.53190354,5797572.01064787,5830352.42868912
"1120","sp|Q8TAM6|ERMIN_HUMAN",688491.930559842,545600.841814143,7372030.06939027,7521307.68783084,14085918.1631428,13824075.6203193,3198360.15008293,3313733.19150391,1110820.31914162,1047295.3157312,11933418.1548009,13047700.167479,818247.912929947,716330.651029876,673360.865495561,695419.145869025,714012.543904714,757816.660128745,693667.97183816,760258.214973171,3752398.89684279,3901734.37477531,7057691.38296285,7734136.86407681,3181464.79381967,2933049.43311331,2099572.96841537,2218362.70445122,1606695.21094153,2286350.71266095,4920152.94933488,5071407.1904976
"1121","sp|O15067|PUR4_HUMAN",767153.453407125,961609.985468353,599451.815173929,653016.117714916,824137.389039627,767995.152284822,430230.363959361,425798.360146847,780903.548537608,730347.370778731,1397183.96123289,1540633.31392959,1492933.8293377,1442443.56877051,11799127.9128163,11605127.4904827,12184540.8443791,11129816.4279679,759908.902948617,663166.430299573,720415.875710167,706488.3766848,910813.205499838,949731.401196018,3399866.12561204,3998083.8297109,619443.428488473,634608.804714861,1011312.44421826,919423.103562818,1409797.4545999,1393817.26929105
"1122","sp|Q9NRR5|UBQL4_HUMAN",169996.820217789,160763.666894524,179566.74673953,167877.913273162,137496.04990658,143983.518300241,247533.087565728,156897.185628288,286644.719691429,197371.427662312,480311.68367918,398080.771259624,267526.972683823,245596.549301507,1648179.32835267,1388696.1544289,1842260.61926888,1703042.03389046,324461.191916448,290185.091274724,278745.343713962,353818.618159732,343109.1052021,312666.444418141,353047.230242626,448490.172667804,110094.993474846,110607.596272849,123294.387615541,132622.032012522,354000.217584057,432701.931300938
"1123","sp|Q9UHD9|UBQL2_HUMAN",286669.106433364,265324.302568187,2122894.56452645,1546678.01109756,278361.93695079,276161.066026593,1242708.01212974,1092819.52899303,1821431.40642276,1698530.56093599,1163619.18830424,1464024.54710282,1307290.24734744,1326927.29962278,2532575.22218523,2877142.15730373,2705637.52638804,2505304.24734056,981168.205812188,863801.433934922,2025161.27276564,1776786.27994637,1878968.24470123,1933820.07173923,692003.516619526,842246.758970299,1893680.09273889,2129605.71835864,956915.608012858,993555.942155304,2252998.30009009,2478423.08721237
"1124","sp|P31321|KAP1_HUMAN",1111288.28160923,1216917.88929931,1433987.83400144,1556276.77035797,546836.314321702,246261.129574421,2026160.36526584,1677097.89392609,2714483.39944792,2329703.14995466,1236996.23683611,1198068.374912,1376339.23769553,1412450.80475571,4663981.25520398,4389792.50650207,4155473.97825472,3739853.03845432,1834636.855517,1840653.26901601,1780030.93811357,2485143.23417422,1401664.81475844,1846882.58667663,919581.795120232,822506.272099002,2816084.96369578,3039624.29158561,1350398.42164997,1724242.60367253,1180032.80877478,1702981.97661479
"1125","sp|Q99250|SCN2A_HUMAN",146697.257714783,109053.936221184,5120691.54520522,5672494.62490036,213922.551092403,257831.485294205,5246894.59121266,5484350.73826654,4853805.76846077,5087509.55834843,2536924.19110613,2313359.5658451,1024447.29901871,1222656.49927264,93635.7926606212,107013.486883197,127382.310647704,72278.5532072974,3223048.48416456,3150474.1375818,7516526.7657307,7365808.30604082,4850807.01035827,5059276.65836114,817893.089555389,673640.129928945,4111888.53646323,4746303.09939124,2279463.91477885,2233357.24838222,1326994.26283878,1245125.43819436
"1126","sp|Q8NBS9|TXND5_HUMAN",4739262.68388361,1042073.06072194,94647.3004184452,61881.5562704271,228231.775016888,191586.377227845,104735.670960944,103951.39320884,129517.38696829,103221.468581401,1736529.26244478,2217163.54488581,1311447.23701227,2760930.03889323,4023308.88678274,19588645.1540541,6394971.47033989,8313371.95206841,1468506.30249674,640227.403936374,1902455.59362137,605993.92810851,749062.28229611,2265313.37962641,576426.489142217,575474.215820064,71262.9303107562,91108.3709467691,182092.492100172,250988.591386463,752437.5237915,472518.979895826
