"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"622","sp|Q8NF91|SYNE1_HUMAN",3916285.47583684,629864.344846256,1714818.2426754,1740151.24901864,496908.410272104,593616.010097584,3003886.87685068,2788091.94010611,2740843.79638726,2715064.05954953,1167742.514974,1915877.55061394,869114.396281145,1623895.03870689,932490.418433296,664761.432228106,744640.25666706,657975.348766479,1489517.22390627,1553010.97274959,1790633.73975898,1818543.64917256,1623147.02540042,1437032.5893597,776399.371305524,857935.387271954,2419808.48059275,2161752.56999913,3197221.11568894,2972621.89290327,1339306.3852179,2383810.71556514
"623","sp|Q8N1G4|LRC47_HUMAN",5871649.75704697,4780877.28933422,5199095.41151603,5683106.42996433,4564497.41661894,4672800.13890243,7390699.30696514,7823530.5470773,6177911.88926162,6344968.39126828,5934458.40618253,6504818.14071985,3252605.21351986,3469248.86073904,10487871.6169187,10617324.2185087,9654285.06882671,9301195.05386428,6396196.31860011,6547238.34992354,6725990.18162534,6554981.64353558,6563071.53904193,6236692.23915287,6443164.10901765,6733756.5457819,5801156.00055224,6232661.40795627,7995097.80439875,8351617.59005049,8497938.11382311,7910813.30435823
"624","sp|P48426|PI42A_HUMAN",5186833.63148288,6060682.11820058,12041775.824092,11877053.8873412,12203864.7988248,13868334.8540959,8765713.13151679,8316351.36894043,6926834.40219017,6972591.19754159,12200656.7232697,11888115.9123501,5543843.87330218,6102555.5544681,8297464.88081185,7785962.79599713,7180949.29632751,7247961.67089275,5380927.06167945,5379901.27978214,10249806.8246391,9665154.129891,16096520.5344399,15171983.4484675,5781375.32145425,6015803.58583022,8036027.57453548,7915934.92689336,4649725.94833717,5011842.56580504,6622496.97875993,6698459.82202976
"625","sp|P62495|ERF1_HUMAN",6461890.2525806,5270562.96356543,8251467.55634157,7981891.05332068,1826135.8367375,1791788.0565229,3550725.08638923,3516614.1708975,6766366.79184908,6123413.64789983,4386338.821961,3602960.01483284,9376923.02388673,9550332.84884996,18095912.6046963,18978130.4369148,19776487.211717,19131694.3082321,4578221.84673086,4332564.76324467,8156665.28052635,8433291.60412142,11200804.6115227,11522119.5056758,4640206.26845372,4851987.88313218,7417871.60726352,7460996.13799144,1873449.8175123,1775409.90458618,14079799.7243583,12949090.7042726
"626","sp|Q96CX2|KCD12_HUMAN",26327109.3448747,24921257.5729833,3172445.21243259,3256611.54975484,5464264.58557074,5261192.46019782,5298060.56982772,5772616.81105666,6172542.38524954,6412049.8328229,10578817.1588471,10138544.1365702,14415269.7232886,15656283.3587704,18694124.5916285,18037066.1177289,18246814.1677168,18814594.4025708,6497723.24429217,6191961.85031529,6766747.49941447,7215450.43064768,6512215.60977193,6607635.7087701,12911491.1814945,13045805.4753607,5420752.32838488,5322783.83015243,6798310.98428299,6309234.18152943,9741326.09690883,8463995.61891616
"627","sp|Q15233|NONO_HUMAN",11460470.9049734,11967839.3822446,2315263.30934193,2517425.22419441,3719725.60804871,4047868.20741369,2919451.98845316,2886080.40228311,2272308.73528045,2178530.65509396,9620457.41623379,9645075.17417081,6385875.80481744,7284893.59825467,24526691.4642165,33094095.2247027,24037719.2628604,25790792.3271195,4566231.80971181,4198439.85031829,5072324.2919161,3932597.55805629,3838624.08182043,4625627.42912346,14563752.0618774,13697534.0007146,2206576.73468293,2144692.6338292,3908092.64894933,4213921.47483364,7083406.51841969,6474431.90478957
"628","sp|P35606|COPB2_HUMAN",9542307.00110323,14231764.0525059,2550349.84993089,2983022.77248789,3274921.78209746,3318884.40877285,5322522.06748526,4363590.65980937,2919737.59108389,3689474.84309122,6303058.30718766,5831905.91926607,7837428.1990695,6463549.27156699,12612320.8647653,11310860.1231842,12892958.5137161,11944096.4465758,3129473.10198198,2893471.0902596,3436103.73420367,2509345.77427487,3538505.37032277,3704300.00102122,15502909.1655743,16952393.5652408,4755045.902092,2904743.9446356,2973348.93779112,3830286.78648585,10664218.7011182,10623039.5179216
"629","sp|Q9Y2Q0|AT8A1_HUMAN",213487.035567971,1066265.57136323,6708510.20840778,6672860.92057609,2044084.06483446,2347487.43104759,5236306.98019982,5449727.96330667,4714567.07063095,4737718.42635341,6376778.28738868,6594539.77024702,1878356.85845169,1653172.69878241,766961.827215566,696461.598201871,617632.632503904,595344.708151585,7563755.96405885,7968344.34835656,6125102.20027256,5918443.48633144,6065987.82152613,6119184.09230837,3985904.05364463,4345035.02569186,5040348.65621752,5049820.55681128,7237390.30170045,6652098.93131758,3158231.32269248,2955305.1501189
"630","sp|Q9UBT2|SAE2_HUMAN",1292500.61724074,300704.067576299,344355.798036848,353603.747947922,992787.739413115,993085.770830817,432250.216384393,525350.235971789,733521.80805236,562747.410991315,1733074.89281568,1547206.09521751,1095351.46566285,1836706.044172,9518451.78881352,9526433.45215451,10599077.3461432,9942507.51331485,1488308.31640505,1503920.17446632,1354336.37258749,1586537.59952463,1333556.63407381,1567316.78936853,2130607.23779476,3169197.50326082,483031.829298726,482550.424301967,1557381.05391199,906364.03439171,2342491.70726423,1639672.34040618
"631","sp|O43747|AP1G1_HUMAN",3092641.63612318,2546033.60225413,3240611.72535599,3126017.30029127,1860341.71574634,1758347.41191164,3644870.65184613,4110022.34246159,4412957.00249441,4549231.0558987,3944018.94075485,3826615.37480141,3906560.41488708,4454487.586092,8077853.2518461,8395641.39711743,7870903.9293843,8289408.22440256,5279400.13598739,4656641.86122047,5540750.50760791,4769077.88040705,5329575.38660304,5140062.50142253,3396111.93603926,3594934.6247553,3942681.74860119,3719982.90817444,3127426.34192936,2999721.16909536,6627115.03221791,5434890.83194655
"632","sp|ANT3_HUMAN|",11611345.4093465,12118589.1428347,4159276.32921282,4246366.0403666,3857660.64207392,3640187.0157284,1886350.63694662,1909377.71079889,799096.962078752,862675.829730535,6008178.38638356,5383297.77163022,11966073.4110793,13072996.6045733,8278089.92667131,7501843.99548179,8076171.48284601,7001751.9119513,1180823.97585734,1238272.39369668,693186.566512374,684738.371439947,992816.198892488,836955.149315336,4594035.54825296,4400143.85313183,1329397.08021282,1584508.32051569,3862890.17275031,3808502.64580062,2983729.64763429,3161996.70854546
"633","sp|Q9H2X9|S12A5_HUMAN;sp|Q9Y666|S12A7_HUMAN",8268708.47779181,8726739.58332809,10901329.0886626,10568023.7545966,594304.707856988,756949.591792783,12948046.8478614,13121354.382106,10142687.4355951,10250191.3070478,3833438.97045331,3736226.00640194,3325630.84403564,3024882.18998997,853549.569015792,839303.818108136,471574.716143218,626863.496670499,7259175.18698266,7105529.99216508,10048830.2202344,9970104.13157661,7369899.49521522,7069971.48668231,1153557.10303117,1207184.56103604,12648422.0995647,11828408.5114498,5186115.54548703,4189612.15560843,4395332.06859657,4295685.53223781
"634","sp|Q9NQX3|GEPH_HUMAN",1972366.24487195,1831782.19545077,4159276.32921282,4437931.4256463,1364465.96524932,1222622.89750019,4621551.04046463,4534995.98214003,6613513.42719055,6541859.00887465,2898454.73808282,3476873.20173302,2507958.81707663,3032738.80888316,3980212.01696186,4520620.77628912,4326433.26218674,4025870.81368374,4930641.66802812,4816955.80113954,7065540.63007673,7264388.51896389,5393186.29962595,5604221.098679,2969792.94543909,2933530.50178736,5753605.54153132,5823216.49794454,4455102.56233293,5246653.77847062,3395643.1069502,3526321.01048414
"635","sp|O94979|SC31A_HUMAN",9720021.68919399,5683610.8283341,1965338.37312876,1896745.65899592,1955341.82792051,1706492.34690661,2213513.98008766,2216996.27067753,2039479.7910313,2138481.56838009,3665976.33648055,3942535.3724792,4803709.62772607,5531601.89276947,8131529.12797124,7542418.32395508,8820219.57882149,8220558.06065081,2338961.56828289,2558411.13597195,2273179.45223658,2500208.08499577,2228332.98241749,2262190.156781,7331864.44270537,7601568.94965052,2027704.62806953,2372058.34045114,2993706.61550392,3069505.71725766,5470954.17510524,5232109.77668295
