"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"250","sp|O00410|IPO5_HUMAN;sp|O60518|RNBP6_HUMAN",5988753.85787223,6285901.39367511,12905023.5918911,12655108.0801813,15163952.8638924,14049309.6797,8540362.35711403,8121273.06551256,16368574.9879137,14901619.2174674,6789619.94561429,6808211.66117191,11712325.1240157,10224934.3978349,11969940.7588113,11736959.0588431,13148030.6450919,11939824.6400725,9628516.39044742,10125189.94998,10652347.4612172,11757705.9167448,11894561.7488375,10762366.8790509,9813646.51096539,8629518.70472886,14822803.8311611,13522778.521847,7735000.71401683,8405835.05089402,12745941.8924825,15056129.3620149
"251","sp|Q9NYU2|UGGG1_HUMAN;sp|Q9NYU1|UGGG2_HUMAN",7625656.61426041,7806219.92815825,2607611.25324798,2618935.83009503,4570010.48542105,4582570.05858325,2493462.58376139,2511099.48935942,3065726.29057754,2933211.73991209,4679332.66522066,4966040.01257857,7006147.95036766,6389994.59649184,11634334.9431437,11452069.5580696,11234076.8170089,11772834.0856659,2865198.34301592,2816480.37554285,2952913.5874412,2555764.99160054,3412629.02349624,3175355.23989157,6121658.3698481,6548453.09262292,3250268.68329376,3263798.92094493,3071733.30367952,3246856.89367328,5670227.88651209,5786698.93134629
"252","sp|Q6UVK1|CSPG4_HUMAN",11046650.3197918,10082531.2359163,734748.279831158,724945.81032201,2872352.73641232,3149784.07146725,921365.325634295,869512.1690847,918976.015778859,752889.56647426,10230305.7288648,8538167.08327297,15616433.4986877,13329992.7674778,3277287.63912047,3075090.28567459,3604748.39631745,3600820.55092722,14244928.3584702,14188588.5483272,7340765.96536397,7105245.74484956,13162015.0499431,12970031.8798819,5990531.33010692,5615839.02258603,749422.905442821,855306.170938256,1262127.15196821,1169447.30614883,2308577.43823719,2267505.51722165
"253","sp|P49792|RBP2_HUMAN;sp|P0DJD0|RGPD1_HUMAN;sp|O14715|RGPD8_HUMAN",4247493.89955324,5397165.12119016,762100.282030466,619206.608351719,1291026.2153896,944929.801845484,837858.518959754,700000.203572511,800725.59140587,787195.682958554,1489539.30787148,1224843.50002151,3079148.17025902,2600809.67694559,10748395.147508,10371077.9243529,11150861.4331792,11438852.9768527,1233598.31636299,1309045.09670961,1095347.40152748,1008586.09449683,1009182.95944027,995315.184470261,4069766.07856204,3941264.31526752,933292.031439053,995716.949627175,1007454.22110002,1046456.07480729,3071508.36388177,3046329.15007207
"254","sp|Q96RW7|HMCN1_HUMAN",1723705.09108822,3599607.48308997,1314130.33741417,700022.116165906,910294.960985723,964961.141618999,254180.149072578,242177.407019397,330453.439460457,406146.58406317,1237148.10226894,1298616.66828486,7096789.11829253,8483681.61887634,7884954.68856509,8048956.86362722,7375687.29251655,7394453.50671822,261079.611579663,373433.447331479,373198.461848811,374587.926419261,239114.4689771,245115.879671099,545178.838684653,501847.763914424,544996.09054015,375160.606786001,255144.34917315,274770.482805295,193915.655910881,221610.779951136
"255","sp|P12036|NFH_HUMAN",10493085.9070225,9525936.20665381,49603684.4313314,51535908.2243979,917719394.694426,972203874.88433,74043330.2470547,73803848.0603451,25394237.8317165,25819637.2579881,43719647.3525029,41686345.1712739,14098169.1307597,13440157.9969611,5273306.55030114,5430952.39038564,4523271.24016663,4575776.3768981,19454879.0080958,20117153.7164076,53218236.0241282,51872071.0071072,44848347.5775838,43969327.9332166,24500383.897904,24440067.0410438,41637926.3397944,43771098.8996627,20882119.4932981,21419075.8927388,72712563.7485429,77812208.3842188
"256","sp|P04899|GNAI2_HUMAN",357709644.951872,395439288.230144,1428770469.10223,1351673246.01086,1022874742.00316,1038490502.71735,1297168244.80694,1345687376.86473,1789834835.12701,1726227176.67692,894578303.645127,1054714757.34548,566095714.327428,478117095.957469,126411523.901465,132328459.977153,120662306.553059,125242915.804957,1239836357.12611,1159067796.9056,1113330651.93334,1117932564.80834,1004213000.10677,984250646.203803,503619002.345805,499361863.61639,1281166964.30137,1416333118.86713,1685072734.54011,1576194337.76314,375094861.407341,343759413.752199
"257","sp|Q5VTE0|EF1A3_HUMAN",157115562.285491,183512244.537941,47356827.6452432,51697462.7956343,41424833.7882901,45138037.048201,56318049.8832331,54746908.8103353,35949674.0388758,37327818.4358343,163317885.17829,164066740.03152,162671182.277996,150926364.392104,106946386.592744,102525789.425776,178080921.395549,185359515.391336,79797978.304393,85264757.4735156,55408817.1679785,53149708.224031,94084033.5051487,89226460.4502513,91536156.5074471,96855080.4959886,43723546.9793547,47543242.3820727,23325293.1590655,25144606.86535,172373690.355477,170547306.047603
"258","sp|P23528|COF1_HUMAN",139526524.49504,153676705.425966,213163336.116058,231561552.105445,174302954.478421,205804196.891098,165973079.770329,174688609.791757,240174418.046958,231639031.400237,233966633.261033,219313703.511521,302568399.037073,253380027.811562,136479698.371494,127725730.934469,121494460.391356,121068151.944791,172785705.088851,181187609.631221,155917834.356405,168648112.633945,200842600.021354,221686360.500109,146491878.722885,139398900.900769,263682038.00156,214941005.978831,151303034.346119,166466610.265975,171159791.127622,147896491.963156
"259","sp|P02679|FIBG_HUMAN",3280651992.37628,3291380902.03533,276536219.826238,255256222.553444,50028453.1135503,56817109.5711621,26910198.3705291,26245083.0022065,33655013.9938412,34967165.8865325,116983316.630517,120538829.410913,1044348990.22474,1112668817.78121,38035325.7756622,44761539.9400977,40026599.6220836,38491322.7907233,49197761.8306423,48227878.4459573,58372544.5978937,64648443.1763454,55085470.3942062,54179778.5620598,37941566.730782,42091226.5706866,52810894.0517249,55514564.4581088,63632117.248368,58670749.3524834,32653889.2293122,30911699.221128
"260","sp|P21796|VDAC1_HUMAN",159882377.21882,175934964.763471,461469816.835034,430812189.963619,237077510.29606,251257884.548028,497113544.748996,472244327.905945,461991555.733638,442622352.994083,248646892.602902,263957714.404452,221232807.898075,211517240.607913,115224663.379212,113227134.450016,119830152.714762,121903104.716824,384481168.193893,393017241.479486,364667331.593905,364126606.823289,309063612.654219,291595752.193089,207572696.912798,200649933.114743,446918708.47722,469738622.337844,325230821.491658,323620403.174412,277982923.178904,298457785.583305
"261","sp|P60174|TPIS_HUMAN",170159118.399758,200087544.044594,400977518.748045,481432622.284344,154227842.71948,156247051.320696,310998100.928869,295048226.107608,354907420.298689,362950329.455148,194972194.384194,171321391.801621,288470229.906314,265498203.054724,360216908.816565,369369005.675356,287093074.21245,294738328.527664,406244253.186001,337062244.387492,351781560.159492,353905509.087899,371461313.631727,382661933.477366,151936408.477974,146791266.857628,429786824.65226,363691569.719149,150596010.821137,134104569.948533,398158946.736595,398387847.720572
"262","sp|P62879|GBB2_HUMAN",14033607.4564175,11627562.5000879,33414793.2290037,32310914.2472714,1814575.04184113,1897497.15305335,30696962.811891,28752575.0087868,44057472.8646649,40721256.4754556,5321594.01142742,6138551.49777795,13772826.7662037,17626436.7173261,7344258.68675217,13693118.9019836,9320122.98892591,9768947.43278661,46889555.8466309,39101884.8726201,54893386.310602,49061269.1298748,46505786.5097989,43417411.6830089,1687167.93447583,1671085.90736079,44244952.1392448,38789022.6021401,2733611.46366157,2325626.0400332,6156058.32331026,7805137.9142901
"263","sp|P49448|DHE4_HUMAN",280714.806734741,247058.059016983,371968.181980543,435348.690090238,380606.563104954,466226.304010477,475964.374219935,488815.045869734,776528.719117885,838363.289209947,558373.746194839,489050.957010674,303232.666050773,297782.582172652,1381197.22999791,1443633.27221237,1822575.39372961,1755808.52030617,857755.287234397,735161.719713685,824409.255104433,784616.638142934,846051.141325231,699249.273719396,241557.311277286,228845.809807159,759471.06070061,785419.933401416,351316.433470833,403436.955521443,1656607.80283367,1822197.30090364
"264","sp|P12236|ADT3_HUMAN",12277314.2344561,14676487.9552244,51562482.6551006,59236676.1199976,35051782.4362454,38509374.2648988,72029093.842075,68956030.1809566,58131387.8075439,64180241.184142,31424930.1536878,38672874.4360011,20279674.0573236,20931393.6018247,9010993.52301248,19446530.2053381,11899799.8876465,6778776.29301671,81776440.5764027,81934102.8847064,89427253.7548305,84324056.3169723,74194766.318568,58503122.5220204,2295741.89676269,3987133.51908298,73816073.3501543,68894997.9428837,76122866.1897143,74968179.7281732,5004108.89482687,6050030.87372008
"265","sp|P21579|SYT1_HUMAN",3438733.60192982,7253945.25071215,101972731.060925,92086105.6047236,6487906.85314815,5936717.83657014,88626401.8191079,89433881.5680286,114733002.251731,93393316.4817514,42205745.6078726,49275827.0230721,31883551.7264873,29193785.8130713,4285026.18648892,4458290.08111734,3551881.03386214,3786511.02239347,87052339.9684287,88595412.0623249,69969738.8888659,70908865.5392722,73999773.5030133,62458522.3151759,25010808.5624437,26401306.9887819,93108064.2660876,91100823.7261273,110059995.388844,113616371.761952,23913814.7887528,26115056.2385392
"266","sp|O94760|DDAH1_HUMAN",19751785.717085,26994059.1965487,154975506.527621,154553873.149448,108023220.417156,107952508.185208,126494046.232727,123702938.991292,165215523.242493,160819454.921183,79823910.1714113,80359219.607275,54006832.5162948,54641953.8237108,15214130.3102649,18756120.8489355,14562692.1701967,13943711.2929518,118048248.896581,118571303.361608,152052102.926081,146928279.94624,140394827.199393,137979062.551935,49170909.3506547,51444832.4752836,205582605.899521,210670654.866669,169921320.503975,161111740.285391,72591173.8257573,68885122.8332896
"267","sp|P30044|PRDX5_HUMAN",40909335.0856561,51146638.4776713,108886136.556581,97471257.9792688,93365202.3074538,106058604.532836,91849180.0670754,86926389.5614484,105095430.062586,96786754.5213727,80282668.2758447,77010918.7903052,64960025.4563466,56404597.4954434,42398201.3793411,38432787.5064078,31871492.0067734,31644710.0600524,72543616.6403573,75272793.707088,81180360.0368058,81641018.1614323,75754708.8430057,68529601.067461,55125863.7702841,53255207.8116573,114709135.17582,122416731.881984,120901022.771899,115944576.101336,63851099.3851979,69151602.9989889
"268","sp|P60842|IF4A1_HUMAN",95652744.8379591,111291296.687526,6740570.35826454,7108401.13439972,10608186.6580872,12818925.320481,6329096.88399832,6363948.46141852,7756406.54626057,7577688.44080811,17019925.6744791,15346378.7444449,56718018.8875948,57616415.0197596,48550974.6665806,49709473.6609825,47765630.3182453,52936005.746895,9364721.42084612,9059380.48156104,8750406.52153584,8886418.32875672,10822101.2632865,11038325.0041548,39642982.2792475,38470475.8979394,6360993.11147885,7013679.0089683,8972386.69930329,9423208.56095582,22457135.7153263,18520371.5161069
"269","sp|Q96KP4|CNDP2_HUMAN",58300743.2380123,57776758.2803324,59916180.9623515,55467069.457816,243131909.080503,242104016.894896,46408006.7707329,46973683.5899365,47881906.2730559,44852398.4367337,61932344.0985088,58037214.1608097,46307063.221803,39439152.1550171,32330026.9093129,31758830.3945166,33036507.3803891,33481606.1585251,44647298.6050199,47761586.803524,52058516.595031,49955615.1817215,63275168.6475041,61170717.7313578,45087512.0343373,38017882.063846,53257812.7602021,56866842.3102935,55854858.4735674,61930235.4276213,43093422.5888693,33043540.546723
"270","sp|Q9P2R7|SUCB1_HUMAN",9104189.09138787,17419066.9655292,41422821.2614718,39688573.0003984,50028453.1135503,54607555.3100614,43829784.1723588,44716940.7840143,49564656.972748,49426162.7510059,47710842.8610734,53628618.0851329,16267118.2277996,17075610.5699096,11083720.3038627,16684892.7797279,15145199.8570046,14862159.3421882,48999915.6034413,49160461.7308239,52445089.7380634,47655868.1912586,41923455.3442631,42957481.4745024,17354438.5943487,16142513.4159981,42084845.0482716,40924198.1582212,50434344.7820398,50522034.1646385,21000456.6418997,20652212.8417019
"271","sp|Q9Y2T3|GUAD_HUMAN",10701722.6147682,11630222.2057973,65101235.0840934,66237374.2069065,23811244.8172719,23161034.5138792,54706660.7592493,49230426.3958587,77253554.8494992,73917932.9500118,46793326.6522066,45090451.0018599,20388121.5121756,20600897.9133748,10856258.3868154,11254001.3697487,10318707.5948823,9852442.70998992,54539609.9650686,56421288.7344279,49352504.5938041,47783631.912951,51088117.6753346,51512183.3527224,31816470.756306,28211682.3251555,71134561.0992909,69037342.9799558,50434344.7820398,50289213.7307,23185475.2520396,26248296.3213889
"272","sp|O14531|DPYL4_HUMAN",20355852.7237806,35518498.9428273,110038370.805857,108241562.728359,104199389.60593,112371616.70741,97489042.0010187,91941373.5746088,107849022.116628,106229364.71858,98174234.3487472,95426573.2836391,30473734.8134113,24677011.4042565,19241400.0982762,16799961.005795,18973107.5131706,19203913.75676,80457465.7283962,81934102.8847064,83757514.3236885,87007094.4725123,73609787.8719039,74692665.8614475,71459453.0355535,73018471.9004026,93108064.2660876,94659449.6529291,171806716.570594,163207124.190837,36295586.9128787,40904705.4348547
"273","sp|P41219|PERI_HUMAN",942270.803008918,1336927.48995593,706838.362927765,685549.430304302,426994440.58699,413502297.434569,560435.752461953,626533.88842609,791773.901059007,655098.230063819,1353494.68145959,2530264.89159614,1407157.52771595,1228866.20279242,1555328.47099587,985086.524468953,2049497.11566356,1395474.26806264,1708153.01951009,1525496.15901478,1646322.1935205,1448436.92045892,1435346.81267516,1469577.14206464,811745.072675389,874106.333967255,907116.441408741,807822.005305194,2546702.62325732,2046717.83848417,676088.948886151,595981.406825099
"274","sp|P13667|PDIA4_HUMAN",133795264.990286,129997706.130748,13423529.0040653,14162950.745054,56082851.8979927,50504097.3965885,13857946.4662605,13791206.0361913,14995683.402978,14430933.5036885,50463391.4876738,53014762.9353551,76130113.3061024,75793677.8845021,75623177.1304342,76405302.1085472,74893845.446726,77984588.9078863,24401034.6881202,24713457.0489643,19586372.5803087,22103123.8527821,23301641.4587881,24468287.0925431,53084165.1121254,56423364.6503111,14301398.6712711,14803883.8554957,20118871.3577498,22173383.5014378,44671491.5850814,39705544.6892075
"275","sp|Q16851|UGPA_HUMAN",21541630.5523503,20874940.1003605,15555162.3652259,15455387.3149448,44930012.0319146,45138037.048201,15469335.5902443,15797199.6414555,18663235.0329483,18147516.4727574,16652919.1909324,20536245.0107481,16158670.7729477,19058584.7006088,11746203.5483663,16454756.3275938,18973107.5131706,21207800.4096393,26973035.6417328,25512814.1502785,23323246.2962886,22230887.5744745,29053929.5176521,26583966.0516728,24500383.897904,23987473.2069504,16089073.5051799,15159746.4481759,25217172.3910199,27705631.6386727,33625008.6115966,26648016.5699379
"276","sp|O14594|NCAN_HUMAN",10190992.2244618,15175274.6549968,49603684.4313314,48681777.465889,8944931.503188,11250195.6735019,48422243.1757126,48728927.9945427,63332617.2429557,60934343.928852,20965245.3726063,21931370.3511521,5869165.06264382,5576719.71761983,2963761.79432035,2794187.79652358,2808155.25344951,2840628.99755761,34886884.7297718,36770426.6604536,46002204.0208566,42800846.7669481,47090764.956463,42405565.2242947,9918318.64868322,10327475.1306495,66292941.7574544,67044512.4609468,43128435.0238938,38648192.0337787,14688180.6570512,11849733.5828038
"277","sp|P12109|CO6A1_HUMAN",450595574.856502,558824383.367149,9966826.25623732,8670095.32301784,21500589.8209507,21954843.324983,38270491.6946148,36776549.4298435,8818683.60670424,8518513.66500542,27204355.5929005,27177041.6310715,72659794.7508384,63234841.7234072,20360086.1505015,18295847.9446672,21053492.108913,22460229.5676889,12662158.5408624,13389231.447013,7725726.82650015,7126420.94634444,6622842.12501465,6320605.00105868,10858049.7996339,11025959.5815984,10949508.3576919,11174085.4101578,17746927.8634661,17587745.0567326,5695247.76621859,7127044.9912292
