"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"746","sp|Q99963|SH3G3_HUMAN",21.1288476387641,21.2096417647088,23.3188762187383,23.3437089140766,21.1344715006582,20.8631925510349,23.3661797116632,23.2783328076963,23.9864244608624,23.8836875571054,22.4147392709693,22.3834516137843,20.5752774311363,20.5918291977268,18.5089804507443,18.4771369591111,18.7579148735778,18.9679649151624,23.2440303645156,23.2897577241861,23.2973098736418,23.333711517672,22.9639420913016,23.0591367533142,21.4936035755436,21.5333167226011,23.5341017175163,23.4520418150097,23.5046497604523,23.6685619547205,20.738211994117,21.0071821163324
"747","sp|P20042|IF2B_HUMAN",22.7725041964117,23.2983098161609,21.1570591047165,21.3329757488861,21.8958544072624,22.0047816475352,21.0259722906853,21.2030351265177,20.7453725557302,21.1609387216204,21.5923749314536,21.6965251845589,22.177432196921,22.2855573380495,22.6730743480372,22.6936245010967,22.6772618211984,22.8162488031963,21.8584404381345,21.6870266760223,21.5009411304845,21.4725961285538,21.5561646602814,21.4820788499642,22.9409865011811,22.7790422806495,21.0034266496721,20.8639434269786,21.2078587354741,21.1974898348284,22.4345286763621,22.4311047949019
"748","sp|O95861|BPNT1_HUMAN",20.7769306947976,20.6534002241874,21.5262079166449,21.4559130033718,22.1850897265732,22.1602899597915,21.1342032186581,21.0402494569133,21.7128347936654,21.6725778357169,21.8683580506435,21.3761341395814,21.8379465605515,22.0908020389145,22.8422826525366,22.7280550266237,22.8578267809355,22.7625000954992,21.8748908423203,21.9049045957438,22.2073271265603,22.1083823493349,22.5529682636157,22.4345021647246,22.2712110542363,22.2995332579065,21.7007191380988,21.8624347008453,21.4878570476741,21.7724506077895,22.59859583058,22.3570711291079
"749","sp|Q9Y678|COPG1_HUMAN",23.3080073756998,23.7351674161441,21.3933571445106,21.291574179834,21.9522245380926,22.0993159103469,21.3776729602697,21.3830828212233,21.3816134619134,21.2945621841559,21.9538744064423,22.0118125358934,22.6235351142489,22.4554354736331,22.2237473762351,22.125539328724,22.1549835593381,22.1844848112995,21.2837639599033,21.354570598401,21.3110168774393,21.3690882787688,21.2736459425334,21.3916027070521,23.4393299484276,23.4288435923944,21.4347287437494,21.3165044598145,21.4991690259755,21.5041033467548,22.5200361621813,22.7719048951483
"750","sp|Q9UHX1|PUF60_HUMAN",21.3683623288315,21.8824958942726,20.7182308292757,20.6592640091714,20.4435884009235,20.3687434674659,20.6028908098717,20.6364640337637,20.3544315057326,20.4606854357369,21.5889927607045,21.4666764581255,21.8854121549013,21.7789692308721,22.8706248707596,22.7526589172198,22.7633069092437,22.8932941353036,20.7183457220914,20.7139347478436,20.5319630158636,20.5242233413841,20.7465640360883,20.7648366317215,22.7540651620916,22.5517848546857,20.6915966763022,20.6788201390544,20.115602858538,20.2330494455875,21.7755845134327,21.956422279598
"751","sp|Q9Y697|NFS1_HUMAN",20.8515481040285,20.8010033736428,22.4508139406717,22.449706898619,22.4242233523675,22.3026460335942,22.5606590056038,22.6469937565037,22.7611952551452,22.7899623050572,22.1483811037771,22.0019757397296,21.2167328376441,21.0661029393778,21.1690336134885,21.1176760127391,21.4266767643058,21.4376076854912,22.3522831150606,22.2820725954749,22.6726697763081,22.58734493384,22.1912578749213,22.407816117053,21.3329528408475,21.4191003697531,23.0563730304365,22.8686305935334,23.0449301316436,22.9615482464911,21.8569508886894,21.6048698682151
"752","sp|Q92896|GSLG1_HUMAN",21.766811945254,21.4644618933837,20.6123994762609,20.6799055828437,20.8875499901696,21.0076589119908,21.0072450776223,21.0166866480291,20.5688778963809,20.5217588025502,20.8583060702458,20.4966956309365,20.6065029123096,20.6299772205632,21.4559751955328,21.3205147431454,21.740375517907,21.8280826331173,20.7310743238391,20.696027710857,20.5968390791606,20.7352750022047,20.4813066504716,20.5506312608058,21.805321525751,21.855196815664,20.6091478436342,20.7306390509266,21.0120382078043,20.9810651015852,21.6429590336008,21.6462932506909
"753","sp|P21964|COMT_HUMAN",21.8947057704633,22.1749624984463,21.7170899015038,21.6457773038439,20.1178070379118,19.9075278949975,22.2822038931209,22.2517140011018,21.134560155962,21.0155252685637,19.8460058976309,19.3823510070393,21.9385193393939,21.4425300245831,21.274390482024,21.2747716976597,21.8156384815132,21.8326545702448,22.8063747539071,22.7776261689016,22.2094622598215,22.2434233037154,23.0625870413519,23.2460306381731,19.2559804742456,18.8067011444663,21.4149990857096,21.1048325866988,18.9698546452585,19.4785764717419,23.6731642905214,23.707002108179
"754","sp|P16435|NCPR_HUMAN",22.5316534878438,22.5017548959859,21.3485168654863,21.4273845231125,21.0776795415007,21.3948564257649,21.4848556629999,21.4910501385106,21.1859667700406,21.0912873548396,21.6077876557534,21.4653030773304,22.3456906992659,22.2188145058636,21.8425561891024,21.9063220165246,22.2009418181645,22.0860005518614,21.3148994282879,21.3219328024966,21.1077810791079,20.859345831926,20.9555294009944,21.0598025264093,22.9215799217077,22.7514073954918,21.4715976636712,21.273678172211,20.7372425579701,20.9188749708835,22.3757679844509,22.4839903979326
"755","sp|Q9UHC6|CNTP2_HUMAN",20.9859652634203,21.4292260674226,22.095757259553,22.0533713292521,22.231649658224,22.4247147957249,22.7961956098747,22.800013405266,22.7070361048188,22.8422207358207,21.7002398696521,21.601527410899,19.9186831011738,19.9008263092317,20.1187203541268,20.3902242046837,20.4196946671088,20.3555347880489,21.8937689620238,22.1084781510253,22.4264193219506,22.4413546413687,22.0123613126024,21.8666308351257,20.6608926212889,20.568881654472,22.7828174817098,22.7935916240176,22.4413335582953,22.7376999392208,20.8571485065284,20.7941963890754
"756","sp|P48444|COPD_HUMAN",22.41552073063,22.2084635512,20.6345697728239,20.8923662227865,21.3659963142939,21.0854417263256,20.8680398195659,20.8912068568242,20.9794910106532,21.1315431020718,21.3940096137804,21.2125593213918,21.8988098300894,22.4253443477176,21.916020161576,21.9334896805963,21.8186997889777,21.9509136150053,20.9999966351527,21.0435735016386,21.1014342134296,21.3113864021865,21.2200190210502,21.1680864989455,22.0334305616399,22.0863511468078,20.8505896064903,21.0773537213646,20.6159251460529,20.7911809603804,22.1299498596794,22.0628812951474
"757","sp|Q9NY33|DPP3_HUMAN",22.4411090482797,22.7187562166163,20.8820005063826,21.1410933386659,22.1656783413538,21.8212493886805,21.0237560371427,21.0982889892207,21.0607832755132,21.2621176374449,21.8755958634221,21.6315842373826,21.8755923304231,21.6132736457522,21.5302547872924,21.465346823473,21.7324781781222,21.6240940866745,20.8884322100806,20.8429003021775,21.036550146897,21.0282466153285,21.0024284566987,21.2391584793476,22.5323025105384,22.5842925946972,20.9364945189831,20.9782325083773,20.6976560209067,20.7430801496443,22.5514442950539,22.5039553558017
"758","sp|Q96RQ3|MCCA_HUMAN",21.066082038471,20.9761178040891,21.3223594386763,21.3089779154783,22.0540181547735,21.9588319058108,21.39407347982,21.3353047828927,21.3972679618439,21.4024617085275,20.9810710865741,21.2044276732336,20.4181646179385,20.5559727721208,20.6358499387576,20.7332032805458,21.059924018749,21.0929835394765,21.9052903644096,21.8365336198701,21.657008566065,21.6464996547037,21.677163629435,21.6593602713459,21.2181016946257,21.2570958329552,21.6768119813823,21.4450142716366,21.9811736282108,22.1375428644177,21.336664121372,21.5283881804442
"759","sp|O15061|SYNEM_HUMAN",22.1621052675647,21.6984063630673,17.891029439967,17.6757364781052,23.2077964940259,22.9682748984076,19.5067156390485,19.5099929794253,19.1718384476775,19.1825488134487,19.5921492847767,18.4358149812054,20.0858977673766,20.3322452369965,17.8303742453438,17.4467336338389,18.1657201027852,18.5328465603222,18.2308279624613,18.2891699371631,18.0472187480072,18.2491996748682,18.332544844063,18.4141928119849,21.7485703421003,21.7097357137106,19.3281267430301,19.336896854043,19.3851089692325,19.4640113794021,20.9954371032272,20.9760762941373
