"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"498","sp|Q99536|VAT1_HUMAN",96795479.8667847,107701658.602124,18917998.7877099,18294494.294211,198584079.986647,202361001.949615,19078316.8156542,21499308.3537793,13025147.275992,11643421.1934427,31625871.5062398,31806317.6673819,24421986.0846005,23406143.6213618,204887605.524248,213307912.348794,225080462.188602,221969933.962914,60408520.7867788,59889467.07682,35070417.4686181,35734432.6300073,55039715.3758268,52529414.3923357,132213489.487539,141043914.462803,14740642.2964852,16104833.1271279,24003541.3118921,22501697.638133,145491263.818369,140382665.57903
"499","sp|P02790|HEMO_HUMAN",35155361.5802817,39037494.3800577,69433080.6570205,68005711.7742922,12851286.584485,12703188.5170261,7849037.24848235,7823530.5470773,13025147.275992,13932298.8639485,21157634.3176942,21219165.3831758,97268082.1134519,96286142.6564381,52792207.8467588,50660629.1828387,51134784.6137213,52744284.3083305,18985535.1044162,20453775.6203038,15575686.8413633,14708371.4416328,18618556.0098821,17676792.0366579,20768048.1274675,22377159.5061179,22443816.6578743,20927184.2894882,16328939.6679538,15236863.6970469,34847504.3177869,35942803.1698033
"500","sp|P62140|PP1B_HUMAN",3597295.78906491,3306855.15918292,2012821.90237926,2589287.18676456,1650627.86549171,1710832.98426628,2634846.62142421,2749301.88077167,3140407.63259977,3295706.28726559,1732889.93159696,1702168.08046156,1934072.79403094,1881490.23995285,6932321.38509454,6700102.10939851,5819306.4001589,5637152.42146898,2535459.69205954,2554586.28094603,2450434.94177048,3495630.12039153,2163790.63199457,2446422.81681333,2807670.97594476,2313421.38697597,2540705.72759592,2411683.93023782,1872949.63269818,2043083.11148613,3959398.89334489,3641805.39802471
"501","sp|P27824|CALX_HUMAN",63531886.6226616,65178673.6524178,18716743.4814577,18581842.3721306,24942160.4463229,26828163.1372595,25151294.5407573,27474760.8188699,20046515.7294565,20400866.1936389,32842251.1795567,34991435.5155964,24072100.897142,25832867.5419712,64906000.582134,65560814.2366148,79761523.0085824,77478076.9499124,37717252.8946022,38217600.6007165,30347467.2651079,30601309.7107797,37756354.6176494,36212375.5892669,75320737.9270828,68080812.5580071,22301165.2808115,22019037.3828528,18778280.6181469,19173981.7902401,74388275.2103598,68860117.8572999
"502","sp|Q15084|PDIA6_HUMAN",69837781.0765238,71278282.1493018,6004116.63652496,6353585.27844326,12064440.7146436,11216591.3067741,6703192.39468931,7761927.9443444,5917570.33040447,6577474.22506887,21194494.3077948,24359422.4166267,27011136.4717931,26380837.4595282,86142526.1182239,92537991.3866094,69381598.7814381,69022079.4656109,19746987.0471067,19337192.3358207,11556154.7532696,12240523.8843119,14093727.6568829,14885719.6098172,33638387.8120952,33226691.387872,5991357.83663592,5504759.3457132,7126830.68439782,6004319.21193578,38132790.9201371,31949158.3731585
"503","sp|Q92841|DDX17_HUMAN",20967099.0590918,20041570.7754761,8184382.45425749,7854180.79646755,9402307.57840039,9315631.83371428,6474023.4239307,6345068.08148789,5504279.63542309,5280053.44008393,10431377.1984451,9420771.10035288,20363317.9100824,19022384.2809061,30209705.3400716,29800370.1075522,32013871.5637187,31075790.754808,6396196.31860011,6344223.20729025,6423727.4702504,6257612.08575767,7139050.3135592,6964630.17417298,20183032.6872571,21699063.7635082,5610954.16446856,5823216.49794454,3935661.44768254,4454940.73632253,12671819.7519225,12949090.7042726
"504","sp|P13489|RINI_HUMAN",105150790.018152,91145578.3962955,18414860.5220794,17719798.1383719,48295648.2527526,47217567.1215768,21198129.7951713,22238539.586574,20758828.4711123,19405701.9890712,23700973.6346296,23821092.6394637,28200746.1091519,28181310.0457868,60269857.6834101,58502831.8427208,53866343.6208645,53801283.9938682,19594696.6585686,19286438.5501624,23212797.8087415,21618344.6021315,25071999.7264548,23974596.4869652,100037640.27597,103341791.173708,17974073.5099078,17970082.1616257,30535117.1790737,26304801.4642963,63945757.0814607,61356906.4211794
"505","sp|O43852|CALU_HUMAN",15922383.496002,12161445.3093135,3589052.96149816,3735525.01295408,16681062.7188784,17629935.7759134,4681666.38419432,4498449.08055584,3486755.87113405,3508167.34452822,16660715.5254317,16284475.7591814,17424282.3354313,16360816.1099151,88684927.0626854,78892558.7584144,84896853.9420117,76843877.1385898,8122154.05536521,8171359.49098985,4887928.40609748,5524677.12880497,6788384.21786983,7156595.96625827,63620429.1228757,61028616.8348669,4001630.60851429,4776857.28347013,4378382.65750097,3954724.55443325,46346007.4260128,42235819.2130012
"506","sp|O75489|NDUS3_HUMAN",16237678.2186952,17776001.9052049,24117094.199226,25286630.8569199,6801455.30958215,7546882.7535627,35349313.7395154,35175086.1604814,36429708.7875402,36622042.7280933,20936474.3770912,19290150.3483416,23022445.3347667,23171299.3709802,30807917.3270037,25251892.5648205,21961734.4174316,21139993.7107537,21726762.0981019,21367343.7621536,23715239.3197532,23888764.3548667,20324638.8315048,19108111.2299096,19451763.3869942,18579823.3475039,30670046.0684934,30981331.5242206,32984458.1292667,32484845.1818117,25812966.1613236,26624298.6442987
"507","sp|O60641|AP180_HUMAN",1527010.85682958,5288072.0344036,5132010.30943195,4629496.810926,1234186.40295228,1732681.63796426,4394205.92012656,4330843.29341296,7554274.90768745,6767664.20006756,5897598.41608202,7088008.73264645,2214775.37860917,2887087.36052241,3858490.82394767,3934705.27261188,3767189.47700715,3817797.47444252,8782079.07236364,7765329.20572327,9554924.86290292,9276165.04548594,7788638.96827738,7585991.72423377,2719098.28544871,2348621.30035767,6704614.72194972,6596612.4390778,6520499.89841794,5427303.43027524,3327440.96657291,3732541.54997201
