"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1","0",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"126","sp|Q14194|DPYL1_HUMAN",10837587.3240923,27709650.0287017,83520952.0946769,90035731.0814573,23194620.5424404,22535657.035298,93959278.0110296,100412242.454614,103794142.355562,104492241.479614,91412775.4492713,93310494.7082571,25471641.6469759,27007088.793879,11800288.0216596,17723378.0113337,14641156.2782877,13529595.9748824,121324676.202018,122824161.293139,97172188.2296668,93482065.4713174,92721892.4794926,95182726.351235,39488542.2141987,39736410.5169244,101282477.71456,99631594.7695199,125242967.253206,121065471.799532,42943389.1592929,41146643.3593708
"127","sp|P21281|VATB2_HUMAN;sp|P15313|VATB1_HUMAN",30268293.3785385,28755297.1995961,93583717.4072885,90035731.0814573,33520992.7017461,34033441.2369807,91667588.3034436,98564164.3726273,117022807.557741,115439047.729859,66347982.1809227,62805140.6690192,40516704.7076897,42741653.5694433,40827968.1081165,53170134.034001,50042161.010864,50207485.0630401,110156714.375891,110643252.735142,137668974.017211,132276629.072403,114975146.674571,120230812.233139,59379067.1813507,66724621.0727878,89870367.5495389,93262451.724893,75602990.6626263,74318987.2696082,81193511.7437996,76968426.9898818
"128","sp|K2C1_HUMAN|;sp|P04259|K2C6B_HUMAN",159223834.96002,114324090.684455,47294996.9692748,52680480.9519165,71331401.5312037,66993755.9484709,87084208.8882714,94868008.2086538,91074271.9688506,88669130.6269867,54184185.4477536,56524626.6021173,64448851.5298483,69279053.8625591,81655936.2162331,81088375.5031814,127836961.534303,124725962.893447,67515405.5852233,65979921.3558186,31754303.4959408,33464012.877272,50959952.1067291,55248920.8595139,69616837.3850318,69572623.1917482,39086477.3151963,42900727.7934508,63682864.70502,65920466.3201642,48927304.0421452,38363193.9556486
"129","sp|O75746|CMC1_HUMAN",4600671.82001148,9351433.12937042,34213402.0628797,33523942.4239469,9114921.24621348,8731457.74283491,58438087.5434453,60740166.2946316,48539025.3956891,50653858.0124986,26723492.8228717,25974411.7481158,15464925.2856639,15656283.3587704,16301276.6439,15260734.6295703,14094844.4768591,14058095.8176512,24163408.3147115,23752771.6880947,28337701.2210611,28923173.3718015,18989443.5798001,19465941.0282225,19598017.2470468,21292206.3179424,49927981.971966,49588327.990309,60906944.9614678,60691198.5591896,33087529.3522421,34127510.0804193
"130","sp|P78371|TCPB_HUMAN",51393039.7989769,29975218.8989729,34884253.0837205,32885391.1396812,40034550.5253081,35413175.3411826,34890975.7979982,35791112.1878103,41314139.0160373,39607535.3417965,43863388.21961,41451392.8415527,38207462.4704638,34443823.3892949,62513152.6344055,65090282.0770218,71894633.0680099,74095677.9561918,39747791.4084435,40298505.8127077,40798250.6941517,39781702.6240136,40055857.5511408,41722954.4832857,83949715.6701855,86525016.756989,37755064.4626105,35303250.0187888,42291953.7400004,42626455.3849138,76265581.8402742,69828274.1716381
"131","sp|P20020|AT2B1_HUMAN",5621234.64196278,2680099.72588274,8519807.96467788,8588514.77337305,2747033.02698575,2644555.50976622,12547001.1490338,12628533.5602429,9619120.48006021,8727596.38140991,9178137.53502764,9286188.65606213,4179453.35284989,4927824.7406371,4454973.09886593,4086541.59162618,4293321.28642017,3740925.94196416,14721404.2253494,15530658.4114465,12862502.6819001,12437951.6888976,10904094.5555883,9303574.75613575,6236144.97746037,6831956.19996406,7275220.23020076,8598343.11024624,17308676.0480311,15846265.9423472,6671729.55163317,5683886.79741
"132","sp|P20700|LMNB1_HUMAN",43510671.7316492,34506356.6395153,3656138.06358224,3288539.11396812,13995193.712445,13596684.5221899,5504933.09214436,4966082.44562355,4231130.09523448,5271875.3946111,11316016.9608574,13233940.3552576,12385935.6360295,14795187.7740381,97957212.8601331,113084562.355501,108169736.682872,110984966.981457,7817573.27828902,7562314.06308998,7326834.74801204,8583484.01477448,8233704.05217894,9088876.87714801,30420802.8909383,32819833.9423062,5135449.57425936,5049820.55681128,6245982.63074432,5991953.66070826,26868951.1406505,28681630.8122673
"133","sp|P35749|MYH11_HUMAN",2123141.90907887,2355346.39013342,331987.508891062,198235.964720389,1001545.64684851,772064.831702263,3253098.86610333,3214860.44184214,974151.242936812,966511.357375733,982341.551775334,686285.253213817,1400661.62872474,1142019.60713026,944795.594437696,597522.239659399,1396471.25577831,1785758.48789856,517596.058515298,509173.819090019,256149.79998203,191846.415518446,424735.797032856,308472.958447605,1111559.25423553,1079073.60022909,1696287.60093258,1597937.26601311,781243.813282366,610767.043144041,416586.712511374,340745.567587046
"134","sp|P35555|FBN1_HUMAN",64950712.8747806,49319691.5605193,841774.94098041,829364.642908737,2023093.26051011,1842059.73713691,4344507.65706893,4116645.46374693,1040810.75054807,965659.476017692,1708366.9326337,1382560.72276627,3719966.60312903,4123799.89560196,21086972.5393569,20546570.9688912,13985582.1165733,14058095.8176512,1103514.62055667,1266304.46828486,1357571.29904617,1289472.55735393,1055266.32951054,1167079.86742927,1568015.95129618,1438650.18151084,727058.238191502,831055.156656901,900004.19246713,1137669.52376556,1686031.81146955,1448050.3976247
"135","sp|Q13576|IQGA2_HUMAN",14650031.1230584,13438367.6671054,1142463.38571445,1054734.10401861,1939514.21920786,1576692.533443,1480701.64735786,1555664.94551892,1505835.54871025,1481767.36077823,2115492.17025588,2201554.17715058,1254342.79439562,1136549.57257841,43071263.059112,41406830.0441777,32450921.0048616,33401190.0629909,1295837.77186222,1662284.09709615,1307300.65420412,1406643.44118388,1044172.11872839,1045072.01659626,3890472.7766811,4144958.85979571,1240524.28277767,1276714.02407357,1881401.90499248,1759530.87173512,1691197.65596223,1571757.56183928
"136","sp|Q8TDJ6|DMXL2_HUMAN",814409.936855107,811916.231076418,10532361.0272002,10025255.1629708,1572993.78987937,2060700.2662401,11114695.0817925,11273276.3001193,14246254.8331163,14031815.2844053,5971318.39628305,6235653.25213833,2419864.14376892,2671790.48169816,1190075.38409735,1170507.45324599,1136165.12872242,1274763.71099488,12386284.9344319,12485431.2719472,11857619.6598766,12043096.0797262,10533206.9856704,9661404.55444867,5265997.47205167,5707152.97141194,12743523.0176066,11737420.7536695,14724658.1510074,13957445.1015556,4677471.38730198,4368453.09146372
"137","sp|P27708|PYR1_HUMAN",3656305.09922058,4432984.92144843,468866.45994868,499581.175805086,1049479.5672094,886536.780412443,698107.477084326,684966.937236022,698263.785851615,702674.760662873,1974268.52001731,1645369.13850071,3367946.26860515,2971502.37212571,28265516.3825422,29172993.8947616,28845263.1154325,30018791.0692703,1318914.72785424,1134353.15779213,1271247.11746997,1184219.38814071,1352763.27979941,1786436.74761098,6986935.07000717,6676193.00632892,742520.269928308,742874.877550914,1248443.10315746,1545121.49147019,7690560.70147484,7458921.92137674
"138","sp|P24043|LAMA2_HUMAN",2587017.60666145,2378185.98377506,936181.406515507,685339.23503856,1320588.14140321,1800606.68223927,1897079.15939579,2045638.14271685,1648165.67708515,1499839.09590445,1113660.44718002,1281683.16279693,2116650.21424167,2109348.96747695,32602553.2878,32466719.0119121,26550753.5494322,25896492.2956733,1065847.1077335,964240.931571738,1495228.38529723,1553633.99830348,1204735.99553468,1248190.87541513,889389.583668967,1096911.79690824,1394406.07256896,1478915.70965388,2083358.46104378,1809149.78036914,1215481.77075274,1353087.43374459
"139","sp|P63261|ACTG_HUMAN",11823552100.9916,13088017089.0283,5333265615.68419,5044555145.69867,6799518898.74281,6607393321.23363,6588607909.31001,6529875889.68656,7011192557.15509,6518325539.91877,6045038376.48407,6145931622.61117,7627497086.59443,7374109461.98087,8868492706.26854,8877373410.98659,10773268724.1729,11415596603.807,6548486707.1382,6699499706.89851,6290567717.86674,6534860331.78586,5971289875.67932,6018697207.62321,11437051856.1124,10686788903.5278,6989917476.07524,6733094075.74838,6107023435.81473,6512815302.30468,8882006992.78271,9451626018.72605
"140","sp|P12277|KCRB_HUMAN",58171876.3368788,70581184.0353722,989505255.740148,989754490.611765,563978787.162078,556492755.36144,1306263133.32407,1349096999.85034,1424625483.31163,1373326602.3035,851465771.321842,798522502.791816,249118253.470424,248152091.236511,71187226.4449212,69011383.4069629,56379377.9074363,55492483.4907285,1157406952.88954,1136884798.74641,1266152607.74954,1253666559.11904,1053320698.56704,1059176203.00622,462162197.766178,481447977.252839,1184006429.62091,1173742075.36695,1415719069.2116,1448348707.13053,687563553.206165,678919615.429618
"141","sp|P54652|HSP72_HUMAN;sp|P34931|HS71L_HUMAN",818189805.38862,911455783.962955,717810592.299633,683249874.16425,1118425538.4848,1134448041.23269,853654416.075818,788513314.981019,856810469.248852,825986289.791234,892011760.432405,852355480.508118,613698618.802139,633296661.862264,1489547847.46096,1292394998.34858,1343927031.51447,1352959597.48824,857902522.097951,867889734.757307,892336123.556816,944692044.942457,919801173.396566,901731091.748542,1491789372.5364,1464686804.03681,727522023.020076,768846553.24424,925850879.172982,906406411.902257,1000839097.07314,954844165.015986
"142","sp|P13591|NCAM1_HUMAN",19232978.0842797,20041570.7754761,119746907.220079,118451263.231279,62911436.5397699,65920629.4229806,122605399.355856,119509049.301811,118040397.188678,112453555.116156,74457180.0030355,73571736.2122796,43665671.3948158,43367904.9037941,37537802.1799899,37015196.5546438,43267894.6731488,41222987.7359697,144675869.111193,141095524.130135,142693389.127329,137212324.187045,136486625.729813,131681365.779152,54698943.6596679,61977950.8745204,114121101.650208,113279758.436577,73316939.1091127,83985209.4944399,58900495.5135656,54700831.7601047
"143","sp|P29401|TKT_HUMAN",114451984.337599,123560640.694022,97273398.0219128,93867038.7870512,187463371.507395,191629736.694711,81927907.0462027,85627617.79872,106846911.248372,107477734.093317,103576572.18244,103628482.103882,85371985.7398642,82195487.6335447,163012766.439,149942914.856947,163893540.428594,162777951.572804,117263599.174335,115718631.300974,126615260.774954,129315212.003617,135003075.450141,137406642.552159,235468714.684667,268525914.073414,96527431.8124676,98721717.1917161,113649420.088959,112983876.168935,225276795.589733,209363802.975622
"144","sp|P49411|EFTU_HUMAN",72360138.8580687,63261653.8391114,45953294.9275933,43740762.9721973,73873277.7550328,75425464.3630382,71042380.9351688,73307097.2521416,66143326.0108971,65083738.9787309,71139780.8939894,68637046.5882853,53182548.4936859,49865262.4976838,125026305.268811,134415353.59038,138763197.562876,135295959.748824,68023040.2136836,63949769.9294858,57278332.2553362,61005191.6169737,51998437.3024994,51026529.2394215,68008044.9244534,73776816.795928,63717615.0880328,62326614.0795627,89319299.9837075,91591417.1467665,62185782.1159159,53853694.9850588
"145","sp|P53396|ACLY_HUMAN",18129446.5548538,21087217.9463705,12075318.375134,12515605.1716068,19699540.7346754,19929492.6162499,11114695.0817925,11273276.3001193,13432183.1283668,12837618.238924,26318032.931766,27365097.0057869,29810217.9714608,28885842.7969314,78664876.2815725,81558907.6627744,80198572.4497253,76843877.1385898,16041254.2593463,15682919.7684215,16379593.2589821,15103227.0508042,18915266.0658165,16889566.4803695,57039005.4205093,56010708.3395556,12933724.8536902,13284212.635936,13730935.4152377,14822073.040887,44468700.7960984,47318639.8632764
"146","sp|P31939|PUR9_HUMAN",31214177.5466179,29452395.3135257,17676924.3991545,17049319.289893,48931117.3087099,49057212.593846,30021135.1693778,31478929.9965079,21979936.0282366,19704251.2504415,72614180.4980099,64599573.2595626,19733524.5726571,21605671.0351032,61167175.6638083,66815566.6621959,69927910.5828667,76526777.2329284,43351997.2705118,45526145.7355149,21604984.973504,23691336.5502811,20769703.9154063,21970749.6164129,60841605.7818766,64961572.1420028,24488486.3957738,21245641.4417195,60090497.9780701,58631183.9866845,38250122.5845068,30981002.0588203
