"0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","LogFC","Zstatistic"
"sp|O14775|GBB5_HUMAN","19.4281152336871","19.444405642518","23.2972905479284","23.2648821087103","21.160373818773","20.881695055937","23.6774640270816","23.6155398444662","23.9472415038088","24.0670785921712","20.0563735705807","20.1263579652992","21.6258780926824","21.5036521021322","19.6047549643006","19.7687864302895","19.6740286672403","19.896867823058","23.0299936461225","22.9296649848843","23.2507000069451","23.2186510339798","22.6668524253672","22.7216146508674","19.1400309607675","19.1366728079444","23.7975866841286","23.7163191640854","20.6845445337985","20.7118814428323","21.6571786386205","21.6301993049394",0.502062288716358,0.668089906900055
"sp|Q9UL46|PSME2_HUMAN","20.7630209451494","20.6687015221341","19.4327591173741","19.5116977205086","20.0989090151018","17.7775385933514","19.4836790893507","19.6309611436179","20.1653421883603","20.0818896346017","19.7960837503879","20.0185124034719","20.7608066344429","21.7061379292821","22.4871132748958","22.7616889852795","22.7154526045367","21.823899492351","20.1582564487154","19.2650245555196","20.3130302562985","20.0010471406329","20.51392802469","20.0818870502949","19.0737989656528","19.0938678264162","19.5011779435176","19.6984188343479","20.6467693147521","20.8890612534207","21.5799839406373","21.1510303122998",0.817417865484367,1.62297010203674
"sp|Q00169|PIPNA_HUMAN","23.0915577069898","22.6216751610575","23.8620139784123","23.7687360529727","23.8680929555194","23.7025216062007","24.0321448111829","23.75970341536","24.4825914694231","24.3244302620144","23.1288530329589","23.1980877454331","23.2384417890188","22.7910141402325","23.2900012257384","23.0805170729343","23.070863328067","23.0881915653788","23.3481260670781","23.1488099889886","23.4840996226048","23.2234991464075","23.4823860858239","23.2394452440662","23.1596575113828","23.1454508910934","23.6525811351275","23.835424578807","24.0084896353502","23.7858106011684","23.1473030845447","23.1065192040841",-0.0597698782333659,-0.281000730356536
"sp|P25788|PSA3_HUMAN","23.5956935839755","23.3201853924607","22.1179269437328","21.9731128782672","22.6918790341869","22.5525064873887","21.6244696707576","21.5347069202062","22.0892787365212","22.0396474603108","22.6045057230473","23.3797346958765","22.8064604987795","23.2018357290248","23.5232186008666","23.7446483860133","23.8408474514204","23.8632690047164","22.5579266298075","22.9123401064186","22.373860259202","22.5266047124476","22.818353865581","22.7367456419147","22.867615905048","22.7718508125626","22.0472657303277","22.0726604720542","22.6017763369562","22.5236823371971","22.8044373092499","22.6287032984981",0.0138346795061968,0.0484421555332282
"sp|P26440|IVD_HUMAN","22.0870733001076","22.6576228386594","21.1422401428844","21.4258064183302","23.07187362158","23.1798739825962","22.4729565531307","22.4909968341362","21.9180304358678","22.0347950951167","21.5638774850109","21.8022029765322","20.8215964945632","20.7217692658784","21.0882299400895","21.1096107410113","21.2109901487828","21.1169270162249","21.6941757241175","21.5767074323148","21.2481107573848","21.2036938668031","21.0872495803791","21.0333545070349","21.9651856961923","21.9790621240823","21.9631793552927","21.8720641890379","22.6072295632644","22.5798928338913","21.6299639425236","21.4335719686366",-0.644225760971149,-2.42415230198777
"sp|P55036|PSMD4_HUMAN;sp|A2A3N6|PIPSL_HUMAN","23.5684776327431","23.7894895507398","22.843139009908","22.73071724166","24.1061165383459","24.120207183128","22.817237282289","22.8595174843167","22.7568081559513","22.7893150299525","23.6219550593144","23.7260653874936","23.0392184523055","22.9916980696274","23.6950826533439","23.6967183630534","23.9624833637392","24.0306080473463","22.8998342105207","22.8137940467286","22.7081460306699","22.6296205760922","22.7347698296937","22.7954652237742","23.9770603669086","24.003449689795","22.8006185308074","22.7811948304463","23.9093021557243","23.9683201982685","23.1746750383639","23.2852491579789",-0.285891004167333,-1.13164971655484
"sp|P31937|3HIDH_HUMAN","23.1060203335899","23.2693664439012","22.7616003188818","22.6074358811158","24.9393748578708","24.7177621968586","22.8822497669245","22.7759029592644","22.777257361624","22.8065945518527","23.3068457974313","23.2407013222969","23.1825539145557","23.1452794324661","24.2647146878205","24.2609281116311","24.3063893479326","24.3592477149708","23.133469790403","23.250015555454","23.1638875199804","23.2403429634375","23.2813977587777","23.253648627032","23.6682345685253","23.6435844613186","22.6347442920935","22.6976608801547","22.407277968421","22.6221477423157","23.1981297180619","23.471907651755",-0.318778278002115,-1.14403271547563
"sp|O75061|AUXI_HUMAN","19.890629724055","19.820833952783","22.4045003478272","22.489241790334","20.7474950389804","20.9213699618562","22.3622102189509","22.2968607578448","22.5406785362017","22.4206559223612","21.6977763733691","21.9329032896247","20.8632028762771","21.1759641110884","18.3556607536766","18.0882858310019","19.594398834226","18.5634438486802","22.0005260385707","22.0041738442547","22.2433944365684","22.3666355270287","21.9524746402887","21.9204515901392","20.3787345331224","20.1754863022","22.5900294392407","22.5791270604051","22.39572253717","22.3995726858466","20.5237199117975","20.8601878416839",0.265197391348253,0.434730752853773
"sp|P11310|ACADM_HUMAN","22.6155908878363","22.520696509511","20.5895127100575","20.6893440173328","22.7911097925963","22.9289534681551","21.0015959721225","21.3386764059745","20.6056840677195","20.7125272004515","20.548623562889","20.7117504510067","21.2052163524464","21.5966412682011","21.9199895489402","21.9513774788657","21.822643712555","21.9192591485613","21.3220186547287","21.2018626478336","21.1858626766887","21.2891277751532","21.4133398678984","21.2761888664881","22.7246817416744","22.7777772577641","21.2244008006473","21.1910524071615","21.6044436820358","21.3210304406542","21.9897317428471","22.0125140733656",-0.580281853977468,-1.91499082802891
"sp|P28070|PSB4_HUMAN","22.5659966137083","22.7540093250588","20.8076717666569","20.7449800012053","21.5436480920181","22.525435936707","20.9001963399171","21.0669314548582","21.509226276625","21.3417876075015","22.3769639168735","22.3730861553981","22.5045135931602","22.7595134650098","23.230077327724","23.3255143233774","23.2170560697117","23.2233371152593","21.9269490819537","22.0158360226717","21.9425493168656","21.9619912107793","22.0366903864453","22.1590910850258","21.9114207994908","21.7006160050959","21.1872332633681","21.4512614837753","22.3088537291326","22.2291499838749","22.3668414144579","21.8517783073792",0.29558301399931,0.94478848204597
"sp|Q12840|KIF5A_HUMAN","6.00765396448667","7.65343375990144","9.04389062467568","9.29541046388745","12.4848708249489","15.4322932455425","8.75847286469271","8.44077257414252","11.6280979464729","10.3009349289543","8.72933077303932","8.44994286836695","6.08609385766077","3.73600083581241","6.61118303611242","-24.1878726834606","3.8180642806376","4.62735350503245","5.62331917274634","8.43886693233611","12.5000734138346","-19.1837122848708","11.5621104435722","-20.0751757491053","10.3826359233133","10.6732153825505","-19.436979218612","12.8558722375986","14.4439347017325","14.9434633798179","8.15468082209565","5.75885350849199",-5.66028969212555,-1.20539185924006
"sp|P37802|TAGL2_HUMAN","21.5094195443273","20.8975096615227","22.1621823391375","22.1563782844414","21.4027317617353","21.3527494331409","22.4961590692512","22.4296317637115","22.5260740809234","22.3701777367562","22.1832085488375","21.8899669519603","23.9533903003779","23.9325466387474","23.9834252858967","23.7940840581442","23.8464776659372","23.8233058576729","22.0408843645715","22.6269401275009","21.76637011938","22.2884547704135","22.126236445014","22.0374609178075","22.1656060210088","22.0140973831035","22.0938051392587","22.0555161617694","22.3712411038018","22.6766410314686","22.9144227975107","23.1463510122138",1.06040874862613,3.30831889932402
"sp|Q9H0R4|HDHD2_HUMAN","19.7284309293515","19.4975016005499","21.8732552851065","21.7696552364323","22.2681582562495","22.1489675126389","21.5932871171825","21.5986805716708","21.9676308878296","22.0559031137455","21.7771815249394","21.3501664476858","20.4101042902086","20.355637114845","20.9382454475138","20.7872086009827","20.7981538260007","20.7573511100312","21.2520723750383","21.3944630174923","21.5014663635343","21.5215429608883","21.5280917363462","21.7636841885825","20.4301962593193","20.4138918906067","21.8890957819043","21.2616011690763","21.3171198165663","21.3681354273499","20.9460849094704","21.131557715057",0.0235474939668067,0.0751892326157587
"sp|P26196|DDX6_HUMAN","21.828790002755","22.5420637701076","21.7360186073221","21.8120494850096","22.1341693019118","22.1120359789887","22.0872030254252","21.8916588852192","21.9106666294565","21.7943601690293","22.0971908868414","22.0138081957409","22.5592634760689","22.4863001697041","22.3597873685155","22.3120996310262","22.3073194868666","22.269200671598","21.8035877057005","21.7577451428002","21.6773220120001","21.7214749703506","21.5730119600143","21.5842134006722","21.7277260923487","21.816577102223","21.6301374559399","21.7697049794289","22.3173328314181","22.2542274134728","21.6882628773299","21.8554658864295",-0.0646702318494658,-0.435458241985205
"sp|P04003|C4BPA_HUMAN","24.458801031283","24.7809358936336","22.1097339079211","21.9512465761956","20.9020645489995","21.0836177818872","20.6505361504943","20.6555114630682","20.3513232711205","20.3579255145169","22.0143683835935","21.8677556009442","24.3092940798434","24.4414611278954","20.3515247361664","20.5773958212145","19.929804253325","20.0632491776683","20.3676652460151","20.3171222593266","20.2757374511839","20.2579239399548","20.1247582466152","20.2286745329072","19.6506292356217","19.799246730773","20.3859454284158","20.3333935157334","20.8389173949528","20.8860491940271","20.1125570219907","20.2821378495259",-1.80857798535776,-3.10541049088353
"sp|Q86TX2|ACOT1_HUMAN","22.3363121561099","20.7296052229518","21.2356720935264","21.0895592328497","22.9860813341284","22.7880818311217","23.0928036746801","23.0256343837532","22.7421914712848","22.7781172424502","21.673160915971","21.4781783152628","20.9911012232795","20.8085300137343","22.1010986107509","22.0892899330639","22.0976241668516","22.1909948241021","22.3297737515604","22.348037106725","22.062469047195","22.1440471139488","22.2166846014378","22.2070821427254","22.6239415427614","23.1279735080362","22.7559552372766","22.6878219245214","23.3384389374312","23.3147618510393","22.0754819197824","22.0119697534764",0.473766566154797,1.52084626595865
"sp|P25685|DNJB1_HUMAN","21.3050141293033","21.0093329834091","20.8562107129533","20.8546261812925","21.5367716189406","21.5687991556554","21.3919230314054","21.4676396704264","21.4664911328288","21.4803079418783","20.2419009989865","20.5460015849038","21.2273725520884","21.1005038285383","21.5109847680942","21.5599319725401","21.5248591961442","21.6381746000904","21.4691886217252","21.4776994224934","20.9052847598703","21.5094903970933","20.90293586482","21.5084680117841","22.1569269181128","22.0958740491522","21.3701218827017","20.6604622923401","20.9405005726473","21.0350516256223","21.558216783365","21.4292112928901",0.108954701694119,0.542953232990796
"sp|Q7L5N1|CSN6_HUMAN","21.9393073795245","22.0769860199138","22.506495449373","22.4778245960391","22.7888070029422","23.3475674638336","22.5106355993395","22.4714519875413","22.7524827570489","22.7066269118465","22.2526455649626","22.2437506598928","21.8519039752927","21.5980919080898","22.2815511341467","22.2210780504724","22.586134848634","22.5841045941706","22.2902225249092","22.2615557717992","22.3193396950509","22.2974181220886","22.3449181134312","22.3092432410783","22.8418364641436","22.7648906996349","22.5308468481975","22.421020004387","22.4282526643076","22.4376869611197","22.1285149404125","22.2692693510682",-0.154289938275565,-1.01341737017476
"sp|Q9H008|LHPP_HUMAN","20.5468695821535","19.3446523242259","21.7234583360285","21.6978673190447","23.0882301847156","23.1347150453123","21.824085042253","21.8136392432323","21.9916192690414","22.0567916229752","21.3548081132878","21.2578715892163","20.1168195577159","19.6895787840469","19.705409601699","19.9301400987787","20.0356717884649","19.9145947166125","21.5037631900879","21.2189030833261","21.7834261121663","21.9667013879581","21.5966272353681","21.712180143319","21.2117877799226","20.9251580040621","22.3232932128523","22.5917798920164","21.8759660316669","21.9876698929952","21.0320200834156","21.7723646997382",-0.31485861517008,-0.712193335790781
"sp|Q9UL25|RAB21_HUMAN","22.7886814059129","22.6586088472027","22.455133483978","22.4837360993892","23.1650129176524","23.1164772873378","22.392969589823","22.4716502558707","22.2406245798854","22.3301463911539","22.5656342086766","22.5128404382799","22.3993336209856","22.3082133714958","22.627687843038","22.5114448979378","22.565674479247","22.4606020961867","22.6147248548071","22.5860240322308","22.4258518849544","22.2769219357488","22.5451413470377","22.5275645859272","22.8579176263261","22.7789144198703","22.3878834088701","22.419091611054","22.4366813897499","22.3068883471371","22.5684433621831","22.6431778506401",-0.286026398224159,-2.91022403877334
"sp|Q9UPV7|K1045_HUMAN","21.5311142972191","22.2509260458939","24.0154568170335","23.8348601368588","20.9115631194877","19.7327021966471","23.7531546394098","23.7981940376712","24.2308536500058","24.0936773940823","21.9200969232077","21.9152806631221","22.1943124956969","21.8340630010307","20.6093087803494","19.9413813635636","20.0226840123844","20.0005104131547","23.5297271750484","23.7317881706443","23.7781532882367","23.6520617360618","23.5081542142689","23.3722024568802","21.8996221479136","22.0391986968924","24.0365426558214","24.1452068823886","23.8459725225208","23.8198124488191","21.9654560917215","22.4444852789525",0.720991458305162,1.1202479615424
"sp|P28062|PSB8_HUMAN","23.0149739071119","23.1690026678567","20.2129643635019","20.2852586855642","22.4105348224525","22.4118738446438","20.2464238459674","20.5060094988109","20.3991121827214","20.4371376797769","21.8029328106215","22.2322893804894","22.3314616320277","22.3417378385004","22.9688965143863","23.1636468210983","22.9271609596881","22.8335211929658","20.8192995982324","20.9209473458897","20.4615371341226","20.3375913404463","20.4443156431488","20.6454739602895","21.9574602820102","21.9664774521106","20.3303745509142","20.4906692237877","23.0538235770947","23.1718737055558","21.8059474527587","22.1819762597132",-0.316110426949543,-0.589129400623676
"sp|O00629|IMA3_HUMAN","20.5015360855784","20.4101240014581","19.2797816975834","19.0542030607437","18.5605189257355","18.6540060199475","19.3234458784874","19.669284330858","19.2281356339453","19.361638133349","18.9770899742861","17.4657940195536","19.223875711327","19.3761125422716","19.5762178481216","20.0157361505511","19.6595662076574","19.4333769605051","20.3158794355968","20.1960515307716","19.3254589640641","18.9208909437034","19.3221248435655","19.3815974446842","17.8566603089521","18.2249487968403","18.724978559373","19.3387693701331","18.2860415453104","18.2876799031182","19.0238000950676","19.4542787263726",-0.259493931041691,-0.797875899118075
"sp|Q13451|FKBP5_HUMAN","23.0603154750612","23.3272691734583","21.4762828735082","21.3655740118033","22.1824601163199","22.2937734313938","21.7075190825296","21.7305568480517","21.2901730933851","21.1368438302632","22.9817829996412","23.1355050589659","23.4896413346133","23.3701168198857","24.7826181014456","24.9107358181788","24.8458050783656","24.8605014567258","21.4727015950012","21.6408389478379","21.3864957003053","21.5467778749976","21.3081472938755","21.3173426903556","22.7819652389613","22.6666715042807","21.649746821354","21.8462540464803","21.646650707992","21.3220761841064","23.1449132402234","23.2196719556941",0.203967706633047,0.374795460343692
