"0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","LogFC","Zstatistic"
"sp|P36405|ARL3_HUMAN","1276520.13392888","1761965.84443193","3356491.11582146","3341341.53025829","4629369.86891099","4788416.23166291","3594030.34994975","3219261.47941667","3506008.2219571","3462965.25504255","4461891.36830801","4109464.19700556","1434884.619766","1377986.53941555","1431116.9446983","1071487.42174334","1537783.34800602","1669804.66753596","3985595.8899114","3695750.83283075","3108946.68053231","2844537.78939965","3260837.56172182","3115594.56851943","6362849.74762203","6286667.89238885","3983393.26163948","3970164.35867617","2123398.40443522","2373267.39653687","3520478.9280399","3605617.75308244",1.95427469045397,0.020044768500021
"sp|P49915|GUAA_HUMAN","2323494.58766163","1269682.19785382","1501443.5278929","1331611.29905867","2716034.0113695","2100761.85750177","2030561.84158862","2111533.41211629","2413904.10608784","2411896.10735925","2704423.16183361","1952253.48711096","3033344.63816421","2516599.65651362","8086420.3928717","7681703.66072338","8205518.74432501","7464586.24455773","2071965.84526989","2179651.81616462","2622964.2379322","2815232.12426085","1948635.87834354","1963677.2314778","4430022.28032092","3855537.47009494","2459864.16669837","2172466.28717067","2862806.86028093","2843603.77060902","3066635.25289556","2297529.70056586",5.43918641668161,0.0558479667240206
"sp|Q96JB5|CK5P3_HUMAN","3717168.97743263","4332065.97537564","607231.708766334","665791.384465906","2930776.51945417","2918363.94791249","1191474.60198539","1226579.27679314","860885.99118398","802661.423589664","1310318.34216444","1336530.95284518","1118525.255936","1147112.24718261","4122069.15880435","3771405.92311411","3861818.76765799","4022867.05557122","1375162.44512182","1341932.8293386","1121948.25718386","1086582.25994922","1232356.73399644","1303382.64750114","5012733.58988344","5259555.32205518","772984.196892966","743479.98991024","1160038.68442892","1155389.76977028","3557940.34954508","3792185.7365025",1.4054359977302,0.0142247804487896
"sp|Q9P121|NTRI_HUMAN","2188361.00037577","2761842.79326932","10197239.1977794","10042416.4100088","1387196.55152296","1707649.32766087","12516371.5996097","11755513.4142006","19954161.3152426","19121508.0042197","5433100.94852722","6435291.03282902","965675.788147774","1124472.07492646","153021.794022877","178800.147765407","185382.390660579","169443.6282478","11023251.6410874","10820765.6963848","11811633.5508318","11783673.1502195","8814490.16209091","9188319.22714187","3234438.40662548","2813197.20614612","14455770.0454215","12872590.8192058","2144428.24629976","2311098.58794271","2355097.0565934","2343629.12460496",1.62055807435295,0.0159977131465362
"sp|Q15126|PMVK_HUMAN","664078.036993967","724047.400930462","1671871.80312657","1606480.30290815","1027975.83482656","1059411.43930485","2335174.20151109","1953535.15037768","2050937.53544684","2392268.88130755","1633805.68150787","1561793.08928457","4183013.56331139","3881636.03823398","2648983.18212227","2408947.39572898","2411857.19937857","2266132.03369357","1750782.16189033","1711040.57984881","1851615.31298867","1415964.57764165","1823286.13467249","1906630.59136432","1377229.95407216","1375198.52083747","2094663.98352892","2105701.95245477","691329.026870095","810690.397415236","3563047.59348256","3010702.05028982",2.23041574323215,0.0223427177997391
"sp|Q15714|T22D1_HUMAN","243880.285705713","908803.350571821","1269562.8390231","1606650.82818101","936915.107184116","869657.436267079","1935325.81135883","1907113.41106541","2952810.10075913","3029827.79599024","2433568.73179714","2547101.31996822","863385.138985756","802270.127278751","1692511.20350484","1702513.92549917","1712950.03864005","1787447.23350563","3214755.34589167","2308312.35342872","3723471.48904868","2993908.79892086","3026164.459822","3108745.71204361","1252086.05667878","1392118.31155479","3184396.67314365","3368595.98187373","4729730.56754169","4286322.19631352","2038510.59874956","2032715.26728678",-1.47892052914472,-0.0152323353267216
"sp|P55145|MANF_HUMAN","18313837.3038842","15472289.4870162","2295383.00830144","2204110.76464128","1363735.43697719","1144324.86378627","2900641.26325076","2862147.90178406","3133787.19253124","3312777.54582236","4097452.51372297","4234603.19679664","7594393.4473699","7528946.48235455","11401186.8779478","9285828.19145291","9625466.58341229","9091016.39730035","4019975.77298988","4293877.27456996","3271890.3601664","3605872.13104175","3288027.83662526","3562112.50255173","8641591.63887878","8617261.99175785","2752601.52462235","2785565.1393143","2916462.99590725","2792195.75085866","9415432.4173253","8304239.46630175",-0.294484002966206,-0.00301578454704812
"sp|Q12792|TWF1_HUMAN","2756653.07801173","2327306.34607875","936283.45441133","858688.184077583","1483104.3958909","1455450.9304646","1346960.52732059","1284132.23717061","1023857.38924665","1129561.15201319","2600984.93796344","2647962.38435453","1937368.23963026","2070269.36783343","4539273.7970379","4702613.12573817","4829415.02232264","4614334.95056752","1138208.69821209","1229868.0556705","937047.719857588","896167.657043443","1358445.43174071","1160159.63855067","2536468.46784057","2466067.26679277","858384.335569811","972907.210337271","984425.072702974","1005241.35098324","2781683.73796374","2542614.61290697",1.04233629832733,0.0104040840420028
"sp|P36578|RL4_HUMAN","10164251.5312703","13558321.5711937","1600614.03549229","1644242.33324885","4216552.04768985","4117430.49283351","2049113.69051338","2105660.53597406","769223.5540406","889198.229945814","1998645.08806466","2195970.87692814","2544056.37267493","2380582.24181636","7332561.44819667","6847214.42660438","4400021.61517146","4595308.10941235","1998534.00284351","1917406.7715768","1377133.10447884","1414744.11446775","1031142.51615095","980694.398409621","760886.018358872","555272.921319006","679402.325164632","642488.687541644","1098404.55066474","1272753.88937185","866878.60856514","1843196.04396122",-0.626598527811137,-0.00641199732460628
