"0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","LogFC","Zstatistic"
"sp|P53680|AP2S1_HUMAN","1967760.77446929","1874395.9664238","10312496.5310201","9424016.65545417","5170618.49796214","4586954.27824367","10796307.1306913","10949381.7620671","10616519.3416242","9665871.26385741","7844763.58581111","7143041.74286889","5888318.28322733","4864562.62978134","1112278.7331138","1153651.24988919","985354.95017341","915752.173764874","9364721.42084612","7793731.73781354","6914047.60088656","5546733.65905853","5814210.19186366","6451155.74185136","4350467.87352632","4955234.36430489","8938374.16954441","9750635.03943706","8673762.23123524","8593482.3720863","4470642.05399656","4283737.62868441",1.0518983726525,0.0107325635702395
"sp|P51649|SSDH_HUMAN","664241.329100609","675366.865646459","11119060.5055133","11362671.5102905","3448223.56467464","4138650.81623494","11360293.3240856","11534463.2302691","13596858.530911","12340379.555645","6239110.22029422","8147531.98795983","4862866.48107441","4688948.03365636","1331323.33859735","1949233.2341767","1731360.18135867","1445613.8207621","10485850.0416516","9925350.67465143","9733607.48658667","8750791.58301364","7695061.06516522","7443845.71920016","3800653.77675668","3812700.36441628","13407561.2543166","14020986.1515993","18977532.0201823","19006753.7238135","5221439.91361862","5018445.37017323",-0.629617467456071,-0.00642177115723005
"sp|P04271|S100B_HUMAN","418886.44863693","503069.532214437","4756175.36356665","5546706.9457816","9251250.73787611","9372438.53775269","4011786.41391761","5864673.91715072","3733846.57072367","3053743.22580539","36425393.4920118","17578579.2890914","5114169.62853466","4673040.13596114","5343407.6201184","4708101.32544758","5884805.60438783","6576568.22639574","3359598.60354263","3744950.64904645","1532927.93965717","2761049.36548379","4858537.83749298","5593913.27920083","725742.455987874","863989.862598946","9459779.3294345","4164001.08453764","665554.956361149","877511.95594995","3912649.39651498","6084500.55882039",2.66703052437994,0.0258152737897617
"sp|P62244|RS15A_HUMAN","8179659.06521738","8754080.02167494","5019425.61502691","4767361.03108838","10921316.7663822","10748667.297388","4288818.69530893","4603267.64279679","4337213.86353534","4055596.51478858","14542631.9105387","17578579.2890914","13555931.8564997","11347018.6367787","12417415.1797015","12197231.9631115","9403338.3727556","9267975.76956679","4789374.99543066","5438019.9147578","3528452.78787395","3725189.17899373","3979166.65543105","4330302.63594566","8251325.62066247","8085748.4804499","3909212.06344684","3908848.63402884","5378696.35385824","6168802.35063007","7069825.69036036","7512674.43348409",-1.14556917221435,-0.0120031670832917
"sp|P07947|YES_HUMAN","16459697.782933","6382953.74562265","41883714.9611822","41465673.2839983","21184943.8040544","30025513.8885402","36014546.9210375","37361630.8980456","40691971.4652807","37032736.8671716","35324374.0413717","32534322.9382232","58236283.2555227","47921874.8252302","35462347.8555439","40849220.2538166","34284738.1378346","35902969.1974209","24466983.4305205","25712653.4256071","21905811.4385031","25297216.8950917","22424173.7887919","19960971.0491799","25180950.1172903","50992238.6411902","30911877.3363411","27472592.1549103","42421411.498912","37949730.7319634","38723385.3685896","35175381.8723181",1.40030876234718,0.0140233745994951
"sp|P53597|SUCA_HUMAN","5596302.11622628","5934492.78078034","25176318.3466804","23586967.4005082","5439305.25635908","5091455.42022549","25218239.7903462","25409252.3333464","26465079.186066","25377014.9049941","6789619.94561429","6696601.63393959","13122142.0370917","11347018.6367787","12193677.9692564","12887641.319514","11483722.968498","11021376.5908362","19982468.9472984","20450219.1752885","24998396.5827624","20953250.3575507","17354360.5843694","17109403.7564399","1400990.73008511","1668475.37780731","18845072.2074561","21636445.6349552","5381205.50493256","5750254.09055158","6694964.72548404","6431256.66594916",-2.54675639669878,-0.0250896144055197
"sp|P23297|S10A1_HUMAN","4809275.68548048","7262486.16630614","14690986.6782689","14486059.8875267","14850600.0174526","16344909.4602661","8459792.90091484","9194137.35746088","19428121.7146265","18442598.0414201","18671454.8504393","21373320.2149905","1739838.99786584","1374551.5940984","3051783.49090438","3283375.89614295","4432135.69820418","5592429.40447853","28226061.747339","30042504.391059","18297795.4368673","16864811.2633945","27298994.1776597","30815323.9699321","18885712.5879677","17349430.3069138","36349388.2894806","38433160.0094599","12664213.6681476","15019410.9766864","28405241.9318181","18786851.6818062",1.42338155616395,0.0147135268216334
"sp|Q16718|NDUA5_HUMAN","1913189.21949768","3757866.74262734","9102650.56928032","8885501.41799965","933997.469224634","1043405.45383913","8620931.81331322","8358306.6886008","8865199.38864926","9709545.04011555","3542771.2231272","3987729.02272989","5693821.63584861","4809901.17450871","4795184.32329666","4309594.47315719","3637130.66934309","3189135.65366802","6792720.46723345","6535548.26397575","6951736.88063083","7503564.7650629","6378818.65457807","5813131.82897557","1530848.87418695","1502634.14349362","11992318.6774721","12170500.6696623","5139845.46457238","6071071.58947565","4293562.75490436","4326309.64988481",3.73546668790861,0.0354657567966007
"sp|P06702|S10A9_HUMAN","40909335.0856561","38596768.8512057","7950416.32000433","7646916.37185424","2323094.4453201","3327667.57936581","1961898.59902997","1848964.53283044","2093829.75338683","2037317.01781651","4954587.5278807","4192888.099836","21906385.8801035","19389080.3890587","3673304.68640211","4198985.82665683","2219339.16234197","2763020.94145666","6380497.69543492","4776758.44464682","2400451.38750121","2000110.99262471","2147253.65942971","2385815.69883187","2539036.5770511","2683363.96753962","1303041.51445205","1310031.64299953","1439966.26112821","1865032.78784616","2734853.21658806","2551650.46656913",-2.4429043865916,-0.024955635075144
