"0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","LogFC","Zstatistic"
"sp|Q8TD55|PKHO2_HUMAN","15.0697386299653","18.8742682192872","17.3071692480624","16.9413590666113","13.8115575075962","13.5634125208109","17.3371002958212","17.4424203592842","15.9684474683408","16.1012432949967","18.7358572905606","18.3737636086213","13.7580791087835","15.3302509792943","15.3162897706429","14.7202080162126","16.4102136188254","14.7967871660659","16.8623762921893","15.9224601841847","13.5127172607529","14.9070101488404","15.3114696999027","15.7512017175802","17.017486771832","18.5393919095827","15.945034283219","17.713947673447","13.0953583365514","12.86268829224","15.717897179639","17.0154594563931",0.02214649289928,0.0276622188055337
"sp|Q9UBU9|NXF1_HUMAN","17.3202890175622","17.3167461479358","15.9422688959341","-16.6096404744368","11.3599671421815","4.96039261011583","12.5485821343846","12.6758632192198","2.99053339415132","-16.6096404744368","14.0852450325501","9.80601079875012","-16.6096404744368","-16.6096404744368","15.7158012147745","16.9132582594349","17.0444939437244","17.007020668547","11.1334332830529","12.8024465536729","-16.6096404744368","12.6465673217492","10.9569844266429","11.1984931523811","10.4280861131386","12.1905259790921","12.3268424713719","12.6706480715369","3.45537924253876","10.4750301493836","12.0813841543566","-16.6096404744368",-2.16698515141853,-0.402846731004565
"sp|O94966|UBP19_HUMAN","-16.6096404744368","12.4896162307598","15.9952358536469","16.4679588854288","12.6329631804049","13.8240268276356","14.8956936452573","11.5612260000859","14.5790010562431","15.0538080495556","12.0561706093163","13.4321338389749","14.0796117440707","-16.6096404744368","18.5729822820422","17.9880974789968","18.7230696274158","18.7681509387372","14.9957998584242","15.5672355054966","13.7859435159811","13.1283576501676","13.2494730085347","13.2222232979987","11.7878158453463","12.5987808253932","13.7758229710421","14.8322043595347","15.2080264635672","14.5209736096019","16.2356255520861","15.839828081509",4.46372755276049,1.30815876864427
"sp|O95295|SNAPN_HUMAN","13.5333849396453","-16.6096404744368","15.6621671026601","14.6997841004485","5.33856201872119","13.9109372134898","12.2556029945796","13.6194833475116","13.1726531274444","13.1384688038824","17.2807137233303","16.7599095850675","13.9002219227397","15.9349992894892","15.1013752293203","14.9521631717035","15.3304060517326","15.7184051876266","15.8595673296401","15.6801201591988","14.2310219479634","13.8025941835358","14.9863760052253","16.0427272575125","10.6584974428114","12.386647189546","14.9511989713405","14.6778129392891","14.7127546040607","14.1640889361916","6.02783770252394","-16.6096404744368",5.26260718324034,1.42343957857526
"sp|Q96DA0|ZG16B_HUMAN","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","14.3780377465893","11.8882033459596","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","19.636075059742","19.5329104489808","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","10.1011578892722","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368",5.69095130128934,1.14219342140151
"sp|P42331|RHG25_HUMAN","18.5681313144564","18.7537345964691","14.9986597890267","13.663117288874","13.2128628102512","12.651142933596","15.0966692184954","15.2243786029176","14.9587157325727","14.0145911001299","14.4930280929476","15.3648408632661","17.1967635303354","16.6847021577279","15.2873480523319","15.1406008960935","15.6512016545845","15.3106558293475","15.4524614923731","15.2564765627184","14.7010548911988","14.9521408183628","15.0803063689243","15.229731214532","15.9375847867313","16.0677325023994","13.9173681473069","13.7248198668437","11.8254645856619","13.3454774295651","13.9355548874742","12.9573451961004",-0.4162078663425,-0.623470327273377
"sp|O94903|PROSC_HUMAN","16.8108426179167","11.7978017558856","13.6604522085411","15.4813105826268","11.9258262384127","12.6859047989805","16.0305564226538","15.2869258159419","15.2875982210665","13.4090454555032","17.2382946958556","18.6039525276455","11.7821638820121","11.9963018903262","15.4244284864954","18.8025917343886","16.9666748434956","18.2131260432589","18.6767372518936","11.6623574452377","19.6442282127146","13.4308425689207","19.5467655359734","17.6147020708042","9.48733878061888","13.976400320796","17.354162880678","18.5367081873864","17.1301448734004","16.1738606347788","13.1118532943052","14.7651632432025",2.09618764445089,1.74501890071168
"sp|O94888|UBXN7_HUMAN","12.5482492097996","13.4212404187645","15.2440278613257","15.1370624787154","13.6514127582585","12.3899743214143","13.1650742873436","13.3471320633392","13.9964213869407","14.7600715790598","17.1024320108601","16.8339633162832","16.9219895400241","16.7598999599312","18.1561424896267","17.9445126902684","18.0136515746106","18.0397430419395","14.9262880718911","15.0616122728825","14.6557944559902","15.1878793288194","15.2211761702947","14.9136795981231","14.7055643658183","15.421913313362","14.6540537176842","14.5007047348686","10.6208697048863","12.3276386685236","14.2012762947098","14.0966546275506",1.43175741696833,1.6764622221118
"sp|Q96GQ7|DDX27_HUMAN","12.869333348306","10.7446079682648","-16.6096404744368","9.48589660734677","11.4168645564889","11.8067588918348","-16.6096404744368","5.62256799164549","-16.6096404744368","-16.6096404744368","13.3220559466612","11.9774935431963","15.2156410620809","14.7749681977576","17.0979605675781","16.8903570613053","17.9570645001831","17.3602061570706","-16.6096404744368","10.3409225929224","9.30065070197815","9.55396007719566","9.48159390602632","4.29805295088121","13.0528811490648","13.9737210529252","-16.6096404744368","-16.6096404744368","-16.6096404744368","-16.6096404744368","14.3010161024906","14.4452136529332",-2.21910478160204,-0.356335124656326
