"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"163","sp|P01880|IGHD_HUMAN",25.8880899326573,26.9759626886826,25.0934562517011,28.5277583254686,29.4784630292118,26.4800051940202
"164","sp|P07333|CSF1R_HUMAN",25.9494904773214,25.9539363823526,26.2767520165118,27.6458140869903,28.1312409141605,27.9202532560963
"165","sp|P13611|CSPG2_HUMAN",25.6784187524222,25.6458140869903,25.0974805082599,24.8670283171295,25.5492196887515,25.9019621072389
"166","sp|Q92859|NEO1_HUMAN",22.612765489819,21.9547828668727,22.6295419788692,23.2246226711641,22.7080285655498,23.1261230161162
"167","sp|Q7Z7G0|TARSH_HUMAN",24.29614100162,24.194602975158,24.9583686286679,25.5462784134394,24.9315685693242,26.0484323270151
"168","sp|P35555|FBN1_HUMAN",21.0773284536842,21.4056147921301,21.9296716398912,22.8660473759762,22.7308514561425,22.6456397839513
"169","sp|P02652|APOA2_HUMAN",33.1916059904308,33.0117198789383,32.8100027188835,32.5866520145222,32.4184035908872,31.943494635631
"170","sp|P19652|A1AG2_HUMAN",32.2619252862821,32.9608557962924,32.3249590267682,31.9117081469633,32.3904877762918,32.008384166375
"171","sp|P01859|IGHG2_HUMAN",24.598325161209,23.5165310700453,23.6320082874653,25.5285037117114,26.7517475317394,28.2534966642115
"172","sp|HBA_HUMAN|;sp|P69905|HBA_HUMAN",26.814211618686,27.008384166375,32.2105987057738,31.2307765877115,26.0442687020735,26.9976577597819
"173","sp|P49908|SEPP1_HUMAN",26.8623059068871,26.6458140869903,26.3811299439374,27.3066080006711,27.4073020002906,27.2444515246085
"174","sp|P05362|ICAM1_HUMAN",24.1332024304938,23.8950426932991,23.7994650333168,25.5374184365192,27.008384166375,26.6458140869903
"175","sp|P13647|K2C5_HUMAN",21.3183325239985,23.9225234297212,22.8686886691858,24.7795654758791,26.7770586202685,25.4551305253812
"176","sp|P36222|CH3L1_HUMAN",25.224350318552,25.4769192141465,25.0894207384659,26.2908788862146,27.0400930261023,26.1908410563618
"177","sp|P06276|CHLE_HUMAN",25.2498854106592,25.1908410563618,25.4361889617277,25.073164847708,25.1718828986579,25.4582634148661
"178","sp|P12955|PEPD_HUMAN",22.7948960041495,22.811471446424,22.835957798261,24.330739663144,23.718164931215,24.2891205739423
"179","sp|P00740|FA9_HUMAN",25.6944488622412,26.412156839558,25.1908410563618,25.0608515862691,25.9890188415081,25.2785254587031
"180","sp|P05154|IPSP_HUMAN",24.337560929,25.2462650949805,24.8764270151317,24.6264487621234,25.023268403461,24.330739663144
"181","sp|O95445|APOM_HUMAN",28.3745120651729,27.814211618686,28.024325710244,26.9539363823526,26.3187242869872,26.4137714956201
"182","sp|Q9NZP8|C1RL_HUMAN",24.980327881244,24.8480452137619,24.4800051940202,25.9042612233284,24.8384591649327,24.8764270151317
"183","sp|Q9Y279|VSIG4_HUMAN",25.12927672728,25.5754247590989,25.5609251894038,26.5462784134394,27.1699733086493,27.5754247590989
"184","sp|P35442|TSP2_HUMAN",23.8190938400658,23.6208677298601,22.6056360699833,23.6096404744368,23.3910001879615,23.7593875939415
"185","sp|LYSC_HUMAN|",26.351107460838,26.3187242869872,28.7517475317394,27.7833176107402,27.7194711287156,27.9594745658941
