"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|O95633|FSTL3_HUMAN","2457645.50943791","2271380.69794059","126803.555669048","3405224.35870251","7314102.87750388","12440.7761629144",0.568811996151562,0.00580597308552606
"sp|P01611|KV119_HUMAN","2298888.5604183","2587718.15210561","690979.935691667","3322914.32030108","6307487.64367442","94331511.8397086",2.64620073221275,0.0267486893505312
"sp|P01612|KV120_HUMAN","4979258.60228758","7584865.47536634","95621.7234715476","21400000","26459689.9224806","35159927.140255",-1.55536013316873,-0.0157642936319895
"sp|CAH2_HUMAN|","1055133.45846405","1679595.47446865","9918885.66964286","1584055.08595699","1436237.64413953","1360846.24229508",1.51985760876283,0.0149551426154868
"sp|P27797|CALR_HUMAN","1776255.61762091","2243008.74885809","907518.357325","25406.8318840143","2961510.25868217","3411237.10704554",-2.74896907487739,-0.0276831876668456
"sp|P04080|CYTB_HUMAN","1802762.48005229","1362213.76641056","5764608.83280952","2710319.69289606","4344189.85158915","3596560.51844809",5.3334938561097,0.0524784942082351
"sp|Q9UHG2|PCSK1_HUMAN","19917.7310560784","1906.32516488449","3663.68272595238","172335.546435842","120768.609121705","142190.833183971",-3.60777587215416,-0.034129681383481
"sp|P12821|ACE_HUMAN","1479113.73491503","372294.10650429","935352.630870238","1718106.53755556","1248230.63489922","1844197.94024772",-6.41833290722192,-0.0648105885200076
"sp|Q96SM3|CPXM1_HUMAN","1205882.07388758","2571621.25573597","2139379.10575","436562.802863082","887167.428643411","1074267.7977122",-2.51246919571005,-0.024748845947256
"sp|Q6WN34|CRDL2_HUMAN","656110.747385621","135614.874777426","310512.510279762","991499.274351254","3554361.26355039","448382.4731898",2.85445011735692,0.0288954907592225
"sp|P01616|KV203_HUMAN","914850.123224837","88597.8102422442","772458.719870238","6086807.09458064","1799723.96493023","4080569.10206922",-2.17015405627965,-0.021790762088638
"sp|Q86SQ4|GP126_HUMAN","2620464.9980915","567686.73630099","955441.008055952","1242585.09083871","1591856.43104651","1203032.95421494",-3.80306342649634,-0.0367790199216403
"sp|O00299|CLIC1_HUMAN","960793.234377778","3359430.28992739","3797382.64485714","522376.614711828","540756.577853488","1651797.95891439",-3.6990565397531,-0.037151978188436
"sp|P20062|TCO2_HUMAN","107267.205323399","1250943.06333333","656788.728328571","1025704.57490323","923966.652984496","1262801.4757377",4.33568882468743,0.0446108033550392
"sp|Q8WUJ3|CEMIP_HUMAN","359591.917847059","686481.328361716","632056.578529762","566900.586055914","1175191.17329457","779398.980499818",-2.59725142670273,-0.0257753088333994
"sp|P26022|PTX3_HUMAN","743273.843108497","1289855.02658086","1850828.03657143","964434.948236559","1357905.52706977","3275964.73521311",-1.76416105016578,-0.0175408993528015
"sp|Q9H8L6|MMRN2_HUMAN","572019.240938562","1572464.52483168","1654975.5805","1744231.93751971","1169810.95035659","3106289.06617851",0.835641323612147,0.00841112357808062
"sp|Q24JP5|T132A_HUMAN","98218.0430184314","684.901221152475","4432.61248735714","1827.82945821505","399316.673237209","719.731137752277",-0.524935322590215,-0.00519177830430059
"sp|P28066|PSA5_HUMAN","1.39869281045752e-05","1.41254125412541e-05","189577.262483333","7.67025089605735e-06","10700.9794896124","34036.037621275",-3.31165456558443,-0.0323852676280809
"sp|P35237|SPB6_HUMAN","48814379.0849673","3829458.62570297","20890476.1904762","9204301.07526882","3282614.71639535","3082378.89841166",3.17324670634281,0.0318800083945171
"sp|P08833|IBP1_HUMAN","5622489.86737255","5826003.31182838","3643240.88547619","4554804.27177778","2530451.49613178","6962186.4435337",1.99011237513807,0.020083160370512
"sp|P00491|PNPH_HUMAN","37695.4077589542","153880.640566337","452275.286294048","5015.59490346953","10657.30486","248.712518158834",-2.89923331469013,-0.0294777963960025
"sp|P62987|RL40_HUMAN;Int_P62988ups|UBIQ_HUMAN_UPS;sp|P0CG47|UBB_HUMAN;sp|RS27A_HUMAN|","17903267.9738562","32629702.970297","79358333.3333333","45561290.3225806","289480620.155039","169952641.165756",-1.88853654133785,-0.0190817679129101
