"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|HBB_HUMAN|","174918969.769856","182603606.347068","6689312593.76829","3454208556.39437","108092832.194081","245513331.020096",1.19343389186082,0.0115004785893495
"sp|P05543|THBG_HUMAN","528622521.901167","464503182.965813","398125251.049049","414702975.681731","392601324.478503","325252703.488162",1.5651599751952,0.0157931322458521
"sp|RETBP_HUMAN|","688079041.304627","662253632.235679","1131726601.96684","803672592.490609","1386851431.92406","873985490.34077",-10.6883813201065,-0.104835660209134
"sp|P02766|TTHY_HUMAN","5199248935.7007","5537012579.55625","8487949514.7513","5483184929.06155","7097416151.61137","4700426166.5386",6.94461618048591,0.0692057442056943
"sp|P08571|CD14_HUMAN","551816197.450762","435892479.667194","690151133.163707","797734125.058413","844347783.553766","1112154405.47565",3.76914445214209,0.0378977961757091
"sp|P08123|CO1A2_HUMAN","74606323.0178613","75481767.2319446","76795733.7048927","124707816.076129","284508492.284421","212988060.67128",-0.33150969153626,-0.00330290264620387
"sp|P18206|VINC_HUMAN","7782618.38276938","6539262.13640101","9493655.80006817","4726453.63729198","13970488.689235","15842954.2666814",2.14190679167925,0.0211406507103042
"sp|P08519|APOA_HUMAN","16235572.8847159","13043114.7390763","44662781.9704771","8202824.03551715","9070080.82573119","36302398.5183561",-4.26195277303544,-0.0427185378626262
"sp|K2C1_HUMAN|","87942686.4588779","79857521.8540863","111151719.836029","129656538.936293","198850021.489112","246562533.289413",2.59170206679645,0.0261034659008665
"sp|GELS_HUMAN|","27832410.659513","28021659.4071768","17481134.1196664","116789859.499867","90349291.8150528","75647483.6177305",-0.203092555470778,-0.00195780897709705
"sp|P02763|A1AG1_HUMAN","36240118046.2409","23393457402.9884","20613591678.6817","14747194123.2883","24881746278.6376","16472475628.2714",-1.24923856559035,-0.0125718289008776
"sp|P01857|IGHG1_HUMAN","60303556.4289449","49816283.3905364","32840280.8606449","102933435.491408","222304126.587827","465845807.576593",-3.22121982413649,-0.0330599801087683
"sp|P01019|ANGT_HUMAN","2502984153.06037","3020953671.82476","2819211803.11382","1989386589.78587","2947059292.83863","2360705105.96247",-0.297588199594285,-0.00296060462596273
"sp|P08185|CBG_HUMAN","1121027651.56372","992959702.716774","774020158.130893","866026500.528674","997309338.545391","1112154405.47565",1.67883006437828,0.0174686260675833
"sp|P04278|SHBG_HUMAN","334375489.173316","376146599.24949","184916042.999939","222692528.707373","186613097.089782","192004015.284947",0.682201176924488,0.00688037825578698
"sp|P02538|K2C6A_HUMAN","2527603.88401991","13548009.5031695","9867122.59479878","29593362.7037798","121349500.293355","49102666.2040193",2.8600427101567,0.0304050937824432
"sp|P04259|K2C6B_HUMAN;sp|P12035|K2C3_HUMAN","2527425.74789406","13716307.7578673","10508889.8754064","29593362.7037798","118290269.193523","48158384.1616343",-2.68403924454446,-0.0267585668507535
"sp|P15144|AMPN_HUMAN","36819959.9349808","12454070.8476341","21725108.877042","45528250.3135074","44154902.2075822","45010777.3536843",2.30098654979182,0.0224423664752982
"sp|P27169|PON1_HUMAN","719970345.185319","594934330.356575","532517785.032611","406785019.105469","371186706.779675","332597119.373378",4.48545669608858,0.044816683831888
"sp|K22E_HUMAN|;sp|Q7Z794|K2C1B_HUMAN","88039326.7736679","85832109.8958567","104078428.573736","148461685.804916","288587467.084198","274890994.560963",2.48197364612614,0.0242856180979943
"sp|Q13822|ENPP2_HUMAN","20584387.0502648","11865026.956192","14146582.5245855","47012867.1715566","49457569.4472919","58965167.5355958",7.24084887467383,0.0720795463049914
"sp|P02452|CO1A1_HUMAN","436814222.85069","385403003.257866","385999608.885119","718554559.295791","556780060.169513","570766034.508258",-3.12227029374081,-0.0314395526482325
"sp|Q15113|PCOC1_HUMAN","44454544.8033888","55201827.5408647","55272718.8639162","98974457.203277","84332803.9853822","104920226.931665",-0.503976693117114,-0.00500980232732146
