"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|Q12913|PTPRJ_HUMAN","2871494.8998348","2221609.64008023","3812593.33864633","11374969.2770385","12242947.1185871","12058306.6743819",3.74483706295154,0.0385694661395393
"sp|Q9NQ79|CRAC1_HUMAN","1828508.58891631","2475469.41272802","3063542.57995752","17976513.9467484","6446043.86502252","9222478.69844296",1.41756168447504,0.0138611282949332
"sp|Q6EMK4|VASN_HUMAN","57913560.2390209","70029262.354568","60865428.5144127","125937159.852927","151728831.81155","150728833.429774",-0.576459530684114,-0.00618295078081264
"sp|Q8WZ75|ROBO4_HUMAN","9756405.25013951","14333979.7174578","2773506.53320099","11273407.0513507","13184712.2815554","13242604.6513301",-0.693551475818852,-0.00717334747119826
"sp|P07998|RNAS1_HUMAN","37485146.8670375","19946682.618872","48733818.4016592","149296471.761131","203002712.906488","177644696.542233",3.57893454432666,0.0375762117146791
"sp|P07737|PROF1_HUMAN","8689213.78326007","5019100.85553635","30069802.843577","26203054.2274637","17474975.801744","54908360.7494176",-0.642539441737984,-0.00634063402391391
"sp|P24592|IBP6_HUMAN","13883387.7285324","11311755.0782348","26855444.6085739","95265367.6951977","120336659.712609","88176367.5564176",-1.24198157510169,-0.0121358728773246
"sp|CATD_HUMAN|","10511707.8516031","1997539.77077415","1778768.11737679","14015587.1449225","16847132.3597652","12919614.2939806",0.0610249074090075,0.000571779065360077
"sp|P55290|CAD13_HUMAN","6574489.89312544","3901196.75901229","9902166.17273425","7758740.43405234","17579616.3754072","10461029.660713",1.69149055918421,0.0169552835177845
"sp|P11226|MBL2_HUMAN","8746741.04517724","11916200.0060794","9789033.96661626","37578023.5045023","61110095.0192726","65674705.9944014",0.421081979232141,0.00401530231074048
"sp|Q10588|BST1_HUMAN","1726781.1325725","1330455.88952023","1403790.34199616","3616936.47677804","6144359.25743971","8090748.66396904",1.77182632500062,0.0180315447013109
"sp|P01034|CYTC_HUMAN","103133737.411955","101892144.979519","345284287.824522","562654730.310656","793175548.366586","664283501.615503",-1.47271640337477,-0.0140945956130475
"sp|P04406|G3P_HUMAN","10710041.9620107","25559385.5202862","30173491.8188997","7025823.75696615","7409881.13625902","13673258.4611295",-1.66670052893539,-0.016762378437821
"sp|Q92820|GGH_HUMAN","17651735.8262769","13211439.137175","7120532.16376896","3880724.66407103","6182140.23778914","5454186.9889245",0.05366705682398,0.000547351196868817
"sp|P04180|LCAT_HUMAN","22907589.7520785","10361913.0487647","30484558.7448677","12492153.7596048","22393082.7639115","16795498.5821748",3.52115827698198,0.0345807868365512
"sp|P05109|S10A8_HUMAN","330226293.828664","94984202.9470097","293439800.163182","34226470.0568034","27415830.2997422","233629691.816149",-1.43383363659777,-0.0146046811892426
"sp|O14498|ISLR_HUMAN","29353448.3403257","22537160.8810632","27373889.4851873","33921783.3797399","32229296.6882465","48663880.5073269",2.41094785580609,0.0235006350517729
"sp|P33151|CADH5_HUMAN","27667608.401861","23918749.2875652","23226330.4722801","56671721.9338169","68121013.4547028","82362541.1241264",0.60608189699438,0.00602326947386073
"sp|P06702|S10A9_HUMAN","174534017.158693","49391785.532445","164865470.76306","21023380.7173837","16533210.6387758","98942712.8014015",6.78106163056284,0.0688645009477083
"sp|P39059|COFA1_HUMAN","4272446.68383089","3591935.35775272","1324107.29929696","7349123.07078956","11091900.8082926","10001400.1512495",-1.70135763352488,-0.0169822049991368
"sp|P00558|PGK1_HUMAN;sp|P07205|PGK2_HUMAN","5069965.3254472","11570802.9044539","23744775.3488935","1767670.85533759","3215200.93698201","7989393.49312321",4.73522600923205,0.0456958716104448
"sp|P14625|ENPL_HUMAN","1651983.89030811","963869.689450514","748342.129982199","3536133.91634798","6545958.10441003","7587036.18917486",-1.91257640184401,-0.0193052736423729
"sp|P54108|CRIS3_HUMAN","11999213.6796602","3080791.64575678","6915798.00618165","30976478.8347924","20195630.7169856","15611200.6052266",-1.2166663655014,-0.0122422931919111
