"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P01880|IGHD_HUMAN","26.2377002529599","27.3362667709319","25.4068026708635","28.3430146148585","29.1720136124584","26.1048638325508",1.50954474261967,1.54701931384793
"sp|P07333|CSF1R_HUMAN","26.2974472451304","26.3508452288901","26.593142557662","27.4472010902726","27.8128782477377","27.6196811029827",1.19282841599243,4.91605351946779
"sp|P13611|CSPG2_HUMAN","26.033675639947","26.0537586024961","25.4108372801408","24.6247166678297","25.2080246599688","25.4968924184821",-0.728702514428577,-2.0549493124836
"sp|Q92859|NEO1_HUMAN","23.0505822084447","22.4949248874289","22.9365497835983","22.9564828653723","22.3417093803038","22.5773335550518",-0.199421479186128,-0.608023180733489
"sp|Q7Z7G0|TARSH_HUMAN","24.6886234355015","24.6545238833966","25.2713675242308","25.3146485210051","24.5849117596576","25.650946171001",0.303411689924352,0.675411338262799
"sp|P35555|FBN1_HUMAN","21.5564953875856","21.9654257466522","22.2348789727934","22.5922686837978","22.3647340897287","22.0719731817927",0.407494819477482,1.41222416575107
"sp|P02652|APOA2_HUMAN","33.3445283618619","33.1558480488049","33.1432005644335","32.4657376883536","32.13795155462","31.8512268243846",-1.05327882797375,-3.96920798228039
"sp|P19652|A1AG2_HUMAN","32.4398845015235","33.1068057076783","32.6569090590394","31.7801797828575","32.1097888853558","31.9194760270251",-0.788889737090167,-2.9048734437267
"sp|P01859|IGHG2_HUMAN","24.9826695993552","24.0007377154546","23.9415950160972","25.2965942977235","26.4211862464707","27.970178272993",2.26387430997753,2.50116991733244
"sp|HBA_HUMAN|;sp|P69905|HBA_HUMAN","27.1388809416129","27.3675270451","32.5422545370701","31.0885400243761","25.7074513051812","26.6493179910719",-1.03220126198525,-0.409847294010882
"sp|P49908|SEPP1_HUMAN","27.1856800225708","27.017942729596","26.6977890055652","27.1026607140342","27.0825376685966","26.908889565607",0.0633277313745191,0.238366540915059
"sp|P05362|ICAM1_HUMAN","24.5300728951667","24.3656926145187","24.1094825576781","25.3056492137855","26.6800922740065","26.2792575229684",1.81183492406022,3.28950239540129
"sp|P13647|K2C5_HUMAN","21.791009077666","24.3921891043779","23.1763116976991","24.5358784026964","26.4467211565314","25.0269260182519",2.22267228642697,2.40932297637681
"sp|P36222|CH3L1_HUMAN","25.5918355339395","25.8909128469516","25.4027567759513","26.0709584381446","26.7120815296377","25.8007281483943",0.549167800560497,1.58678338841735
"sp|P06276|CHLE_HUMAN","25.616682951117","25.6150808281056","25.7504170879068","24.8340948619909","24.8273511465987","25.0302211138838",-0.762954591092175,-3.68742727366391
"sp|P12955|PEPD_HUMAN","23.2278078417553","23.3209304177","23.1434966240189","24.0799944412284","23.3607782052791","23.8005456061241",0.495392262404454,1.70268771212216
"sp|P00740|FA9_HUMAN","26.0492740495553","26.7926541204399","25.5044380056402","24.821587964562","25.6517128797564","24.8411771794968",-1.05720367529172,-2.03129254113631
"sp|P05154|IPSP_HUMAN","24.7289279000696","25.6685198064015","25.1892151094099","24.3803538048383","24.6774224793986","23.844319534215",-0.90713554830112,-2.38250520029703
"sp|O95445|APOM_HUMAN","28.6571615866761","28.1444930837996","28.3452120230047","26.7444430494204","25.9843338528575","26.0352008676332",-2.14156675825749,-6.64410651438875
"sp|Q9NZP8|C1RL_HUMAN","25.3543847632498","25.284562517835","24.7917734617952","25.6782608999705","24.4909790050786","24.4182599871226",-0.243024987575454,-0.539433308594869
"sp|Q9Y279|VSIG4_HUMAN","25.4993223299537","25.985890329826","25.8754742093987","26.3303743293981","26.8431103208201","27.2569990231778",0.99728126298126,2.92443804548197
"sp|P35442|TSP2_HUMAN","24.2244234323541","24.1013374667226","22.9125823748702","23.3475553848472","23.0307204013893","23.2433855668557",-0.489983364823181,-0.947287695301739
"sp|LYSC_HUMAN|","26.6882484489465","26.7025679362967","29.0745051946958","27.5868669680903","27.3974672540573","27.6609331060335",-0.00404851327904299,-0.00493529744417914
