"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P25786|PSA1_HUMAN","24.7156212372022","25.3823744307286","23.9078252373333","23.6927498037596","25.4454522558345","24.0206434081015",-0.284204663561705,-0.418783316057877
"sp|P01598|KV106_HUMAN","23.2737713556651","22.5425263614808","21.4971609904221","25.6356458022617","24.8234956409244","25.2216906940677",2.77572520722114,4.70395707163107
"sp|P02786|TFR1_HUMAN","20.232238506357","21.4033191747532","20.2571441652659","20.5414670447824","20.0629945324434","20.4721081109808",-0.311357592967267,-0.682307245917184
"sp|P01772|HV311_HUMAN","23.6514350373061","23.2955748735791","23.2231953728496","26.1027390651568","25.7304051543365","26.8896818288509",2.84734893615349,7.1341385440372
"sp|P00352|AL1A1_HUMAN","19.9260060840509","18.7710738905324","18.3387990012527","17.4990066407581","19.2126704552881","16.904656916331",-1.1630654775057,-1.39568176716804
"sp|Q06141|REG3A_HUMAN","23.6029476683183","23.9293875294304","22.9327128636419","24.5956982426196","27.5175074806796","24.9697860532639",2.16340206465857,2.21355945193954
"sp|O95967|FBLN4_HUMAN","18.2156665430934","20.3212992538884","20.0261719023152","18.8792456802233","18.3100657799478","12.7792675114199",-2.9006115845469,-1.48913168588016
"sp|Q07075|AMPE_HUMAN","17.1335121997053","17.0692213393777","16.9273578281456","18.7279901506364","18.7968375285077","17.5041875360069",1.29874672228428,2.89190534702445
"sp|P50895|BCAM_HUMAN","19.7960651401422","20.7722563465232","18.7889442982843","17.06239796064","17.7167942942386","18.2679251238556",-2.03070551806724,-2.82613102546722
"sp|P48637|GSHB_HUMAN","17.3934516276725","19.4415756694586","19.8356406468351","19.2030877304873","19.8297253919773","19.6207818880036",0.676185532775484,0.778982492647539
"sp|O00592|PODXL_HUMAN","21.2981160764107","20.7316436158394","21.2130438821241","20.7670856129062","21.6615363181132","21.4582012042063",0.226917760615552,0.665085249367962
"sp|Q99969|RARR2_HUMAN","23.2735981531883","22.7797164591689","23.530140805123","24.023354247183","24.0657883062077","23.2540339680441",0.58619327557545,1.48929593106553
"sp|P04083|ANXA1_HUMAN","18.358989167152","19.5417585469676","19.5200312378044","15.9798291214763","15.5862798862681","16.5168063443934",-3.10900767060208,-6.5227344479253
"sp|O43240|KLK10_HUMAN","18.1687577391434","20.8915429381678","18.2322947283185","10.5746977385195","-17.3236389342878","14.5901651067276",-16.6619298639208,-1.82318618934352
"sp|P49913|CAMP_HUMAN","21.0470194133798","20.8998062016898","20.0667540764953","19.3457917005517","19.9381463187204","21.3255549305194",-0.506703243311871,-0.776359340671786
"sp|P01709|LV206_HUMAN","-15.1155414778109","-14.6882799690188","13.8690746272038","16.7985783011808","21.1564402258853","17.9897099861663",23.3187214899367,2.12980204630933
"sp|P01609|KV117_HUMAN","28.5611706358448","28.2522024662563","28.0973088188743","30.2887012875742","29.7066207496074","30.2312290943306",1.77130745602771,6.41471884817524
"sp|P01608|KV116_HUMAN","28.5568444616302","28.2467367474023","28.0973088188743","30.2684887935091","29.6930815585701","30.2312290943306",1.7804233412539,6.24328914418844
"sp|P12318|FCG2A_HUMAN","23.2670884316535","22.9688502994243","22.7777173789538","24.1935432677871","22.6493690689185","23.8868659927669",0.511625592853458,0.841842121242312
"sp|Q13201|MMRN1_HUMAN","16.8766288062996","17.7196113578171","17.5861574621598","22.6772424974695","22.137105442519","22.0312504224304",4.8912845071135,12.8559738583057
"sp|P83593|KV405_HUMAN;sp|P06312|KV401_HUMAN","21.48936063627","22.0200115754092","21.3055389571723","24.3517879375646","23.2512940856997","25.2012443084885",2.71359449276146,4.24137074678443
"sp|P01624|KV306_HUMAN","20.1153902187515","20.8556073561626","21.1971488191832","22.13391454358","21.3397236310852","21.8806885073728",1.05638197561852,2.41673185436398
"sp|Q6FHJ7|SFRP4_HUMAN","22.5602824755216","22.1629574672722","18.834615445534","21.8636163907548","22.5482970073254","22.0730313721853",0.887863980691781,0.769562681756489
