"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P35542|SAA4_HUMAN","485134380.245678","571372574.698889","114183130.377012","225661762.423472","277370286.384812","305317860.371145",4.47597779159591,0.0455213049765002
"sp|P10451|OSTP_HUMAN","76152568.0545009","33996247.4489472","41227183.3573635","21675406.1275177","30286387.8883416","25390694.917463",-0.0988313206818901,-0.00100318654833311
"sp|Q9UGM5|FETUB_HUMAN","29571936.3257326","19270150.1628933","22937673.0934351","12767704.9792227","39871978.6678168","16787236.3090664",2.6046808442097,0.0259519115111121
"sp|P01781|HV320_HUMAN","22420553.0312744","24487396.0585238","20815685.7147472","116789859.499867","81273572.8855497","94008523.3307719",2.79864257834171,0.0281809542839704
"sp|P01768|HV307_HUMAN","2084280.68953531","762881.258913389","1292486.42870489","32958494.2486912","20904745.8488553","41443489.6380077",-1.51921402899981,-0.0153549573354843
"sp|Q9UHG3|PCYOX_HUMAN","2122667.43057382","594214.643093643","114705.088647613","1745841.91953727","3577099.4036141","3282075.83485384",0.00568458400808967,5.63716970666925e-05
"sp|Q9HCU0|CD248_HUMAN","4267916.2748821","3810448.28061621","8362558.92817006","6272799.23122028","7065572.57226398","6928551.91659034",1.17763924725739,0.0119908733230703
"sp|P05451|REG1A_HUMAN","10050592.7381575","3390380.1478504","7956572.57379309","17023606.6389636","37016696.3079731","43646814.4035727",4.82859915171339,0.0479340165824258
"sp|Q13093|PAFA_HUMAN","2299799.40073616","2266332.97325814","2459642.54032245","6832440.68014871","14582334.9092015","6948132.81446941",-3.19991860149368,-0.0318477125092489
"sp|P13598|ICAM2_HUMAN","8711385.89555243","3670909.96432846","6037697.29705545","20388738.1838751","10707308.8494137","13115028.3664581",-4.5276875345791,-0.0456850595988707
"sp|P32119|PRDX2_HUMAN","644036.17680094","3299134.22642935","26171177.6704832","6327027.46004002","1751059.09847979","2723998.61547098",-5.02077743663096,-0.0517919601013474
"sp|Q15848|ADIPO_HUMAN","77795453.4059305","74387828.5764092","40519854.2311342","213784827.559078","224343613.987716","457452189.42206",-0.676692095137752,-0.00677023381221485
"sp|P78324|SHPS1_HUMAN","2937798.54182573","2652720.44809625","5549421.20277601","6906248.7130777","20598822.7388721","10046204.0312274",1.4245777532903,0.0142204590855985
"sp|P09382|LEG1_HUMAN","752826.070700897","1422402.10717364","1929268.47384023","2626830.71636682","3472769.55721975","5966065.92105608",-3.57384858587704,-0.036106316017376
"sp|P09960|LKHA4_HUMAN","1211627.01603309","1730852.7252808","1885111.04215351","1101237.26117793","2508400.40388334","2730748.31623069",-1.34286170617062,-0.0132477526402528
"sp|P29401|TKT_HUMAN","3164423.55326114","2096833.46452274","6572573.54070882","1877188.90756154","7745924.94455039","13744549.7280481",-2.45046003932804,-0.0239886479710664
"sp|P98095|FBLN2_HUMAN","2122369.64793984","2437145.59462468","5390586.73501378","6126844.91086794","11523103.809369","9203618.07385737",1.07146651996262,0.0107930619895177
"sp|Q6UX71|PXDC2_HUMAN","7561844.42246961","3674796.28995462","3293567.849147","7927043.29152146","10911257.5894025","7857403.3926114",-5.70195747179485,-0.0560543244821966
"sp|P62805|H4_HUMAN","1254291.71745756","40812326.7642064","11317266.0196684","963035.957161752","295779.773344346","3658939.28165193",-2.2997876756216,-0.0233854697556348
"sp|P15085|CBPA1_HUMAN","321583.14721188","75156.2455723696","299748.672486384","2021821.65563815","11523103.809369","9749370.18408148",-3.1834284980436,-0.0324385353174199
"sp|P17936|IBP3_HUMAN","16622134.1438758","31303475.373783","40519854.2311342","23753869.7287865","11829026.9193523","28643221.9523446",-1.99962529138865,-0.0189383571822559
"sp|P16930|FAAA_HUMAN","2561509.86207267","1779338.51672093","2897120.49191614","9851747.11715794","11523103.809369","12590427.2317998",1.54153637017249,0.0153922330361775
"sp|Q02818|NUCB1_HUMAN","2946876.24588446","3564189.1976256","3077632.31777657","2832467.72313176","6824588.99472675","7816742.19867742",5.88334471920406,0.06048143519586
