"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P09619|PGFRB_HUMAN","17.6922581431098","19.4033412695174","17.6922581431098","19.282324136384","19.8916443439985","18.3226826097146",0.944897397438617,1.20078731404968
"sp|O95428|PPN_HUMAN","17.9846504409227","16.9768897057156","17.6047072160307","18.8570293826248","18.1065132116883","17.9402156826239",0.784402795032527,1.82838667689307
"sp|P13591|NCAM1_HUMAN","22.3592902606082","22.9528055362809","22.4615892158794","22.0351758682521","23.3198571884459","22.9269601576346",0.180833799696674,0.416679324131918
"sp|Q9UJJ9|GNPTG_HUMAN","22.7869236699613","23.3483316185611","22.6886894432807","23.1074805998513","23.245236008285","23.1938570433899",0.241766659533777,0.892870291276515
"sp|Q9NZK5|CECR1_HUMAN","20.5176199879256","19.3115042426507","19.6202515440752","21.8060502713855","22.4615892158794","21.0640320345409",1.97098635168115,3.82021107325222
"sp|P04075|ALDOA_HUMAN","22.0660756220848","23.2106933510366","23.3826525201343","20.5742345308426","21.291041984822","21.4217670838514",-1.80999997094583,-3.43440676366854
"sp|Q14126|DSG2_HUMAN","21.9708682919197","21.8637436502675","21.4835340938143","22.5839267877585","22.7363401586964","22.5686542353441",0.853882186550525,3.19088207055456
"sp|Q13740|CD166_HUMAN","21.5088729318093","21.291041984822","20.7712364018157","21.8908243568781","22.4426547742205","21.5088729318093",0.764745229877663,2.08162329426762
"sp|P11142|HSP7C_HUMAN;sp|P34931|HS71L_HUMAN","22.2754507844394","21.6663942696188","22.3219354806033","19.2505605896789","19.9732684666667","18.9010900568717",-2.70354832281943,-6.79317833774014
"sp|Q7Z7M0|MEGF8_HUMAN","19.5333976994983","20.9684442345543","20.8839293217447","21.84576146977","21.3980816777332","21.0506682159232",0.956624524466297,1.71069878193275
"sp|O43707|ACTN4_HUMAN;sp|Q9H254|SPTN4_HUMAN","20.1593845711526","22.4689923613891","21.7467945689266","17.4190530964841","17.1121608725808","18.3797897609015",-3.78785052123338,-5.04751646937928
"sp|P01621|KV303_HUMAN;sp|P18135|KV312_HUMAN","24.2051660403284","23.6692609912411","22.8418936937974","26.0665643718597","25.6528164294922","25.7494850498484",2.25552123850776,5.07268258897412
"sp|P04211|LV001_HUMAN","25.3782281425062","25.2822626730997","25.3782281425062","25.9800786848631","27.8546909188209","26.4269958164807",1.45180598591556,2.4176879783494
"sp|A0M8Q6|LAC7_HUMAN;sp|P0CG04|LAC1_HUMAN;sp|P0CG06|LAC3_HUMAN;sp|P0CF74|LAC6_HUMAN","31.5388993425948","31.2492827368274","31.4497410972385","33.6841306756218","33.6000118117709","33.9746323873901",2.33952257623518,10.1144891371778
"sp|B2MG_HUMAN|","30.0997588484699","29.2126125597484","29.1585770689921","30.7325037493476","31.5388993425948","30.8221481914713",1.55466775407624,3.3446460421218
"sp|P02656|APOC3_HUMAN","29.9292695766191","29.4186427643317","30.5775205713248","29.092360436659","28.5917857522817","29.603802039592",-0.898585285830698,-2.05076247054678
"sp|P69891|HBG1_HUMAN","23.8603416439464","23.0106109594778","29.4186427643317","26.904171477314","21.6797094216729","22.1269382911893",-1.70424609122795,-0.666740222561909
"sp|P01700|LV102_HUMAN;sp|P04208|LV106_HUMAN","24.8856356255052","24.7467342821808","25.0650117160854","27.0656724047241","26.5225633917157","27.6136450288702",2.14045817281033,5.82272796550954
"sp|P80748|LV302_HUMAN","27.0199885711014","27.3177022166864","26.2357293288784","28.9162937147288","28.779507086229","29.4186427643317",2.20318279579606,5.43152010106464
"sp|P13797|PLST_HUMAN","15.0386751398311","18.6881666605776","15.5460446117101","-16.6096404744368","16.5364577272291","14.7553802624672",-11.8943030444445,-1.15700557535225
"sp|Q14651|PLSI_HUMAN","-16.6096404744368","-6.32148492844462","16.9768897057156","-0.187857905734893","-12.4551119511544","-16.6096404744368",-6.75354849574049,-0.589551202177258
"sp|P59665|DEF1_HUMAN","27.4009724158748","26.5225633917157","28.1405551423942","25.3782281425062","24.7004991429898","27.0058604836847",-1.67799567492723,-2.02877898368783
"sp|P07585|PGS2_HUMAN","22.1269382911893","23.1691849569456","22.4055887887467","23.1427448548518","23.6111067873738","22.664302629367",0.592157708180909,1.36271988122804
