"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P49747|COMP_HUMAN","303516339.869281","200580858.085809","132476190.47619","77469534.0501792","58974418.6046512","91992714.0255009",1.76977723284606,0.0175311694920949
"sp|Q16363|LAMA4_HUMAN","1808681.46968627","2768273.70381518","7364064.00491667","5244984.09141219","6731329.95048062","2340692.64582878",3.41533036607531,0.0348392346473062
"sp|P21333|FLNA_HUMAN","646080.651307189","2053223.23448185","3122095.53590476","255674.868921147","850416.701844961","2845644.86373042",2.69770531872594,0.0278579146365034
"sp|P18065|IBP2_HUMAN","155254901.960784","189280528.052805","179607142.857143","67498207.8853047","160085271.317829","176969034.608379",-0.776815584247976,-0.00797910473163841
"sp|P18428|LBP_HUMAN","590248366.013072","522640264.026403","374500000","115820788.530466","215658914.728682","169952641.165756",-1.40217539227032,-0.0141336522159157
"sp|P22792|CPN2_HUMAN","411215686.27451","303696369.636964","394880952.380952","230107526.88172","342565891.472868","227642987.249545",5.25059682421901,0.0531676050849589
"sp|P43251|BTD_HUMAN","85460130.7189543","120913531.353135","83816666.6666667","52924731.1827957","62043410.8527132","54883788.7067395",-2.31649168897372,-0.0221497966432709
"sp|P26038|MOES_HUMAN;sp|P15311|EZRI_HUMAN;sp|P35241|RADI_HUMAN","22658823.5294118","43930033.0033003","41526190.4761905","12886021.5053763","12939534.8837209","25025136.6120219",2.54029905335123,0.0248261867728237
"sp|P80108|PHLD_HUMAN","85180392.1568627","74017161.7161716","68530952.3809524","25235125.4480287","36247286.8217054","42254280.5100182",0.939105449673194,0.00960295774218798
"sp|P12259|FA5_HUMAN","17763398.6928105","14068263.2169109","17705952.3809524","9127598.56630824","9870542.63565891","436575591.985428",0.372918431402524,0.00361993566265351
"sp|P02461|CO3A1_HUMAN","181830065.359477","234481848.184818","136297619.047619","142666666.666667","206534883.72093","187103825.136612",5.80558073983978,0.0586202037867489
"sp|P15169|CBPN_HUMAN","190222222.222222","168092409.240924","198714285.714286","83605734.7670251","87922480.620155","101347905.282332",-2.4370468894448,-0.0237573937717728
"sp|Q14515|SPRL1_HUMAN","72172549.0196078","52829042.9042904","45220238.0952381","48706093.1899642","74319379.8449612","47555555.5555556",1.2471206395214,0.0125619033209949
"sp|Q16270|IBP7_HUMAN","53709803.9215686","41104950.4950495","61525000","68802150.5376344","111147286.821705","92772313.2969034",0.0823555684326057,0.000829166260613294
"sp|P00742|FA10_HUMAN","53569934.6405229","47885148.5148515","24075000","27229390.6810036","79544961.2403101","70085974.4990893",-2.37866998822063,-0.0229686066145043
"sp|O00533|NCHL1_HUMAN","17064052.2875817","13712159.4578218","17960714.2857143","18715412.1863799","16920930.2325581","22374499.0892532",2.98949325151097,0.0289001567269578
"sp|P11021|GRP78_HUMAN","8601667.76796078","21329372.9372937","17196428.5714286","3264913.37488889","8106387.32788372","8185792.34972677",0.985282164232111,0.0100509154894436
"sp|P02042|HBD_HUMAN","19721568.627451","15679207.9207921","805047619.047619","128860215.053763","12773643.4108527","8263752.27686703",-1.65274143240488,-0.0165331164774657
"sp|P00746|CFAD_HUMAN","241973856.20915","196343234.323432","4.28e+08","712566308.243728","829457364.341085","541821493.624772",2.92052520127016,0.0299911281246498
"sp|P05090|APOD_HUMAN","2867320261.43791","1836303630.36304","2560357142.85714","1626093189.96416","1335426356.58915","1629362477.23133",-0.778196608096548,-0.00784029022305007
"sp|P07360|CO8G_HUMAN","920339869.281046","1265636963.69637","880202380.952381","460982078.853047","658589147.286822","518433515.482696",-0.0985572063912211,-0.000914972257230119
"sp|Q9UK55|ZPI_HUMAN","85040522.875817","94640264.0264026","62671428.5714286","28993548.3870968","29113953.4883721","39915482.6958106",2.30621469542057,0.0225362336619344
"sp|Q12841|FSTL1_HUMAN","567869281.045752","370085808.580858","389785714.285714","278430107.526882","229759689.922481","248692167.577413",0.549787415419809,0.00552743057349565
