"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|Q12913|PTPRJ_HUMAN","2798330.25663147","2165003.8363705","3715449.85031295","11085139.206767","11931001.2893467","11751065.4163465",3.21962442530714,0.0326933053751463
"sp|Q9NQ79|CRAC1_HUMAN","1781918.85667963","2412395.35455942","2985484.63187838","17518478.92498","6281801.01733906","8987493.30339291",-3.01514548248621,-0.0299455985353735
"sp|Q6EMK4|VASN_HUMAN","56437943.8373458","68244942.279941","59314599.5852264","122728326.932063","147862836.491904","146888317.704331",-2.7117865744128,-0.0278960903606982
"sp|Q8WZ75|ROBO4_HUMAN","9507815.60120277","13968755.1399139","2702838.59785643","10986164.7495637","12848770.6192964","12905187.9125948",-2.27451868740065,-0.022185653587375
"sp|P07998|RNAS1_HUMAN","36530038.9906108","19438448.4175911","47492098.4753942","145492452.088817","197830277.789167","173118374.437247",1.23020294698801,0.0121381443737652
"sp|P07737|PROF1_HUMAN","8467815.78383953","4891215.99552215","29303635.2294985","25535409.9584455","17029719.7890675","53509315.7351492",4.6424493847688,0.0470153872429213
"sp|P24592|IBP6_HUMAN","13529644.0705966","11023535.6827032","26171177.6704832","92838040.8566738","117270525.493579","85929665.8570337",8.030373975405,0.0806591315492509
"sp|CATD_HUMAN|","10243873.3677374","1946643.18564646","1733445.75422134","13658475.0940522","16417873.569101","12590427.2317998",-2.23672086630893,-0.0219826840528262
"sp|P55290|CAD13_HUMAN","6406974.28747275","3801795.68782963","9649862.58862902","7561050.55635228","17131694.1590619","10194486.4386758",1.3221150330714,0.013098292565532
"sp|P11226|MBL2_HUMAN","8523877.27209544","11612579.5741453","9539612.94987896","36620549.1652125","59553032.0767391","64001338.4283157",0.868904651108524,0.00848530768938859
"sp|Q10588|BST1_HUMAN","1682783.37883727","1296556.35849195","1368022.27585391","3524778.25395557","5987803.22357403","7884599.33760904",6.52086137464937,0.0651470377640024
"sp|P01034|CYTC_HUMAN","100505927.381575","99295970.2716774","336486570.049069","548318492.906155","772965724.557675","647357800.168374",0.66818551735691,0.00659850121589037
"sp|P04406|G3P_HUMAN","10437153.9973174","24908141.6952682","29404682.2475313","6846808.329003","7221080.06628509","13324868.8203215",3.06400296529699,0.0314185313213206
"sp|Q92820|GGH_HUMAN","17201976.0326157","12874816.4843785","6939103.60012778","3781845.21440408","6024621.55831775","5315216.29284844",-2.91840290947687,-0.0282567292275405
"sp|P04180|LCAT_HUMAN","22323912.7164844","10097895.2818655","29707823.3016296","12173858.2360031","21822515.1788051","16367555.4013398",1.52234167085336,0.0152765160016958
"sp|P05109|S10A8_HUMAN","321812248.250619","92564040.0837671","285963061.032693","33354392.0775044","26717284.9385371","227676892.441713",5.26341398885394,0.0521608513962435
"sp|O14498|ISLR_HUMAN","28605533.1778328","21962922.2380575","26676412.760647","33057468.7058945","31408105.9582802","47423942.5731126",-2.67501595484477,-0.0280885275445915
"sp|P33151|CADH5_HUMAN","26962647.8264032","23309308.2756395","22634532.0393368","55227747.1194286","66385314.866365","80263973.6027238",3.06241517858587,0.0303187909373799
"sp|P06702|S10A9_HUMAN","170086954.030357","48133300.8435589","160664758.672078","20487712.6410783","16111950.4591178","96421688.5502002",-1.06941361941404,-0.0108217127698419
"sp|P39059|COFA1_HUMAN","4163586.29990832","3500414.15432849","1290369.52803309","7161870.09417357","10809283.2194081","9746568.12154891",-2.98262960842634,-0.0295421697856242
"sp|P00558|PGK1_HUMAN;sp|P07205|PGK2_HUMAN","4940784.45728305","11275983.0647498","23139767.1295006","1722631.24637323","3133278.78925511","7785826.65956589",0.653205348776944,0.00648259874791911
"sp|P14625|ENPL_HUMAN","1609891.94303737","939310.641155771","729274.645329059","3446034.51330754","6379169.47833214","7393721.27303704",3.70397729992636,0.0372042425795107
"sp|P54108|CRIS3_HUMAN","11693478.0895871","3002294.19776948","6739585.99423704","30187209.4469995","19681053.4089223","15213432.9050914",6.0186215385845,0.0620455316819396
