"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P09486|SPRC_HUMAN","27.6596367971484","27.3407649066377","26.7098105675448","25.7466467159705","26.4716244945891","26.4569805312874",-1.02552533784216,-2.55084622047649
"sp|P11047|LAMC1_HUMAN","22.9259955307671","23.050309173485","23.6397652334902","23.9820028171275","23.7221807768309","23.5845750628235",0.544877169178837,1.96920848336291
"sp|Q9NPY3|C1QR1_HUMAN","23.4112634252409","24.0032567306513","23.954827975788","23.6937965124815","23.8229374635709","23.5102996377957",-0.102116192570158,-0.387708984916287
"sp|Q6UY14|ATL4_HUMAN","21.0034463140989","19.2705460102956","20.5195195847907","21.3151881460623","22.1252423285162","21.6195906500244",1.42156933527647,2.37595124988453
"sp|Q96KN2|CNDP1_HUMAN","23.3455662709636","23.9897998846166","23.5848628417273","20.9750365941846","22.2327874928656","21.9667565917874",-1.91216372401989,-3.61656239637761
"sp|ALDOA_RABIT|","26.1026717604711","26.3701911928898","25.4062014768566","23.5105242147669","26.3351009885092","25.938098771545",-0.751077078605814,-0.744076600321364
"sp|P0CG05|LAC2_HUMAN;sp|P0CG04|LAC1_HUMAN;sp|P0CG06|LAC3_HUMAN;sp|P0CF74|LAC6_HUMAN","32.0268892015641","31.6369580444574","32.2743436681374","34.3253831648726","34.0508446561044","34.7253609962087",2.3979601636989,8.31536390866062
"sp|P01861|IGHG4_HUMAN","20.3753162191035","20.5134705036581","19.9404868477345","21.4445599039691","20.7494020827376","21.7061055804884",1.01689022032761,2.82281543923128
"sp|Q96IY4|CBPB2_HUMAN","26.6412683868879","27.0365336947392","26.8033657807742","25.623070096068","25.9700288867455","25.574218182375",-1.10201040504233,-4.32148284586577
"sp|P80188|NGAL_HUMAN","27.9600873766241","26.303060418924","28.2717188356705","25.6484754760336","27.4530550028161","26.9462490408051",-0.838043560314698,-0.85872813806345
"sp|O14786|NRP1_HUMAN","23.5918080535808","23.7507306455164","23.4189811855391","24.3336496649905","24.5855667472453","24.5354974040876",0.891385297768607,4.08236461026774
"sp|P11597|CETP_HUMAN","22.4155288533838","23.4876090662189","21.298421707617","20.0154585238077","20.5937032833774","20.3839768812587",-2.01443926125545,-2.88291558508209
"sp|O14791|APOL1_HUMAN","26.7280950049425","26.4144939226136","25.1936963455539","25.3655198744264","25.5157167468757","24.3651340071938",-1.03423526324211,-1.74970432040853
"sp|P08294|SODE_HUMAN;sp|Q8IY17|PLPL6_HUMAN","25.0193366550778","25.8602524281022","25.1331106307324","26.082853495288","26.149410687841","25.7013798220887",0.625788896657978,1.8919423833201
"sp|P48740|MASP1_HUMAN","24.8777439666791","24.2266432495521","24.7010238660749","24.2329699660341","23.2758573283276","24.5081634329326",-0.578033368004634,-1.22719793014888
"sp|Q14767|LTBP2_HUMAN","23.1708496533064","23.3127795735243","23.0130489370521","22.3113809435789","23.3513518041553","22.9141767044282",-0.332225529346062,-1.0041124504579
"sp|P14618|KPYM_HUMAN;sp|P30613|KPYR_HUMAN","23.1997261059153","23.4658355470327","24.9607140559338","21.2979249668795","22.1556868592175","22.9009807722622",-1.75939734508787,-2.30905454583093
"sp|P22692|IBP4_HUMAN","24.6368030093127","24.4954554211946","25.5377836122084","26.4335416995071","26.4854028514497","26.4582803953435",1.55406999737254,4.47472740723602
"sp|P08195|4F2_HUMAN","23.8230610112775","21.8362671272424","21.7389166623332","22.3920090573751","22.5365542777112","21.9243895061251",-0.219259062927221,-0.27475172620216
"sp|O00468|AGRIN_HUMAN","22.5700741726532","21.8074503659287","21.8779375908977","20.5440159306633","21.8570943049378","20.7222434756903",-1.07008896629497,-1.81711519758365
"sp|P10586|PTPRF_HUMAN;sp|P23468|PTPRD_HUMAN","22.1031245470362","21.2410761308252","22.1961868135994","21.6382493235052","21.1040742435653","21.2814917121437",-0.499187107792008,-1.42104928729291
"sp|P55268|LAMB2_HUMAN","20.6082615269283","21.1872950071223","21.1687119640989","21.0920090489011","27.5338131854209","21.1902999468677",2.46326061162157,1.2159677052331
"sp|Q9UM47|NOTC3_HUMAN","21.6155947097675","22.0054853258096","21.125346751905","21.7384834978812","21.04713363476","20.637076188585",-0.440581919068571,-0.930165974507554
