"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P06744|G6PI_HUMAN","16.9657439912049","20.0863157199283","21.5628612136797","14.6015711234462","-16.6096404744368","18.5496437950639",-13.9519133796634,-1.39524884051071
"sp|P29279|CTGF_HUMAN","22.8013453983146","23.0815893108366","22.4506904770566","23.7491918268356","25.4613895158529","24.3910001879615",1.73859298185533,3.2988895563586
"sp|P23470|PTPRG_HUMAN","20.1889500271813","18.7555452488359","20.6363745816377","21.1682249099902","22.7537779241549","22.5001762247637",2.25536154052343,3.3402718786831
"sp|P04070|PROC_HUMAN","22.2718802559234","22.2014318095799","21.4603671530205","21.7906104744771","21.9465847941044","21.1262815768106",-0.360422163091219,-0.927570687559626
"sp|P35916|VGFR3_HUMAN","17.099410399875","19.0891455363337","17.4356705848268","20.6107721069881","20.6217491749062","21.0630767896394",2.87546356142989,4.46085965617312
"sp|Q76LX8|ATS13_HUMAN","20.4651104040294","21.7527871452176","19.8111357582493","22.6286433374197","19.8638435168083","20.8358390450677",0.453344127990876,0.416939770855009
"sp|P03973|SLPI_HUMAN","23.0679348936025","22.1416006795739","22.7988412504681","24.5165310700453","23.718164931215","24.2389970945164",1.49889791330977,3.86035034640776
"sp|Q8NBJ4|GOLM1_HUMAN","25.6264487621234","24.8480452137619","25.4953368477762","25.7969925476373","26.2480763884273","25.5667425159991",0.552773584132001,1.52548393087121
"sp|Q15166|PON3_HUMAN","26.6320082874653","25.6997528941011","25.337560929","26.1273098625706","25.2785254587031","25.3544743119364",-0.288063231940341,-0.594371342896096
"sp|P10645|CMGA_HUMAN","20.5945710597397","18.1356092527746","19.3727463910405","24.9450308291307","22.895209324386","23.0750845560492",4.25044311034972,4.56212828052594
"sp|P00338|LDHA_HUMAN","25.8384591649327","25.9383154017648","26.4953368477762","25.8312275957016","26.2169707881864","26.6997528941011",0.154134120674443,0.345458160109953
"sp|P07195|LDHB_HUMAN;sp|P07864|LDHC_HUMAN;sp|Q9BYZ2|LDH6B_HUMAN","25.9383154017648","25.9868510048254","26.5344529780426","25.8528144579098","26.29789078357","26.7517475317394",0.136279366523904,0.366870434365413
"sp|P14207|FOLR2_HUMAN","21.1618041739473","21.0274800876904","20.6912138748834","23.5044582377448","22.895242088088","23.6096404744368",2.36493188148459,7.1452043811886
"sp|Q9HCB6|SPON1_HUMAN","22.5040148580457","23.4551305253812","23.664922909938","23.3238859921029","23.2368734209541","23.3238859921029",0.111056833645539,0.272852792361676
"sp|P05164|PERM_HUMAN","21.2858711326706","22.1068873930956","22.5657547247412","20.0895534363831","18.7737353690314","22.6193339413036",-1.58332022815778,-1.37606230901793
"sp|A1L4H1|SRCRL_HUMAN","19.4022430838369","21.2372428730041","20.6688594952217","20.6843410142337","22.2166197929817","20.4848082223493",0.641185897132078,0.77147082030306
"sp|P11717|MPRI_HUMAN","19.4017613445229","17.4875708989396","19.31288057281","20.0703648517681","21.5832538423677","19.7910757274962",1.67791210596754,2.14087804709175
"sp|Q96S96|PEBP4_HUMAN","21.4010262833815","16.5141903471738","23.6096404744368","24.4613895158529","25.330739663144","24.8811035023412",4.37461624682469,2.20793828727587
"sp|P17813|EGLN_HUMAN","20.4783927155722","20.4811708220892","20.3318367071978","21.9607246972957","21.9889057464206","22.1621943693628",1.6129266562224,7.75914090816227
"sp|P02794|FRIH_HUMAN","21.8423411069972","21.1099771839399","22.7952914539074","22.208072013382","20.8971616074434","22.1013858035134",-0.183410606745194,-0.267535486414543
"sp|P07237|PDIA1_HUMAN","17.943053369016","20.8066264987907","20.2792652582569","20.0065067958605","18.6488013952718","19.8871509574469",-0.0906144356090406,-0.103379151880146
"sp|P05121|PAI1_HUMAN","22.1145400493","23.1377746056335","21.1469632889203","20.4666305171888","21.5647768689822","22.0702588248294",-0.821241886805891,-1.17843977594821
"sp|Q13308|PTK7_HUMAN","20.8728032511243","21.3980619571477","21.3013637696382","21.0899549562425","21.5223250134125","20.7131125474104",-0.102944911092053,-0.295093030195859
