"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P01877|IGHA2_HUMAN","29.5736202622522","28.5681931898678","29.5933466670962","31.7848781247279","31.0282837238127","31.4678157850123",2.19158580137078,5.01527526875272
"sp|P01860|IGHG3_HUMAN","29.9677421818777","30.4133680009899","29.8474479481599","32.7513485011627","31.7573224022073","31.8973528539863",2.07532525639585,5.08461135264732
"sp|Q06033|ITIH3_HUMAN","29.3515287471721","29.2691904713167","28.3827796811565","28.5462784134394","28.8915705013923","28.66627818955",-0.293454497616484,-0.823704286841554
"sp|Q92954|PRG4_HUMAN","27.0608515862691","26.7517475317394","27.1889564120168","28.4899892825928","27.8504318065988","28.1458876901249",1.14740016581909,4.17495651423986
"sp|Q07954|LRP1_HUMAN","22.3123112923339","22.007514987203","22.5490010639867","23.2678519571886","23.6971033156872","23.4040563407869",1.17074470555097,4.37220558120896
"sp|Q99715|COCA1_HUMAN","24.9759626886826","23.3778247992137","24.1565349343244","22.3793869171185","23.6540345937953","23.1790098798957",-1.07858165227189,-1.67459074689548
"sp|Q96PD5|PGRP2_HUMAN","29.7227314578792","29.9814171187747","29.6389277014051","29.2467181315805","29.191311833015","29.1164439122325",-0.589370761322032,-2.71117638212504
"sp|TRFL_HUMAN|","23.337560929","23.2678519571886","25.0190314105745","23.4169953964944","22.9635239737402","24.6152650236307",-0.171922494567631,-0.22930239911405
"sp|P02749|APOH_HUMAN","32.7312549306554","33.1269407767269","33.1708687436884","32.3006205763256","32.2591212134054","32.2591212134054",-0.741894506731788,-3.47182758742371
"sp|P51884|LUM_HUMAN","31.0927004523085","31.041399223603","30.9045483553905","32.1422399131098","32.0768639042578","32.0348563777362",1.06815903277954,5.58230502571374
"sp|Q14520|HABP2_HUMAN","28.4707273804322","28.1603872598201","28.0762268121561","27.925922006183","27.8973528539863","27.7707723574211",-0.365763062092379,-1.69326801188249
"sp|O43866|CD5L_HUMAN","26.9202532560963","26.9649915708616","26.4582634148661","28.9371931185181","30.0989867151559","30.0216809889885",2.88547807269455,6.61340370247221
"sp|Q16610|ECM1_HUMAN","27.7129282828488","28.3910001879615","27.8623059068871","28.7194711287156","28.2669589240181","28.4472684076082",0.482979634710047,1.54984259606419
"sp|P05160|F13B_HUMAN","25.8575679878804","26.589780052076","26.6039939112957","26.4660660030623","26.7644585834889","26.4582634148661",0.207481079280457,0.642508636083513
"sp|P00748|FA12_HUMAN","29.4823153547074","29.1064942518249","29.0400930261023","28.9649915708616","29.1164439122325","28.6145631530059",-0.318240066951969,-1.27781047783571
"sp|P07942|LAMB1_HUMAN","22.5602458042076","22.6639885543839","23.5521549797761","24.8239595952376","25.2996384458563","25.0894207384659",2.1655370604743,5.50339928762051
"sp|P03951|FA11_HUMAN","25.8019332889076","26.2151199924985","27.1507370897863","25.8432601511965","25.8043973288591","25.662208525241",-0.642266591885263,-1.43329099655719
"sp|P12109|CO6A1_HUMAN","27.2444515246085","27.3066080006711","26.6594890238874","26.9315685693242","26.9202532560963","27.7194711287156",0.154065180152879,0.418877888330825
"sp|P26927|HGFL_HUMAN","25.4519908178506","25.9976577597819","25.2280259766954","25.194602975158","25.5105072824176","24.9759626886826",-0.326053180469768,-0.833223837397484
"sp|P01833|PIGR_HUMAN","25.1832876619301","24.8336421486349","27.071119921723","25.8787671535862","26.1253403127209","26.0587891198122",0.322189490917693,0.441229621202842
"sp|P35443|TSP4_HUMAN","24.6152650236307","23.6096404744368","23.429819436852","23.8480452137619","22.565365654918","23.664922909938",-0.513742965888207,-0.873830027362169
"sp|P04220|MUCB_HUMAN","25.337560929","18.3331407476675","18.8254775864125","21.4659239823393","18.412275831679","17.3650427101692",-1.75720680785802,-0.696281197658285
"sp|Q03591|FHR1_HUMAN","27.9483768570107","27.1699733086493","26.5210324622803","27.1889564120168","27.2076929745984","27.008384166375",-0.113374318583973,-0.259800556316318
