"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P01604|KV112_HUMAN","939254.435866001","1243965.53868517","918531.281213606","11678985.9499867","2973724.0558779","8033129.71771858",-0.622848397510548,-0.00628431915455493
"sp|Q9BUD6|SPON2_HUMAN","5162805.88362383","4505490.40910907","9432561.36740154","6383949.98539018","5522183.71741878","9865326.44823056",1.50050923342986,0.0155522314114919
"sp|P34096|RNAS4_HUMAN","9375010.68890695","3644396.8429613","8659134.95245438","25238486.5868356","15194181.129168","22348008.3364447",2.10407807665622,0.0210940933529302
"sp|Q9UEW3|MARCO_HUMAN","579869.093181749","238272.884309935","2343313.69874786","3660021.21213876","2054977.71356821","1683690.32152668",6.44172032030263,0.0630096305068936
"sp|Q12866|MERTK_HUMAN","917590.796162967","1174432.76469642","2280902.94880767","5704445.91002508","9979308.56422505","9492314.77719586",-2.03945329493356,-0.0205783602513974
"sp|Q99650|OSMR_HUMAN","2566861.70509902","149692.852178937","324161.49098146","3318241.31402055","2044802.19799909","1456412.11440609",1.08462097780047,0.0106505838935679
"sp|P32942|ICAM3_HUMAN","1456030.35764089","245584.170468554","14498.5357351933","1055764.68300686","4902255.5238571","4481756.597938",-1.10023625308122,-0.0111420477314285
"sp|P05019|IGF1_HUMAN","3001746.56398193","3118237.50350591","5996415.58266433","6684890.92123859","11319155.0693802","9574059.17100378",-2.47286837147785,-0.0245037283089473
"sp|P02462|CO4A1_HUMAN;sp|P29400|CO4A5_HUMAN","1021296.4557617","353358.252414977","615915.968283161","2852093.5949021","1286325.29887307","8570497.385062",2.45367085601091,0.024773598433131
"sp|P78417|GSTO1_HUMAN","490788.36612373","314092.975296263","393575.551566371","872938.348689996","483975.09191019","119090.120426848",0.458792104012815,0.00473204207874021
"sp|Q92692|PVRL2_HUMAN","286691.719944698","985731.313714787","2147853.43074078","1391103.78071227","1649749.33930361","1983025.53298237",-1.03237926857387,-0.0102041899084893
"sp|O00187|MASP2_HUMAN","8882243.24877704","5940032.21777145","13136112.344258","4766651.25596629","10911257.5894025","16577395.8552031",4.96412075426854,0.0483182253170226
"sp|Q9BQ51|PD1L2_HUMAN","220285.114254951","57691.4998656378","641887.143691899","1595176.32792454","731096.599472084","1390586.40628465",-0.72025960332611,-0.00739135816954443
"sp|Q14393|GAS6_HUMAN","200056.984863697","438244.992053151","321235.826346942","3120171.09256027","3230771.51723521","2435148.46315299",2.25308840592192,0.0229111559527307
"sp|Q9BYZ8|REG4_HUMAN","14120.7283301006","53036.1267982513","18996839.3901577","70913.1515667318","428.418909064481","29880.2940232763",3.49726680898097,0.0347281574534517
"sp|P23083|HV103_HUMAN","24933201.2158137","22888562.6388951","39509384.0508067","117779604.0719","94530240.9848239","171019969.898614",2.96085356158473,0.0298492397550999
"sp|P12110|CO6A2_HUMAN","143837.198999045","501671.049144094","963953.383022031","147114.40808112","786571.649571513","103733.217725378",-3.4954500801637,-0.033401312515848
"sp|P10721|KIT_HUMAN","201287.483571365","282955.340601913","228280.404942587","125367.216967486","52809.0451822243","285551.027692238",3.22491508964018,0.0319093639913902
"sp|P37802|TAGL2_HUMAN","2708339.84597926","3783976.71629559","4006625.47532579","5301081.26307832","2768991.21354356","3367427.51511555",-2.51850724068816,-0.0257522412277792
"sp|LEP_HUMAN|","258864.790337279","204854.073726698","107923.615817907","1869816.99009643","218188.606417281","288216.377805157",-2.46934267446733,-0.0247630716199995
"sp|Q9BUN1|MENT_HUMAN","2262897.232751","1338375.32424101","2592512.87272273","1456205.98277537","2922143.58909478","3440883.89087894",-4.64047029095935,-0.0447705562128795
"sp|Q9Y5Y6|ST14_HUMAN","568096.385786405","470112.200018212","1117082.0829782","727686.8434839","1132738.21168129","1115208.29229089",0.337740827134277,0.00335758610820295
"sp|Q86VP6|CAND1_HUMAN","33498.2223355733","116638.599850324","2765462.69948097","3940.10605637537","5340.56879311965","32803.3325152681",-0.0820457709529003,-0.000804026179807431
