"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P06310|KV206_HUMAN","7.5281333973312","10.2297392644203","11.2626921706802","13.6996252863239","15.7678816536758","10.9846189211646",3.76221437955509,2.20445554772268
"sp|P01614|KV201_HUMAN","9.55082846480658","-7.27752130441197","-14.4157686369837","-27.2882562038828","-18.8793577600319","15.8854571296566",-5.57953218958754,-0.373851084600459
"sp|P02745|C1QA_HUMAN","26.2094145200118","25.7673222363626","25.739097206761","27.1565959420666","26.7179105990736","24.3046598360495",0.111821657378018,0.12864765943267
"sp|P01766|HV305_HUMAN","26.456192823661","26.2950995516446","26.4330361365556","28.1582070343676","27.522478035292","27.979493370499",1.50206816987047,5.68653337807785
"sp|P13473|LAMP2_HUMAN","23.0826301985272","20.9808946321065","21.8923271398773","22.0727668757804","22.2436053631932","21.7915875896785",0.0811771235188327,0.128495586931235
"sp|P11684|UTER_HUMAN","23.1327313344334","23.0531469494949","25.0335068306198","24.4273670176276","25.3428262726179","24.6490652645166",1.04557729791173,1.33801586153027
"sp|P40189|IL6RB_HUMAN","15.5705682075343","-17.1447721477501","7.62076140281281","16.7356046209918","18.334596569119","17.3260342930209",15.2226221720325,1.68508029308804
"sp|P01743|HV102_HUMAN","24.8827068066946","24.0373792396974","24.3419560732119","26.493005898578","25.5246836972505","26.0280038679391",1.58093926260967,4.00481802875911
"sp|P31949|S10AB_HUMAN","20.6361856629768","20.6694055886621","21.0694571595752","17.8832071603721","18.0723687301806","18.8903367980804",-2.51082079504995,-6.4840962974641
"sp|P14543|NID1_HUMAN","20.6075891158987","21.3263388196481","20.9083530241891","20.3786004529216","20.4758755528482","20.9272088965184",-0.366040966964616,-1.04894945216844
"sp|P35590|TIE1_HUMAN","20.2975012078644","20.7317793418541","18.536999323039","19.4561312390641","20.0754292514205","20.3704199541297",0.112568666624403,0.166174945411354
"sp|Q15904|VAS1_HUMAN","19.6088350238668","18.5918822433646","19.3920953739775","18.9434903190089","19.0367933535889","19.4517024594351",-0.0547114190644873,-0.141816319040529
"sp|P28827|PTPRM_HUMAN","17.6619926642843","16.7670644021012","14.2403167540116","19.4388982533551","19.7955200376141","19.2419588501906",3.34427674438647,3.12423513895535
"sp|P30530|UFO_HUMAN","20.6329333847964","18.307498562461","19.3066710260503","21.7418638776138","21.9538952555586","22.1469541121746",2.53073390172234,3.79150208535906
"sp|P01714|LV301_HUMAN","24.3449196408592","24.4181608884319","24.307719573066","26.9039246052155","26.4408172830769","26.5972114170291",2.29045015635819,10.6092461706564
"sp|P60900|PSA6_HUMAN","20.2443753665088","20.6954168577752","20.0583960846053","17.4557692933664","17.4776059511386","17.4007621574262",-2.89118551108871,-12.7655355997645
"sp|P01593|KV101_HUMAN","28.5393718576618","28.2206695643319","28.1038393251605","30.3289605952891","29.7909422802563","30.2397657895507",1.84533537772685,6.54164087834935
"sp|P01613|KV121_HUMAN","24.7415924849935","24.3209212951251","24.9857817128589","27.19972862852","26.3263879661954","26.5571593131356",2.03274343465789,5.38167961625384
"sp|P01597|KV105_HUMAN","28.5193834442099","28.2017876325013","28.074802378144","30.2591979052207","29.7238631430477","30.1759910851307",1.79765714437908,6.82907915946224
"sp|P01606|KV114_HUMAN","28.5193834442099","28.2017876325013","28.074802378144","30.2591979052207","29.7238631430477","30.1759910851307",1.78965352800424,6.13337351929861
"sp|Q9H6X2|ANTR1_HUMAN","18.4945718402395","19.1853876625761","10.8254977091802","14.9534883867044","17.6386172002905","17.6626095529918",0.423119870775189,0.133597001290181
"sp|Q9BQE3|TBA1C_HUMAN","17.9318103402116","17.9070427537703","18.2336423034243","13.4093367987415","15.8194721719195","14.7965925798544",-3.34089645905257,-4.34700279634389
"sp|Q8NBP7|PCSK9_HUMAN","17.2427082365427","18.462312540093","18.1028074851815","16.6867833012551","19.8574491849512","14.5519024057212",-0.907389186161815,-0.512625415828726
