"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P06310|KV206_HUMAN","17.9759543156263","18.088675243016","17.9227537694395","18.3323260631983","18.3825391273197","17.5225327995528",0.100043282015158,0.313947268922967
"sp|P01614|KV201_HUMAN","18.1011692087984","18.0783142571355","17.9055161521891","17.8349203714079","17.8725793327264","20.3016601345723",0.653009999966018,0.861958424700918
"sp|P02745|C1QA_HUMAN","26.2079856914551","25.6609242554582","25.6025979932711","27.1855677031335","26.7231095262721","24.3463792965704",0.251479774579081,0.241194606103161
"sp|P01766|HV305_HUMAN","26.5064976914347","26.2421951223062","26.3203676521189","28.1721954011625","27.464817447714","27.9292917276736",1.51278251666969,5.08627252097522
"sp|P13473|LAMP2_HUMAN","23.0027553492037","21.0489900477455","21.9562047333118","22.3052561947158","22.4886080076331","22.1254710265123",0.331591396832185,0.571138421370566
"sp|P11684|UTER_HUMAN","23.0979448335011","22.9654102208639","24.9157663863807","24.4744340779448","25.4330002321256","24.7783858528148",1.22198285060519,1.79821209189585
"sp|P40189|IL6RB_HUMAN","18.7049337194974","18.0783142571355","17.9068029100585","20.4910693960759","19.7666020636016","19.488496065246",1.69605332085681,4.21229190308159
"sp|P01743|HV102_HUMAN","24.8590898053672","23.9355461057418","24.2202531086219","26.5136890848153","25.5749150563506","26.1082579440422",1.72076890460892,4.5094147276765
"sp|P31949|S10AB_HUMAN","20.9774267940612","20.9502121369136","21.4619351021219","19.0958374550643","19.177231969416","19.7675210847922",-1.77637705564128,-5.68400806682599
"sp|P14543|NID1_HUMAN","20.8267128119242","21.4250650276899","21.190371752096","20.8434546814574","20.9281735766059","21.4242852746756",-0.0875489682659305,-0.293278538604629
"sp|P35590|TIE1_HUMAN","20.6525056524761","20.9704321498333","19.3993554523518","20.1556699062771","20.6337021541277","21.0031201272763",0.280506628114969,0.495299265645355
"sp|Q15904|VAS1_HUMAN","20.1560286342608","19.4212948619561","20.0555837594921","19.8482675252294","19.8454453250617","20.270979844637",0.0973953129600573,0.28538642445644
"sp|P28827|PTPRM_HUMAN","18.9956613238838","18.6249452025237","18.0435065259592","20.4658453735872","20.5226724309872","20.2304657687885",1.8752829802933,5.38782695336311
"sp|P30530|UFO_HUMAN","20.858826503771","19.1741055043423","19.8711714997798","22.1016469977293","22.2961956595917","22.5998933652497",2.3694893254984,4.82117276917949
"sp|P01714|LV301_HUMAN","24.3373872646201","24.3146308518917","24.1844179531108","26.9278477055082","26.4726407459692","26.6584272090884",2.37638768859667,11.2152150578946
"sp|P60900|PSA6_HUMAN","20.7002839591542","21.0291167488465","20.6130925099031","18.9198999634393","18.8774706966916","18.7803057050313",-1.92073073431885,-8.23685044447333
"sp|P01593|KV101_HUMAN","28.6692254512685","28.3259504841396","28.070826008496","30.2763462847963","29.6797459097475","30.0280397424285",1.65569985594161,5.09108722477665
"sp|P01613|KV121_HUMAN","24.7369045458519","24.2215943278938","24.8543765525862","27.2256961883436","26.3485277359047","26.6068026250087",2.11734229606774,5.6898845880881
"sp|P01597|KV105_HUMAN","28.6470772430889","28.3034265800116","28.0398263818803","30.2078791336934","29.6138767557459","29.9679289536708",1.59025002847535,5.22664949475315
"sp|P01606|KV114_HUMAN","28.6470772430889","28.3034265800116","28.0398263818803","30.2078791336934","29.6138767557459","29.9679289536708",1.60381371451856,4.9346701616673
"sp|Q9H6X2|ANTR1_HUMAN","19.6395672990037","19.8818803936123","17.9189609735332","18.2144693312482","19.0465453505896","19.1204138917012",-0.331002190056631,-0.480407119105182
"sp|Q9BQE3|TBA1C_HUMAN","19.2910476626562","19.0991746369631","19.2789973851974","17.9796518104883","18.3135225971454","17.8482270556142",-1.18378071618469,-5.32390263500315
"sp|Q8NBP7|PCSK9_HUMAN","18.8243743237896","19.3982573205596","19.2052570562769","18.7008304916581","20.5953351549208","17.7742191886052",-0.161744187810355,-0.198959853511746
