"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P09172|DOPO_HUMAN","22.913475214009","23.8857648797111","23.0527641796653","25.8764270151317","22.6160335880634","23.6096404744368",0.792914416573479,0.788768983472134
"sp|Q13421|MSLN_HUMAN","23.5754247590989","24.0359052291389","24.4922835237987","24.337560929","24.0359052291389","22.910620019298",-0.287278853030112,-0.492977466989707
"sp|P22891|PROZ_HUMAN","23.4922835237987","23.3778247992137","23.5638367848237","22.7021327735409","23.1508495256094","22.9808662355458",-0.508488384329534,-1.85754035964328
"sp|P02654|APOC1_HUMAN","30.0736756266267","29.6320082874653","28.7517475317394","28.4784630292118","28.5462784134394","28.9649915708616",-0.820368202994907,-1.91784816694307
"sp|P41222|PTGDS_HUMAN","28.2669589240181","27.8444579055541","28.6964401600603","29.9677421818777","30.2534966642115","29.8279009732341",1.74711152180183,5.51597747217244
"sp|P01591|IGJ_HUMAN","27.7324684692445","26.532967959856","27.1410219349531","29.9677421818777","29.8279009732341","30.286919665749",2.91237599632671,7.10206969642096
"sp|P22352|GPX3_HUMAN","27.5014241776551","27.5165310700453","27.5754247590989","28.9202532560963","28.8740830746634","29.3641104697124",1.51935132125598,6.13076882156343
"sp|P02746|C1QB_HUMAN","28.9059831591297","28.6797614189136","29.1842340017744","30.3195858546693","30.5388988830738","30.29789078357",1.44196286612625,5.57798393298499
"sp|P01834|IGKC_HUMAN","31.5572774123886","31.4678157850123","31.7005798904212","34.3436090838758","33.8515491643731","34.5527046825988",2.67171433749562,9.06281319309097
"sp|Q04756|HGFA_HUMAN","25.7644585834889","26.1908410563618","26.224350318552","25.1756945126079","26.2151199924985","25.7895495644517",-0.335231950053784,-0.984934436175839
"sp|P0DJI8|SAA1_HUMAN","28.5499540715828","27.5681931898678","26.6864560714876","25.0359052291389","24.4613895158529","23.7795654758791",-3.12365312653536,-4.60511067956892
"sp|P39060|COIA1_HUMAN","23.9933447669109","24.2820658164083","24.6485594637291","24.7389234913818","25.2353493175013","24.8904112445674",0.635506494672147,2.14630176520892
"sp|P01033|TIMP1_HUMAN","29.5933466670962","29.4073020002906","29.5663796194959","30.7211022142945","30.7047077760439","30.6022248184426",1.14593161215403,6.01561686040553
"sp|P05452|TETN_HUMAN","27.3409595054619","27.7389234913818","27.8799358009089","29.1889564120168","28.9145621440185","29.0190314105745",1.39095984676405,5.06692652276654
"sp|P63104|1433Z_HUMAN","26.2316922938932","26.2389970945164","26.3910001879615","24.7945158173451","25.5550843108147","26.3460424057551",-0.721456119492252,-1.4898558676077
"sp|P20908|CO5A1_HUMAN","26.2855975073786","26.3100801925779","25.6458140869903","25.274976391622","26.1371174804972","25.9111366694194",-0.279969334452484,-0.719034307171738
"sp|Q8IUX7|AEBP1_HUMAN;sp|Q8N436|CPXM2_HUMAN","23.6757296648946","22.6070225443196","22.1858572786296","23.0356845356132","22.8123826828355","23.1542032546172",0.219036484117412,0.450391580523002
"sp|P07858|CATB_HUMAN","25.1371174804972","24.4922835237987","24.4922835237987","24.5869203979367","25.1332024304938","25.6320082874653",0.426972378909921,1.12421077384345
"sp|P07602|SAP_HUMAN","23.0346312555947","22.7204092254156","22.8782255879726","23.0080213777306","24.0934562517011","24.1014935707665",0.841408814636679,1.92506945174022
"sp|Q99784|NOE1_HUMAN","22.5943778759455","22.215146506434","22.5924080978676","24.2606921656157","24.6152650236307","24.2820658164083",1.90936393463318,8.33031932956506
"sp|P36980|FHR2_HUMAN","26.4722778319956","26.1756945126079","25.9494904773214","25.9693900347591","26.1699733086493","25.5696424065049",-0.297995228353758,-1.10061932917448
"sp|Q9BXR6|FHR5_HUMAN","23.0923778436411","23.1589820456639","23.0963691094542","20.8515809080982","22.5734212226785","20.7575368357106",-1.72610750936986,-2.81837230709812
"sp|P60174|TPIS_HUMAN","21.1925537669697","22.8132988567882","23.4676214695644","20.9654889661816","21.7329956121051","22.5884797867362",-0.652818042541707,-0.717023840416631
