"","DE","Normalisation","Threshold","Go_BP","Go_MF","Go_CC","Total","DEs"
"1","QPROTmodel","RLR-G",1e-06,0,0,0,0,91
"2","QPROTmodel","RLR-G",2e-06,0,0,0,0,97
"3","QPROTmodel","RLR-G",3e-06,0,0,0,0,101
"4","QPROTmodel","RLR-G",4e-06,1,0,0,1,104
"5","QPROTmodel","RLR-G",5e-06,1,0,0,1,105
"6","QPROTmodel","RLR-G",6e-06,1,0,0,1,105
"7","QPROTmodel","RLR-G",7e-06,0,0,0,0,108
"8","QPROTmodel","RLR-G",8e-06,0,0,0,0,109
"9","QPROTmodel","RLR-G",9e-06,0,0,0,0,110
"10","QPROTmodel","RLR-G",1e-05,0,0,0,0,110
"11","QPROTmodel","RLR-G",2e-05,0,0,0,0,117
"12","QPROTmodel","RLR-G",3e-05,0,0,0,0,121
"13","QPROTmodel","RLR-G",4e-05,0,0,0,0,125
"14","QPROTmodel","RLR-G",5e-05,0,0,0,0,128
"15","QPROTmodel","RLR-G",6e-05,0,0,0,0,130
"16","QPROTmodel","RLR-G",7e-05,0,0,0,0,133
"17","QPROTmodel","RLR-G",8e-05,0,0,0,0,134
"18","QPROTmodel","RLR-G",9e-05,0,0,0,0,134
"19","QPROTmodel","RLR-G",1e-04,0,0,0,0,136
"20","QPROTmodel","RLR-G",2e-04,0,0,0,0,144
"21","QPROTmodel","RLR-G",3e-04,0,0,0,0,151
"22","QPROTmodel","RLR-G",4e-04,0,0,0,0,158
"23","QPROTmodel","RLR-G",5e-04,0,0,0,0,162
"24","QPROTmodel","RLR-G",6e-04,0,0,0,0,165
"25","QPROTmodel","RLR-G",7e-04,0,0,0,0,166
"26","QPROTmodel","RLR-G",8e-04,0,0,0,0,168
"27","QPROTmodel","RLR-G",9e-04,0,0,0,0,169
"28","QPROTmodel","RLR-G",0.001,0,0,0,0,171
"29","QPROTmodel","RLR-G",0.002,0,0,0,0,181
"30","QPROTmodel","RLR-G",0.003,0,0,0,0,196
"31","QPROTmodel","RLR-G",0.004,0,0,0,0,202
"32","QPROTmodel","RLR-G",0.005,0,0,0,0,208
"33","QPROTmodel","RLR-G",0.006,0,0,0,0,212
"34","QPROTmodel","RLR-G",0.007,0,0,0,0,217
"35","QPROTmodel","RLR-G",0.008,0,0,0,0,221
"36","QPROTmodel","RLR-G",0.009,0,0,0,0,224
"37","QPROTmodel","RLR-G",0.01,0,0,0,0,226
"38","QPROTmodel","RLR-G",0.02,0,0,0,0,248
"39","QPROTmodel","RLR-G",0.03,0,0,0,0,261
"40","QPROTmodel","RLR-G",0.04,0,0,0,0,269
"41","QPROTmodel","RLR-G",0.05,0,0,0,0,278
"42","QPROTmodel","RLR-G",0.06,0,0,0,0,284
"43","QPROTmodel","RLR-G",0.07,0,0,0,0,286
"44","QPROTmodel","RLR-G",0.08,0,0,0,0,295
"45","QPROTmodel","RLR-G",0.09,0,0,0,0,301
"46","QPROTmodel","RLR-G",0.1,0,0,0,0,305
