"","DE","Normalisation","Threshold","Go_BP","Go_MF","Go_CC","Total","DEs"
"1","QPROTmodel","Loess-G",1e-06,0,0,0,0,53
"2","QPROTmodel","Loess-G",2e-06,0,0,0,0,57
"3","QPROTmodel","Loess-G",3e-06,0,0,0,0,58
"4","QPROTmodel","Loess-G",4e-06,0,0,0,0,58
"5","QPROTmodel","Loess-G",5e-06,0,0,0,0,63
"6","QPROTmodel","Loess-G",6e-06,0,0,0,0,63
"7","QPROTmodel","Loess-G",7e-06,0,0,0,0,63
"8","QPROTmodel","Loess-G",8e-06,0,0,0,0,64
"9","QPROTmodel","Loess-G",9e-06,0,0,0,0,64
"10","QPROTmodel","Loess-G",1e-05,0,0,0,0,68
"11","QPROTmodel","Loess-G",2e-05,0,0,0,0,75
"12","QPROTmodel","Loess-G",3e-05,0,0,0,0,79
"13","QPROTmodel","Loess-G",4e-05,0,0,0,0,79
"14","QPROTmodel","Loess-G",5e-05,0,0,0,0,82
"15","QPROTmodel","Loess-G",6e-05,0,0,0,0,86
"16","QPROTmodel","Loess-G",7e-05,0,0,0,0,88
"17","QPROTmodel","Loess-G",8e-05,0,0,0,0,89
"18","QPROTmodel","Loess-G",9e-05,0,0,0,0,93
"19","QPROTmodel","Loess-G",1e-04,0,0,0,0,95
"20","QPROTmodel","Loess-G",2e-04,0,1,0,1,105
"21","QPROTmodel","Loess-G",3e-04,0,1,0,1,115
"22","QPROTmodel","Loess-G",4e-04,0,1,0,1,120
"23","QPROTmodel","Loess-G",5e-04,0,1,0,1,120
"24","QPROTmodel","Loess-G",6e-04,0,1,0,1,123
"25","QPROTmodel","Loess-G",7e-04,0,1,0,1,126
"26","QPROTmodel","Loess-G",8e-04,0,1,0,1,127
"27","QPROTmodel","Loess-G",9e-04,0,1,0,1,130
"28","QPROTmodel","Loess-G",0.001,0,1,0,1,131
"29","QPROTmodel","Loess-G",0.002,0,1,0,1,139
"30","QPROTmodel","Loess-G",0.003,0,1,0,1,141
"31","QPROTmodel","Loess-G",0.004,0,1,0,1,147
"32","QPROTmodel","Loess-G",0.005,0,1,0,1,153
"33","QPROTmodel","Loess-G",0.006,0,1,0,1,156
"34","QPROTmodel","Loess-G",0.007,0,1,0,1,157
"35","QPROTmodel","Loess-G",0.008,0,1,0,1,159
"36","QPROTmodel","Loess-G",0.009,0,1,0,1,161
"37","QPROTmodel","Loess-G",0.01,0,0,0,0,167
"38","QPROTmodel","Loess-G",0.02,0,0,0,0,186
"39","QPROTmodel","Loess-G",0.03,0,1,0,1,202
"40","QPROTmodel","Loess-G",0.04,0,1,0,1,217
"41","QPROTmodel","Loess-G",0.05,0,1,0,1,221
"42","QPROTmodel","Loess-G",0.06,0,1,0,1,232
"43","QPROTmodel","Loess-G",0.07,0,1,0,1,240
"44","QPROTmodel","Loess-G",0.08,0,1,0,1,245
"45","QPROTmodel","Loess-G",0.09,0,0,0,0,253
"46","QPROTmodel","Loess-G",0.1,0,0,0,0,255
