"","DE","Normalisation","Threshold","Go_BP","Go_MF","Go_CC","Total","DEs"
"1","QPROTmodel","TI-G",1e-06,0,0,0,0,0
"2","QPROTmodel","TI-G",2e-06,0,0,0,0,0
"3","QPROTmodel","TI-G",3e-06,0,0,0,0,0
"4","QPROTmodel","TI-G",4e-06,0,0,0,0,0
"5","QPROTmodel","TI-G",5e-06,0,0,0,0,0
"6","QPROTmodel","TI-G",6e-06,0,0,0,0,0
"7","QPROTmodel","TI-G",7e-06,0,0,0,0,0
"8","QPROTmodel","TI-G",8e-06,0,0,0,0,0
"9","QPROTmodel","TI-G",9e-06,0,0,0,0,0
"10","QPROTmodel","TI-G",1e-05,0,0,0,0,0
"11","QPROTmodel","TI-G",2e-05,0,0,0,0,0
"12","QPROTmodel","TI-G",3e-05,0,0,0,0,0
"13","QPROTmodel","TI-G",4e-05,0,0,0,0,0
"14","QPROTmodel","TI-G",5e-05,0,0,0,0,0
"15","QPROTmodel","TI-G",6e-05,0,0,0,0,0
"16","QPROTmodel","TI-G",7e-05,0,0,0,0,0
"17","QPROTmodel","TI-G",8e-05,0,0,0,0,0
"18","QPROTmodel","TI-G",9e-05,0,0,0,0,0
"19","QPROTmodel","TI-G",1e-04,0,0,0,0,0
"20","QPROTmodel","TI-G",2e-04,0,0,0,0,0
"21","QPROTmodel","TI-G",3e-04,0,0,0,0,0
"22","QPROTmodel","TI-G",4e-04,0,0,0,0,0
"23","QPROTmodel","TI-G",5e-04,0,0,0,0,0
"24","QPROTmodel","TI-G",6e-04,0,0,0,0,0
"25","QPROTmodel","TI-G",7e-04,0,0,0,0,0
"26","QPROTmodel","TI-G",8e-04,0,0,0,0,0
"27","QPROTmodel","TI-G",9e-04,0,0,0,0,0
"28","QPROTmodel","TI-G",0.001,0,0,0,0,0
"29","QPROTmodel","TI-G",0.002,0,0,0,0,0
"30","QPROTmodel","TI-G",0.003,0,0,0,0,1
"31","QPROTmodel","TI-G",0.004,0,0,0,0,1
"32","QPROTmodel","TI-G",0.005,0,0,0,0,1
"33","QPROTmodel","TI-G",0.006,0,0,0,0,1
"34","QPROTmodel","TI-G",0.007,0,0,0,0,2
"35","QPROTmodel","TI-G",0.008,0,0,0,0,2
"36","QPROTmodel","TI-G",0.009,0,0,0,0,2
"37","QPROTmodel","TI-G",0.01,0,0,0,0,2
"38","QPROTmodel","TI-G",0.02,0,0,0,0,3
"39","QPROTmodel","TI-G",0.03,0,0,0,0,4
"40","QPROTmodel","TI-G",0.04,0,0,0,0,5
"41","QPROTmodel","TI-G",0.05,0,0,0,0,5
"42","QPROTmodel","TI-G",0.06,0,0,0,0,6
"43","QPROTmodel","TI-G",0.07,0,0,0,0,9
"44","QPROTmodel","TI-G",0.08,0,0,0,0,9
"45","QPROTmodel","TI-G",0.09,0,0,0,0,13
"46","QPROTmodel","TI-G",0.1,0,0,0,0,15
