"","0","1.000000e+00","1.000000e+00","1.000000e+00","1.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","pVal","BHpVal"
"162","1::P27773","1.048606e+06","1.460230e+06","1.443364e+06","1.018989e+06","8.783020e+05","1.939038e+06","1.804961e+06","0.472791339383349","0.860830236971021"
"163","1::P06909","2.382830e+06","2.491281e+06","2.901591e+06","3.016380e+06","2.199506e+06","2.422570e+06","2.876181e+06","0.473023273407961","0.860830236971021"
"164","1::P21180","1.413157e+07","1.200737e+07","8.438108e+06","1.360275e+07","1.749890e+07","7.183953e+06","2.523547e+07","0.474823878653032","0.860830236971021"
"165","1::P28665;1::P28666","1.876639e+06","3.430467e+06","2.677745e+06","1.678928e+06","1.435934e+06","3.773607e+06","4.569540e+06","0.475040097325145","0.860830236971021"
"166","1::Q64514","1.695196e+04","1.275140e+05","3.888014e+04","4.916125e+04","3.250389e+04","2.114847e+05","7.348911e+04","0.483583448433827","0.865909544181694"
"167","1::Q61702","1.413499e+08","2.312312e+08","2.429115e+08","1.984458e+08","1.478835e+08","2.126300e+08","1.831144e+08","0.483635096583087","0.865909544181694"
"168","1::Q9WV32","7.676038e+05","7.600773e+05","6.984039e+05","8.126441e+05","6.659158e+05","6.821189e+05","8.104161e+05","0.490217751947905","0.869818966497747"
"169","1::Q8CF98","3.740623e+05","4.952402e+05","4.933216e+05","4.971751e+05","2.611036e+05","8.698199e+05","7.213516e+05","0.49405227259338","0.869818966497747"
"170","1::Q9WTI7","1.232064e+05","1.947349e+05","2.610987e+05","9.717907e+04","3.097701e+04","1.776800e+05","1.663050e+05","0.501128014892452","0.869818966497747"
"171","1::Q9R182","2.128704e+06","3.401024e+06","3.188617e+06","2.343903e+06","1.337413e+06","4.683776e+06","5.201786e+06","0.508557595341296","0.869818966497747"
"172","1::Q6P5F6","1.073563e+04","3.313941e+04","2.630486e+04","2.370783e+04","1.915388e+04","2.571345e+04","4.664771e+04","0.50981464529189","0.869818966497747"
"173","1::Q9JHK5","8.091458e+05","1.066908e+06","8.091845e+05","5.463279e+05","2.737592e+05","6.023362e+05","1.013911e+06","0.510973513972191","0.869818966497747"
"174","1::Q99MN1","3.240954e+04","4.821681e+04","3.927767e+04","2.468993e+04","1.923457e+04","6.553519e+04","5.834878e+04","0.513316457087826","0.869818966497747"
"175","1::P80317;1::Q61390","3.213754e+04","4.173770e+04","4.930012e+04","4.025413e+04","1.518990e+04","1.399348e+05","5.437191e+04","0.514281883114435","0.869818966497747"
"176","1::P60710;1::P62737;1::Q8BFZ3","2.197827e+05","2.336968e+05","3.255752e+05","3.722976e+05","2.485346e+05","3.188491e+05","4.329804e+05","0.524198090385815","0.869818966497747"
"177","1::P59325","8.370275e+04","1.226005e+05","1.084783e+05","5.402334e+04","4.793547e+04","1.905214e+05","1.352971e+05","0.525259934593978","0.869818966497747"
"178","1::Q9Z1R3","5.370752e+04","7.201405e+04","3.019697e+04","6.800851e+03","6.618637e+04","6.778291e+03","1.379349e+05","0.525419437071598","0.869818966497747"
"179","1::Q8QZR4","8.016840e+05","9.251433e+05","9.928545e+05","8.959730e+05","8.685409e+05","5.940407e+05","9.815208e+05","0.526582504025177","0.869818966497747"
"180","1::Q3UHX2","3.653408e+04","6.617480e+04","6.924513e+04","3.422742e+04","2.323517e+04","1.340622e+05","7.107660e+04","0.528766680316469","0.869818966497747"
"181","1::P29621","2.051245e+03","2.291416e+03","2.895560e+03","3.311874e+03","1.457755e+04","1.141231e+03","2.032147e+03","0.528768289159382","0.869818966497747"
"182","1::Q91Y47","5.812870e+06","5.995012e+06","6.834122e+06","6.379449e+06","6.953081e+06","7.662269e+06","5.571283e+06","0.52992177734373","0.869818966497747"
"183","1::Q6WVG3","3.920262e+05","6.430428e+05","6.698613e+05","4.898440e+05","5.062641e+05","7.019248e+05","6.120427e+05","0.532364116619022","0.869818966497747"
"184","1::P01631","6.654852e+04","3.763988e+04","4.530361e+04","1.106945e+05","2.476285e+04","1.015368e+05","1.516226e+05","0.546610022250104","0.888241286156418"
"185","1::Q8BH43","2.037224e+04","5.279935e+04","3.617750e+04","1.878896e+04","1.469891e+04","5.874018e+04","5.422023e+04","0.556359633449832","0.896374470722733"
"186","1::Q9CQJ6","3.071732e+04","7.167663e+04","5.510995e+04","2.840819e+04","2.757083e+04","9.703563e+04","5.930184e+04","0.557610874763975","0.896374470722733"
"187","1::P10126","1.081941e+06","1.643453e+06","1.523035e+06","1.072513e+06","8.629670e+05","1.278911e+06","1.427253e+06","0.562036465658935","0.89863579915868"
"188","1::Q8K003","2.161267e+04","5.248214e+04","5.550454e+04","1.772715e+04","2.602923e+04","5.703687e+04","5.322934e+04","0.565327304284127","0.89863579915868"
"189","1::P29699","6.772525e+05","9.399783e+05","1.122076e+06","9.513902e+05","4.550889e+05","1.418327e+06","1.622347e+06","0.573863519586457","0.89863579915868"
"190","1::Q9QWK4","3.096014e+03","4.634182e+03","2.725459e+03","2.665477e+03","2.824782e+02","3.562158e+03","1.431439e+04","0.580789240932902","0.89863579915868"
"191","1::P16858;1::Q64467","9.001683e+04","5.664748e+04","1.078435e+05","8.955371e+04","3.370102e+04","2.284441e+05","1.065399e+05","0.584948203784176","0.89863579915868"
"192","1::P01592","3.804693e+04","6.998907e+04","7.291501e+04","4.564129e+04","1.437935e+04","7.861094e+04","1.554730e+05","0.589605713415297","0.89863579915868"
"193","1::Q61268","1.229810e+05","2.460473e+05","1.089130e+05","9.586884e+04","1.534837e+05","5.955154e+04","4.356521e+05","0.591876769259","0.89863579915868"
"194","1::P01872","9.078219e+05","1.344250e+06","1.475158e+06","1.725022e+06","1.931447e+05","2.001507e+06","3.973919e+06","0.591925473729452","0.89863579915868"
"195","1::P19221","9.720256e+06","2.530875e+07","1.330481e+07","3.371035e+06","6.931154e+06","2.633363e+07","1.805033e+07","0.594162233018411","0.89863579915868"
"196","1::Q9DC11","9.997412e+04","1.508377e+05","1.757341e+05","1.159765e+05","9.887142e+04","1.173963e+05","3.337432e+05","0.59481871896874","0.89863579915868"
"197","1::P20029;1::P16627;1::P17879","6.789641e+04","7.051560e+04","7.384657e+04","7.685040e+04","3.498390e+04","5.168956e+04","9.627461e+04","0.600560663683307","0.89863579915868"
"198","1::Q922B2","2.454793e+04","3.788276e+04","1.258802e+04","3.058999e+04","2.132179e+04","6.205540e+04","2.155719e+04","0.60251068619944","0.89863579915868"
"199","1::Q05117","1.761825e+05","1.600001e+05","2.009090e+05","1.903470e+05","1.610646e+05","1.858304e+05","1.794084e+05","0.602535347672216","0.89863579915868"
"200","1::Q8BH35","2.944845e+05","3.564300e+05","4.819332e+05","4.641664e+05","3.469008e+05","4.477250e+05","5.131493e+05","0.60308771357682","0.89863579915868"
"201","1::P56716","4.341254e+05","4.230017e+05","5.028621e+05","1.068727e+05","2.685363e+05","3.758761e+05","7.444064e+05","0.604099650939447","0.89863579915868"
"202","1::P31230","2.404542e+04","4.760947e+04","4.578722e+04","2.652759e+04","1.539084e+04","7.872217e+04","4.715905e+04","0.613599439451542","0.900252505405559"
"203","1::P98086","2.790238e+07","4.357121e+07","4.804880e+07","3.476740e+07","7.455782e+06","7.162595e+07","7.600746e+07","0.616298499360015","0.900252505405559"
"204","1::P50580","1.648300e+05","1.898376e+05","2.433454e+05","1.086109e+05","8.144002e+04","3.988311e+05","2.150055e+05","0.616319302020145","0.900252505405559"
"205","1::Q9D0R2","3.704974e+04","6.516388e+04","6.252543e+04","4.016107e+04","2.386530e+04","1.040252e+05","6.691050e+04","0.620815122929842","0.900252505405559"
"206","1::P11983","1.534277e+04","2.900862e+04","2.935655e+04","5.140943e+03","1.040385e+04","5.211750e+04","1.946469e+04","0.624881211250415","0.900252505405559"
"207","1::Q8CG14;1::Q8CFG8","1.042620e+06","3.315689e+06","3.147537e+06","1.697844e+06","1.306599e+06","2.338392e+06","5.483012e+06","0.629225634406404","0.900252505405559"
"208","1::P34928","3.691177e+05","6.168407e+05","1.354862e+05","7.464935e+04","1.415347e+05","4.321237e+04","1.529820e+06","0.631844550695296","0.900252505405559"
"209","1::Q8K1B8","3.673121e+05","6.274291e+05","5.918208e+05","3.074691e+05","2.199936e+05","4.300897e+05","5.702887e+05","0.632243332641492","0.900252505405559"
"210","1::Q61703","1.139847e+08","1.704246e+08","1.839074e+08","1.527456e+08","1.506580e+08","1.740215e+08","1.669288e+08","0.632284368345041","0.900252505405559"
"211","1::P06683","1.808721e+06","1.173147e+06","2.291323e+06","3.187979e+06","1.410828e+06","2.565369e+06","3.483303e+06","0.640843313209738","0.902635131117907"
"212","1::P21981","7.007576e+04","7.279312e+04","9.568211e+04","1.015329e+05","6.779527e+03","1.253527e+05","6.719237e+04","0.645221709621719","0.902635131117907"
"213","1::P43025","9.892652e+06","1.468612e+07","1.377794e+07","1.317530e+07","5.438488e+06","2.377790e+07","1.785122e+07","0.657669144511303","0.902635131117907"
"214","1::Q91WP6;1::Q5I2A0;1::Q80X76","4.962022e+05","2.712739e+05","5.044358e+05","8.124359e+05","9.721600e+05","5.903241e+04","4.509355e+04","0.6587458341313","0.902635131117907"
"215","1::P14106;1::Q9R171","2.622223e+07","3.143414e+07","4.429919e+07","3.232580e+07","7.955566e+06","5.705868e+07","6.249676e+07","0.66095109540648","0.902635131117907"
"216","1::Q02105","3.663839e+07","4.052154e+07","6.000639e+07","4.465229e+07","1.323021e+07","7.404816e+07","8.251063e+07","0.663991097148787","0.902635131117907"
"217","1::P63005","2.857447e+05","3.803642e+05","4.314646e+05","2.531969e+05","2.058418e+05","5.746834e+05","3.988078e+05","0.665381857566915","0.902635131117907"
"218","1::O08638","9.158171e-06","1.215483e-05","1.232619e-05","7.171109e-06","7.478212e-06","1.032350e-05","1.743028e-05","0.667163824208489","0.902635131117907"
"219","1::P62918","9.158171e-06","1.215483e-05","1.232619e-05","7.171109e-06","7.478212e-06","1.032350e-05","1.743028e-05","0.667163824208489","0.902635131117907"
"220","1::Q6URW6","9.158171e-06","1.215483e-05","1.232619e-05","7.171109e-06","7.478212e-06","1.032350e-05","1.743028e-05","0.667163824208489","0.902635131117907"
"221","1::P26039;1::Q71LX4","2.758861e+05","3.499557e+05","4.189371e+05","1.773274e+05","6.828412e+04","2.740474e+05","4.146143e+05","0.66956105673739","0.902635131117907"
"222","1::Q8CG16;1::Q8CFG9;1::Q3UZ09","6.946760e+05","3.233278e+06","2.503582e+06","1.061206e+06","8.595410e+05","1.426438e+06","5.621269e+06","0.673307081276648","0.902635131117907"
"223","1::P51125","4.359858e+04","5.300637e+04","4.818098e+04","4.306932e+04","3.108156e+04","5.689779e+04","6.917897e+04","0.679530803067567","0.902635131117907"
"224","1::P25444","6.216319e+04","4.698619e+04","6.443737e+04","8.820200e+04","2.684126e+04","1.556213e+05","6.886053e+04","0.67982741293495","0.902635131117907"
"225","1::P33622","4.917871e+05","1.841469e+06","2.632256e+05","1.019902e+05","6.205573e+05","7.148015e+04","2.434712e+06","0.681297395089391","0.902635131117907"
"226","1::P42932","2.776199e+04","4.344614e+04","4.504244e+04","3.515906e+04","2.556437e+04","8.076362e+04","3.223887e+04","0.682442861716332","0.902635131117907"
"227","1::Q61129","1.289536e+05","1.791109e+05","2.376089e+05","2.539973e+05","1.632150e+05","1.913222e+05","3.193485e+05","0.685278176467441","0.902635131117907"
"228","1::Q9JHU4","4.191738e+05","2.699927e+05","2.495825e+05","4.421911e+05","5.000617e+05","1.465525e+05","2.350181e+05","0.692185292909193","0.904460373974922"
"229","1::P62264","2.794491e+05","2.435407e+04","2.972540e+04","2.140832e+05","1.774034e+05","8.166968e+04","5.751880e+04","0.69271379812795","0.904460373974922"
"230","1::P51859","3.119911e+04","6.884985e+04","4.015879e+04","2.568550e+04","3.431608e+04","4.783216e+04","5.603641e+04","0.707014123151733","0.916576198729967"
"231","1::Q06890","1.467236e+06","2.564714e+06","2.294961e+06","2.367469e+06","1.420952e+06","3.432661e+06","2.445471e+06","0.71062982018656","0.916576198729967"
"232","1::P15864;1::P43274","1.696781e+05","1.687673e+05","1.815285e+05","1.468286e+05","6.444502e+04","1.961662e+05","1.851807e+05","0.711483142347792","0.916576198729967"
"233","1::Q9R0Q6","7.853583e+04","1.119630e+05","8.737881e+04","5.961038e+04","4.117922e+04","1.411815e+05","1.093515e+05","0.714255031117332","0.916576198729967"
"234","1::Q9QXC1","1.443762e+04","1.556614e+04","1.801536e+04","2.801060e+04","1.296147e+04","2.139671e+04","2.919731e+04","0.71969097841009","0.919020156706327"
"235","1::P62631","1.618039e+05","2.376671e+05","2.231573e+05","1.259707e+05","1.019082e+05","1.949019e+05","2.150615e+05","0.723714431635188","0.919020156706327"
"236","1::P63158","1.043618e+05","1.686484e+05","1.790613e+05","7.433332e+04","7.686468e+04","2.121828e+05","1.590680e+05","0.725380458136097","0.919020156706327"
"237","1::P46412","1.047870e+04","3.370713e+03","4.440013e+04","9.611234e+03","2.214618e+04","8.502903e+03","9.235653e+03","0.738408951848879","0.928140004158093"
"238","1::P51670","5.114638e+05","7.076595e+05","8.081412e+05","5.903873e+05","5.724438e+05","7.221938e+05","7.602903e+05","0.73923076019888","0.928140004158093"
"239","1::Q8C8R3","5.246583e+04","3.800928e+04","4.477967e+04","4.180210e+04","2.135906e+04","5.372251e+04","7.578226e+04","0.741965253038835","0.928140004158093"
"240","1::Q00623","1.647927e+04","1.468630e+04","9.729189e+03","2.929441e+04","7.602863e+03","1.528426e+04","2.343730e+04","0.74857080069636","0.928140004158093"
"241","1::B2RPV6","7.234570e+05","1.058259e+06","1.188896e+06","4.086059e+05","2.511149e+05","1.439999e+06","1.265395e+06","0.754858451682211","0.928140004158093"
"242","1::P62245","1.655457e+04","2.012991e+04","2.627800e+04","1.500057e+04","1.221736e+04","3.688180e+04","1.760832e+04","0.755686780242684","0.928140004158093"
"243","1::P14131","3.586354e+04","2.551545e+04","3.837512e+04","7.455440e+04","2.114018e+04","6.952039e+04","2.075587e+04","0.758152688075524","0.928140004158093"
"244","1::P08607","1.658103e+08","3.460186e+08","3.326025e+08","2.329243e+08","1.060272e+08","3.027160e+08","3.192263e+08","0.759785109825263","0.928140004158093"
"245","1::P20918","2.906909e+05","3.437487e+05","3.900906e+05","3.532335e+05","2.728318e+05","4.229435e+05","3.869672e+05","0.763259439685892","0.928140004158093"
"246","2::P00924","1.197421e+07","1.786668e+07","1.687754e+07","5.784772e+06","9.664333e+06","1.366261e+07","1.995097e+07","0.763620204089936","0.928140004158093"
"247","1::P26638","6.157445e+04","1.406068e+05","7.916561e+04","9.296189e+04","3.540265e+04","1.852004e+05","1.059195e+05","0.767013828732076","0.928490424254619"
"248","1::P47879","1.015642e+06","1.363797e+06","1.381543e+06","1.029825e+06","8.982898e+05","9.842980e+05","1.505189e+06","0.770166526905407","0.928547546551277"
"249","1::P08071","6.112689e+06","7.154276e+06","1.022865e+07","6.371451e+06","7.225276e+06","7.847283e+06","8.240318e+06","0.776168061732915","0.929698853208492"
"250","1::P62242","2.352801e+05","5.272034e+04","6.324406e+04","1.960839e+05","1.988858e+05","8.648558e+04","7.107509e+04","0.780851490877893","0.929698853208492"
"251","1::Q99020","7.707925e+04","1.359977e+05","1.242141e+05","6.806764e+04","7.531531e+04","1.373904e+05","1.131281e+05","0.781324838182948","0.929698853208492"
"252","1::Q9JKF1","5.808099e+04","9.412124e+04","9.330887e+04","5.842011e+04","6.790914e+03","1.188893e+05","7.092332e+04","0.783558899694114","0.929698853208492"
"253","1::Q00896;1::Q00897","2.484147e+05","1.657893e+05","2.142543e+05","2.125699e+05","1.062223e+05","2.339510e+05","2.473614e+05","0.786860656246594","0.929926230109611"
"254","1::O88783","1.262416e+07","1.616433e+07","1.738763e+07","1.439446e+07","9.152955e+06","2.148932e+07","1.814354e+07","0.794057416693826","0.934228310018425"
"255","1::P62908","4.161769e+04","3.523751e+04","4.417074e+04","6.966061e+04","2.386271e+04","6.317467e+04","4.469709e+04","0.797632171550066","0.934228310018425"
"256","1::Q8CGC7","7.583599e+04","1.045721e+05","1.147964e+05","7.683133e+04","3.425177e+04","1.580122e+05","1.180949e+05","0.805141432304947","0.934228310018425"
"257","1::P80316","8.981671e+04","1.674868e+05","1.083626e+05","7.326245e+04","5.577823e+04","2.003895e+05","1.108247e+05","0.805813232188776","0.934228310018425"
"258","1::P80318;1::P60334","1.122245e+05","1.559702e+05","1.153539e+05","7.389973e+04","4.357444e+04","2.117201e+05","1.288246e+05","0.810527780866771","0.934228310018425"
"259","1::Q01339","2.150057e+06","1.023022e+06","1.532801e+06","3.478578e+06","2.585509e+06","1.362940e+06","1.705171e+06","0.811900630705796","0.934228310018425"
"260","1::Q9WUM4","7.334097e+03","1.736649e+04","2.259400e+04","7.593887e+03","6.954570e+03","1.094200e+04","2.915867e+04","0.816689985830743","0.934228310018425"
"261","1::O88968","8.687054e+05","1.232222e+06","6.359359e+05","9.014878e+05","1.352670e+06","4.188514e+05","1.191768e+06","0.820507041090082","0.934228310018425"
"262","1::Q8BP67","1.238222e+05","3.465525e+04","3.183887e+04","2.102461e+05","1.710940e+05","3.276372e+04","5.461203e+04","0.826455025590005","0.934228310018425"
"263","1::P58252","3.616046e+04","6.786179e+03","2.526999e+04","3.673131e+04","7.460876e+04","1.210033e+04","8.364003e+03","0.828168502897703","0.934228310018425"
"264","1::P80314","7.048442e+04","1.359383e+05","1.020280e+05","7.591955e+04","2.557822e+04","1.961823e+05","1.029462e+05","0.832559950593256","0.934228310018425"
"265","1::Q60605;1::Q8CI43","3.434954e+05","6.877979e+05","6.748913e+05","3.192872e+05","9.390740e+04","5.768554e+05","7.057917e+05","0.836280181874614","0.934228310018425"
"266","1::Q8BP47","6.607801e+04","1.858667e+05","1.078480e+05","6.373784e+04","4.554339e+04","1.345085e+05","1.681995e+05","0.836350577987409","0.934228310018425"
"267","1::P09405","1.116749e+05","1.453442e+05","1.246019e+05","8.334816e+04","5.567897e+04","1.708209e+05","1.478387e+05","0.836901741927548","0.934228310018425"
"268","1::Q8K0D2","1.101585e+06","9.049379e+05","1.093552e+06","8.917369e+05","7.762849e+05","1.113487e+06","1.026575e+06","0.837368518678722","0.934228310018425"
"269","1::P26645","6.483335e+04","6.279416e+04","6.379711e+04","8.270405e+04","6.117017e+04","4.673934e+04","8.970594e+04","0.858156163167709","0.950711541893748"
"270","1::P08226","2.951733e+07","4.352814e+07","2.577148e+07","2.716384e+07","1.770323e+07","1.814605e+07","5.157877e+07","0.858502061241846","0.950711541893748"
"271","1::Q8BYK5","1.827128e+04","1.473867e+04","1.428694e+04","2.271623e+04","3.144645e+04","5.489633e+03","1.109121e+04","0.869363855179158","0.950913888939277"
"272","1::Q9ER72","8.650641e+02","1.277221e+04","1.636221e+04","1.056132e+04","3.548336e+03","2.551349e+04","5.486981e+03","0.870994011338917","0.950913888939277"
"273","1::O08677","1.043066e+08","1.442474e+08","1.797336e+08","1.191013e+08","1.275839e+08","1.397071e+08","1.521181e+08","0.877237179976474","0.950913888939277"
"274","1::P40124;1::Q9CYT6","4.392882e+05","9.027026e+05","5.602332e+05","4.003001e+05","2.546435e+05","7.895800e+05","5.873818e+05","0.877524522667658","0.950913888939277"
"275","1::P57776","3.472736e+04","7.789551e+04","9.162550e+04","8.408268e+04","1.561519e+04","8.229568e+04","1.036300e+05","0.878492862751891","0.950913888939277"
"276","1::P40224","4.587693e+04","4.845895e+04","6.843064e+04","3.817602e+04","1.117115e+04","7.321742e+04","7.764105e+04","0.879560437099059","0.950913888939277"
"277","1::P61358","1.127934e+04","2.548848e+04","1.383125e+04","1.876280e+04","1.346603e+04","2.215121e+04","1.830126e+04","0.880946980723009","0.950913888939277"
"278","1::P01027","2.301766e+06","2.117360e+06","3.757455e+06","4.114196e+06","2.301205e+06","3.252356e+06","3.965357e+06","0.891530544244039","0.953311135946046"
"279","1::P47857","4.786438e+04","3.995375e+04","5.147269e+04","3.770593e+04","4.310532e+04","5.442664e+04","3.213611e+04","0.895729531118841","0.953311135946046"
"280","1::Q8VCC9","1.791293e+05","2.339289e+05","3.492608e+05","2.446755e+05","1.640951e+05","3.083522e+05","2.598529e+05","0.896157852366742","0.953311135946046"
"281","1::P24369","1.410894e+05","1.595177e+05","2.347184e+05","1.563161e+05","8.236961e+04","2.206945e+05","1.956339e+05","0.897064584488282","0.953311135946046"
"282","1::P62827;1::Q61820","1.359683e+06","1.184200e+06","1.110005e+06","1.154027e+06","5.473756e+05","1.803887e+06","1.104478e+06","0.903654570652515","0.953311135946046"
"283","1::P62900","4.142004e+04","2.607749e+04","3.557712e+04","2.153934e+04","1.897887e+04","7.070621e+04","1.146097e+04","0.904709180396439","0.953311135946046"
"284","1::O70172","2.377649e+04","3.575870e+04","3.594444e+04","2.233047e+04","1.951341e+04","3.887291e+04","3.256733e+04","0.905486162570826","0.953311135946046"
"285","1::Q61838","1.182190e+06","1.125879e+06","1.236918e+06","1.058600e+06","7.347061e+05","9.210755e+05","1.918643e+06","0.922395601195647","0.966050451796995"
"286","1::P63325","2.689734e+04","3.336136e+04","5.516783e+04","1.282911e+04","2.793733e+03","5.778774e+04","4.124445e+04","0.925324408518376","0.966050451796995"
"287","1::P11031","5.102297e+04","8.051195e+04","6.480947e+04","2.673985e+04","1.474028e+04","9.957237e+04","6.072258e+04","0.930413049667337","0.966050451796995"
"288","1::P51437","4.682711e+05","5.761035e+05","3.983560e+05","3.352427e+05","2.173463e+05","1.401424e+05","9.034016e+05","0.930510134172356","0.966050451796995"
"289","1::Q8BH61","2.283445e+06","2.223492e+06","1.898189e+06","2.812092e+06","3.256762e+06","1.703872e+06","2.085572e+06","0.935964116560302","0.967604157736884"
"290","1::Q6ZWY3","1.948252e+04","1.246351e+04","4.722342e+03","3.042370e+04","1.335734e+04","2.365296e+04","1.169610e+04","0.938478948975573","0.967604157736884"
"291","1::O08538","3.620842e+05","5.919865e+05","4.253063e+05","2.967195e+05","1.981998e+05","6.051299e+05","4.774802e+05","0.95709463101359","0.982218112519229"
"292","1::O88947","1.976916e+05","3.289565e+05","2.733291e+05","2.420280e+05","1.907520e+05","2.158945e+05","3.861207e+05","0.959223039650886","0.982218112519229"
"293","1::P80315","3.666360e+04","6.586132e+04","4.246915e+04","3.658524e+04","2.193059e+04","9.501810e+04","2.121625e+04","0.981365101093371","0.995809941282559"
"294","1::Q61704","7.281861e+05","1.237618e+06","1.780488e+06","1.668882e+06","4.277472e+05","1.610909e+06","2.063633e+06","0.981565526141087","0.995809941282559"
"295","1::P80313","3.714076e+05","5.263201e+05","6.033031e+05","3.613327e+05","1.794356e+05","7.691278e+05","4.595297e+05","0.984867651657166","0.995809941282559"
"296","1::Q78PY7","3.779648e+04","7.172113e+04","7.501260e+04","2.253279e+04","8.773053e+03","8.225025e+04","6.543767e+04","0.988813500701409","0.995809941282559"
"297","1::Q8BND5","1.313593e+05","7.649129e+04","1.861257e+05","2.265278e+05","6.383987e+04","1.947858e+05","2.046284e+05","0.990516962805689","0.995809941282559"
"298","1::Q9ES30","2.116251e+05","4.368938e+05","3.998184e+05","2.919168e+05","2.469227e+05","3.403788e+05","4.158761e+05","0.992822808559261","0.995809941282559"
"299","1::P56959","2.395832e+04","6.316189e+04","7.248654e+04","3.600840e+04","2.689771e+04","5.113928e+04","6.839943e+04","0.995809941282559","0.995809941282559"
