"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1358","sp|P19878|NCF2_HUMAN",184100.625107616,193887.84437913,74888.0741357277,88254.1676211284,264237.479888968,200864.306427465,34473.181836447,1155998.53936366,806278.154112711,365049.869077439,358688.927161682,638289.312033374,563577.823458113
"1359","sp|Q9UKY7|CDV3_HUMAN",98112.6667924529,135028.596568778,244532.682409357,209529.224275138,381224.218919689,422032.381017436,22897.8918837107,1101066.70429567,1171221.40774462,1949700.98514359,2040332.2252538,890129.999380961,829729.901629963
"1360","sp|Q16775|GLO2_HUMAN",109096.638128046,137701.445970078,159770.344593476,139443.836138997,170938.268173873,151981.382338388,106116.276010057,246405.190627854,177173.251509165,198001.479981753,188897.709919778,251236.660793282,248936.09720587
"1361","sp|P24557|THAS_HUMAN",174574.420578694,222730.796310098,294003.717849395,271628.708896642,451489.696709161,342466.793736961,136723.620954575,1063219.01174211,991479.366354549,943148.091657222,1062247.9229865,977435.747342291,961142.634382937
"1362","sp|Q8TC12|RDH11_HUMAN",68764.9296092788,41261.0385724385,124300.695469933,146294.44730169,165504.354650097,154293.046597854,42682.9050312733,287636.63122086,289820.842420131,195863.684826215,248174.102241335,345096.884771895,274139.023953192
"1363","sp|Q9H269|VPS16_HUMAN",62863.0074696198,72699.9901513811,115302.714408327,134195.37991327,178291.390420712,129845.840706098,9334.31665989677,347235.300688089,356459.783775517,614142.15538751,596133.706576561,178995.452819706,256364.522267167
"1364","sp|Q00796|DHSO_HUMAN",280622.86838329,305843.36067292,530807.311586241,438325.121616872,460311.217163886,496912.036405023,307168.55535432,2486215.23223281,2565780.19074374,1491588.67227987,1637238.61032166,1081807.84762788,1285635.40035107
"1365","sp|P22830|HEMH_HUMAN",30514.7620390262,30140.3855958223,151997.013443538,106606.055028521,106273.718884868,92335.6433709422,10961.1593517866,463560.639539733,424073.187336033,385843.011523654,333015.131664584,443116.129453109,412330.375840563
"1366","sp|O95833|CLIC3_HUMAN",226493.260979443,276374.547830211,334164.028374484,321261.586205592,549570.477434418,525477.698433957,276142.693501406,131083.324855389,129841.924686206,213318.309400389,226947.895108715,183108.669277568,168473.408887795
"1367","sp|P08648|ITA5_HUMAN",78230.4055632831,75253.4215357775,172574.093838637,194419.364151081,416017.280450815,454048.452044918,41775.321786691,903183.513513438,982953.579489865,1007932.51910829,1115346.87059996,480528.421817137,449596.583387974
"1368","sp|P13987|CD59_HUMAN",232884.304705317,220157.448761566,597600.417860066,600995.768971629,1116072.91261607,1147208.0763333,146545.041417685,880363.574423634,957675.690341095,692808.777195723,663290.284634821,1209850.81735182,1293917.22507595
"1369","sp|O14964|HGS_HUMAN",33909.9997828352,60091.750549966,80844.6038752107,58855.7693459222,113642.847716515,120370.275750458,37627.4960286039,246246.592718195,293843.780613013,227880.0877209,294368.183123691,157520.62332865,185903.390064217
"1370","sp|Q01432|AMPD3_HUMAN",17776.0644690032,19841.3266921329,31006.492669284,36590.4911772495,34717.6688232653,38462.3499875903,18150.8689030058,256183.458031566,254174.422245117,134848.851921026,140779.253900647,144646.693679062,161076.60787849
"1371","sp|P15498|VAV_HUMAN",29929.3794178584,56182.9208674421,41269.7405451751,21121.8333541424,159991.5040244,155236.747502125,8276.37248769759,276991.677291665,213495.162823225,362208.746837202,571501.567341312,258188.98226582,203437.180493237
