"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"680","sp|O14579|COPE_HUMAN",1196224.84042346,1748515.88877737,1307731.08603702,1129855.16998086,1902778.88612331,1425860.52388774,874894.121148549,1769446.85291752,1635945.70532251,2082330.80277799,2077009.72646757,2057417.89543848,2162659.42233174
"681","sp|P53992|SC24C_HUMAN",338303.422896613,308095.625987522,415543.318911889,386513.578242971,520492.261565871,468552.307131577,304747.369657081,1037334.53737686,1036956.03534239,707615.500302604,572430.606344167,596695.714501001,615039.609692609
"682","sp|P00390|GSHR_HUMAN",1786229.57593732,2011539.67863655,986999.472111241,1025973.82001575,650035.719367646,643229.64459889,1992400.26573634,681725.244946467,752850.393936747,472948.688863862,462473.117330585,1242248.55018604,1148680.36383199
"683","sp|P07858|CATB_HUMAN",6751939.69347777,5503146.03382903,1857628.92163815,2066009.36143939,2583257.87472391,2180387.19585704,1445034.16192668,8608219.50353292,9307515.26246017,4287134.58848516,3992781.7982084,9507632.14407174,9398390.7765809
"684","sp|A8K2U0|A2ML1_HUMAN",27691.3242718942,36802.4921412379,275177.100072027,256715.459484386,11700.0071260482,17915.391778799,86304.1522425776,530090.710214485,512819.99635793,11760.4690662348,11121.4945259724,447793.93168543,435234.627627097
"685","sp|Q9UPQ0|LIMC1_HUMAN",301694.910670964,336280.697683863,680776.335631345,692320.827552659,1026426.62284117,947365.035492996,155881.438731318,90530.6582334925,103795.940855055,160843.139271943,134793.712619024,254592.758419472,222980.917606311
"686","sp|Q9NY33|DPP3_HUMAN",634293.624222161,522626.83674612,849381.282245563,870104.490684389,440221.820819928,525094.47793587,1214690.37226621,645132.21983822,628463.843961466,562848.099311363,574374.309540522,1138494.18638308,1131004.69165212
"687","sp|P51911|CNN1_HUMAN",1139871.54909582,1162026.86549172,1367128.94699121,1223524.31966842,1619852.46581948,1587656.75188202,906618.071508046,234476.089290976,271667.512414515,587546.594037557,552175.610516922,254703.497225767,259802.712857268
"688","sp|P05090|APOD_HUMAN",2500035.39525608,2472097.90834917,3301646.36386454,3229580.44823234,1158891.81720656,1838636.5467801,4200172.80896608,757029.290593589,847231.402895944,1093546.77965519,1247775.15312272,582729.991139461,512613.279399521
"689","sp|P50213|IDH3A_HUMAN",962812.189811901,789177.461080455,503538.291650656,625644.644698832,784380.915220492,1014838.12051254,656804.888638841,673844.697667548,659660.043431253,634822.85841219,737731.535048571,1149353.72481096,1027377.94896427
