"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"567","sp|P25398|RS12_HUMAN",711155.944260434,869957.032014105,1232804.8933922,826862.723364202,1340887.64788816,1505240.41800827,254658.234434202,5259830.91527831,5903244.85014798,5905643.16305605,6528185.25987542,4887710.11653075,4724078.36252688
"568","sp|P17844|DDX5_HUMAN",489005.958023485,649387.512200462,1266336.82335386,913199.589985933,981849.134772436,839845.667631151,619715.693574125,2138578.21981123,2177268.46750615,2047768.83368554,1885737.10347722,1612323.49765472,2049442.14700478
"569","sp|P01833|PIGR_HUMAN",211290.006090158,233446.694728894,1966284.49934629,1701518.13950069,1900769.27150317,2041919.49064927,228261.731730971,666983.307070801,596843.494206289,3694918.86828431,3495073.16561656,711270.263190564,820037.925951164
"570","sp|Q96I99|SUCB2_HUMAN",1235674.82592506,1398726.40724799,1856413.84908914,1551950.4945354,2676709.73772476,2089511.21779635,590855.101667217,3119612.21197672,2949765.91668551,4844403.60990458,4815535.67142739,4010638.5988096,3831563.71165464
"571","sp|P00492|HPRT_HUMAN;sp|Q9NRG1|PRDC1_HUMAN",977732.496003024,1082912.0395984,1237493.80062459,1139993.14434285,1123431.65290402,1171493.9769519,1008733.42946729,3665384.33735882,3352870.29290193,2398677.17039381,1925515.45434791,1925041.28519959,2078772.42637941
"572","sp|Q14240|IF4A2_HUMAN",174969.422075371,238080.119420001,320849.998429463,283007.5284893,526746.273926013,537892.474261498,109103.090587833,1407363.31779801,1413053.77921775,870945.857171089,801807.929600427,961899.225991256,878294.850445645
"573","sp|P22897|MRC1_HUMAN",478995.542013568,597207.166923307,693419.102707061,668881.870926864,777389.939262733,1228323.24419697,157910.401856562,1655222.18057562,1387581.12269949,1769330.02183065,1665173.66538972,1748602.32149284,1934455.47787531
"574","sp|O95336|6PGL_HUMAN",1855686.60245007,2392759.90849331,3597143.05696349,2931045.98535286,4261330.79518453,4394995.77891313,1482990.16290966,6607374.31157167,6293935.10997863,7609019.51647828,9038177.52690789,5958520.57065999,6263497.23541241
"575","sp|P31930|QCR1_HUMAN",673132.006502132,618544.072694863,847483.682950562,825620.895104697,1520020.72384707,1409555.3324902,242529.709953937,3412699.64537169,3243934.90547727,4002465.3441345,4249355.3911275,3905932.14037346,4544739.11279259
