"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2488","sp|P29373|RABP2_HUMAN",142964.518847788,110716.374695633,95855.3543909304,102980.586509023,68085.8549682253,73823.3117026187,570379.076516033,235081.446422852,239802.055318474,472109.714961363,650698.992329948,84515.6656734305,86159.556610314
"2489","sp|Q30134|2B18_HUMAN",2630.33973721854,1343.81458316891,9234.78381204247,12902.3579373402,297815.663369656,237570.588542184,1033.44065570841,6046.77117459629,8408.22565824346,108970.307846126,1121.02054976399,568.962425847068,996.501887665161
"2490","sp|Q86V81|THOC4_HUMAN",74623.8418693836,81359.3622276872,56905.5328861848,63038.8686546801,26826.6881993861,110389.534502917,5028.74992563274,263864.019097987,238995.99023191,233420.404471877,174270.087181535,86921.9148648414,101157.71577611
"2491","sp|Q99613|EIF3C_HUMAN",46532.4018194722,43349.33909416,136725.928482357,90254.7951586956,58804.0307695743,63205.2344489624,59975.9603989031,178599.635167237,182771.17196735,81232.8405779613,70790.1602021008,218837.4761834,198623.721992222
"2492","sp|P13807|GYS1_HUMAN",188165.347160134,230279.383901646,237794.390722234,166515.142853781,141737.696137397,110295.892759288,459412.174447012,638038.920385491,598474.413183525,121808.647392679,151399.594518644,210272.014362932,230275.233916117
"2493","sp|Q86SX6|GLRX5_HUMAN",212790.875345248,224445.42524632,163546.341420285,178618.330267591,266599.232915706,292092.145485661,1405.7849054912,543193.527971754,427701.152246098,438445.987753668,487244.654240505,155390.469112505,163342.302126452
"2494","sp|Q05655|KPCD_HUMAN",221721.170793891,253331.842474073,263897.879639445,202839.48347542,241420.74054581,129416.892624911,114146.978457799,173504.444554094,264145.855062782,169782.376616535,207119.755725325,229992.85020967,166748.741598001
"2495","sp|O75380|NDUS6_HUMAN",128729.346911008,140736.026501998,134460.669269988,122133.350651481,143410.970721533,118941.125208031,210184.405610137,199838.716545878,120384.659825262,123047.790894585,130922.179700109,211570.873750559,220496.330492165
"2496","sp|P10619|PPGB_HUMAN",16857.3019927255,28356.0175369271,135542.044509118,146863.224592744,105202.751888303,74587.8444471493,6713.30667411302,287582.958564748,342178.623653078,95800.198612638,109189.632912098,307148.324738474,173454.339710077
"2497","sp|Q7Z2X7|PAGE2_HUMAN",200188.012165567,161541.281795103,200261.655779267,205987.740978909,82745.7935458688,99892.9972454571,166517.554723517,1112163.94490261,1012739.31794045,137705.059454871,174140.022779861,473198.397688554,618987.98377233
"2498","sp|Q8NFW8|NEUA_HUMAN",55350.7554801119,51471.6831601566,28121.0959067694,23746.6528589721,64649.4790283828,74048.8255385041,8522.04656509574,71868.914945321,69679.9651988588,80884.5562264791,90117.781913314,64798.0450869308,65885.9803188106
"2499","sp|O15127|SCAM2_HUMAN",149287.890043358,147540.469925355,124762.885814466,120158.941873813,119147.626610915,110847.980696007,74231.3107017485,92935.9756993553,123536.487193295,91147.1831388508,57630.6093743958,105858.107658111,125142.982073161
"2500","sp|Q07075|AMPE_HUMAN",118386.777099598,129323.478899958,610285.472231367,583374.063860576,324056.36704558,328966.47551702,441679.088222656,33048.4801817318,36823.3710896077,71003.61416662,96717.9946422857,43614.0171331656,34888.0649439619
"2501","sp|O00264|PGRC1_HUMAN",552493.170143667,631905.933532684,556960.640311022,559067.17097047,656195.682030223,662291.126798973,576749.802544588,1304060.38184008,1185262.6507103,601557.503598398,665702.359433614,616011.132325547,568889.300900461
"2502","sp|Q9H9A6|LRC40_HUMAN",116699.071883452,135850.922390335,132567.325697006,141762.455312716,158390.355634368,169542.527900769,62553.3492614013,52748.1631355974,78237.9123959983,119706.001421392,107111.601326217,70822.4693474891,70238.1984510228
"2503","sp|P10153|RNAS2_HUMAN",23857.0118136574,27628.1297781242,29303.9017261586,25501.3873801582,48682.4948805096,89672.6860905164,235558.307093552,62611.4163701853,61584.81998977,53000.4558395106,20419.6077509925,793755.105847987,633813.032511997
"2504","sp|Q96RU3|FNBP1_HUMAN",42999.5246477156,64134.0022533021,52781.9631022765,31616.8265360666,93236.7960358708,110407.903295899,55337.1029457166,55581.9832409508,38856.5055636869,33063.849893345,30052.1153483696,61772.4491197943,65280.6543113897
"2505","sp|P01594|KV102_HUMAN;sp|P01608|KV116_HUMAN;sp|P01607|KV115_HUMAN;sp|P01610|KV118_HUMAN;sp|P01597|KV105_HUMAN;sp|P01606|KV114_HUMAN;sp|P01599|KV107_HUMAN;sp|P01609|KV117_HUMAN",2030518.42124438,2385490.10529239,3812918.45901043,5124231.36862594,2768712.81538553,1895785.75149501,295921.555549068,540378.878190873,626045.417249404,1284426.86353389,1343912.58633701,2504625.88313725,2136713.71817398
"2506","sp|Q6VEQ5|WASH2_HUMAN;sp|Q9NQA3|WASH6_HUMAN;sp|A8K0Z3|WASH1_HUMAN;sp|A8MWX3|WASH4_HUMAN;sp|C4AMC7|WASH3_HUMAN",908137.387992959,848928.286907843,607367.723784957,653292.712024405,976995.410180585,881704.471373466,425915.297898879,594835.741244268,649076.660154169,653046.659877148,726813.66466341,876659.776034859,782924.979673355
"2507","sp|P53384|NUBP1_HUMAN",174107.941325215,79663.2894873225,39355.577237358,20001.0637967497,75749.4832649787,51535.0913503661,13518.1360182343,120784.293802705,129010.580061702,56204.1179121963,38999.8012497882,92449.6353876606,129312.338248933
"2508","sp|Q6ZMI0|PPR21_HUMAN",35705.1533846962,102450.951884406,161605.236810641,97656.7661589944,80118.7978487439,101052.053432219,27632.9398305908,63195.9274441926,87233.838742743,78671.7587273702,104642.528321735,84447.7454258685,87617.2383545787
"2509","sp|P42226|STAT6_HUMAN",87776.0290293403,133273.594522952,51833.438696792,51122.5208250808,65490.7250748733,66437.7919423297,8647.18687825865,75521.5842819301,64612.7848391407,17105.3720186868,56551.5098386439,43669.7095078988,37134.9630360045
"2510","sp|O15117|FYB_HUMAN",38588.8694562728,46579.21641942,37503.7830127643,23288.9021325537,40506.1389858708,35665.1042537626,11809.2387448086,65028.6701407812,56264.1140586107,73135.3001207061,74684.7414179131,62715.9866743779,64487.2250782892
"2511","sp|Q9UKX7|NUP50_HUMAN",46729.1472674863,153993.361184441,45701.1167673179,43019.0741318323,41154.7623313704,40653.9223476371,26437.2245049323,57991.7996328702,59023.0670972829,65903.3102368776,70626.1017867017,45765.3707307988,53044.7218480408
"2512","sp|P49915|GUAA_HUMAN",19570.8121463299,25490.6501545627,46763.7319802376,27796.3525783043,14778.0258353753,24895.5971358946,3919.11010696991,83459.2454657916,75930.1103542694,19035.6743083186,25293.702883442,57222.0988529824,52231.0067616842
"2513","sp|O00161|SNP23_HUMAN",80532.6338238958,136689.319411836,169025.237099296,163317.315030983,72949.545412257,52753.396901324,185398.504552013,110782.620242733,90671.7486540096,62068.1828707714,56011.341161793,76370.6968285157,86732.0725155886
"2514","sp|Q8IVN8|SBSPO_HUMAN",68190.6807929081,127704.827255189,230848.439385698,193082.782916938,339569.688429402,293478.469000645,50481.6242091177,11301.6016070315,5758.65760712099,86840.5180662073,103720.653745753,34439.6514389073,30121.3528361065
"2515","sp|Q08495|DEMA_HUMAN",440067.955350916,500309.735145439,210547.432126659,222881.940288655,60938.740166346,61853.820158773,805761.858024037,32348.1520401547,14467.5403026041,48326.8356558668,23520.3730595716,28095.3215160804,26188.1131916845
"2516","sp|Q99615|DNJC7_HUMAN",52854.26175937,85950.2788594587,22320.5717283113,35662.9739175136,23207.3201164285,22648.0766363792,38492.9965978156,50234.101951536,41126.1253196608,13872.2875086303,15067.5946650982,37086.2280944835,42956.4631195891
"2517","sp|Q13884|SNTB1_HUMAN",67813.6666273091,77137.9196225898,56931.0710306187,67239.6648903221,53311.3296735645,69587.1332509311,36482.7798893696,110676.074342344,128125.050210318,57336.3814364012,55154.3460452183,47578.6021902768,61920.8571602555
"2518","sp|Q9UH62|ARMX3_HUMAN",5592.2054925975,5146.24410786197,1.49225446329458e-05,1921.55348771724,5223.12764549213,2473.36615595922,3923.3398353901,41270.4472036871,37518.712409629,27705.4142618472,25501.9303062844,48452.2052987331,38977.356975247
"2519","sp|Q9Y4K1|AIM1_HUMAN",16995.8363707371,11148.5243257677,7113.2315397719,12808.7782932816,17981.3377176167,15493.3096669078,1102.62603062427,28892.0294900397,38698.7941489302,115397.750229345,139795.840928325,17131.9996705519,13553.940969592
"2520","sp|Q9NUY8|TBC23_HUMAN",44199.7164838483,44120.7930770963,35202.9116699175,30523.5592390352,23702.5162879227,14627.4551094629,22060.3922341256,30829.1856916743,38766.9010434791,20180.8521129021,33160.2418053501,72794.3917577116,68642.7775575754
"2521","sp|P50151|GBG10_HUMAN",98409.3482050492,109823.400174235,154673.237008759,123289.700815613,184236.121154562,197107.616036334,120650.071178314,259947.424005934,232205.06697421,187415.676480809,222143.233084117,197181.512998477,166146.526444596
"2522","sp|Q9Y285|SYFA_HUMAN",25730.0384895303,25982.3213476258,1304.69062920764,1271.34985675595,16565.1372133157,14551.7734660867,18244.5690927759,18979.4769987516,21297.8800637671,4455.96593878459,1466.74389484068,150317.50412546,118656.806590821
"2523","sp|P62910|RL32_HUMAN",36052.5886638491,56930.9090616021,61655.5783423506,53577.4655092972,22785.4611213024,27329.8300333892,117738.630107395,25922.4313399808,46918.1176979718,43534.3292981001,34842.4152287644,39984.4445020783,47829.8845296597
"2524","sp|Q96A72|MGN2_HUMAN",3605.47388220062,11416.0297155186,9665.10858621076,22361.0248128946,111131.043076984,70154.4178156078,1155.26493598927,209153.807290434,212621.307460281,164390.120121854,202925.349993071,73080.5532064906,82474.4995112592
"2525","sp|Q00653|NFKB2_HUMAN",8514.55770929765,12213.6378854461,2719.01028499382,5523.41110709437,9109.77578969362,7533.9022885158,124.288744029043,109299.458537135,107897.237244895,11893.256858948,20396.8428130681,22780.6536117967,38201.3452598618
"2526","sp|Q12929|EPS8_HUMAN",26876.2714037821,27335.2630971759,11214.3891628495,2932.95721437167,16391.5613542374,11257.4981848912,2.30118419044651e-05,8594.08124904406,1871.10035765403,14275.6270541185,24178.3683652401,14921.9276733036,15630.3155592303
"2527","sp|O75608|LYPA1_HUMAN",785585.331588795,864968.832992141,411011.174526687,488630.435530416,270746.005956996,275369.763382378,1308221.35912521,484250.252589472,324373.844537405,334917.683250553,306973.228633154,226094.145082349,247121.91017273
"2528","sp|O15254|ACOX3_HUMAN",20104.8673618694,15583.2208759038,7829.0439517856,9437.15267030422,39120.2081661476,13779.5287585823,14610.0413168049,68100.5721016485,43984.9458473103,26225.4423262676,36380.4294445402,60060.8236962989,65153.0473273444
"2529","sp|Q9BZJ0|CRNL1_HUMAN",153113.215116384,190709.029810047,132325.537094115,166602.552324076,297565.332429468,360116.654737712,144497.458725953,80470.1576263175,139885.059667519,72931.2772766469,87209.1454045163,123625.368481235,92693.6162271087
"2530","sp|Q9BQ69|MACD1_HUMAN",12580.6655341962,12472.5060816074,1651.60926726168,2822.50336868113,78381.4018157477,68969.9834706448,554.759365405486,41220.8642118738,55125.1150327389,44566.9993144136,34313.4028524586,19708.1121441982,30362.5633885747
"2531","sp|P62917|RL8_HUMAN",524828.725156549,642009.028733378,869595.523711862,1414593.39525593,1165566.68732166,1327321.81637281,895078.944467946,2602968.96894084,3023565.02711341,2744660.3248992,2833953.9539355,1949605.94272661,2271868.60517581
"2532","sp|P50238|CRIP1_HUMAN",705587.408990982,633265.060344644,926319.937973046,1054288.02234898,958271.657006771,1125549.565559,231360.919746086,214978.041294584,199093.502437679,498470.471700807,527431.935271009,496441.72915765,438156.871470883
"2533","sp|P60866|RS20_HUMAN",415318.109702798,380374.298442738,326962.146090688,328956.171433791,559622.423607792,557062.608122932,173164.81858957,435068.677710417,345622.73426396,1014765.52864542,1077363.59615536,490010.23200457,446661.444023297
"2534","sp|Q08722|CD47_HUMAN",444305.709164944,343364.957919013,602510.345374763,513325.123226658,385358.27138834,353489.145112593,651182.720798676,186681.346943936,122767.36042248,175975.986195617,182413.497230879,113657.824651785,105105.290792649
"2535","sp|Q92797|SYMPK_HUMAN;sp|P07864|LDHC_HUMAN;sp|Q5VZM2|RRAGB_HUMAN;sp|Q7L523|RRAGA_HUMAN",18672900.1903629,13446491.9568739,8619204.07898614,13379078.2527302,11070462.7771236,11140608.4659886,25313026.0949116,6794849.47540385,5970271.24706678,5963398.38925606,6265939.04508957,3597135.67215747,3349924.40224537
"2536","sp|P30042|ES1_HUMAN",1983712.8573026,1340694.16882347,1496586.65259529,1068561.48134755,907584.235055572,737380.154676628,985491.556129636,613791.523061255,648195.81363031,851960.516455384,999047.176576507,437380.334749645,511842.543234172
"2537","sp|P02747|C1QC_HUMAN",973764.562576217,760991.532576104,911544.623492986,893920.367282772,631313.544640543,633529.499948757,1446416.20022423,420768.590416532,397124.965410087,1100603.5000437,1245000.95321717,418973.000579677,440454.113196256
"2538","sp|P61970|NTF2_HUMAN",544350.624916374,1095198.81080724,1500616.70662708,797433.731637029,701054.681047703,700173.172287609,1110868.30216101,545049.909035859,650757.71264255,1167771.27562455,1401064.11320516,569525.130435609,873882.073033628
"2539","sp|Q00325|MPCP_HUMAN",1302923.76183917,1011647.14911116,613279.556059495,704862.146470165,612497.109250437,766037.960816297,501654.581849358,939834.329486629,828703.32680277,793246.926408085,779349.631573959,766562.119591744,745892.530491258
"2540","sp|P01604|KV112_HUMAN;sp|Q96NH3|BROMI_HUMAN",412798.933615697,317643.888193503,372772.111673962,459138.494803022,454449.501383364,504928.148369568,224979.097177246,510346.274890056,629438.772826415,819249.115696584,821301.083733751,287497.860233646,458446.205131024
"2541","sp|Q13488|VPP3_HUMAN",281848.856990794,267079.359523182,186657.450663966,162362.720513158,86612.4021788822,115710.496735667,93464.6552247171,236677.567644266,167113.872193466,102650.254417552,147707.624809951,118067.802095057,158227.875968675
"2542","sp|Q8TDB8|GTR14_HUMAN;sp|P11169|GTR3_HUMAN",521288.955804182,260541.01894821,351585.347231597,293076.20405606,371911.939558888,426606.906602516,603645.225981902,1591979.1855797,1704019.92472714,1716164.55733932,1566499.31151201,983774.275634701,1054192.13108503
"2543","sp|Q9Y2R0|COA3_HUMAN",303878.249256671,208798.75010274,220110.358919776,266842.967175899,165878.354662223,150332.811524942,215651.761352926,304179.671435977,253037.474468459,154983.26379928,171349.904697836,178164.616477542,158301.581815184
"2544","sp|Q7L5N1|CSN6_HUMAN",261508.178303974,230561.842175237,227300.130608423,276266.251450553,205791.447809821,221152.454681497,465316.142081481,327228.718195194,302572.369606536,214481.915376425,217992.55654097,283026.243873812,279216.378252214
