"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1584","sp|P04233|HG2A_HUMAN",21.0428011590556,21.0300662186851,21.0469192768212,20.8051825799546,20.8095781220103,20.9221191450533,20.5164084639231,20.259165610029,19.9101281329755,20.9757646843093,20.9029055612504,20.6374886899072,20.7553628160873
"1585","sp|P30711|GSTT1_HUMAN",18.4622013340545,18.5072116789605,14.6663180230297,14.7573042719969,19.4059174181728,19.5196613020197,20.005937070657,16.7760356187503,16.5444425734433,18.2166021001809,18.2904081013247,11.0811077490799,10.6428478654594
"1586","sp|P31689|DNJA1_HUMAN",18.9636139099228,18.7038775188283,18.3927095020089,18.3592815565994,19.2123429586053,19.3045063032527,19.1665930816381,19.2377279856756,19.1859421063812,18.9307332751175,18.7528028123958,19.5179697739214,19.4616962198564
"1587","sp|P32969|RL9_HUMAN",17.7344644069788,17.4148665473552,16.5749404303239,16.359416039065,17.2088760186001,17.5211623535796,16.4508391070698,18.7436410074032,18.1981062504101,18.3541237929129,18.2927641700861,18.7265242601629,18.7086575173236
"1588","sp|P46109|CRKL_HUMAN",18.7528028123958,18.7170985274669,18.9702249325193,18.2431838329526,18.5499647608663,18.1601642498916,18.6439830245048,19.3764546760935,18.6686420274482,19.013593300172,19.1786225421596,19.2183698990456,19.0983736598192
"1589","sp|P62328|TYB4_HUMAN",19.8255429558333,18.9759339805448,18.9759339805448,19.6725622463308,20.0352125732773,20.1712369526923,17.626700924197,18.9261034832867,19.2951561442119,19.5692415933251,19.5674157739892,18.5539452665012,18.5409314791639
"1590","sp|O94905|ERLN2_HUMAN",17.6684114536022,17.7115418282528,17.3242184196452,17.5661766191591,17.626700924197,17.3889395852293,17.4677572966542,18.1950722512701,18.0936443738622,16.4588161441865,16.9431774573481,17.3867066880773,17.6354419973655
"1591","sp|Q9BWF3|RBM4_HUMAN",17.2258888344856,17.0984212521953,16.9247542905148,17.0162289958034,17.5862072648126,16.8890944954545,16.8798164384497,17.6684114536022,17.8778149565999,17.8682231422028,18.2712908331459,17.4533864823911,17.6132910120907
"1592","sp|P35613|BASI_HUMAN",17.9225378439179,18.9923912770282,18.5353047012556,18.3514284452193,18.7265242601629,18.5900930561108,18.866381858614,19.8293046287239,20.0469631312567,19.4809896335118,19.4124363568684,19.2578067051698,19.2477688024519
"1593","sp|P35625|TIMP3_HUMAN",18.6798764928758,18.9230288961864,20.4648665263819,20.5565628741666,19.5059707640424,19.5542049620809,20.2711435441513,16.9398942633167,17.0872883519508,18.7593253048105,19.2933264722617,17.8176185833045,17.9054959180742
"1594","sp|Q9NR31|SAR1A_HUMAN",19.4448317681619,19.2377279856756,19.6016940890718,19.8501267998772,19.5883774467543,19.6761665314746,18.5517634034754,19.4970129072003,19.6052516835749,20.2293551316548,20.2039835349753,18.9402216956945,19.4698863540795
"1595","sp|P02008|HBAZ_HUMAN",17.5742475771909,17.7365321083173,17.9920321132296,18.101662788643,17.5575569258092,17.5043758638895,15.9208048790937,13.1550831192039,13.5119910419633,14.1072959836027,14.0544109778807,13.054034332563,13.1958603415993
"1596","sp|Q93050|VPP1_HUMAN",18.7668054131959,18.485329105451,17.8363474401685,17.9054959180742,17.277298185162,17.626700924197,17.5883954866111,18.6762071184683,18.6798764928758,17.2953931826826,17.5994634674595,17.90361624921,18.2251750186865
"1597","sp|P61221|ABCE1_HUMAN",16.5163712823649,16.3199956879727,16.1956439045737,16.3070791302089,15.8703061440974,16.1426173007231,16.5797867526895,17.5928806374086,17.3252881374332,16.9883442528779,17.1298116215729,17.3016127431516,16.8652989068066
"1598","sp|Q96C23|GALM_HUMAN",16.7021224389626,16.9457702351898,17.0542519912837,16.8247426008107,17.35245183057,17.4173066741778,16.7456672965432,17.0897727872094,17.0519998734249,16.8923315836849,17.1951763617503,16.7060088099346,17.2368143001166
"1599","sp|P32455|GBP1_HUMAN",15.6903703431062,15.9992836151405,16.7021224389626,16.8440093675681,17.7477436244503,17.6392738544742,16.0745639413813,16.9139232391022,17.2067989820144,16.9996444145229,16.7838798111031,16.5616726979626,16.6691884062928
"1600","sp|O00743|PPP6_HUMAN",18.6511462201997,18.340927091365,18.5346193382292,18.011255363866,17.6922371318234,17.5198145879654,19.9026779913302,18.4030207272424,18.1108257783408,17.8020239331146,18.3735901476347,17.7501227364435,17.2007273800046
"1601","sp|O14744|ANM5_HUMAN",18.7939172412617,18.5854412295593,17.254220986999,17.9463504245992,17.6432104656954,17.7791867910883,18.6260103661941,16.0553336998635,16.0806112193056,17.3435034403046,17.5148181406884,17.3921556744301,17.3659547031134
"1602","sp|Q8NFV4|ABHDB_HUMAN",15.9502424140366,15.5816485448188,14.5175410337785,14.6784943575976,16.2325757189024,16.3846779824394,15.7620610104131,16.4197431539054,16.0946568235802,15.9571151653751,16.2068804983442,17.2596473557316,17.0057360048373
"1603","sp|A6NHR9|SMHD1_HUMAN",18.4487509763036,17.5426188529942,15.5785151382377,15.7373048243461,16.060709425075,16.3551507612288,19.1210675323812,17.6834769376995,17.8176185833045,17.0162289958034,17.0300089115822,17.3659547031134,17.4401582281536
"1604","sp|O43837|IDH3B_HUMAN",17.0498811717892,16.7060088099346,16.4227256446826,16.5291818347579,16.8952261217579,17.1612965393892,16.3604410436534,15.9964849011277,15.8151789501528,17.2088760186001,17.1926132859282,17.4015705662417,17.4015705662417
"1605","sp|O60826|CCD22_HUMAN",17.2596473557316,16.7937566033115,17.1865513361412,17.3659547031134,17.0519998734249,16.7228509317207,15.4466199590027,16.9996444145229,17.1907111983766,16.8378224513641,17.4991915685888,16.8277511633022,16.7604315431571
"1606","sp|Q14BN4|SLMAP_HUMAN",17.7501227364435,17.552509656886,17.531420707537,18.1669297631496,17.9101840546128,17.6412145538267,17.5237660373879,15.0521989889407,14.7757756199518,16.1090289768762,15.968378478541,15.6859068914061,15.3980912700544
"1607","sp|Q15404|RSU1_HUMAN",21.1827837543642,21.2522133997896,21.4317709458434,21.3546919061466,22.2620790298106,22.1962548127314,20.7223321456715,19.3424158840468,19.4809896335118,20.6566626610338,20.2711435441513,20.1828647470175,20.1528988801198
"1608","sp|Q14766|LTBP1_HUMAN",14.4951968042472,13.9361800521843,16.1885634494966,15.8304570944238,14.2445080543376,14.7468127707338,13.3581058137762,16.2637024982764,15.9808295823375,18.038322570248,18.1394942643595,14.1678744766666,15.0319233224574
"1609","sp|P11233|RALA_HUMAN",18.8134342420968,18.3058220310903,18.8857564929306,19.6924775758086,20.0469631312567,19.2856627776691,18.9136316099951,18.0732929714594,17.9193645622298,17.8903825989166,17.8394518135972,16.5201933944765,16.6229618637831
"1610","sp|Q92556|ELMO1_HUMAN",16.1232573665074,15.8184409741394,16.0824236455431,15.6132730801899,16.6416609974214,16.9983666490024,16.2195619762227,15.7107407858613,15.6508695995798,16.630645035094,16.6476619632759,15.6047735079182,15.8807516935892
"1611","sp|P49354|FNTA_HUMAN",18.4645723065325,17.9789148842221,18.5052103707228,18.8975202816562,18.9759339805448,18.8752475897007,17.549975090086,18.4369800392108,18.6439830245048,18.201565323689,18.1888616682508,17.6628810263741,18.0614562395018
