"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"906","sp|Q9BR76|COR1B_HUMAN",437468.720057623,396793.883099761,510869.2036,499270.596833431,799365.676557528,887211.571192903,99376.6176255291,1184032.92881417,1148332.24467551,1551169.07774427,1579659.58832849,1446647.1013475,1442553.90710104
"907","sp|Q9Y2D5|AKAP2_HUMAN",239531.102430552,323204.148820654,760915.975,575625.969043244,1405375.12976965,1315896.85251915,107171.43673662,239527.158888227,296222.211080253,602072.714278393,488475.748336198,330142.413192306,356504.994002421
"908","sp|P78344|IF4G2_HUMAN",126514.91061374,125929.61501446,206697.2885,162237.329960089,388857.579257911,418303.378910185,50009.5158405143,1004719.50076747,1063045.96298183,893393.285201858,816963.229293424,779147.222875623,913393.778385682
"909","sp|P62879|GBB2_HUMAN",1055382.53498572,1087537.40662742,2473942.327,1814679.39304519,3637858.05847705,2750955.37103091,494952.059374734,2405215.14261928,2696592.28894658,4476387.57785382,3624996.37292605,4829365.50362146,4846875.44333353
"910","sp|A0AVT1|UBA6_HUMAN",93114.6105347116,120163.463428356,198045.9542,158240.18649071,385166.887564451,314090.683584238,76887.8436051149,904833.543091481,677677.593625659,991337.910176754,881121.856551979,546422.002358542,505923.532343603
"911","sp|P02763|A1AG1_HUMAN",6979976.89365236,6791778.36265424,24100000,29121128.799783,14011573.183888,14054252.681701,5713214.57464922,9623750.33297815,10239092.2285254,6289315.28771535,6717333.7842152,19911484.423983,20250057.4989869
"912","sp|P63000|RAC1_HUMAN",1760212.96414255,2099554.86985497,3672215.842,3851058.83836597,3999258.11870399,4568955.74211863,1205462.53651108,15333558.8509742,14862110.3424239,9966005.41046454,9505920.18870809,9346149.7581598,10688569.1302989
"913","sp|P61604|CH10_HUMAN",1631701.23253048,1891298.63892537,2482101.915,3024760.80652672,3786979.06778014,3099073.77355686,707792.288761833,6333224.31729886,6191860.33413802,5995194.35981812,5675070.52490624,8322206.15533893,9827127.92731072
"914","sp|Q14194|DPYL1_HUMAN",6945.61616647823,12012.5760582304,35845.0057,52147.3639757605,79322.8140542125,82395.7069427207,2960.26741298004,45229.5459348567,23780.5416827893,62429.6763636316,89593.1359881213,128431.701291301,150971.447353528
