"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2601","sp|Q6NSW5|FA45B_HUMAN",15.5541375177171,15.7425511439819,15.4016509288056,15.7796716448161,15.6470090886962,15.4274430416335,15.7227810949221,16.3234843968713,16.0754549373952,15.9204632816411,15.4508604102896,16.0266234468197,16.3572565769313
"2602","sp|O14734|ACOT8_HUMAN",15.396498016638,14.9418426997112,15.0551431534716,14.4557714386122,15.4925994700837,15.8343771249992,14.8113789873682,15.4219824484968,15.2586637091756,15.4414341629456,15.6510955523368,16.3449726990709,16.2178958356117
"2603","sp|Q5U651|RAIN_HUMAN",16.2197903565189,16.3355153225558,17.0811968262181,16.737636027275,16.8855165661362,16.9056203662117,15.8317390206206,15.5901559612373,14.9000979831162,15.0333551790257,15.4664321384771,15.8984220408705,15.2776039549014
"2604","sp|P61513|RL37A_HUMAN",14.9331192367702,15.3426466963941,15.9033337527454,15.3035452916566,17.0720251103861,16.6478095071652,15.2004701675035,13.9418831246275,14.0651341235574,16.245742887769,16.3569906671134,15.6925909204934,15.4173793672075
"2605","sp|Q70J99|UN13D_HUMAN",14.3017221166313,14.2927736596878,14.4192615224182,14.659588263837,15.3764793074965,15.1725572150466,14.8113789873682,17.211680638218,17.1805878404676,16.1034944753493,16.6857826777592,16.5349264814154,16.4651427276393
"2606","sp|Q9UEW8|STK39_HUMAN",14.7277961961223,14.8411890729453,14.614928366838,14.8172186432358,14.5467185868382,14.4185488612357,15.1657068431606,15.6159033962483,15.008317098383,14.807323759476,15.0473226128596,15.1592708598524,14.9849633299741
"2607","sp|P17050|NAGAB_HUMAN",17.0028007324169,17.1812681787529,16.4616748854624,16.5938907183154,16.0624568907223,16.0994498736561,16.1636636217023,16.9110735991008,16.9129535997489,17.558575877839,18.1286852097194,17.4766773319823,17.4165875075354
"2608","sp|Q9UI10|EI2BD_HUMAN",14.6945287709779,14.7837087363354,14.6841078201352,14.6677410236464,14.4883252378765,14.6803110671164,15.1354031291829,15.7325069345633,15.7934953051812,14.9825502835347,14.8985998893548,15.1658204505905,14.8769576403744
"2609","sp|Q96T76|MMS19_HUMAN",14.6938601606801,14.3381920294757,14.8512851016206,15.0227972816006,15.6348422910324,15.5779928482027,14.8646427968223,15.5779493097647,15.6660541448149,16.0884485529638,16.4332266325223,15.4717875054374,15.3065061306192
"2610","sp|Q8IY81|SPB1_HUMAN",14.7221017788818,14.550006143847,14.9198950202425,15.1067585358707,14.7973113520722,14.899681919997,15.0944183560319,17.3101888096378,17.2086608927303,15.8833371101988,15.4810905185136,16.3328607740258,16.7414771619932
"2611","sp|Q9NRY5|F1142_HUMAN",17.4371189472537,16.8213067884525,16.6127514056404,16.3423562703465,16.9736012520187,17.3588973534503,17.0650377974346,15.9148526939478,16.1149014822526,15.7163846217245,15.6191819967025,16.4044132040553,16.5088514098255
"2612","sp|O75688|PPM1B_HUMAN",16.8012970671004,17.511597707812,17.0896033761451,16.5927213849621,16.5827792214216,16.363381481764,17.8220586586292,16.3024626934728,16.285658437261,15.9679410602914,16.2100762568416,16.7599610910422,16.6770280056985
"2613","sp|P52292|IMA1_HUMAN",15.5238917016006,15.489869994583,15.4705380195042,15.2641270013097,15.4901637388174,15.475908119015,14.9658033829647,18.6418850606576,18.4892804046879,17.6666840292922,17.8039403869841,18.2074715885755,18.2323497524892
"2614","sp|Q8WWP7|GIMA1_HUMAN",15.4599554459276,15.7076369558442,16.3588494806357,16.1201640867298,17.6196271359917,17.4051424181023,15.0114763602648,15.4333289027879,15.5558443843563,16.6044466287768,16.4591921256391,15.7021581144736,15.5344427640578
"2615","sp|P56211|ARP19_HUMAN;sp|O43768|ENSA_HUMAN",17.7856766012524,17.7374817528899,17.6546152311967,17.5182265471402,17.6745242576589,17.3060472474532,17.0153871001848,17.7773004620032,17.8320956823895,17.1568617253378,16.9429871716045,17.5093504112685,17.5903115599325
"2616","sp|Q9H3S7|PTN23_HUMAN",17.2331243805121,16.981052869264,16.8366578516698,16.8413667603446,16.5774973852599,16.408989601227,16.5168820819536,16.0445827576866,15.8634361504167,16.2181484599636,16.2513127394729,16.0775450485903,15.9676208598542
"2617","sp|Q8WXI9|P66B_HUMAN",14.4411898400358,14.6397108822288,14.4062364759272,14.5021486753198,14.5809509741759,14.453658701128,15.3450806374648,14.6652286939143,15.1101194985318,14.7746924067187,14.8080355907003,14.5672097920118,14.336086450082
"2618","sp|Q92485|ASM3B_HUMAN",15.5652690564516,15.8241033592192,15.2680503210012,14.7996483357762,15.4850063619934,15.5301102995162,16.9926093204991,14.8959270949575,14.9258739028293,16.856586672999,16.7703119280074,15.7365613125869,15.8946086951755
"2619","sp|P31151|S10A7_HUMAN",15.6685487818691,15.187017171611,14.9861457295168,15.1890402122946,15.1278424300563,14.7437747782556,16.2765282795906,18.3640751540846,18.548616423967,16.5857132533312,16.8162445530223,20.2135007439044,20.2659533902763
"2620","sp|Q9P000|COMD9_HUMAN",15.8492662473363,15.8540789487781,16.0291036839453,15.9105810876888,16.5680540363341,16.329966652482,15.7553197238134,16.2858866162634,16.2146530496778,16.0524563113023,15.8597466384057,16.0582731836929,16.0386313548522
"2621","sp|Q8N122|RPTOR_HUMAN",14.9325279694952,14.5778755241674,15.6806929686207,15.7083523893998,15.8622894335024,15.5400117694147,17.3293444292238,16.2392791303335,15.7284411827711,15.9157752364463,15.8124353283854,15.4735487436763,15.3575687374555
"2622","sp|O75427|LRCH4_HUMAN",16.3335984472569,16.7349067854823,16.2921889921665,16.1684478953002,16.4473259037173,16.3986965748785,15.7967638990526,15.7938750753638,15.7336380253067,16.6347173486621,16.7964177666309,16.7798754396493,16.7421507141941
"2623","sp|P01880|IGHD_HUMAN",15.2132102472314,14.6311624175205,15.09199635118,15.0350558228992,16.7164660237874,16.4185592437694,16.5119273181384,14.3692364075684,14.1085570258297,16.0367976769667,16.3577898205794,14.8289547463636,14.8847495099368
"2624","sp|Q9Y5Y6|ST14_HUMAN",14.3017221166313,14.2927736596878,14.4318324972511,14.3054832828264,14.4752113819384,14.1782511255878,14.8641871082134,16.7561770440542,15.3694331439448,14.2823458757812,14.5664154670928,15.5509736081909,15.480510973849
"2625","sp|Q7LBC6|KDM3B_HUMAN",14.6295957378467,15.4970555163469,14.8511368650325,14.6305339690798,14.3741969803783,14.7230901572266,14.9925677567899,15.3416858455448,14.8606672214648,15.1362622296807,15.4076236837384,15.3781243377146,15.1491525949
"2626","sp|Q96GA7|SDSL_HUMAN",14.3463037442726,14.580141104886,14.282103013787,14.3054791284556,14.4136841571279,14.6218196618304,14.8117576470616,14.7143960023119,14.7713852147824,15.8432318725047,15.9283206153605,13.7055923225386,13.6321996077617
"2627","sp|Q96JJ7|TMX3_HUMAN",14.4133965683556,14.2927736596878,14.282103013787,14.361252315722,14.2232715627855,14.0951168712376,14.8113789873682,14.3535874125495,15.5176781712004,15.5187214484654,15.0041650557166,14.9883607953353,14.913536314682
"2628","sp|Q96L92|SNX27_HUMAN",16.3660922669676,17.0502197113792,16.59591771286,16.4811824017235,17.7092044284314,17.3930758963419,17.0246793816611,16.5767637566483,16.3545107182384,16.8850569881771,16.7754753273834,16.1259436174459,15.8066359016114
"2629","sp|Q14257|RCN2_HUMAN",15.427229223561,15.9154803208829,15.3436481128729,15.5303508704922,14.9740948432434,14.6003237070194,15.0253102901719,15.5205962184285,15.305906319869,14.6101966299754,14.9473511256216,16.2585784028806,16.2540793071124
"2630","sp|Q96AQ6|PBIP1_HUMAN;sp|Q07283|TRHY_HUMAN;sp|Q9NU22|MDN1_HUMAN;sp|Q9H329|E41LB_HUMAN;sp|Q96CN9|GCC1_HUMAN;sp|Q7Z388|D19L4_HUMAN;sp|P19429|TNNI3_HUMAN;sp|Q13901|C1D_HUMAN;sp|O95361|TRI16_HUMAN;sp|P0CG23|ZN853_HUMAN;sp|C9JI98|TM238_HUMAN",21.8164669378589,21.5925062322643,19.8925846898239,19.2803651206245,19.9604386456061,20.0253164773994,21.2204339589533,24.0234080253634,23.8777505498997,18.6470334269795,19.0805997113438,23.8653367559329,23.8614738716391
"2631","sp|Q5TFE4|NT5D1_HUMAN",15.5035134278074,16.6528264067803,16.8919813385089,15.7768526369331,15.9325268928178,16.0969178536601,15.9360386661742,15.9805120769203,16.172633443378,16.2417223784936,16.2037175355861,16.3926531966221,16.8205261978746
