"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1697","sp|P13284|GILT_HUMAN",263061.389221314,320668.864387618,44345.1556642583,45855.5938735642,92644.2241442374,84158.4390035992,62503.1011326911,165335.665228167,148109.766197421,64245.2727469019,54418.7095761868,97110.7842517218,82553.9523070899
"1698","sp|O75882|ATRN_HUMAN",294641.674981637,228383.239332681,357049.374534812,347323.156899338,196793.773999954,147183.096798919,497163.455243533,177090.084349878,102163.664523958,156751.819170839,124871.701486838,81721.0568257723,98200.3208843362
"1699","sp|P10620|MGST1_HUMAN",400759.672609972,455343.630023745,192874.742353475,368866.97971205,303280.131957584,268219.324736474,247725.083042071,304124.373053717,283028.496831509,315157.325553124,442733.707724225,303910.6679997,317259.428529197
"1700","sp|Q96CV9|OPTN_HUMAN",135269.083328621,112445.605211946,107375.572859834,123240.301105079,166763.882891936,150578.762935225,170323.173447669,103444.514586932,109817.266035725,148773.306467955,161991.980876863,48796.7994159992,56643.9796179392
"1701","sp|Q9Y315|DEOC_HUMAN",486376.112681411,482270.231885754,509278.053555286,446877.181488841,464463.281946774,425029.277544849,659747.86918799,369388.445860567,384455.88088838,324720.240872363,477504.195543846,367952.008404387,253757.791688577
"1702","sp|P24534|EF1B_HUMAN",678920.907041199,643252.685696316,1261574.01475353,1022526.73050278,1179465.8938693,1249869.74890678,693884.722548485,1222556.35685077,1225074.5991968,1513555.56005117,1865736.94394064,1169894.45653814,1398377.55585648
"1703","sp|P20645|MPRD_HUMAN",246360.126766732,235543.667568102,175453.461046347,181468.078980524,195072.496379608,196273.351867127,122693.093683638,468702.929307871,409449.330783715,339382.636954506,255474.975889119,431127.294646716,522541.106924198
"1704","sp|Q9UEY8|ADDG_HUMAN",757719.843112287,620024.498740485,904708.963490029,1029542.56765202,1137938.91333321,676377.772063178,1053269.78245619,433137.688961926,540923.89652681,480857.535223864,402190.873425461,327948.360594465,402885.695451127
"1705","sp|O43169|CYB5B_HUMAN",66209.1558353759,63887.1780206283,117119.995519881,60882.1654436877,75996.4249226034,79652.0612819576,17311.1565298402,23485.6137345058,46527.5545893849,47448.6644005034,37402.6228072496,71445.9552239999,69743.8231662538
