"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1471","sp|P02462|CO4A1_HUMAN;sp|P29400|CO4A5_HUMAN",888012.726171938,849463.217617369,2942080.66103471,2406655.47454327,3360583.5387328,3793084.33673562,648030.740620438,3019412.54738763,2842550.91419463,5565550.96780375,6319894.47041301,2742823.99761718,2561398.3219245
"1472","sp|P08185|CBG_HUMAN",69336.9533947027,91184.8340403985,307926.112080798,214622.496039869,433209.572186967,606392.477677688,80978.612854748,198248.549227013,234024.412138302,575823.545647757,538972.354748611,277439.089848943,300600.284395174
"1473","sp|P20618|PSB1_HUMAN",961159.225250197,884933.295517038,1054127.61848643,685620.990688528,1771990.55307527,1262354.21553747,376245.378815914,2085479.70761818,2085613.1818129,2410309.21820926,2563478.84385886,3136958.94306451,3585959.20934216
"1474","sp|Q6IAA8|LTOR1_HUMAN",441261.845194976,462080.21996264,812785.764654537,412568.936767332,1094954.68836293,1301791.41026282,118307.219713563,3699295.93879073,3707854.16458392,2667792.43712164,2811529.12902107,1830110.12702239,1836966.74688754
"1475","sp|Q9NRV9|HEBP1_HUMAN",339321.163802827,368363.690856693,512941.014803989,472442.071776497,711666.8592338,574799.644672105,201064.471276294,513552.97565168,577268.617344482,493355.987025325,514784.634018491,570250.505162187,581180.342861299
"1476","sp|Q14134|TRI29_HUMAN",12591.4872543563,14614.4836524465,53294.7841246908,37319.153968917,61540.4142495565,38318.0317592914,19916.9399308663,356280.988454395,418585.993078346,313404.765819221,339959.284906608,326660.998529665,336870.622842968
"1477","sp|Q66K74|MAP1S_HUMAN",162152.329071777,152663.06191436,180917.9109346,146805.646266152,248629.158102181,218244.210811176,30402.8437628131,480942.390549866,525857.453755727,766614.21059117,998235.516209115,554370.437311679,571210.631197963
"1478","sp|Q99598|TSNAX_HUMAN",38981.422867274,37449.5571555469,55456.5249144874,37877.8604287985,537044.465931093,380824.689925627,40948.0394052713,1201497.56195572,912212.844552712,686521.087813066,653322.318904259,1354127.22653015,1466416.07437518
"1479","sp|Q08AF3|SLFN5_HUMAN;sp|Q7Z7L1|SLN11_HUMAN;sp|Q68D06|SLN13_HUMAN",87632.8504052323,116528.336079946,151621.163283728,183294.825871487,354341.804499935,382642.371922658,34006.1267178589,439744.972920398,410190.787507443,782143.279764322,975664.903048359,367987.056654324,395845.865902635
"1480","sp|O95793|STAU1_HUMAN",36621.3244371553,46800.8603632373,88696.1093433031,87644.9388837346,131091.951022288,111348.033822435,30079.9167456104,376363.898364472,348795.282707043,377032.857128257,373231.362677483,228929.54263825,233765.728168956
"1481","sp|P43246|MSH2_HUMAN",21053.4752027855,48674.7694037778,95422.8414575143,66150.9173472371,80915.3165830501,68531.3260742881,11236.6323228169,567169.607661281,550138.161281929,342431.947981158,347772.909491016,289813.837708736,279702.677760345
"1482","sp|Q92520|FAM3C_HUMAN",9820.8535966302,14045.5198056905,12301.3171359366,9830.1439037573,58537.8688084313,86344.5455509341,3593.41954215484,293109.236849954,307693.310784844,297594.306676051,311613.624182315,231752.529199946,305022.594399627
"1483","sp|Q92890|UFD1_HUMAN",106137.707139066,161303.394543363,181188.924439958,127705.821052856,547153.61872612,627419.341150534,55525.8002172082,1303074.25443704,1076718.0877053,2225855.75039725,2084465.17458958,344812.68175576,458523.247390615
"1484","sp|P43487|RANG_HUMAN",426417.990915344,477500.290039962,1122118.1665701,1342712.49536335,1271967.95047675,1416956.96811319,90114.9496191402,2219104.1546528,2382335.66907094,2098143.14135011,2365454.58179785,1082584.71564791,990388.499416164
"1485","sp|O15144|ARPC2_HUMAN",363971.041529896,400559.214899985,493042.528918657,560993.203264716,827385.408383164,855415.828706529,206064.461508396,2270079.29633952,2293478.24273078,1703890.39181718,1705711.23016256,2073476.20232048,2093462.6160547
"1486","sp|Q12797|ASPH_HUMAN",159921.369082749,127035.563897584,311330.482578281,320971.296028455,311143.597428301,409921.358220163,43194.0518528204,750894.259046196,642138.707846403,779519.838454459,888915.921280997,1007649.26712453,1101794.80608503
"1487","sp|Q8TAQ2|SMRC2_HUMAN",121702.089162244,177299.375672408,204853.343914495,208815.342942983,550507.540218318,488784.248065649,49962.2185897212,634486.062868216,690411.825400148,1417481.23878279,1424969.97130033,870310.96291129,903711.586941138
"1488","sp|Q01844|EWS_HUMAN",36828.0788822903,39006.5610035455,95356.5192728196,54842.0914266319,197134.611711962,138311.873663477,31237.583753415,525671.896901518,347359.663466228,478632.10808457,678036.365903222,359126.24885582,449678.448433871
