"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1358","sp|P19878|NCF2_HUMAN",161885.878130961,170492.109561752,65851.60499,77604.8610139803,232352.912663566,176626.74753097,30313.4294644536,1016508.43691379,708987.527446191,321000.640723783,315407.250331053,561269.282598733,495572.955237501
"1359","sp|Q9UKY7|CDV3_HUMAN",86273.771260593,118735.191233328,215025.8208,184246.101533072,335223.29111337,371107.282013687,20134.8872812109,968205.024841569,1029894.41761909,1714437.72061214,1794132.82149929,782721.278193735,729609.438633709
"1360","sp|Q16775|GLO2_HUMAN",95932.3470747075,121085.51770391,140491.4433,122617.66004388,150311.774516448,133642.346542958,93311.6143187116,216672.3803219,155794.405288482,174109.367848909,166104.11631908,220920.854708865,218897.891688905
"1361","sp|P24557|THAS_HUMAN",153509.165751423,195854.688306416,258527.3679,238852.269184897,397010.091498164,301142.582228577,120225.683245441,934924.274487344,871841.188899881,829341.871795489,934070.363449004,859492.161868565,845165.07907148
"1362","sp|Q8TC12|RDH11_HUMAN",60467.3178480768,36282.2204323865,109301.7866,128641.633092086,145533.551400856,135675.070757604,37532.5154823836,252928.57425444,254849.224702046,172229.532591337,218227.843861023,303455.309827985,241059.673733781
"1363","sp|Q9H269|VPS16_HUMAN",55277.5589991823,63927.5490720845,101389.5589,118002.515774614,156777.622479963,114177.819505351,8207.97891564214,305335.690941302,313447.089498692,540035.874750734,524200.439385793,157396.728252437,225429.955952538
"1364","sp|Q00796|DHSO_HUMAN",246761.136445368,268938.36446301,466756.7408,385434.037382159,404767.151445292,436951.484114996,270103.652764272,2186212.7619464,2256176.90883328,1311604.13975277,1439679.03415268,951270.063748198,1130502.49351637
"1365","sp|P22830|HEMH_HUMAN",26832.6576607628,26503.4558493936,133656.0915,93742.2934999893,93450.0591394678,81193.8400597744,9638.51646869812,407624.477944998,372901.831721425,339284.75095991,292831.417540845,389646.931880742,362575.982205383
"1366","sp|O95833|CLIC3_HUMAN",199163.150168387,243025.445146575,293841.6811,282496.129289277,483255.824266302,462070.232512744,242821.567828966,115265.980982608,114174.376017211,187577.971658204,199562.925265308,161013.617971494,148144.340756988
"1367","sp|P08648|ITA5_HUMAN",68790.6295470228,66172.8672597254,151750.2111,170959.492792938,365818.001563366,399260.091215488,36734.4469780521,794199.672668473,864344.177455515,886309.000076541,980762.055871065,422544.820188848,395345.413215716
