"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1923","sp|O15020|SPTN2_HUMAN",2556.45325142362,2270.44375975727,2323.75021670666,448.380057103736,544.712881238212,3105.31132286593,1871.96921947435,22824.7715777744,18695.8781394057,13419.346134152,10864.3096605988,23666.60663894,24087.9725780098
"1924","sp|Q9BUP3|HTAI2_HUMAN",347577.414507645,324576.41556869,271604.739435764,281615.09611502,124760.263681621,199226.634990319,216012.949378451,633331.697552339,700645.321672481,238991.793423714,222471.06360784,313370.094507102,278222.034307058
"1925","sp|Q9NUU7|DD19A_HUMAN",59450.519638817,40301.6666056478,126320.180830212,92427.7567810261,75615.849222974,66425.5530177532,144919.871666847,20120.9895071716,19162.5106971383,71738.5796898338,39990.0013365466,45260.9962421414,30396.2642115422
"1926","sp|O00214|LEG8_HUMAN",211480.458549635,260845.322696044,216929.940709002,294287.91658644,262366.639734797,245090.758941352,346089.016017379,194175.103801343,177834.592306087,99579.0343149362,182208.107596842,91428.8704907586,100223.832012097
"1927","sp|Q96KR1|ZFR_HUMAN",6688.17193526163,12317.0503105495,7880.23025562151,9391.01823024102,13678.6882127523,15780.1293148638,6854.17623705512,70212.4956385689,42781.0754086398,50809.5235247476,60219.6695815901,58895.2953647237,33742.1591230635
"1928","sp|O75937|DNJC8_HUMAN",188865.01625929,312502.389633024,138714.555308259,151229.858442047,210540.673523271,192598.643065585,164125.437375825,272799.975407492,199693.570384126,265452.664878746,270754.320775312,220502.966940067,248680.750529617
"1929","sp|Q9NZL4|HPBP1_HUMAN",41666.61700132,42421.2825170694,62577.8078363952,60430.9741558271,80022.9467829305,83830.1098822925,51275.3026133909,231229.317876745,296733.951844537,108952.150218042,81187.1953800106,48341.3325955173,51495.0282783439
"1930","sp|Q641Q2|FA21A_HUMAN",162761.882020217,121226.743418241,94412.3402063022,111605.271477387,55353.4240416894,83302.0423889483,62632.5277857065,115220.406871203,120232.498671301,94120.0347052608,95236.1014858564,306032.800418884,337391.028863624
"1931","sp|Q5SNT6|FA21B_HUMAN;sp|Q9Y4E1|FA21C_HUMAN",81998.0239087515,113597.310657867,123441.088459701,119114.818706899,126022.068185398,158266.134050987,882.640865806926,130969.125596817,119332.642330009,182567.53660139,194127.376779985,325846.639521525,369215.348332176
"1932","sp|P31323|KAP3_HUMAN",24666.3693025622,28787.443409722,45792.5296941391,65678.6045590556,122682.304003123,118405.577032716,2.30118419044651e-05,10.6440226787444,104.297760482474,30249.6836604812,27194.4665358895,13654.5919582011,9823.80766196749
