"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"906","sp|Q9BR76|COR1B_HUMAN",1252737.39028685,993825.818756343,762346.849231845,842759.027062489,878462.28080674,977123.729153406,484328.948360368,715357.761126869,693695.520282394,793963.645171269,809011.331901057,807515.889520454,807214.766696032
"907","sp|Q9Y2D5|AKAP2_HUMAN",685922.34002892,809510.029030301,1135480.25988589,971645.405716997,1544435.89222294,1449253.00961294,522318.332915193,144715.242238212,178944.745118241,308170.046544367,250169.352107687,184284.91938987,199490.70474458
"908","sp|P78344|IF4G2_HUMAN",362288.665881654,315408.346947605,308444.951315012,273853.447844829,427334.730526559,460695.251042122,243729.931585287,607021.878478792,642174.967910228,457282.058717873,418401.860203454,434918.621246153,511110.844518036
"909","sp|P62879|GBB2_HUMAN",3022198.16415259,2723889.6555719,3691751.47939912,3063143.4124356,3997821.24879731,3029743.81551643,2412233.54279449,1453160.02416907,1628983.24900637,2291232.49651199,1856515.90093572,2695743.40337997,2712182.47785118
"910","sp|A0AVT1|UBA6_HUMAN",266643.416661804,300966.213222241,295534.959092383,267106.347649767,423278.8477962,345921.390118394,374726.06056372,546673.729949958,409377.959274069,507414.873112992,451260.241132418,305011.808945735,283101.341389365
"911","sp|P02763|A1AG1_HUMAN",19987893.1615152,17010959.5423865,35963332.5653993,49155897.2828003,15398007.3172719,15478544.5058426,27844328.7044028,5814386.00591801,6185328.71790378,3219176.91830698,3440234.33386829,11114555.8867318,11331393.1348848
"912","sp|P63000|RAC1_HUMAN",5040553.7446393,5258629.04250688,5479880.48040555,6500512.18791177,4394981.56040572,5031984.72386147,5875027.9144764,9264083.84665924,8978045.69564742,5101085.43099357,4868388.86658451,5217004.49855522,5981038.7635131
"913","sp|P61604|CH10_HUMAN",4672546.97318433,4737022.16289003,3703927.66101076,5105737.23061777,4161697.66454829,3413141.37558852,3449546.81558343,3826347.27302269,3740438.18408976,3068631.5474735,2906446.67870816,4645440.96486377,5498999.1972484
"914","sp|Q14194|DPYL1_HUMAN",19889.497628955,30087.1781167103,53489.8697426445,88023.7330353892,87171.7440435505,90745.8863795604,14427.3697098116,27326.3571724719,14365.5769588715,31954.53940109,45884.4822077388,71690.3517203799,84479.6031908041
"915","sp|P07602|SAP_HUMAN",21565884.726898,8180090.92675818,4634587.90928254,3554101.88018502,6300469.90405031,4785398.77212575,1521699.04106887,4992712.72200032,4867242.99107963,3661525.38029627,2961506.68113092,2611358.31117432,2977587.47699987
