"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2262","sp|Q8N9N7|LRC57_HUMAN",17.8419824551623,17.2945526488953,18.027459752769,17.7489676426915,18.459311642271,18.5353455938979,17.0296030681673,17.4859969870748,17.5407843647448,16.7617013841501,17.0236491207969,16.3691670381765,16.4234136120551
"2263","sp|Q16719|KYNU_HUMAN",18.7052368541978,18.1518243515932,15.5745460610532,14.9326535065046,16.5748463887761,15.678054798793,15.8645189925314,17.6943310775726,17.5290580907776,16.6193220446075,16.6765351094461,15.6950372539539,16.0537480260491
"2264","sp|Q9H7Z7|PGES2_HUMAN",14.233860667382,14.4748398664593,15.1615282224197,14.9014613926193,14.7235882301878,13.9651734299691,16.2345388583572,15.1679137976759,14.8302414007285,15.1223209577028,15.0975480820066,16.7957246869141,16.9098682713029
"2265","sp|P56134|ATPK_HUMAN",19.7087169724298,20.0446755691553,20.2018709632995,20.0947477932555,19.9606735585691,20.0685784496602,19.6152543376847,19.8605649333066,20.0204677277023,19.4924532312322,19.8345846754391,20.7469642907929,20.7252538066848
"2266","sp|Q01433|AMPD2_HUMAN",16.5367573564063,16.5937459767777,16.8455092789893,16.5596985076573,16.5882800461848,16.583503801794,15.8137927693071,18.2673544163325,18.3718892292608,17.5625289305064,17.8354308687209,17.1431584252473,17.3220495065885
"2267","sp|P27487|DPP4_HUMAN",15.3563143104441,14.8313840476652,16.2995165434304,16.7118541927107,15.7873664882239,15.4635456605371,15.2805993508172,14.9254568703755,15.4036887877915,15.3936309162972,14.3587709490365,14.9798921715416,15.2451116837015
"2268","sp|Q9H330|TM245_HUMAN",15.1625426232831,15.5120970394678,16.5225051073311,16.5623111646163,16.4989079598781,16.3020934359507,15.6826119296723,12.9057506802224,12.1565823457244,14.7230040448333,14.0091142358231,13.8534129887374,13.6331505505814
"2269","sp|Q99747|SNAG_HUMAN",15.427093776238,15.2837557439268,16.0970791685011,16.0532540899636,15.183066200225,15.3549000079579,13.5988108608865,16.9020670375672,16.465595214545,15.3262590962242,15.5231253988772,15.6202900906724,13.8853830101355
"2270","sp|Q9H2D6|TARA_HUMAN",18.3263152234311,18.412259491656,18.1355092795163,18.330041907688,17.2433549088395,17.4559514379642,17.5151944310283,16.1374893799615,16.0799285857831,17.0281307612768,16.9346879090828,15.6320887363175,15.9862658674104
