"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"906","sp|Q9BR76|COR1B_HUMAN",497500.249913607,451243.819170248,580973.095472262,567782.872947878,909058.420925153,1008958.94530831,113013.547797789,1346511.53552967,1305911.83441566,1764027.84577234,1796427.95916548,1645162.86870151,1640507.98695296
"907","sp|Q9Y2D5|AKAP2_HUMAN",272400.694855589,367555.752992375,865332.469201211,654616.090992872,1598227.36169726,1496470.45142467,121878.008907805,272396.210161707,336871.225954111,684691.983875351,555506.704209583,375446.118864497,405426.297880891
"908","sp|P78344|IF4G2_HUMAN",143875.885891551,143210.27325786,235061.269458694,184500.304821404,442218.45812457,475704.949876444,56872.0584764032,1142591.86956053,1208922.16518577,1015988.94339353,929070.793199044,886065.495263428,1038733.99898524
"909","sp|P62879|GBB2_HUMAN",1200207.12530188,1236774.44073321,2813428.4110467,2063698.29466697,4137062.17213467,3128454.4970639,562871.725324157,2735270.15689594,3066631.45536285,5090658.68389197,4122435.54517243,5492073.91252879,5511986.64910475
"910","sp|A0AVT1|UBA6_HUMAN",105892.2384337,136652.863039482,225222.758088626,179954.654392511,438021.312235811,357191.694889893,87438.7576872343,1028999.08765804,770671.722872458,1127373.99372647,1002033.57118016,621404.617673833,575348.755780675
"911","sp|P02763|A1AG1_HUMAN",7937802.3839644,7723778.35913216,27407116.1507014,33117268.0271862,15934307.6226088,15982843.8032649,6497208.93947266,10944366.9369827,11644148.9620307,7152364.92111189,7639118.14302973,22643832.6282566,23028866.3042787
"912","sp|P63000|RAC1_HUMAN",2001757.72440768,2387665.7337297,4176134.69344978,4379519.37287474,4548055.2604131,5195929.49011034,1370881.81549702,17437702.4245753,16901559.5186454,11333587.8773079,10810367.5822083,10628672.6964206,12155305.2132325
"913","sp|P61604|CH10_HUMAN",1855611.00428239,2150831.59637722,2822707.6963603,3439832.81130983,4306646.2726525,3524343.35566246,804918.899114786,7202299.35571189,7041536.73720504,6817883.32637199,6453830.582553,9464218.70246706,11175652.9681164
"914","sp|Q14194|DPYL1_HUMAN",7898.72651505636,13660.9986430313,40763.8271635873,59303.2722587788,90207.8663147008,93702.4361202614,3366.48932882491,51436.1584597553,27043.8202500748,70996.5722551348,101887.530470209,146055.70766485,171688.464442226
"915","sp|P07602|SAP_HUMAN",8564470.99322475,3714147.28948115,3531949.90785006,2394466.40318369,6519910.2422503,4941309.6355637,355073.979975546,9397738.64082938,9162795.54528483,8135174.41022313,6576092.56317512,5320155.04112289,6051371.00980318
"916","sp|B9A064|IGLL5_HUMAN",5326683.17871295,6920505.40978242,84268352.9778827,91913156.1862215,41241737.376164,40211613.39038,2032926.3345309,52467423.2243858,52875521.0629181,25852910.3186902,27001171.9443644,136408630.290702,121646599.654366
"917","sp|P04179|SODM_HUMAN",1128918.69499451,1174578.80694583,1125084.5673712,1009458.09011711,1341889.23784845,1412802.18409187,613199.372101182,3348700.46892319,3061120.2770169,1905562.97185048,1689557.50243052,2389405.97660108,2782639.88080666
"918","sp|Q13938|CAYP1_HUMAN",377541.103553155,509354.379888412,372369.143095388,355265.3271753,369498.658403247,430593.641285217,187114.412548101,405930.409061844,332756.847998331,480128.486215501,572728.380157582,4347345.63912866,4043232.99578937
"919","sp|P62873|GBB1_HUMAN",1297462.54599254,1350246.67390041,2942511.50772395,2456396.51672177,3988796.52554639,3907608.71073934,688175.363911692,3605657.36096852,4061399.36311486,6753223.96247034,5660284.39500841,5436108.61483665,5529339.63407946
"920","sp|Q14141|SEPT6_HUMAN",8798.26371350826,23715.1985414453,40363.419056364,37281.6146998441,91950.766110581,72503.2278916984,2352.11362431405,52817.7449840516,79309.4135406801,168287.874765856,194947.418493763,137706.308780125,143234.048848412
"921","sp|Q9UKM9|RALY_HUMAN",548575.005402243,573495.523334269,973141.448713767,896784.696939694,1582714.20407386,1354824.4365198,320582.928924419,2583838.36363802,2296800.71718771,4051940.29607514,3672902.77720297,3246592.01743741,2954696.99526914
"922","sp|P80188|NGAL_HUMAN",397202.814823093,474234.602957561,1709976.50960403,1619497.35990844,596756.388293233,595283.282435353,1170646.2426191,12124904.7196562,11428407.7139037,1187244.56157731,979905.547437945,2802231.20424774,2446346.95658174
