"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"341","sp|Q15046|SYK_HUMAN",424182.580221408,464596.000646305,606750.727786959,534384.230421604,973604.667769766,1045557.60407686,290851.500585226,2192641.149599,2076177.68928518,2495080.7636869,2630635.42444241,2049917.37061013,2183979.2385606
"342","sp|P05107|ITB2_HUMAN;sp|P26010|ITB7_HUMAN",1191863.63228255,1341800.08706117,1863619.9816686,1423700.71827922,1621811.5637762,1893033.49996937,520326.92603465,7322132.26371568,6517671.88272985,4674678.79788514,4358190.62524131,4836510.00471003,5131769.96487663
"343","sp|P05141|ADT2_HUMAN",6632242.78133868,7229456.5441477,5480873.16704468,4830783.46684875,13330662.5862348,11401773.9233482,1352903.41978425,18826545.9805149,21088184.3535392,12705070.4108165,12371023.6168472,34511383.4635477,26821856.0485128
"344","sp|Q7Z6Z7|HUWE1_HUMAN",1658411.18638781,1671761.57493215,960319.91202278,610289.725805192,1425826.98166022,1399202.18582267,674311.103995606,36264248.4050902,32252517.2465893,1639625.80626067,2060984.10852352,32601662.6394779,32917732.4231748
"345","sp|Q92598|HS105_HUMAN",511593.981659066,440811.19779939,388113.850808683,366728.592133054,926769.002157326,1024399.36783784,185986.225804311,3687551.56596349,3839477.00844182,3162756.95890546,3096635.67492742,2695520.49244266,2899936.56738729
"346","sp|P55060|XPO2_HUMAN",369025.094253489,393552.720480359,989121.67100738,742166.676548403,1645866.54966041,1388614.26950396,291482.995841571,8092313.55186001,8722308.6625659,3221319.04987561,3981041.41601932,4290920.13554825,4338721.3779582
"347","sp|P04003|C4BPA_HUMAN",1137988.77684396,1214728.62576054,4231128.64365075,4413892.06150723,1879798.81243751,2094832.55904641,2498164.49521505,2127159.7082612,2175762.35558203,4968389.69236699,4026366.11744098,2298762.35037912,2179787.31841074
"348","sp|Q9Y6N5|SQRD_HUMAN",3250668.36737322,3117031.642967,3801816.02850558,3062549.7624661,4836320.40759696,4458041.33605786,672927.051364618,8196339.48198887,7924609.80348446,6741119.432611,8704329.78827075,8626636.30328042,8856796.58698698
"349","sp|O00410|IPO5_HUMAN",163266.762477491,142015.319351609,359374.94521177,239300.239779644,476066.859539725,380212.466482933,152691.189566112,1784287.96313704,1643683.45947591,1657637.90116161,1468379.15733019,1293496.88490717,1269912.71362244
"350","sp|P14317|HCLS1_HUMAN",327531.647465702,230954.933760121,333188.289436807,220603.088651082,477233.849591913,733992.642196306,105475.281404675,830136.004940508,1066183.54211857,1642982.90222556,2509768.13399496,2229739.10602182,1656213.43806526
"351","sp|Q16891|MIC60_HUMAN",223574.794034785,189333.454269622,306306.33855193,223530.538571902,695583.842133731,574313.481277939,87860.9421358378,1089403.75982906,908592.19464347,789740.426906245,807325.191536326,1200052.67437646,1354183.44673837
"352","sp|P43490|NAMPT_HUMAN",501661.346712483,524359.076782143,606924.005582842,634445.121677699,1034646.42068462,956252.534165326,145777.907420547,7697688.24446974,7270220.47082862,4573339.7825156,4492750.51495901,10804230.3321515,11634186.1775237
"353","sp|P78371|TCPB_HUMAN",770905.028308395,689397.455242798,956112.904909725,800862.107398001,1564052.68658728,1910167.11463457,376353.355018448,3406568.4350054,3905162.34706266,3411153.30497757,3461766.86065507,5001943.63743634,5052280.22597579
"354","sp|Q9NZN3|EHD3_HUMAN",100304.948272694,123177.927059641,725242.228203405,634554.344159941,618578.199189652,531500.494427451,81722.2580454756,339496.02274867,209685.186296061,434984.941402315,358766.646052936,173160.520868882,157731.141073353
"355","sp|P41252|SYIC_HUMAN",148175.367673847,162434.165025464,238534.733750883,253347.045178562,336731.045039686,360300.625238704,79376.9047445108,2709070.32535072,2544342.83722716,2144314.38243665,2177950.36483243,1888583.82255565,2297466.08639469
"356","sp|Q16881|TRXR1_HUMAN",906094.191388868,1169005.54289397,1022780.70914646,917737.451131486,1573917.30608195,1299870.42412198,321985.955714435,2201996.63743837,2461475.90195488,2302028.96835346,2167083.72764318,5017132.63474865,4928214.19601719
"357","sp|Q14126|DSG2_HUMAN",123076.25686199,130184.688598417,421026.769785982,314343.540337052,223858.250233525,249529.475366092,108685.660002032,3805964.38606082,3585393.93059759,1113340.71611044,1189465.52174277,1538317.94717326,2010445.81256595
"358","sp|P48681|NEST_HUMAN",213762.131816769,279066.669974013,1136425.38343704,999867.795485673,1233086.3767092,1271306.37127019,137385.245325954,552612.30597124,577926.611027741,1424241.25853894,1362194.80134561,971988.266236276,1030197.38437367
"359","sp|P14868|SYDC_HUMAN",306905.544436272,328643.138758084,1188005.07235582,713422.264254465,745485.354036463,769601.799745547,406063.610188714,2355175.60360546,2462742.10476994,1833116.51583623,2190795.22443015,2439467.64518286,2188335.4750901
"360","sp|Q14247|SRC8_HUMAN",184293.830643195,181566.464398292,320255.981029189,271761.59351404,395095.222521508,361781.28841023,56180.383010192,848690.128948893,948459.772485618,1301903.82172114,1306649.25092961,1643224.53753133,1810040.67167261
"361","sp|P35609|ACTN2_HUMAN;sp|Q08043|ACTN3_HUMAN",5222238.41050289,5729726.1927583,13760419.3121779,19360864.3851243,24786700.7462804,32271092.265191,4072956.09014763,42899834.2834684,36904322.6186936,79665264.3894453,74204659.5881093,37239556.0693618,23299794.1431525
"362","sp|Q16853|AOC3_HUMAN",736113.850915687,730592.531747048,2359810.27257768,1607364.67859488,2803678.28548007,2741280.74622811,1375308.48530031,579420.049463864,620580.365523905,1989656.14864304,1831623.38966112,943148.347122498,877601.783709682
"363","sp|P38606|VATA_HUMAN",1149341.83019255,1246331.72790917,1750619.02138556,1312760.26298339,1520195.44717525,1373152.5335977,488524.153549718,5602112.3787438,5668142.50275151,4388007.16638039,4111563.26298997,4535636.84316604,5218813.91155828
"364","sp|RS27A_HUMAN|;sp|P0CG48|UBC_HUMAN;sp|P0CG47|UBB_HUMAN;sp|P62987|RL40_HUMAN;Int_P62988ups|UBIQ_HUMAN_UPS",8407803.84090966,9639275.39219694,11372247.3654363,9914836.6242747,20100139.6808072,17102660.8850224,4572112.0038453,31480453.9346315,33337938.5000803,32938522.7764053,31857497.8336386,20870520.4344775,22216082.7876571
"365","sp|P19827|ITIH1_HUMAN",2054309.77693464,2774755.66009121,3012584.42790898,2596078.86811246,2596062.3680325,2636579.32622433,1331629.42867233,2157894.7606004,2130100.07278686,9106015.97625314,9412621.3877012,2524684.622352,2461768.14614157
"366","sp|P54652|HSP72_HUMAN;sp|P34931|HS71L_HUMAN",2792798.33580051,2988914.22203986,4687130.7099438,4234994.96202968,7852529.26964151,6519740.55997438,2118583.69756595,22838760.6976738,20312883.4581885,40215638.273518,99069048.141193,19915660.0224426,20455051.8349769
"367","sp|P11215|ITAM_HUMAN",157852.348774602,176196.89016098,315450.380323521,211730.558529799,193392.71347025,172359.000808611,168978.739328102,2568938.38239257,2306897.9228272,477568.932043108,489978.037103261,1459829.74310362,1522566.14532818
"368","sp|P04075|ALDOA_HUMAN",1079261.06810658,989806.124109607,1002386.32060734,1359717.82629701,1700403.57337697,1972134.83765796,1344168.92862708,2341912.92076915,2228193.42920428,4439142.58563977,4375334.05975739,9258519.14634341,7572859.79161513
